Linux 4.18.0-553.129.1.el8_10.x86_64 (g-test-poc-1) 	06/22/26 	_x86_64_	(4 CPU)

14:46:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:46:35     all    4.02    0.00    2.26    1.01    1.01    0.00    0.00    0.00    0.00   91.71
14:46:36     all    4.53    0.00    2.27    1.26    0.25    0.25    0.25    0.00    0.00   91.18
14:46:37     all    2.27    0.00    2.27    0.00    0.76    0.00    0.25    0.00    0.00   94.44
14:46:38     all    2.52    0.00    2.02    0.25    0.50    0.25    0.25    0.00    0.00   94.21
14:46:39     all    2.77    0.00    2.27    1.01    0.50    0.50    0.25    0.00    0.00   92.70
14:46:40     all    3.26    0.00    1.75    0.75    0.75    0.25    0.00    0.00    0.00   93.23
14:46:41     all    3.07    0.00    1.79    1.02    0.26    0.00    0.00    0.00    0.00   93.86
14:46:42     all    3.25    0.00    2.00    0.75    0.75    0.50    0.25    0.00    0.00   92.50
14:46:43     all    2.53    0.00    2.27    1.01    0.51    0.25    0.00    0.00    0.00   93.43
14:46:44     all    2.53    0.00    1.27    0.25    0.76    0.00    0.25    0.00    0.00   94.94
14:46:45     all    3.31    0.00    1.53    0.51    0.25    0.25    0.25    0.00    0.00   93.89
14:46:46     all    3.76    0.00    2.26    1.25    0.75    0.50    0.25    0.00    0.00   91.23
14:46:47     all    2.30    0.00    1.79    0.00    0.51    0.00    0.00    0.00    0.00   95.40
14:46:48     all    3.02    0.00    1.51    1.01    0.50    0.25    0.00    0.00    0.00   93.70
14:46:49     all    3.02    0.00    1.51    0.76    0.50    0.25    0.50    0.00    0.00   93.45
14:46:50     all    2.30    0.00    1.79    0.51    0.51    0.26    0.00    0.00    0.00   94.64
14:46:51     all    3.29    0.00    1.77    1.01    0.51    0.25    0.51    0.00    0.00   92.66
14:46:52     all    3.57    0.00    2.55    3.83    1.02    0.51    0.00    0.00    0.00   88.52
14:46:53     all    5.28    0.00    3.52    4.77    1.01    1.01    0.00    0.00    0.00   84.42
14:46:54     all    4.05    0.00    2.28    3.04    0.00    0.51    0.00    0.00    0.00   90.13
14:46:55     all    2.53    0.00    2.02    0.76    1.01    0.00    0.51    0.00    0.00   93.18
14:46:56     all    4.31    0.00    2.28    1.02    0.25    0.00    0.51    0.00    0.00   91.62
14:46:57     all    3.50    0.00    2.00    0.25    0.75    0.50    0.00    0.00    0.00   93.00
14:46:58     all    3.06    0.00    1.53    2.30    1.02    0.26    0.00    0.00    0.00   91.84
14:46:59     all    5.12    0.00    2.81    4.60    0.26    1.02    0.00    0.00    0.00   86.19
14:47:00     all    6.63    0.00    2.81    5.87    0.77    0.51    0.51    0.00    0.00   82.91
14:47:01     all    4.05    0.00    3.04    3.80    1.01    0.76    0.25    0.00    0.00   87.09
14:47:02     all    4.06    0.00    2.79    4.31    1.02    0.51    0.25    0.00    0.00   87.06
14:47:03     all    3.31    0.00    1.78    0.76    0.51    0.25    0.00    0.00    0.00   93.38
14:47:04     all    1.77    0.00    2.03    0.25    0.51    0.51    0.25    0.00    0.00   94.68
14:47:05     all    2.78    0.00    1.77    0.76    0.51    0.00    0.00    0.00    0.00   94.19
14:47:06     all    3.79    0.00    2.27    1.26    0.51    0.51    0.25    0.00    0.00   91.41
14:47:07     all    2.27    0.00    2.02    0.50    0.50    0.00    0.25    0.00    0.00   94.46
14:47:08     all    2.53    0.00    1.77    0.25    0.76    0.25    0.25    0.00    0.00   94.19
14:47:09     all    3.05    0.00    1.27    1.02    0.25    0.25    0.00    0.00    0.00   94.16
14:47:10     all    2.04    0.00    1.79    0.26    0.51    0.00    0.00    0.00    0.00   95.41
14:47:11     all    3.28    0.00    1.26    1.26    0.51    0.51    0.00    0.00    0.00   93.18
14:47:12     all    2.52    0.00    2.52    0.76    0.76    0.50    0.00    0.00    0.00   92.95
14:47:13     all    3.04    0.00    1.52    0.51    0.51    0.00    0.25    0.00    0.00   94.18
14:47:14     all    2.25    0.00    2.50    0.50    0.75    0.00    0.50    0.00    0.00   93.50
14:47:15     all    3.05    0.00    1.78    1.02    0.25    0.51    0.00    0.00    0.00   93.38
14:47:16     all    4.03    0.00    1.76    0.76    0.76    0.25    0.25    0.00    0.00   92.19
14:47:17     all    2.03    0.00    1.78    0.51    0.25    0.25    0.00    0.00    0.00   95.18
14:47:18     all    2.79    0.00    1.78    0.25    0.76    0.25    0.00    0.00    0.00   94.16
14:47:19     all    4.56    0.00    2.53    3.54    1.01    0.51    0.76    0.00    0.00   87.09
14:47:20     all    5.37    0.00    3.32    4.86    0.51    0.77    0.26    0.00    0.00   84.91
14:47:21     all    3.27    0.00    2.02    1.76    1.01    0.00    0.25    0.00    0.00   91.69
14:47:22     all    2.54    0.00    2.28    0.76    0.25    0.51    0.25    0.00    0.00   93.40
14:47:23     all    3.02    0.00    1.76    0.76    0.76    0.25    0.25    0.00    0.00   93.20
14:47:24     all    2.28    0.00    1.27    0.51    0.51    0.51    0.25    0.00    0.00   94.67
14:47:25     all   15.42    0.00    3.08    2.31    1.29    0.26    0.51    0.00    0.00   77.12
14:47:26     all   25.46    0.00    3.94    3.41    1.84    0.26    1.31    0.00    0.00   63.78
14:47:27     all   22.57    0.00    4.72    3.94    1.57    0.00    0.52    0.00    0.00   66.67
14:47:28     all   13.01    0.00    2.81    3.06    1.02    0.51    0.26    0.00    0.00   79.34
14:47:29     all    2.76    0.00    2.26    0.75    0.75    0.50    0.25    0.00    0.00   92.73
14:47:30     all    3.30    0.00    1.78    0.76    0.25    0.00    0.00    0.00    0.00   93.91
14:47:31     all    2.78    0.00    2.27    1.26    0.76    0.25    0.00    0.00    0.00   92.68
14:47:32     all    2.76    0.00    2.01    1.00    0.50    0.25    0.50    0.00    0.00   92.98
14:47:33     all    3.54    0.00    1.77    0.51    0.51    0.25    0.00    0.00    0.00   93.42
14:47:34     all    2.74    0.00    1.99    0.50    0.75    0.25    0.00    0.00    0.00   93.78
14:47:35     all    3.57    0.00    3.83    0.51    0.51    0.26    0.26    0.00    0.00   91.07
14:47:36     all    4.71    0.00    2.98    1.49    0.74    0.25    0.25    0.00    0.00   89.58
14:47:37     all    2.27    0.00    1.76    0.25    0.76    0.50    0.00    0.00    0.00   94.46
14:47:38     all    2.78    0.00    1.52    0.00    0.25    0.00    0.00    0.00    0.00   95.44
14:47:39     all    3.76    0.00    2.26    1.25    0.75    0.00    0.25    0.00    0.00   91.73
14:47:40     all    3.27    0.00    2.01    0.25    0.25    0.75    0.25    0.00    0.00   93.22
14:47:41     all    3.26    0.00    2.51    1.25    1.00    0.00    0.25    0.00    0.00   91.73
14:47:42     all    2.77    0.00    1.76    1.26    0.25    0.50    0.00    0.00    0.00   93.45
14:47:43     all    3.27    0.00    1.51    0.50    0.75    0.25    0.25    0.00    0.00   93.47
14:47:44     all    2.53    0.00    2.03    0.25    0.51    0.00    0.00    0.00    0.00   94.68
14:47:45     all    4.00    0.00    2.00    1.00    0.50    0.25    0.25    0.00    0.00   92.00
14:47:46     all    4.04    0.00    2.27    0.51    0.76    0.51    0.25    0.00    0.00   91.67
14:47:47     all    2.28    0.00    1.77    1.01    0.25    0.25    0.25    0.00    0.00   94.18
14:47:48     all    2.78    0.00    1.77    0.25    1.01    0.00    0.00    0.00    0.00   94.18
14:47:49     all    2.05    0.00    1.54    0.51    0.00    0.26    0.26    0.00    0.00   95.38
