Linux 4.18.0-553.129.1.el8_10.x86_64 (g-test-poc-3) 	06/22/26 	_x86_64_	(4 CPU)

14:46:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:46:35     all    2.01    0.00    1.25    0.50    0.75    0.50    0.00    0.00    0.00   94.99
14:46:36     all    1.77    0.00    1.01    0.51    0.51    0.25    0.00    0.00    0.00   95.96
14:46:37     all    1.01    0.00    0.76    0.00    0.51    0.00    0.00    0.00    0.00   97.73
14:46:38     all    1.01    0.00    1.26    0.25    0.25    0.25    0.00    0.00    0.00   96.97
14:46:39     all    1.75    0.00    0.75    0.75    0.75    0.00    0.00    0.00    0.00   95.99
14:46:40     all    1.02    0.00    0.76    0.25    0.00    0.25    0.00    0.00    0.00   97.71
14:46:41     all    1.50    0.00    1.25    1.00    0.25    0.25    0.00    0.00    0.00   95.75
14:46:42     all    2.02    0.00    1.26    0.50    0.76    0.00    0.00    0.00    0.00   95.47
14:46:43     all    2.03    0.00    0.76    0.25    0.00    0.51    0.00    0.00    0.00   96.45
14:46:44     all    1.00    0.00    1.00    0.50    0.75    0.00    0.00    0.00    0.00   96.75
14:46:45     all    2.01    0.00    1.01    0.75    0.25    0.25    0.00    0.00    0.00   95.73
14:46:46     all    1.76    0.00    1.26    0.25    0.25    0.25    0.00    0.00    0.00   96.23
14:46:47     all    1.52    0.00    0.51    0.25    0.51    0.00    0.00    0.00    0.00   97.22
14:46:48     all    1.52    0.00    0.76    0.51    0.25    0.25    0.25    0.00    0.00   96.46
14:46:49     all    1.01    0.00    1.01    0.00    0.76    0.00    0.00    0.00    0.00   97.23
14:46:50     all    1.27    0.00    0.51    0.51    0.25    0.00    0.00    0.00    0.00   97.46
14:46:51     all    2.25    0.00    1.25    0.50    0.25    0.50    0.00    0.00    0.00   95.25
14:46:52     all    3.56    0.00    1.02    3.31    0.76    0.51    0.00    0.00    0.00   90.84
14:46:53     all    6.08    0.00    2.28    3.04    0.76    0.25    0.25    0.00    0.00   87.34
14:46:54     all    2.55    0.00    0.77    1.53    0.26    0.51    0.00    0.00    0.00   94.39
14:46:55     all    2.00    0.00    1.00    0.50    0.50    0.25    0.25    0.00    0.00   95.50
14:46:56     all    1.51    0.00    0.75    0.50    0.50    0.00    0.25    0.00    0.00   96.48
14:46:57     all    1.26    0.00    1.01    0.25    0.00    0.51    0.00    0.00    0.00   96.97
14:46:58     all    2.01    0.00    1.25    1.75    1.00    0.25    0.00    0.00    0.00   93.73
14:46:59     all    4.62    0.00    1.79    2.82    0.51    0.51    0.00    0.00    0.00   89.74
14:47:00     all    5.09    0.00    1.78    3.82    0.76    0.76    0.00    0.00    0.00   87.79
14:47:01     all    3.80    0.00    1.77    2.78    0.76    0.00    0.00    0.00    0.00   90.89
14:47:02     all    6.89    0.00    1.28    2.55    0.26    1.02    0.00    0.00    0.00   88.01
14:47:03     all    2.27    0.00    1.01    0.25    0.76    0.00    0.00    0.00    0.00   95.72
14:47:04     all    1.26    0.00    0.76    0.51    0.25    0.00    0.00    0.00    0.00   97.22
14:47:05     all    1.52    0.00    1.27    0.51    0.25    0.25    0.00    0.00    0.00   96.20
