Linux 4.18.0-553.124.1.el8_10.x86_64 (l-test-poc-1) 	西元2026年06月08日 	_x86_64_	(4 CPU)

23時58分15秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分19秒     ens33  29082.00  26678.00  10494.95  11024.94      0.00      0.00      0.00      0.90
23時58分19秒      cni0  14598.00  14277.00   8133.68   7623.68      0.00      0.00      0.00      0.00
23時58分19秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分19秒 veth854270a4     22.00     26.00      6.67      2.89      0.00      0.00      0.00      0.00
23時58分19秒 veth0c9b2fa5     16.00     16.00      2.27      1.68      0.00      0.00      0.00      0.00
23時58分19秒 veth8c54fcdc     42.00     50.00      4.18      9.42      0.00      0.00      0.00      0.00
23時58分19秒 veth31d8334d   9350.00   8628.00   6047.00   6376.53      0.00      0.00      0.00      0.52
23時58分19秒 veth8017ce2c   7457.00   7847.00   3425.92   2386.12      0.00      0.00      0.00      0.28

23時58分19秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分20秒        lo      8.00      8.00      1.59      1.59      0.00      0.00      0.00      0.00
23時58分20秒     ens33  31208.00  28731.00  11344.84  11676.84      0.00      0.00      0.00      0.96
23時58分20秒      cni0  15453.00  14902.00   8503.86   8192.68      0.00      0.00      0.00      0.00
23時58分20秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分20秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分20秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分20秒 veth8c54fcdc     45.00     51.00      5.30      4.76      0.00      0.00      0.00      0.00
23時58分20秒 veth31d8334d  10085.00   9150.00   6346.66   6964.03      0.00      0.00      0.00      0.57
23時58分20秒 veth8017ce2c   7918.00   8296.00   3626.00   2486.70      0.00      0.00      0.00      0.30

23時58分20秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分21秒        lo      6.00      6.00      0.70      0.70      0.00      0.00      0.00      0.00
23時58分21秒     ens33  30139.00  27194.00  11405.42  11199.07      0.00      0.00      0.00      0.93
23時58分21秒      cni0  15489.00  15151.00   8367.38   8574.97      0.00      0.00      0.00      0.00
23時58分21秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分21秒 veth854270a4     11.00     12.00      3.34      1.31      0.00      0.00      0.00      0.00
23時58分21秒 veth0c9b2fa5     29.00     29.00      5.84      3.69      0.00      0.00      0.00      0.00
23時58分21秒 veth8c54fcdc    100.00    101.00     15.25     16.22      0.00      0.00      0.00      0.00
23時58分21秒 veth31d8334d   9604.00   8830.00   5963.50   7077.00      0.00      0.00      0.00      0.58
23時58分21秒 veth8017ce2c   8238.00   8672.00   3796.00   2681.54      0.00      0.00      0.00      0.31

23時58分21秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分22秒        lo     10.00     10.00      1.48      1.48      0.00      0.00      0.00      0.00
23時58分22秒     ens33  26949.00  24335.00   9912.20   9606.74      0.00      0.00      0.00      0.81
23時58分22秒      cni0  12070.00  12002.00   6692.15   6992.93      0.00      0.00      0.00      0.00
23時58分22秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分22秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分22秒 veth0c9b2fa5      6.00      6.00      1.34      0.81      0.00      0.00      0.00      0.00
23時58分22秒 veth8c54fcdc     81.00     96.00      9.93     13.87      0.00      0.00      0.00      0.00
23時58分22秒 veth31d8334d   8444.00   8119.00   5182.74   6089.40      0.00      0.00      0.00      0.50
23時58分22秒 veth8017ce2c   5155.00   5397.00   2443.20   1668.89      0.00      0.00      0.00      0.20

23時58分22秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分23秒        lo      7.00      7.00      0.68      0.68      0.00      0.00      0.00      0.00
23時58分23秒     ens33  29305.00  26387.00  10578.91  10496.67      0.00      0.00      0.00      0.87
23時58分23秒      cni0  14154.00  14257.00   7547.13   7646.75      0.00      0.00      0.00      0.00
23時58分23秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分23秒 veth854270a4     10.00     13.00      3.27      1.38      0.00      0.00      0.00      0.00
23時58分23秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
23時58分23秒 veth8c54fcdc     83.00     79.00      8.69     12.69      0.00      0.00      0.00      0.00
23時58分23秒 veth31d8334d   8846.00   8557.00   5398.50   6394.81      0.00      0.00      0.00      0.52
23時58分23秒 veth8017ce2c   7707.00   8100.00   3592.88   2501.15      0.00      0.00      0.00      0.29

23時58分23秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分24秒        lo      2.00      2.00      0.57      0.57      0.00      0.00      0.00      0.00
23時58分24秒     ens33  33554.00  30107.00  12152.40  11957.89      0.00      0.00      0.00      1.00
23時58分24秒      cni0  15441.00  15626.00   8431.79   8633.38      0.00      0.00      0.00      0.00
23時58分24秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分24秒 veth854270a4      7.00      7.00      0.60      3.49      0.00      0.00      0.00      0.00
23時58分24秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分24秒 veth8c54fcdc     48.00     54.00      9.61      9.91      0.00      0.00      0.00      0.00
23時58分24秒 veth31d8334d  10085.00   9818.00   6251.05   7331.92      0.00      0.00      0.00      0.60
23時58分24秒 veth8017ce2c   7842.00   8289.00   3622.95   2529.46      0.00      0.00      0.00      0.30

23時58分24秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分25秒        lo     15.00     15.00      2.86      2.86      0.00      0.00      0.00      0.00
23時58分25秒     ens33  32624.00  29247.00  12074.18  11779.47      0.00      0.00      0.00      0.99
23時58分25秒      cni0  15146.00  15145.00   8465.42   8749.22      0.00      0.00      0.00      0.00
23時58分25秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分25秒 veth854270a4     10.00     13.00      3.27      1.38      0.00      0.00      0.00      0.00
23時58分25秒 veth0c9b2fa5     29.00     29.00      5.84      3.69      0.00      0.00      0.00      0.00
23時58分25秒 veth8c54fcdc    146.00    164.00     16.66     17.98      0.00      0.00      0.00      0.00
23時58分25秒 veth31d8334d   9748.00   9333.00   6256.49   7484.35      0.00      0.00      0.00      0.61
23時58分25秒 veth8017ce2c   7786.00   8178.00   3584.84   2436.36      0.00      0.00      0.00      0.29

23時58分25秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分26秒        lo     26.00     26.00     10.05     10.05      0.00      0.00      0.00      0.00
23時58分26秒     ens33  32849.00  29207.00  12414.13  12747.67      0.00      0.00      0.00      1.04
23時58分26秒      cni0  15241.00  15335.00   9440.46   9090.36      0.00      0.00      0.00      0.00
23時58分26秒 vethbdca3de6      3.00      2.00      0.23      0.17      0.00      0.00      0.00      0.00
23時58分26秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分26秒 veth0c9b2fa5      7.00      7.00      1.41      0.98      0.00      0.00      0.00      0.00
23時58分26秒 veth8c54fcdc     65.00     76.00     12.56     11.70      0.00      0.00      0.00      0.00
23時58分26秒 veth31d8334d   9731.00   9442.00   7131.68   7712.31      0.00      0.00      0.00      0.63
23時58分26秒 veth8017ce2c   8129.00   8506.00   3693.52   2556.96      0.00      0.00      0.00      0.30

23時58分26秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分27秒        lo     11.00     11.00      1.55      1.55      0.00      0.00      0.00      0.00
23時58分27秒     ens33  27714.00  25210.00   9901.67  10219.40      0.00      0.00      0.00      0.84
23時58分27秒      cni0  12396.00  12380.00   7185.39   6878.38      0.00      0.00      0.00      0.00
23時58分27秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分27秒 veth854270a4     10.00     13.00      3.27      1.38      0.00      0.00      0.00      0.00
23時58分27秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
23時58分27秒 veth8c54fcdc     54.00     58.00      5.10     10.33      0.00      0.00      0.00      0.00
23時58分27秒 veth31d8334d   8635.00   8375.00   5680.93   5956.75      0.00      0.00      0.00      0.49
23時58分27秒 veth8017ce2c   5454.00   5687.00   2573.36   1816.76      0.00      0.00      0.00      0.21

23時58分27秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分28秒        lo     11.00     11.00      1.32      1.32      0.00      0.00      0.00      0.00
23時58分28秒     ens33  32288.00  29001.00  11668.39  11214.86      0.00      0.00      0.00      0.96
23時58分28秒      cni0  15157.00  15319.00   7876.61   8343.16      0.00      0.00      0.00      0.00
23時58分28秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分28秒 veth854270a4      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
23時58分28秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分28秒 veth8c54fcdc     48.00     55.00      5.05      4.96      0.00      0.00      0.00      0.00
23時58分28秒 veth31d8334d   9649.00   9343.00   5529.52   6943.72      0.00      0.00      0.00      0.57
23時58分28秒 veth8017ce2c   7844.00   8306.00   3573.25   2419.13      0.00      0.00      0.00      0.29

23時58分28秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分29秒        lo     14.00     14.00      1.96      1.96      0.00      0.00      0.00      0.00
23時58分29秒     ens33  29354.00  25722.00  10716.16  10726.66      0.00      0.00      0.00      0.88
23時58分29秒      cni0  14492.00  15144.00   8005.27   7998.10      0.00      0.00      0.00      0.00
23時58分29秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分29秒 veth854270a4     22.00     24.00      6.67      2.63      0.00      0.00      0.00      0.00
23時58分29秒 veth0c9b2fa5     34.00     34.00      6.30      4.13      0.00      0.00      0.00      0.00
23時58分29秒 veth8c54fcdc    105.00    113.00     17.14     17.28      0.00      0.00      0.00      0.00
23時58分29秒 veth31d8334d   8852.00   9044.00   5904.28   6861.71      0.00      0.00      0.00      0.56
23時58分29秒 veth8017ce2c   8337.00   8786.00   3793.81   2636.81      0.00      0.00      0.00      0.31

23時58分29秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分30秒        lo     12.00     12.00      2.19      2.19      0.00      0.00      0.00      0.00
23時58分30秒     ens33  31065.00  27856.00  11336.19  11435.01      0.00      0.00      0.00      0.94
23時58分30秒      cni0  15107.00  15256.00   8426.74   8340.14      0.00      0.00      0.00      0.00
23時58分30秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分30秒 veth854270a4      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
23時58分30秒 veth0c9b2fa5      6.00      6.00      1.34      0.81      0.00      0.00      0.00      0.00
23時58分30秒 veth8c54fcdc     48.00     50.00      4.64      9.47      0.00      0.00      0.00      0.00
23時58分30秒 veth31d8334d   9448.00   9156.00   6059.25   6919.67      0.00      0.00      0.00      0.57
23時58分30秒 veth8017ce2c   8238.00   8677.00   3760.28   2605.28      0.00      0.00      0.00      0.31

23時58分30秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分31秒        lo     22.00     22.00      2.30      2.30      0.00      0.00      0.00      0.00
23時58分31秒     ens33  33525.00  30142.00  12353.64  12626.35      0.00      0.00      0.00      1.03
23時58分31秒      cni0  15908.00  15952.00   9234.76   8965.91      0.00      0.00      0.00      0.00
23時58分31秒 vethbdca3de6      1.00      1.00      0.04      0.04      0.00      0.00      0.00      0.00
23時58分31秒 veth854270a4     11.00     12.00      3.34      1.31      0.00      0.00      0.00      0.00
23時58分31秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
23時58分31秒 veth8c54fcdc     53.00     58.00      5.44      5.51      0.00      0.00      0.00      0.00
23時58分31秒 veth31d8334d  10169.00   9827.00   6803.23   7481.81      0.00      0.00      0.00      0.61
23時58分31秒 veth8017ce2c   8237.00   8617.00   3778.52   2613.25      0.00      0.00      0.00      0.31

23時58分31秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分32秒        lo     19.00     19.00      3.44      3.44      0.00      0.00      0.00      0.00
23時58分32秒     ens33  27538.00  24770.00  10181.37   9996.97      0.00      0.00      0.00      0.83
23時58分32秒      cni0  12500.00  12497.00   7087.20   7267.17      0.00      0.00      0.00      0.00
23時58分32秒 vethbdca3de6      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
23時58分32秒 veth854270a4     12.00      9.00      2.54      2.19      0.00      0.00      0.00      0.00
23時58分32秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分32秒 veth8c54fcdc     89.00    103.00     14.86     14.51      0.00      0.00      0.00      0.00
23時58分32秒 veth31d8334d   8292.00   8010.00   5414.03   6251.21      0.00      0.00      0.00      0.51
23時58分32秒 veth8017ce2c   5846.00   6114.00   2723.15   1895.62      0.00      0.00      0.00      0.22

23時58分32秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分33秒        lo      5.00      5.00      0.45      0.45      0.00      0.00      0.00      0.00
23時58分33秒     ens33  32113.00  28876.00  11691.62  11829.27      0.00      0.00      0.00      0.97
23時58分33秒      cni0  14965.00  15050.00   8472.26   8342.60      0.00      0.00      0.00      0.00
23時58分33秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分33秒 veth854270a4     11.00     13.00      3.34      1.38      0.00      0.00      0.00      0.00
23時58分33秒 veth0c9b2fa5     29.00     29.00      5.84      3.69      0.00      0.00      0.00      0.00
23時58分33秒 veth8c54fcdc    129.00    118.00     13.22     13.99      0.00      0.00      0.00      0.00
23時58分33秒 veth31d8334d   9637.00   9350.00   6277.25   7051.26      0.00      0.00      0.00      0.58
23時58分33秒 veth8017ce2c   7771.00   8152.00   3519.12   2414.18      0.00      0.00      0.00      0.29

23時58分33秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分34秒        lo     14.00     14.00      1.77      1.77      0.00      0.00      0.00      0.00
23時58分34秒     ens33  33331.00  29580.00  12656.08  12811.52      0.00      0.00      0.00      1.05
23時58分34秒      cni0  14700.00  14793.00   9327.99   9137.64      0.00      0.00      0.00      0.00
23時58分34秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分34秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分34秒 veth0c9b2fa5      6.00      6.00      1.34      0.81      0.00      0.00      0.00      0.00
23時58分34秒 veth8c54fcdc     47.00     49.00      5.13      9.50      0.00      0.00      0.00      0.00
23時58分34秒 veth31d8334d   9765.00   9464.00   7332.69   8022.61      0.00      0.00      0.00      0.66
23時58分34秒 veth8017ce2c   7206.00   7599.00   3536.12   2451.09      0.00      0.00      0.00      0.29

23時58分34秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分35秒        lo      6.00      6.00      0.70      0.70      0.00      0.00      0.00      0.00
23時58分35秒     ens33  33354.00  30151.00  11970.44  12342.48      0.00      0.00      0.00      1.01
23時58分35秒      cni0  15259.00  15337.00   8800.86   8437.24      0.00      0.00      0.00      0.00
23時58分35秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分35秒 veth854270a4     11.00     14.00      3.34      1.60      0.00      0.00      0.00      0.00
23時58分35秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
23時58分35秒 veth8c54fcdc     92.00    106.00     11.89     14.91      0.00      0.00      0.00      0.00
23時58分35秒 veth31d8334d   9970.00   9623.00   6730.94   7303.45      0.00      0.00      0.00      0.60
23時58分35秒 veth8017ce2c   7744.00   8154.00   3678.86   2533.79      0.00      0.00      0.00      0.30

23時58分35秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分36秒        lo     32.00     32.00      7.18      7.18      0.00      0.00      0.00      0.00
23時58分36秒     ens33  32248.00  28645.00  12072.88  11981.46      0.00      0.00      0.00      0.99
23時58分36秒      cni0  15249.00  15431.00   8738.57   8822.11      0.00      0.00      0.00      0.00
23時58分36秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分36秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分36秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分36秒 veth8c54fcdc     44.00     50.00      4.57      4.52      0.00      0.00      0.00      0.00
23時58分36秒 veth31d8334d   9509.00   9264.00   6346.06   7412.48      0.00      0.00      0.00      0.61
23時58分36秒 veth8017ce2c   8495.00   8913.00   3944.12   2752.35      0.00      0.00      0.00      0.32

23時58分36秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分37秒        lo     21.00     21.00      7.64      7.64      0.00      0.00      0.00      0.00
23時58分37秒     ens33  28192.00  25753.00  10309.36  10410.59      0.00      0.00      0.00      0.85
23時58分37秒      cni0  13111.00  12803.00   7375.40   7277.60      0.00      0.00      0.00      0.00
23時58分37秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分37秒 veth854270a4     10.00     13.00      3.27      1.38      0.00      0.00      0.00      0.00
23時58分37秒 veth0c9b2fa5     28.00     30.00      5.77      3.76      0.00      0.00      0.00      0.00
23時58分37秒 veth8c54fcdc    107.00    114.00     15.89     18.38      0.00      0.00      0.00      0.00
23時58分37秒 veth31d8334d   8860.00   8224.00   5676.74   6241.62      0.00      0.00      0.00      0.51
23時58分37秒 veth8017ce2c   6158.00   6474.00   2810.59   1970.08      0.00      0.00      0.00      0.23

23時58分37秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分38秒        lo     16.00     16.00      2.22      2.22      0.00      0.00      0.00      0.00
23時58分38秒     ens33  32842.00  29802.00  11992.66  12323.66      0.00      0.00      0.00      1.01
23時58分38秒      cni0  15921.00  15716.00   8987.62   8672.39      0.00      0.00      0.00      0.00
23時58分38秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分38秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分38秒 veth0c9b2fa5      6.00      6.00      1.34      0.81      0.00      0.00      0.00      0.00
23時58分38秒 veth8c54fcdc     73.00     74.00      8.16     12.05      0.00      0.00      0.00      0.00
23時58分38秒 veth31d8334d  10279.00   9621.00   6664.75   7316.04      0.00      0.00      0.00      0.60
23時58分38秒 veth8017ce2c   8393.00   8845.00   3880.44   2692.90      0.00      0.00      0.00      0.32

23時58分38秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分39秒        lo     57.00     57.00     60.17     60.17      0.00      0.00      0.00      0.00
23時58分39秒     ens33  33103.00  29501.00  12282.56  12184.09      0.00      0.00      0.00      1.01
23時58分39秒      cni0  15032.00  15234.00   8694.15   8781.54      0.00      0.00      0.00      0.00
23時58分39秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分39秒 veth854270a4     30.00     33.00      7.37      6.33      0.00      0.00      0.00      0.00
23時58分39秒 veth0c9b2fa5     15.00     17.00      2.21      1.75      0.00      0.00      0.00      0.00
23時58分39秒 veth8c54fcdc     38.00     44.00      3.79      4.15      0.00      0.00      0.00      0.00
23時58分39秒 veth31d8334d   9712.00   9476.00   6551.51   7518.58      0.00      0.00      0.00      0.62
23時58分39秒 veth8017ce2c   7780.00   8207.00   3635.82   2551.75      0.00      0.00      0.00      0.30

23時58分39秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分40秒        lo      8.00      8.00      1.24      1.24      0.00      0.00      0.00      0.00
23時58分40秒     ens33  33865.00  30204.00  12835.60  12949.33      0.00      0.00      0.00      1.06
23時58分40秒      cni0  15876.00  15834.00   9532.44   9400.50      0.00      0.00      0.00      0.00
23時58分40秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分40秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分40秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分40秒 veth8c54fcdc     52.00     62.00     10.12     10.30      0.00      0.00      0.00      0.00
23時58分40秒 veth31d8334d  10081.00   9632.00   7050.62   7934.32      0.00      0.00      0.00      0.65
23時58分40秒 veth8017ce2c   8346.00   8743.00   3928.73   2695.87      0.00      0.00      0.00      0.32

23時58分40秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分41秒        lo     29.00     29.00     22.66     22.66      0.00      0.00      0.00      0.00
23時58分41秒     ens33  31979.00  28475.00  11849.72  11914.32      0.00      0.00      0.00      0.98
23時58分41秒      cni0  14907.00  15118.00   8610.61   8610.14      0.00      0.00      0.00      0.00
23時58分41秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分41秒 veth854270a4     11.00     12.00      3.34      1.31      0.00      0.00      0.00      0.00
23時58分41秒 veth0c9b2fa5     29.00     29.00      5.84      3.69      0.00      0.00      0.00      0.00
23時58分41秒 veth8c54fcdc    196.00    204.00     98.89     97.92      0.00      0.00      0.00      0.01
23時58分41秒 veth31d8334d   9272.00   9093.00   6208.55   7134.37      0.00      0.00      0.00      0.58
23時58分41秒 veth8017ce2c   7838.00   8219.00   3665.43   2540.49      0.00      0.00      0.00      0.30

23時58分41秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時58分42秒        lo     10.00     10.00      1.34      1.34      0.00      0.00      0.00      0.00
23時58分42秒     ens33  29388.00  26358.00  10961.25  11065.67      0.00      0.00      0.00      0.91
23時58分42秒      cni0  12422.00  12373.00   7815.09   7685.73      0.00      0.00      0.00      0.00
23時58分42秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分42秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時58分42秒 veth0c9b2fa5      7.00      7.00      1.38      0.86      0.00      0.00      0.00      0.00
23時58分42秒 veth8c54fcdc     73.00     88.00      9.58      8.32      0.00      0.00      0.00      0.00
23時58分42秒 veth31d8334d   8707.00   8448.00   6390.05   6827.23      0.00      0.00      0.00      0.56
23時58分42秒 veth8017ce2c   5384.00   5579.00   2518.28   1783.70      0.00      0.00      0.00      0.21

