ts_ns,query_type,latency_ms
1783027258728596614,select,9.483
1783027258752621566,update,12.385
1783027258874069876,select,7.357
1783027258885140722,update,14.993
1783027259008641225,select,7.311
1783027259019232317,update,8.296
1783027259132825420,select,7.157
1783027259142945550,update,10.301
1783027259259959171,select,7.194
1783027259270669412,update,9.195
1783027259384822653,select,9.034
1783027259398095709,update,8.444
1783027259511692337,select,7.213
1783027259522049942,update,9.420
1783027259636437270,select,9.485
1783027259649094113,update,9.486
1783027259763280175,select,8.132
1783027259774833229,update,11.620
1783027259891422658,select,7.453
1783027259902185726,update,9.487
1783027260016670699,select,7.296
1783027260027267221,update,9.011
1783027260142385177,select,7.209
1783027260153465104,update,9.027
1783027260267582226,select,8.141
1783027260278938334,update,8.350
1783027260392170789,select,7.484
1783027260402727060,update,7.902
1783027260516589965,select,7.484
1783027260528053709,update,8.148
1783027260642181389,select,7.584
1783027260653529179,update,8.566
1783027260767284196,select,10.157
1783027260780320625,update,8.819
1783027260895573107,select,8.683
1783027260907649418,update,10.102
1783027261022985767,select,8.946
1783027261035275555,update,10.339
1783027261152672409,select,7.010
1783027261163035795,update,9.396
1783027261277731104,select,8.087
1783027261288993313,update,8.278
1783027261403141487,select,8.729
1783027261414919911,update,8.046
1783027261528519525,select,8.219
1783027261540156402,update,8.987
1783027261655679358,select,7.652
1783027261667209478,update,8.197
1783027261780523842,select,8.372
1783027261792566470,update,8.118
1783027261905215540,select,7.140
1783027261915448229,update,8.124
1783027262028580180,select,8.793
1783027262040690307,update,7.278
1783027262152247708,select,7.174
1783027262162336854,update,8.237
1783027262275468215,select,7.123
1783027262286057114,update,10.649
1783027262401274361,select,8.003
1783027262412214938,update,7.484
1783027262523936001,select,7.808
1783027262534799766,update,8.580
1783027262648072063,select,7.099
1783027262658155449,update,7.703
1783027262770514061,select,7.267
1783027262780815048,update,9.388
1783027262895369644,select,6.574
1783027262905714159,update,8.016
1783027263018181767,select,6.918
1783027263028005454,update,9.058
1783027263141859858,select,8.019
1783027263153043782,update,8.658
1783027263266325972,select,7.576
1783027263277323565,update,9.485
1783027263391270161,select,7.700
1783027263401995576,update,7.846
1783027263514214480,select,7.795
1783027263525944215,update,8.392
1783027263639187006,select,8.076
1783027263651038249,update,7.914
1783027263763299234,select,7.256
1783027263773768139,update,7.819
1783027263886235033,select,7.220
1783027263896719245,update,8.744
1783027264009979299,select,7.883
1783027264021929852,update,8.199
1783027264135223046,select,7.779
1783027264146963003,update,8.381
1783027264259666398,select,7.914
1783027264271337123,update,7.904
1783027264384403114,select,7.592
1783027264395117761,update,8.632
1783027264509410960,select,7.865
1783027264520421879,update,8.770
1783027264633794285,select,7.274
1783027264644312898,update,8.801
1783027264757462682,select,7.444
1783027264767964140,update,8.223
1783027264880492003,select,7.172
1783027264891277739,update,9.448
1783027265005405387,select,8.020
1783027265016509106,update,8.829
1783027265130083725,select,7.709
1783027265140905717,update,7.840
1783027265253769406,select,8.097
1783027265265022453,update,8.484
1783027265378651676,select,7.927
1783027265390472055,update,9.295
1783027265504259012,select,6.602
1783027265513853737,update,8.915
1783027265627054068,select,6.861
1783027265636785227,update,9.213
1783027265751476865,select,7.289
1783027265761598878,update,7.425
1783027265873518775,select,6.851
1783027265884153768,update,7.715
1783027265996463759,select,7.866
1783027266008299921,update,9.700
1783027266123070478,select,7.128
1783027266133414846,update,9.791
1783027266248390450,select,8.142
1783027266259839877,update,8.148
1783027266372668304,select,9.203
1783027266385946538,update,9.045
1783027266502255640,select,7.251
1783027266512343517,update,7.899
1783027266625230641,select,8.260
1783027266636983795,update,8.306
1783027266750403323,select,7.586
1783027266762267162,update,7.599
1783027266874580267,select,7.249
1783027266885180590,update,8.506
1783027266999409417,select,7.883
1783027267010284805,update,8.872
1783027267125628561,select,8.347
1783027267137795894,update,8.932
1783027267250946067,select,7.626
1783027267261731951,update,8.134
1783027267374408510,select,7.286
1783027267385133399,update,7.793
1783027267497687211,select,6.952
1783027267507593682,update,7.999
1783027267620031714,select,7.054
1783027267631210841,update,7.890
1783027267743525006,select,7.040
1783027267753765967,update,8.441
1783027267867194442,select,6.689
1783027267876811325,update,8.740
1783027267991586786,select,6.759
1783027268003261223,update,7.912
1783027268116306851,select,7.701
1783027268127547349,update,8.285
1783027268240447923,select,6.913
1783027268250627555,update,7.999
1783027268363556605,select,8.468
1783027268376264247,update,8.907
1783027268491539146,select,7.721
1783027268502362479,update,10.007
1783027268618318912,select,8.479
1783027268629888013,update,9.296
1783027268744268457,select,7.483
1783027268754787021,update,7.519
1783027268866586994,select,7.676
1783027268877347071,update,7.813
1783027268989748343,select,6.832
1783027269000243730,update,8.460
1783027269113294259,select,8.452
1783027269124820855,update,8.526
1783027269237823879,select,7.267
1783027269248825290,update,9.096
1783027269363317827,select,8.107
1783027269374635689,update,9.043
1783027269488887896,select,8.830
1783027269501201586,update,8.231
1783027269613718785,select,7.879
1783027269624503670,update,8.476
1783027269737386323,select,7.077
1783027269747476566,update,8.664
1783027269860511776,select,6.648
1783027269870816815,update,7.814
1783027269983564672,select,6.714
1783027269994276629,update,7.745
1783027270107065887,select,7.602
1783027270118710904,update,8.562
1783027270232342313,select,7.134
1783027270242887985,update,8.685
1783027270355983197,select,7.580
1783027270366821804,update,7.727
1783027270479150318,select,8.422
1783027270491189459,update,9.283
1783027270606452925,select,8.891
1783027270618674415,update,9.257
1783027270732821507,select,7.412
1783027270744471613,update,8.073
1783027270857811569,select,7.632
1783027270868702168,update,10.096
1783027270984904522,select,6.675
1783027270994761578,update,8.297
1783027271107391561,select,7.315
1783027271117768515,update,9.677
1783027271231667383,select,8.188
1783027271242800003,update,8.376
1783027271355589204,select,8.823
1783027271368425030,update,7.952
1783027271480966336,select,7.879
1783027271493028634,update,8.041
1783027271605690258,select,7.780
1783027271616530811,update,8.878
1783027271729892720,select,8.538
1783027271742170030,update,8.790
1783027271855461161,select,8.027
1783027271866942233,update,8.543
1783027271980597497,select,8.628
1783027271993047473,update,9.141
1783027272107469121,select,7.813
1783027272118310401,update,8.138
1783027272230895248,select,7.011
1783027272241941263,update,8.005
1783027272354216655,select,7.416
1783027272365019702,update,8.761
1783027272478247657,select,8.001
1783027272490052562,update,9.335
1783027272604200671,select,7.250
1783027272614722323,update,8.421
1783027272729603667,select,8.612
1783027272741546446,update,8.226
1783027272854354143,select,6.950
1783027272865271639,update,8.497
1783027272978490674,select,8.684
1783027272991881412,update,8.097
1783027273105766217,select,7.228
1783027273116987476,update,9.891
1783027273231296714,select,7.733
1783027273242081441,update,9.165
1783027273356901072,select,7.594
1783027273367699320,update,8.354
1783027273480448178,select,8.336
1783027273492035587,update,9.396
1783027273606605183,select,8.204
1783027273617954222,update,8.909
1783027273731488552,select,6.889
1783027273741630391,update,8.262
1783027273855018622,select,7.876
1783027273866421762,update,8.676
1783027273980263743,select,7.430
1783027273991356834,update,8.799
1783027274105471078,select,9.769
1783027274119729230,update,9.092
1783027274234145991,select,8.053
1783027274245922954,update,8.578
1783027274359624650,select,7.392
1783027274370322896,update,10.582
1783027274485877383,select,8.125
1783027274497974912,update,9.098
1783027274611567692,select,9.201
1783027274624317645,update,9.603
1783027274740248230,select,7.354
1783027274751083994,update,8.263
1783027274864256557,select,7.474
1783027274875064284,update,8.399
1783027274990034368,select,7.673
1783027275001651360,update,9.740
1783027275116095925,select,7.544
1783027275126928230,update,10.019
1783027275242491588,select,7.408
1783027275252935908,update,8.195
1783027275366532294,select,7.158
1783027275377212881,update,9.011
1783027275491502379,select,6.634
1783027275502966427,update,9.990
1783027275618529599,select,7.889
1783027275630243484,update,9.246
1783027275744117315,select,7.581
1783027275754625429,update,7.862
1783027275867532170,select,7.967
1783027275879252415,update,8.274
1783027275991926916,select,7.858
1783027276002970587,update,9.315
1783027276117596437,select,7.963
1783027276129956179,update,8.321
1783027276242558487,select,7.310
1783027276252783187,update,9.056
1783027276366446470,select,7.676
1783027276377809716,update,7.951
1783027276491020740,select,7.285
1783027276501304592,update,7.563
1783027276613074600,select,8.163
1783027276625215469,update,8.379
1783027276738458574,select,8.160
1783027276750291617,update,9.418
1783027276864502058,select,6.766
1783027276874613077,update,7.947
1783027276987508330,select,7.525
1783027276998093497,update,8.652
1783027277111360420,select,8.160
1783027277122619459,update,8.197
1783027277235614949,select,7.933
1783027277246740180,update,9.503
1783027277361524092,select,6.913
1783027277372603895,update,8.365
1783027277485141860,select,7.189
1783027277495288552,update,7.950
1783027277609188619,select,7.744
1783027277620272398,update,8.181
1783027277734412290,select,7.343
1783027277744858540,update,8.241
1783027277857878405,select,7.669
1783027277869292953,update,8.878
1783027277982515309,select,6.708
1783027277992951190,update,7.579
1783027278104786691,select,7.937
1783027278116004588,update,8.542
1783027278229432149,select,7.626
1783027278240637255,update,9.095
1783027278354757299,select,7.587
1783027278365494530,update,8.966
1783027278479277343,select,9.102
1783027278492103687,update,8.408
1783027278605288170,select,8.559
1783027278616884473,update,8.527
1783027278730472670,select,8.160
1783027278741860001,update,8.692
1783027278854957950,select,7.872
1783027278865934291,update,10.215
1783027278981366355,select,7.490
1783027278992465141,update,8.671
1783027279106051660,select,9.853
1783027279118993609,update,8.329
1783027279233817782,select,9.640
1783027279247765992,update,10.594
1783027279364613147,select,10.425
1783027279378427916,update,10.384
1783027279494794267,select,10.542
1783027279508766328,update,8.494
1783027279623150604,select,7.623
1783027279634498470,update,9.212
1783027279748485516,select,8.277
1783027279760978511,update,9.002
1783027279875510677,select,9.193
1783027279888575290,update,11.093
1783027280006705810,select,6.976
1783027280018153669,update,8.782
1783027280131493904,select,7.699
1783027280142119378,update,8.703
1783027280255918524,select,7.099
1783027280265849910,update,7.915
1783027280378175197,select,7.447
1783027280389746262,update,7.758
1783027280502428825,select,7.526
1783027280513399664,update,9.763
1783027280628295771,select,7.822
1783027280639225412,update,9.423
1783027280753167096,select,8.004
1783027280764304060,update,7.814
1783027280876565760,select,7.158
1783027280886771681,update,9.151
1783027281000351497,select,7.761
1783027281011310667,update,8.360
1783027281124153554,select,7.244
1783027281134900098,update,8.440
1783027281248940966,select,8.991
1783027281261516862,update,9.028
1783027281376026575,select,7.219
1783027281386058124,update,9.281
1783027281500160886,select,6.478
1783027281509591511,update,7.622
1783027281621983517,select,8.597
1783027281633861169,update,8.677
1783027281746863247,select,7.927
1783027281757976961,update,8.168
1783027281873237225,select,6.935
1783027281883888154,update,8.863
1783027281997373518,select,6.916
1783027282008980716,update,8.036
1783027282122202421,select,7.177
1783027282132213239,update,9.249
1783027282245684905,select,7.094
1783027282255758609,update,8.578
1783027282368848356,select,7.108
1783027282380627114,update,9.986
1783027282495764603,select,7.134
1783027282505941448,update,8.229
1783027282620438195,select,7.121
1783027282630729099,update,8.709
1783027282744236666,select,7.976
1783027282756297408,update,8.929
1783027282869584935,select,6.896
1783027282880965140,update,9.325
1783027282995119601,select,8.875
1783027283007363639,update,9.374
1783027283121915009,select,7.239
1783027283133937016,update,10.949
1783027283249432978,select,8.156
1783027283260818978,update,8.980
1783027283374453174,select,8.373
1783027283385956896,update,8.626
1783027283498923059,select,6.662
1783027283509724109,update,10.076
1783027283624143124,select,7.569
1783027283634709013,update,8.552
1783027283748359838,select,8.589
1783027283761333420,update,9.931
1783027283875838858,select,7.338
1783027283886121163,update,8.619
1783027283999900481,select,7.703
1783027284010723505,update,8.234
1783027284124677023,select,8.132
1783027284135945294,update,8.784
1783027284249608853,select,6.927
1783027284259869766,update,8.436
1783027284372711124,select,8.493
1783027284385900763,update,8.261
1783027284499184406,select,7.362
1783027284510793674,update,9.332
1783027284625581278,select,7.434
1783027284636233842,update,8.341
1783027284749349589,select,7.381
1783027284760161091,update,8.301
1783027284873404730,select,9.347
