ts_ns,query_type,latency_ms
1784331809395871075,select,23.885
1784331809423410373,update,105.353
1784331809636970602,select,21.311
1784331809661767234,update,68.897
1784331809835293375,select,21.733
1784331809860883680,update,71.532
1784331810037710366,select,20.047
1784331810060999090,update,75.438
1784331810241472119,select,20.591
1784331810265407223,update,71.915
1784331810442626524,select,21.591
1784331810468133295,update,73.273
1784331810645881566,select,22.341
1784331810671150640,update,95.749
1784331810872391471,select,21.854
1784331810897285426,update,76.174
1784331811077641502,select,20.782
1784331811102906410,update,78.167
1784331811288061866,select,21.025
1784331811313029112,update,75.549
1784331811492969914,select,21.752
1784331811518358462,update,71.430
1784331811695162546,select,24.174
1784331811722473219,update,79.110
1784331811906293003,select,20.030
1784331811929537162,update,74.818
1784331812108947575,select,21.978
1784331812134094617,update,82.891
1784331812321910129,select,23.067
1784331812347849055,update,66.440
1784331812519540657,select,20.217
1784331812543731447,update,70.057
1784331812718450325,select,20.419
1784331812742443590,update,70.281
1784331812917537254,select,20.832
1784331812941706818,update,68.150
1784331813114605524,select,21.668
1784331813139346156,update,77.636
1784331813321566411,select,20.182
1784331813344890046,update,72.791
1784331813523363675,select,18.986
1784331813545272421,update,71.322
1784331813722510035,select,22.463
1784331813748503030,update,74.109
1784331813927588773,select,21.149
1784331813952310797,update,90.392
1784331814148708738,select,20.312
1784331814172590020,update,73.128
1784331814350589474,select,20.886
1784331814374742801,update,74.090
1784331814553845662,select,21.817
1784331814579274913,update,71.717
1784331814756608678,select,21.642
1784331814781369982,update,71.082
1784331814956966480,select,18.638
1784331814978799237,update,69.477
1784331815153033247,select,20.517
1784331815176324403,update,75.502
1784331815356737442,select,20.985
1784331815381669982,update,75.616
1784331815561732232,select,22.858
1784331815588746239,update,76.567
1784331815770441551,select,20.783
1784331815795557095,update,75.331
1784331815976198249,select,22.942
1784331816002320032,update,105.916
1784331816213444807,select,19.528
1784331816236246494,update,92.965
1784331816434203387,select,20.628
1784331816458375640,update,70.618
1784331816633020739,select,21.144
1784331816657307925,update,72.055
1784331816833680737,select,22.010
1784331816858537171,update,74.202
1784331817037378010,select,20.039
1784331817061002668,update,70.500
1784331817235878507,select,18.996
1784331817258057616,update,72.448
1784331817435065162,select,20.394
1784331817458297167,update,69.946
1784331817632770091,select,21.335
1784331817657342282,update,71.310
1784331817833669660,select,22.731
1784331817859567770,update,70.888
1784331818035245008,select,19.520
1784331818057651290,update,66.994
1784331818228914556,select,21.332
1784331818253547819,update,72.162
1784331818430356436,select,22.048
