procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 12408596   3132 3388476    0    0    28   400   86 1179  5  3 90  2  0
 0  0      0 12413156   3132 3388540    0    0     0     0 9174 12630  9  6 85  0  0
 1  0      0 12414372   3132 3388540    0    0     0     0 4975 7409  4  3 93  0  0
 0  0      0 12412932   3132 3388540    0    0     0     0 4552 6645  4  3 93  0  0
 0  0      0 12414852   3132 3388540    0    0     0     0 5461 7437  6  3 91  0  0
 0  0      0 12416548   3132 3388540    0    0     0     0 6351 8516  4  3 92  0  0
 0  0      0 12413732   3132 3388540    0    0     0     0 2133 3354  1  1 98  0  0
 0  0      0 12413796   3132 3388540    0    0     0     0 1438 2404  1  1 99  0  0
 0  0      0 12413956   3132 3388540    0    0     0    46 1218 1882  0  0 99  0  0
 0  0      0 12413988   3132 3388540    0    0     0     0 1367 2264  1  1 99  0  0
 0  0      0 12414084   3132 3388540    0    0     0     0 1327 2023  1  1 99  0  0
 0  0      0 12414276   3132 3388540    0    0     0    12 1740 2431  1  1 98  0  0
 0  0      0 12414404   3132 3388552    0    0     0    21 2217 3386  1  1 98  0  0
 0  0      0 12414596   3132 3388552    0    0     0     0 1567 2450  1  1 99  0  0
 0  0      0 12414820   3132 3388552    0    0     0     0 1788 2724  1  1 98  0  0
 0  0      0 12412100   3132 3388552    0    0     0    20 2725 3913  2  1 97  0  0
 0  0      0 12412228   3132 3388560    0    0     0     0 1980 2963  1  1 99  0  0
 0  0      0 12412356   3132 3388560    0    0     0     0 1945 3029  0  1 99  0  0
 0  0      0 12412516   3132 3388560    0    0     0     0 1400 2160  1  1 99  0  0
 0  0      0 12412580   3132 3388560    0    0     0     0 1501 2294  1  1 99  0  0
 0  0      0 12412836   3132 3388564    0    0     0     0 1578 2370  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 12412996   3132 3388564    0    0     0     0 1642 2374  1  1 99  0  0
 0  0      0 12413124   3132 3388564    0    0     0     0 1586 2442  1  1 99  0  0
 1  0      0 12413316   3132 3388564    0    0     0     0 1512 2468  1  1 99  0  0
 0  0      0 12413412   3132 3388564    0    0     0     0 1433 2234  1  1 99  0  0
 0  0      0 12413508   3132 3388564    0    0     0     0 1908 3013  1  1 98  0  0
 0  0      0 12413668   3132 3388564    0    0     0     0 1965 2843  1  1 98  0  0
 0  0      0 12410820   3132 3388564    0    0     0     0 1976 3058  1  1 98  0  0
 0  0      0 12410852   3132 3388564    0    0     0     0 1426 2126  1  1 99  0  0
 0  0      0 12410980   3132 3388564    0    0     0     0 1586 2502  1  1 99  0  0
 0  0      0 12411428   3132 3388568    0    0     0     8 2452 3219  2  1 97  0  0
 0  0      0 12411716   3132 3388568    0    0     0     0 2030 3021  1  1 98  0  0
 0  0      0 12411940   3132 3388568    0    0     0     0 1575 2307  1  1 99  0  0
 0  0      0 12408804   3132 3388568    0    0     0     0 1617 2585  1  1 99  0  0
 1  0      0 12408996   3132 3388568    0    0     0     0 1411 2177  1  1 99  0  0
 1  0      0 12409060   3132 3388568    0    0     0    24 1546 2456  1  1 99  0  0
 0  0      0 12409348   3132 3388576    0    0     0     0 2087 2956  1  1 98  0  0
 0  0      0 12409380   3132 3388576    0    0     0     0 1750 2662  1  1 98  0  0
 0  0      0 12409636   3132 3388576    0    0     0    60 1659 2587  1  1 99  0  0
 0  0      0 12409700   3132 3388576    0    0     0     0 1505 2400  1  1 99  0  0
 0  0      0 12409764   3132 3388576    0    0     0    20 1301 2024  0  1 99  0  0
 0  0      0 12410052   3132 3388576    0    0     0     0 1964 2949  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 12410148   3132 3388576    0    0     0     0 1538 2351  1  1 99  0  0
 0  0      0 12410372   3132 3388576    0    0     0     0 1428 2238  1  1 99  0  0
 0  0      0 12410372   3132 3388576    0    0     0     0 1403 2243  0  0 99  0  0
 0  0      0 12410756   3132 3388576    0    0     0     0 2078 2972  1  1 97  0  0
 0  0      0 12410916   3132 3388584    0    0     0    20 2159 3077  1  1 98  0  0
 0  0      0 12411172   3132 3388584    0    0     0     0 1778 2629  1  1 99  0  0
 0  0      0 12411268   3132 3388584    0    0     0     0 1704 2749  1  1 99  0  0
 0  0      0 12411428   3132 3388584    0    0     0     0 1480 2293  1  1 98  0  0
 0  0      0 12411492   3132 3388584    0    0     0     0 1484 2408  1  1 99  0  0
 0  0      0 12411684   3132 3388584    0    0     0     0 2070 3053  1  1 98  0  0
 0  0      0 12411844   3132 3388584    0    0     0     0 1670 2381  1  1 99  0  0
 1  0      0 12412068   3132 3388584    0    0     0     0 1325 2010  1  1 99  0  0
 0  0      0 12412132   3132 3388584    0    0     0     0 1364 2180  0  1 99  0  0
 0  0      0 12412260   3132 3388584    0    0     0     0 1405 2200  1  1 99  0  0
 1  0      0 12412388   3132 3388584    0    0     0     0 2021 2950  1  1 98  0  0
 1  0      0 12412644   3132 3388588    0    0     0     0 1607 2393  1  1 98  0  0
 0  0      0 12412772   3132 3388588    0    0     0     0 1634 2477  1  1 99  0  0
 0  0      0 12412868   3132 3388588    0    0     0     0 1379 2112  1  1 99  0  0
 1  0      0 12413420   3132 3388588    0    0     0     0 2331 3097  1  1 98  0  0
 0  0      0 12413660   3132 3388612    0    0     0    15 2808 3696  2  3 95  0  0
 0  0      0 12413700   3132 3388612    0    0     0     0 1556 2317  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 12410820   3132 3388612    0    0     0     0 1714 2694  1  1 99  0  0
 0  0      0 12410852   3132 3388612    0    0     0     0 1554 2461  1  1 99  0  0
 0  0      0 12411044   3132 3388612    0    0     0     0 1501 2385  0  1 99  0  0
 0  0      0 12411044   3132 3388612    0    0     0     0 2123 3150  1  1 98  0  0
 0  0      0 12411428   3132 3388612    0    0     0     0 1856 2790  1  1 98  0  0
 0  0      0 12411524   3132 3388612    0    0     0     0 1801 2696  1  1 98  0  0
 0  0      0 12411684   3132 3388612    0    0     0    21 1544 2362  0  1 99  0  0
 0  0      0 12411780   3132 3388612    0    0     0     0 1380 2150  1  1 99  0  0
 0  0      0 12411940   3132 3388616    0    0     0    28 1897 2801  1  1 99  0  0
 0  0      0 12412100   3132 3388616    0    0     0     0 1829 2744  1  1 98  0  0
 0  0      0 12412292   3132 3388616    0    0     0     0 1587 2527  0  0 99  0  0
 0  0      0 12412356   3132 3388616    0    0     0     0 1379 2122  1  1 99  0  0
 0  0      0 12412740   3132 3388628    0    0     0    12 2972 4231  2  1 97  0  0
 0  0      0 12413220   3132 3388628    0    0     0    16 2812 3964  1  1 98  0  0
 0  0      0 12413540   3132 3388628    0    0     0     0 2118 3186  1  1 98  0  0
 0  0      0 12413636   3132 3388628    0    0     0     0 1699 2625  1  1 99  0  0
 0  0      0 12413828   3132 3388628    0    0     0     0 1450 2190  1  1 99  0  0
 0  0      0 12413860   3132 3388628    0    0     0     0 1316 1944  1  1 98  0  0
 1  0      0 12414116   3132 3388628    0    0     0     0 1578 2288  1  1 99  0  0
 0  0      0 12414244   3132 3388628    0    0     0     0 1492 2142  1  1 99  0  0
 0  0      0 12411332   3132 3388628    0    0     0     0 1313 1942  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 12411396   3132 3388628    0    0     0     0 1492 2362  1  1 99  0  0
 0  0      0 12411808   3132 3388628    0    0     0     0 1583 2437  1  1 99  0  0
