ts_ns,query_type,latency_ms
1784051845021599202,select,279.747
1784051845304758241,update,242.972
1784051845652206119,select,230.631
1784051845885773149,update,242.341
1784051846232174376,select,239.267
1784051846474747726,update,234.049
1784051846814101241,select,231.722
1784051847048897430,update,237.500
1784051847390795074,select,237.523
1784051847631298394,update,238.885
1784051847975214772,select,216.583
1784051848194713202,update,230.169
1784051848529346549,select,233.202
1784051848765727700,update,236.912
1784051849106724272,select,224.254
1784051849334007797,update,227.533
1784051849665793378,select,231.758
1784051849902443350,update,243.546
1784051850250374161,select,230.727
1784051850485861909,update,239.787
1784051850829787976,select,229.556
1784051851063483906,update,231.803
1784051851399633456,select,225.109
1784051851627884328,update,240.702
1784051851973827972,select,235.777
1784051852212711694,update,239.855
1784051852557079659,select,239.969
1784051852801629741,update,244.560
1784051853150489011,select,237.940
1784051853392155234,update,253.995
1784051853752367619,select,237.246
1784051853994278153,update,230.315
1784051854329389118,select,215.679
1784051854548356852,update,231.828
1784051854885032562,select,237.363
1784051855126176676,update,241.332
1784051855472259226,select,234.211
1784051855709888888,update,228.740
1784051856044849175,select,229.375
1784051856277239592,update,240.820
1784051856623595835,select,239.995
1784051856866636403,update,241.120
1784051857212697587,select,221.319
1784051857437313622,update,222.985
1784051857765049566,select,231.322
1784051857999824592,update,238.169
1784051858342809059,select,244.371
1784051858590397389,update,229.090
1784051858924567433,select,228.054
1784051859155728116,update,229.661
1784051859490180511,select,231.325
1784051859724376649,update,235.842
1784051860065442647,select,235.296
1784051860303711527,update,235.692
1784051860643620988,select,219.389
1784051860866101825,update,217.529
1784051861188352883,select,226.072
1784051861417348033,update,222.827
1784051861744752278,select,216.915
1784051861964920726,update,238.199
1784051862307924347,select,236.431
1784051862548210915,update,230.790
1784051862884230383,select,232.454
1784051863119905509,update,239.855
1784051863464539383,select,225.001
1784051863692775631,update,238.449
1784051864035665524,select,243.355
1784051864282386898,update,239.184
1784051864626421596,select,226.303
1784051864855705084,update,221.144
1784051865181640684,select,217.993
1784051865402728450,update,219.219
1784051865726682717,select,230.268
1784051865960010178,update,238.184
1784051866302646259,select,228.616
1784051866534304173,update,235.959
1784051866875737978,select,229.835
1784051867110010532,update,226.794
1784051867442468151,select,227.803
1784051867673701926,update,244.572
1784051868023324373,select,240.167
1784051868266526539,update,239.438
1784051868610188640,select,230.396
1784051868843511107,update,221.228
1784051869170337376,select,223.979
1784051869397425702,update,232.278
1784051869734529830,select,235.374
1784051869972895085,update,245.067
1784051870322745697,select,220.059
1784051870545884959,update,230.165
1784051870880634304,select,220.991
1784051871104936073,update,231.586
1784051871440751941,select,220.812
1784051871664748708,update,256.542
1784051872029090749,select,259.933
1784051872292391950,update,296.037
1784051872693119789,select,223.804
1784051872919994386,update,361.327
1784051873387161352,select,299.301
1784051873689963655,update,342.248
1784051874138099465,select,310.706
1784051874452608989,update,333.432
1784051874891695847,select,292.766
1784051875188195300,update,338.290
1784051875632341660,select,296.596
1784051875932657566,update,405.118
1784051876443846868,select,303.771
1784051876751916874,update,442.837
1784051877300601391,select,295.712
1784051877600162259,update,374.023
1784051878080209370,select,299.212
1784051878383439882,update,355.952
1784051878844917901,select,295.859
1784051879144264436,update,327.650
1784051879577561841,select,286.963
1784051879868049553,update,329.216
1784051880302806874,select,299.646
1784051880606836255,update,342.312
1784051881055567684,select,311.515
1784051881371020640,update,484.734
1784051881961761933,select,341.551
1784051882307495592,update,353.077
1784051882766897347,select,299.962
1784051883071604527,update,365.951
1784051883543689727,select,311.328
1784051883859175766,update,391.852
1784051884357233953,select,320.874
1784051884681987404,update,475.414
1784051885263186217,select,298.666
1784051885565823813,update,367.598
1784051886039677227,select,295.329
1784051886338519762,update,334.427
1784051886778486265,select,287.496
1784051887069260265,update,314.749
1784051887489479953,select,354.479
1784051887848329388,update,350.641
1784051888305158858,select,302.452
1784051888611496961,update,333.563
1784051889051337051,select,314.447
1784051889370042675,update,556.555
1784051890033602809,select,300.725
1784051890338386371,update,342.091
1784051890786802613,select,280.251
1784051891070496455,update,306.099
1784051891482233750,select,294.848
1784051891781177133,update,319.051
1784051892206294749,select,290.310
1784051892500737544,update,449.423
1784051893056412887,select,315.903
1784051893376653958,update,402.612
1784051893885375983,select,302.912
1784051894192644655,update,388.922
1784051894687539883,select,305.332
1784051894997288070,update,343.368
1784051895446270849,select,292.352
1784051895742117364,update,325.239
1784051896173108440,select,280.339
1784051896456907341,update,432.629
1784051896994920725,select,278.366
1784051897276925339,update,343.244
1784051897725751813,select,330.162
1784051898059497921,update,344.000
1784051898509468742,select,295.272
1784051898808501000,update,312.860
1784051899226763673,select,302.938
1784051899533491388,update,333.344
1784051899972288768,select,282.954
1784051900259311386,update,341.955
1784051900706532273,select,283.894
1784051900994045433,update,306.382
1784051901405846975,select,300.123
1784051901709971131,update,336.792
1784051902152280425,select,304.421
1784051902460699844,update,324.326
1784051902891174297,select,328.811
1784051903224232791,update,339.946
1784051903670206787,select,310.940
1784051903985095996,update,479.271
1784051904570240473,select,300.474
1784051904874389316,update,345.309
