32	3011
3	3013
126	3011
61	3013
120	3011
29	3011
53	3012
86	3012
66	3011
74	3010
102	3010
112	3011
24	3010
121	3012
118	3014
97	3009
92	3012
85	3011
128	3009
14	3009
76	3012
52	3010
39	3010
47	3013
105	3008
72	3010
36	3007
90	3009
78	3011
6	3011
79	3010
8	3010
60	3010
82	3009
98	3014
41	3009
57	3010
7	3009
35	3011
18	3010
62	3011
48	3012
111	3008
40	3011
19	3010
37	3010
70	3009
26	3011
30	3012
9	3010
83	3008
34	3010
67	3010
109	3012
15	3011
2	3008
12	3009
25	3012
101	3008
96	3011
127	3009
23	3012
22	3009
45	3011
117	3012
51	3011
46	3010
59	3011
31	3012
106	3010
84	3016
28	3011
71	3009
107	3014
73	3013
113	3011
94	3009
81	3014
38	3011
58	3015
75	3011
44	3008
27	3015
10	3008
68	3009
122	3011
49	3010
108	3010
103	3008
119	3009
114	3010
63	3010
21	3009
64	3011
17	3011
42	3011
56	3013
116	3009
50	3012
124	3012
43	3015
115	3012
65	3013
110	3009
13	3010
91	3010
4	3013
95	3009
5	3012
99	3010
89	3011
123	3011
88	3010
100	3011
87	3010
1	3012
20	3011
33	3011
104	3010
11	3009
93	3011
69	3012
125	3013
16	3007
55	3012
77	3007
80	3010
54	3009
