Linux 4.18.0-553.124.1.el8_10.x86_64 (l-test-poc-1) 	西元2026年06月08日 	_x86_64_	(4 CPU)

23時37分11秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時37分16秒      cni0  15846.00  15301.00   8774.76   8115.29      0.00      0.00      0.00      0.00
23時37分16秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分16秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分16秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分16秒 veth8c54fcdc     91.00    103.00     11.07     14.29      0.00      0.00      0.00      0.00
23時37分16秒 veth31d8334d  10456.00   9583.00   6755.08   6941.57      0.00      0.00      0.00      0.57
23時37分16秒 veth8017ce2c   8044.00   8357.00   3525.50   2458.63      0.00      0.00      0.00      0.29

23時37分16秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時37分17秒        lo      8.00      8.00      1.26      1.26      0.00      0.00      0.00      0.00
23時37分17秒     ens33  29167.00  26670.00  10783.27  11479.01      0.00      0.00      0.00      0.94
23時37分17秒      cni0  15049.00  14562.00   8690.80   8009.64      0.00      0.00      0.00      0.00
23時37分17秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分17秒 veth854270a4     11.00     12.00      3.34      1.31      0.00      0.00      0.00      0.00
23時37分17秒 veth0c9b2fa5     29.00     29.00      5.84      3.69      0.00      0.00      0.00      0.00
23時37分17秒 veth8c54fcdc     91.00     97.00      9.79     11.57      0.00      0.00      0.00      0.00
23時37分17秒 veth31d8334d   9452.00   8657.00   6448.24   6636.45      0.00      0.00      0.00      0.54
23時37分17秒 veth8017ce2c   7893.00   8194.00   3585.07   2512.34      0.00      0.00      0.00      0.29

23時37分17秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時37分18秒        lo      5.00      5.00      0.40      0.40      0.00      0.00      0.00      0.00
23時37分18秒     ens33  26680.00  24598.00   9800.48   9852.32      0.00      0.00      0.00      0.81
23時37分18秒      cni0  12759.00  12196.00   7024.64   6980.81      0.00      0.00      0.00      0.00
23時37分18秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分18秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分18秒 veth0c9b2fa5      7.00      7.00      1.38      0.86      0.00      0.00      0.00      0.00
23時37分18秒 veth8c54fcdc     62.00     67.00     10.79     10.67      0.00      0.00      0.00      0.00
23時37分18秒 veth31d8334d   8746.00   8005.00   5351.93   5984.31      0.00      0.00      0.00      0.49
23時37分18秒 veth8017ce2c   5750.00   5923.00   2600.10   1750.09      0.00      0.00      0.00      0.21

23時37分18秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時37分19秒        lo     20.00     20.00      2.92      2.92      0.00      0.00      0.00      0.00
23時37分19秒     ens33  30627.00  28025.00  11518.83  12139.22      0.00      0.00      0.00      0.99
23時37分19秒      cni0  15091.00  14456.00   9076.93   8457.37      0.00      0.00      0.00      0.00
23時37分19秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分19秒 veth854270a4     21.00     25.00      6.61      2.69      0.00      0.00      0.00      0.00
23時37分19秒 veth0c9b2fa5     16.00     16.00      2.27      1.68      0.00      0.00      0.00      0.00
23時37分19秒 veth8c54fcdc     52.00     61.00      6.54     10.31      0.00      0.00      0.00      0.00
23時37分19秒 veth31d8334d  10019.00   9103.00   7071.11   7301.75      0.00      0.00      0.00      0.60
23時37分19秒 veth8017ce2c   7571.00   7838.00   3588.64   2532.75      0.00      0.00      0.00      0.29

23時37分19秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時37分20秒        lo     28.71     28.71      5.04      5.04      0.00      0.00      0.00      0.00
23時37分20秒     ens33  33929.70  31039.60  12466.66  12974.78      0.00      0.00      0.00      1.06
23時37分20秒      cni0  16214.85  15675.25   9448.24   8943.77      0.00      0.00      0.00      0.00
23時37分20秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分20秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分20秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分20秒 veth8c54fcdc     35.64     40.59      3.53      3.77      0.00      0.00      0.00      0.00
23時37分20秒 veth31d8334d  10570.30   9704.95   7250.64   7628.78      0.00      0.00      0.00      0.62
23時37分20秒 veth8017ce2c   8255.45   8577.23   3679.40   2574.98      0.00      0.00      0.00      0.30

23時37分20秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時37分21秒        lo     19.00     19.00      3.44      3.44      0.00      0.00      0.00      0.00
23時37分21秒     ens33  34656.00  31266.00  12667.39  12604.75      0.00      0.00      0.00      1.04
23時37分21秒      cni0  16105.00  16102.00   8947.55   9014.66      0.00      0.00      0.00      0.00
23時37分21秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分21秒 veth854270a4     11.00     14.00      3.34      1.60      0.00      0.00      0.00      0.00
23時37分21秒 veth0c9b2fa5     29.00     29.00      5.84      3.69      0.00      0.00      0.00      0.00
23時37分21秒 veth8c54fcdc    120.00    124.00     17.88     18.79      0.00      0.00      0.00      0.00
23時37分21秒 veth31d8334d  10369.00  10032.00   6612.75   7587.74      0.00      0.00      0.00      0.62
23時37分21秒 veth8017ce2c   8309.00   8633.00   3784.28   2658.24      0.00      0.00      0.00      0.31

23時37分21秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時37分22秒        lo     12.00     12.00      6.70      6.70      0.00      0.00      0.00      0.00
23時37分22秒     ens33  29337.00  26516.00  10761.37  10644.45      0.00      0.00      0.00      0.88
23時37分22秒      cni0  13755.00  13673.00   7536.96   7656.79      0.00      0.00      0.00      0.00
23時37分22秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分22秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分22秒 veth0c9b2fa5      6.00      6.00      1.34      0.81      0.00      0.00      0.00      0.00
23時37分22秒 veth8c54fcdc     59.00     70.00      6.93     11.44      0.00      0.00      0.00      0.00
23時37分22秒 veth31d8334d   9138.00   8784.00   5695.71   6604.05      0.00      0.00      0.00      0.54
23時37分22秒 veth8017ce2c   6800.00   7063.00   3107.26   2127.13      0.00      0.00      0.00      0.25

23時37分22秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時37分23秒        lo     13.00     13.00      2.00      2.00      0.00      0.00      0.00      0.00
23時37分23秒     ens33  32207.00  29231.00  11752.84  12080.30      0.00      0.00      0.00      0.99
23時37分23秒      cni0  15419.00  15324.00   8811.74   8502.72      0.00      0.00      0.00      0.00
23時37分23秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分23秒 veth854270a4     10.00     13.00      3.27      1.38      0.00      0.00      0.00      0.00
23時37分23秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
23時37分23秒 veth8c54fcdc     87.00     81.00      8.12     13.01      0.00      0.00      0.00      0.00
23時37分23秒 veth31d8334d  10156.00   9751.00   6745.76   7280.37      0.00      0.00      0.00      0.60
23時37分23秒 veth8017ce2c   7782.00   8096.00   3362.65   2306.29      0.00      0.00      0.00      0.28

23時37分23秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時37分24秒        lo     10.00     10.00      1.07      1.07      0.00      0.00      0.00      0.00
23時37分24秒     ens33  33560.00  30266.00  12080.71  13308.20      0.00      0.00      0.00      1.09
23時37分24秒      cni0  15945.00  16064.00   9886.23   8678.21      0.00      0.00      0.00      0.00
23時37分24秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分24秒 veth854270a4      7.00     10.00      0.62      5.67      0.00      0.00      0.00      0.00
23時37分24秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分24秒 veth8c54fcdc     75.00     81.00     12.54     12.44      0.00      0.00      0.00      0.00
23時37分24秒 veth31d8334d  10212.00   9953.00   7619.30   7345.11      0.00      0.00      0.00      0.62
23時37分24秒 veth8017ce2c   8404.00   8773.00   3769.53   2612.76      0.00      0.00      0.00      0.31

23時37分24秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時37分25秒        lo     12.00     12.00      1.58      1.58      0.00      0.00      0.00      0.00
23時37分25秒     ens33  26304.00  23771.00   9561.76  10343.29      0.00      0.00      0.00      0.85
23時37分25秒      cni0  13734.00  13676.00   7958.26   7199.11      0.00      0.00      0.00      0.00
23時37分25秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分25秒 veth854270a4     11.00     12.00      3.34      1.31      0.00      0.00      0.00      0.00
23時37分25秒 veth0c9b2fa5     29.00     29.00      5.84      3.69      0.00      0.00      0.00      0.00
23時37分25秒 veth8c54fcdc    100.00    111.00     12.73     13.06      0.00      0.00      0.00      0.00
23時37分25秒 veth31d8334d   8379.00   8064.00   5847.32   6018.62      0.00      0.00      0.00      0.49
23時37分25秒 veth8017ce2c   7865.00   8109.00   3526.71   2412.22      0.00      0.00      0.00      0.29

23時37分25秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時37分26秒        lo     18.00     18.00      2.06      2.06      0.00      0.00      0.00      0.00
23時37分26秒     ens33  29494.00  26639.00  10669.93  11117.17      0.00      0.00      0.00      0.91
23時37分26秒      cni0  14189.00  14260.00   8110.69   7679.22      0.00      0.00      0.00      0.00
23時37分26秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分26秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分26秒 veth0c9b2fa5      6.00      6.00      1.34      0.81      0.00      0.00      0.00      0.00
23時37分26秒 veth8c54fcdc     66.00     72.00     11.29     11.38      0.00      0.00      0.00      0.00
23時37分26秒 veth31d8334d   9189.00   8965.00   6144.29   6554.56      0.00      0.00      0.00      0.54
23時37分26秒 veth8017ce2c   7360.00   7650.00   3311.38   2276.22      0.00      0.00      0.00      0.27

23時37分26秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時37分27秒        lo     12.00     12.00      1.76      1.76      0.00      0.00      0.00      0.00
23時37分27秒     ens33  31637.00  28849.00  11364.09  12106.93      0.00      0.00      0.00      0.99
23時37分27秒      cni0  14433.00  14294.00   8648.77   7920.55      0.00      0.00      0.00      0.00
23時37分27秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分27秒 veth854270a4     10.00     13.00      3.27      1.38      0.00      0.00      0.00      0.00
23時37分27秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
23時37分27秒 veth8c54fcdc     54.00     59.00      5.40     10.59      0.00      0.00      0.00      0.00
23時37分27秒 veth31d8334d  10032.00   9637.00   7029.45   6998.01      0.00      0.00      0.00      0.58
23時37分27秒 veth8017ce2c   6462.00   6709.00   2932.47   2035.24      0.00      0.00      0.00      0.24

23時37分27秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時37分28秒        lo     14.00     14.00      1.19      1.19      0.00      0.00      0.00      0.00
23時37分28秒     ens33  32317.00  29183.00  11850.19  12329.59      0.00      0.00      0.00      1.01
23時37分28秒      cni0  15663.00  15524.00   9112.30   8640.40      0.00      0.00      0.00      0.00
23時37分28秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分28秒 veth854270a4      2.00      2.00      0.13      0.25      0.00      0.00      0.00      0.00
23時37分28秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分28秒 veth8c54fcdc     59.00     69.00      7.23      6.28      0.00      0.00      0.00      0.00
23時37分28秒 veth31d8334d   9967.00   9474.00   6889.10   7345.21      0.00      0.00      0.00      0.60
23時37分28秒 veth8017ce2c   8352.00   8697.00   3676.95   2535.98      0.00      0.00      0.00      0.30

23時37分28秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時37分29秒        lo     23.00     23.00      3.36      3.36      0.00      0.00      0.00      0.00
23時37分29秒     ens33  33346.00  30227.00  11865.99  12642.03      0.00      0.00      0.00      1.04
23時37分29秒      cni0  16067.00  16088.00   9240.05   8482.77      0.00      0.00      0.00      0.00
23時37分29秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分29秒 veth854270a4     22.00     26.00      6.67      2.89      0.00      0.00      0.00      0.00
23時37分29秒 veth0c9b2fa5     34.00     34.00      6.30      4.13      0.00      0.00      0.00      0.00
23時37分29秒 veth8c54fcdc    104.00    113.00     15.66     17.19      0.00      0.00      0.00      0.00
23時37分29秒 veth31d8334d  10129.00   9869.00   7021.84   7229.09      0.00      0.00      0.00      0.59
23時37分29秒 veth8017ce2c   8735.00   9003.00   3858.81   2679.04      0.00      0.00      0.00      0.32

23時37分29秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時37分30秒        lo     15.00     15.00      3.63      3.63      0.00      0.00      0.00      0.00
23時37分30秒     ens33  30758.00  27880.00  11117.52  11684.57      0.00      0.00      0.00      0.96
23時37分30秒      cni0  15345.00  15230.00   8674.65   8133.20      0.00      0.00      0.00      0.00
23時37分30秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分30秒 veth854270a4      2.00      2.00      0.13      0.26      0.00      0.00      0.00      0.00
23時37分30秒 veth0c9b2fa5      6.00      6.00      1.34      0.81      0.00      0.00      0.00      0.00
23時37分30秒 veth8c54fcdc     45.00     48.00      4.57      9.41      0.00      0.00      0.00      0.00
23時37分30秒 veth31d8334d   9499.00   9060.00   6400.45   6761.42      0.00      0.00      0.00      0.55
23時37分30秒 veth8017ce2c   8714.00   9035.00   3834.20   2717.55      0.00      0.00      0.00      0.31

23時37分30秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時37分31秒        lo     16.00     16.00      2.11      2.11      0.00      0.00      0.00      0.00
23時37分31秒     ens33  30201.00  27588.00  11078.72  11383.84      0.00      0.00      0.00      0.93
23時37分31秒      cni0  13387.00  13059.00   8043.16   7737.95      0.00      0.00      0.00      0.00
23時37分31秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分31秒 veth854270a4     13.00     15.00      3.58      1.66      0.00      0.00      0.00      0.00
23時37分31秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
23時37分31秒 veth8c54fcdc     75.00     86.00     10.10      8.01      0.00      0.00      0.00      0.00
23時37分31秒 veth31d8334d   9413.00   8858.00   6431.37   6776.81      0.00      0.00      0.00      0.56
23時37分31秒 veth8017ce2c   5624.00   5838.00   2572.85   1743.74      0.00      0.00      0.00      0.21

23時37分31秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時37分32秒        lo     30.00     30.00     10.64     10.64      0.00      0.00      0.00      0.00
23時37分32秒     ens33  32962.00  29387.00  12417.05  12636.46      0.00      0.00      0.00      1.04
23時37分32秒      cni0  15400.00  15444.00   9284.14   9049.06      0.00      0.00      0.00      0.00
23時37分32秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分32秒 veth854270a4     12.00     10.00      2.42      2.26      0.00      0.00      0.00      0.00
23時37分32秒 veth0c9b2fa5      1.00      1.00      0.06      0.17      0.00      0.00      0.00      0.00
23時37分32秒 veth8c54fcdc     55.00     65.00     10.12     10.72      0.00      0.00      0.00      0.00
23時37分32秒 veth31d8334d   9624.00   9360.00   7032.72   7747.63      0.00      0.00      0.00      0.63
23時37分32秒 veth8017ce2c   8502.00   8802.00   3805.13   2644.04      0.00      0.00      0.00      0.31

23時37分32秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時37分33秒        lo     16.00     16.00      2.20      2.20      0.00      0.00      0.00      0.00
23時37分33秒     ens33  29234.00  26260.00  10650.12  11078.68      0.00      0.00      0.00      0.91
23時37分33秒      cni0  14865.00  14894.00   8369.32   7963.42      0.00      0.00      0.00      0.00
23時37分33秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分33秒 veth854270a4     11.00     13.00      3.36      1.38      0.00      0.00      0.00      0.00
23時37分33秒 veth0c9b2fa5     29.00     29.00      5.84      3.69      0.00      0.00      0.00      0.00
23時37分33秒 veth8c54fcdc    149.00    137.00     15.70     15.82      0.00      0.00      0.00      0.00
23時37分33秒 veth31d8334d   9117.00   8817.00   6087.43   6609.48      0.00      0.00      0.00      0.54
23時37分33秒 veth8017ce2c   8665.00   9004.00   3815.53   2688.37      0.00      0.00      0.00      0.31

23時37分33秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時37分34秒        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分34秒     ens33  31314.00  28153.00  11484.21  11978.20      0.00      0.00      0.00      0.98
23時37分34秒      cni0  15400.00  15448.00   8940.60   8458.57      0.00      0.00      0.00      0.00
23時37分34秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分34秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分34秒 veth0c9b2fa5      6.00      6.00      1.34      0.81      0.00      0.00      0.00      0.00
23時37分34秒 veth8c54fcdc     84.00    100.00     10.66     14.20      0.00      0.00      0.00      0.00
23時37分34秒 veth31d8334d   9953.00   9702.00   6714.51   7113.89      0.00      0.00      0.00      0.58
23時37分34秒 veth8017ce2c   8164.00   8447.00   3737.97   2643.00      0.00      0.00      0.00      0.31

23時37分34秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時37分35秒        lo      6.00      6.00      0.99      0.99      0.00      0.00      0.00      0.00
23時37分35秒     ens33  30766.00  27949.00  11343.01  11638.02      0.00      0.00      0.00      0.95
23時37分35秒      cni0  13277.00  13062.00   8223.86   7915.23      0.00      0.00      0.00      0.00
23時37分35秒 vethbdca3de6      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
23時37分35秒 veth854270a4     11.00     12.00      3.34      1.31      0.00      0.00      0.00      0.00
23時37分35秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
23時37分35秒 veth8c54fcdc     43.00     48.00      4.86      9.46      0.00      0.00      0.00      0.00
23時37分35秒 veth31d8334d   9359.00   8911.00   6717.11   7031.29      0.00      0.00      0.00      0.58
23時37分35秒 veth8017ce2c   5695.00   5921.00   2672.22   1862.73      0.00      0.00      0.00      0.22

23時37分35秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時37分36秒        lo      4.00      4.00      0.49      0.49      0.00      0.00      0.00      0.00
23時37分36秒     ens33  33700.00  30487.00  12438.30  13031.03      0.00      0.00      0.00      1.07
23時37分36秒      cni0  15766.00  15605.00   9548.14   8958.35      0.00      0.00      0.00      0.00
23時37分36秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分36秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分36秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分36秒 veth8c54fcdc     52.00     58.00      4.73      5.62      0.00      0.00      0.00      0.00
23時37分36秒 veth31d8334d  10049.00   9569.00   7365.28   7703.36      0.00      0.00      0.00      0.63
23時37分36秒 veth8017ce2c   8228.00   8542.00   3747.58   2606.30      0.00      0.00      0.00      0.31

23時37分36秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時37分37秒        lo     14.00     14.00      2.06      2.06      0.00      0.00      0.00      0.00
23時37分37秒     ens33  32617.00  29410.00  11929.28  11926.97      0.00      0.00      0.00      0.98
23時37分37秒      cni0  15402.00  15347.00   8552.38   8555.55      0.00      0.00      0.00      0.00
23時37分37秒 vethbdca3de6      3.00      2.00      0.32      0.25      0.00      0.00      0.00      0.00
23時37分37秒 veth854270a4     11.00     12.00      3.34      1.31      0.00      0.00      0.00      0.00
23時37分37秒 veth0c9b2fa5     28.00     30.00      5.77      3.76      0.00      0.00      0.00      0.00
23時37分37秒 veth8c54fcdc    111.00    123.00     18.00     18.63      0.00      0.00      0.00      0.00
23時37分37秒 veth31d8334d   9349.00   8955.00   6266.61   7286.91      0.00      0.00      0.00      0.60
23時37分37秒 veth8017ce2c   8446.00   8770.00   3898.03   2673.70      0.00      0.00      0.00      0.32

23時37分37秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時37分38秒        lo      9.00      9.00      1.04      1.04      0.00      0.00      0.00      0.00
23時37分38秒     ens33  31113.00  27657.00  11554.00  11299.69      0.00      0.00      0.00      0.95
23時37分38秒      cni0  14510.00  14742.00   8148.93   8396.14      0.00      0.00      0.00      0.00
23時37分38秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分38秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時37分38秒 veth0c9b2fa5      6.00      6.00      1.34      0.81      0.00      0.00      0.00      0.00
23時37分38秒 veth8c54fcdc     58.00     59.00      5.54     10.21      0.00      0.00      0.00      0.00
23時37分38秒 veth31d8334d   8455.00   8296.00   5632.52   6864.98      0.00      0.00      0.00      0.56
23時37分38秒 veth8017ce2c   8297.00   8689.00   3759.46   2572.07      0.00      0.00      0.00      0.31

