procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 2050584   7420 5361936    0    0     0     1    0    0  0  0 100  0  0
 0  0      0 2035376   7420 5361968    0    0     0     0 28060 28462  5  6 90  0  0
 1  0      0 2031884   7420 5361984    0    0     0     0 26449 29216  3  5 92  0  0
 0  0      0 2029012   7420 5361996    0    0     0     0 21815 24312  3  5 92  0  0
 1  0      0 2028748   7420 5361996    0    0     0     0 21235 23445  2  4 94  0  0
 0  0      0 2028536   7420 5361996    0    0     0     0 23070 25275  2  5 93  0  0
 0  0      0 2027996   7420 5362000    0    0     0    34 26987 29545  3  6 91  0  0
 0  0      0 2028348   7420 5362012    0    0     0     0 27273 30071  3  6 92  0  0
 3  0      0 2050468   7420 5362012    0    0     0   112 25343 27955  5  7 88  0  0
 0  0      0 2050884   7420 5362012    0    0     0   160 20812 23162  5  5 89  0  0
 0  0      0 2052404   7420 5362024    0    0     0     0 22163 24432  2  5 93  0  0
 1  0      0 2051952   7420 5362028    0    0     0     0 25472 27848  2  5 93  0  0
 0  0      0 2052136   7420 5362028    0    0     0     0 26307 28981  2  5 93  0  0
 2  0      0 2051820   7420 5362048    0    0     0    34 24190 27151  3  5 92  0  0
 2  0      0 2052424   7420 5362056    0    0     0   144 26088 28744  3  5 93  0  0
 2  0      0 2052524   7420 5362060    0    0     0     0 23890 26622  2  4 94  0  0
 1  0      0 2051844   7420 5362076    0    0     0    23 24238 26772  2  5 92  0  0
 0  0      0 2051996   7420 5362072    0    0     0     0 25828 28681  2  4 94  0  0
 1  0      0 2052380   7420 5362072    0    0     0     0 25823 28617  3  5 92  0  0
 0  0      0 2051864   7420 5362072    0    0     0     0 28141 31358  2  5 93  0  0
 0  0      0 2052092   7420 5362084    0    0     0     0 27477 30079  3  6 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 2052196   7420 5362092    0    0     0   206 22812 25803  2  4 94  0  0
 2  0      0 2052104   7420 5362092    0    0     0     0 19373 21702  2  4 95  0  0
 1  0      0 2051788   7420 5362096    0    0     0    24 22668 24934  3  5 92  0  0
 0  0      0 2051428   7420 5362100    0    0     0     0 22472 24782  2  5 93  0  0
 1  0      0 2051348   7420 5362100    0    0     0     0 20323 22679  2  4 95  0  0
 2  0      0 2049156   7420 5362112    0    0     0     0 23835 26330  2  5 93  0  0
 0  0      0 2051056   7420 5362128    0    0     0     0 23522 25745  3  5 92  0  0
 0  0      0 2050872   7420 5362128    0    0     0     0 22009 23963  2  5 92  0  0
 1  0      0 2050964   7420 5362128    0    0     0     0 22385 24615  2  5 93  0  0
 0  0      0 2050308   7420 5362140    0    0     0    26 27212 29353  4  7 89  0  0
 0  0      0 2050896   7420 5362144    0    0     0     0 23603 26391  2  5 93  0  0
 1  0      0 2051020   7420 5362148    0    0     0     0 24890 27335  2  5 93  0  0
 0  0      0 2049284   7420 5362148    0    0     0     0 27399 29579  3  6 91  0  0
 1  0      0 2051172   7420 5362164    0    0     0    22 24332 26979  3  5 92  0  0
 0  0      0 2051012   7420 5362164    0    0     0     0 20442 23007  2  4 94  0  0
 1  0      0 2050824   7420 5362164    0    0     0     0 20107 22347  2  5 93  0  0
 0  0      0 2050960   7420 5362180    0    0     0     0 22107 24317  3  5 92  0  0
 0  0      0 2050900   7420 5362180    0    0     0     0 20381 22665  2  5 93  0  0
 1  0      0 2050716   7420 5362184    0    0     0     0 21767 24062  2  4 94  0  0
 0  0      0 2050332   7420 5362200    0    0     0    26 24367 26654  3  7 91  0  0
 0  0      0 2050780   7420 5362216    0    0     0     0 21783 24028  2  5 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
