procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  3      0 13252672     20 1200496    0    0    51   120   12  322  2  1 97  0  0
 9  3      0 13247276     20 1200624    0    0    32 15203 74305 106690 40 22 28 10  0
 6  1      0 13207312     20 1199748    0    0     0 25810 90382 118209 46 26 17 12  0
 5  5      0 13180628     20 1198792    0    0    24 25829 86445 115325 48 27 16  9  0
20  1      0 13165096     20 1197920    0    0     0 25003 86193 115464 47 26 17 10  0
 0  0      0 13152028     20 1197204    0    0     0 19188 64951 90385 37 20 35  8  0
18  0      0 13126212     20 1196248    0    0     0 25423 89947 118851 44 26 21  9  0
 6  4      0 13099596     20 1194376    0    0     0 26002 91675 122013 44 27 19 11  0
 5  0      0 13074192     20 1193372    0    0    24 26865 91972 126706 44 26 19 11  0
11  4      0 13057532     20 1192572    0    0    48 27760 92703 127744 47 25 18 10  0
 8  3      0 13043348     20 1191772    0    0    24 26291 88947 121724 45 26 18 11  0
17  1      0 13006932     20 1229048    0    0     0 64098 88152 122511 45 24 18 12  0
 7  2      0 13002672     20 1225040    0    0     0 28555 97225 133618 43 26 19 11  0
 9  2      0 12992196     20 1224148    0    0     0 26535 91055 126597 43 25 21 11  0
 8  0      0 12989680     20 1223356    0    0     0 24934 84514 114787 47 25 18 10  0
12  3      0 12981552     20 1222596    0    0     0 25775 87873 117856 46 27 17 10  0
 6  4      0 12976812     20 1221816    0    0   120 26033 88245 118630 45 27 18 11  0
17  1      0 12968812     20 1221012    0    0     0 24108 83241 114824 45 25 18 12  0
13  2      0 12963088     20 1220252    0    0     0 25971 86076 118028 45 27 17 12  0
 4  4      0 12959500     20 1219432    0    0     0 23134 79643 107848 46 25 18 11  0
11  0      0 12957308     20 1218668    0    0     0 25310 85747 114557 46 27 18 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  4      0 12954808     20 1217836    0    0     0 25750 87995 119716 45 26 19 10  0
16  0      0 12954084     20 1217040    0    0    12 26946 92072 125924 45 27 18 10  0
 6  2      0 12948708     20 1216140    0    0    16 28158 95151 131595 44 26 21 10  0
