procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0   2560 908800   5796 6577212    0    0     0     1    0    0  0  0 100  0  0
 1  0   2560 868152   5796 6577296    0    0     0   124 29853 23080  8  8 84  0  0
 0  0   2560 868964   5796 6577296    0    0     0     0 19264 20628  2  4 94  0  0
 1  0   2560 868276   5796 6577296    0    0     0     0 19253 20066  2  4 94  0  0
 1  0   2560 868280   5796 6577296    0    0     0     0 19996 20939  2  4 95  0  0
 0  0   2560 867888   5796 6577296    0    0     0     0 19685 20283  2  4 94  0  0
 0  0   2560 866076   5796 6577300    0    0     0     0 21092 22024  2  5 93  0  0
 0  0   2560 865752   5796 6577300    0    0     0    68 15610 15605  2  3 95  0  0
 0  0   2560 864476   5796 6577300    0    0     0     0 13212 12546  2  3 96  0  0
 0  0   2560 863112   5796 6577308    0    0     0     0 16025 15829  2  3 95  0  0
 1  0   2560 864988   5796 6577308    0    0     0     0 20274 21241  2  4 94  0  0
 1  0   2560 865692   5796 6577324    0    0     0    44 21780 22283  2  5 93  0  0
 0  0   2560 865752   5796 6577324    0    0     0     0 19770 20167  2  5 93  0  0
 1  0   2560 866300   5796 6577324    0    0     0     0 20696 21501  2  5 93  0  0
 1  0   2560 865924   5796 6577332    0    0     0     0 19669 20164  2  4 94  0  0
 0  0   2560 864704   5796 6577332    0    0     0     0 16303 16406  2  3 95  0  0
 0  0   2560 864304   5796 6577336    0    0     0     0 17278 17490  2  4 94  0  0
 0  0   2560 865048   5796 6577344    0    0     0     0 21047 21894  2  4 94  0  0
 0  0   2560 865624   5796 6577344    0    0     0     0 20268 21257  2  4 94  0  0
 1  0   2560 865900   5796 6577344    0    0     0     0 19942 20765  2  4 94  0  0
 0  0   2560 865648   5796 6577348    0    0     0     0 20955 21786  2  5 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 865588   5796 6577360    0    0     0     0 20036 20911  2  4 94  0  0
 0  0   2560 865596   5796 6577360    0    0     0     0 19251 19777  2  4 94  0  0
 0  0   2560 864316   5796 6577360    0    0     0     0 14630 14454  2  3 96  0  0
 1  0   2560 863488   5796 6577368    0    0     0     0 12817 12506  1  3 96  0  0
 0  0   2560 862688   5796 6577372    0    0     0     0 13167 12731  2  3 95  0  0
 0  0   2560 862132   5796 6577372    0    0     0     0 13767 13397  2  3 96  0  0
 0  0   2560 861828   5796 6577376    0    0     0     0 13640 13505  2  3 95  0  0
 1  0   2560 862208   5796 6577376    0    0     0     0 15966 15990  2  3 95  0  0
 1  0   2560 862556   5796 6577376    0    0     0     0 14971 14951  2  3 95  0  0
 1  0   2560 863028   5796 6577384    0    0     0     0 16942 17048  2  4 94  0  0
 0  0   2560 863392   5796 6577384    0    0     0     0 16576 16264  2  4 94  0  0
 0  0   2560 864716   5796 6577404    0    0     0     0 19587 20067  2  4 94  0  0
 1  0   2560 864696   5796 6577404    0    0     0     0 16573 16573  2  3 94  0  0
 0  0   2560 863528   5796 6577404    0    0     0     0 14735 14544  1  3 96  0  0
 0  0   2560 864132   5796 6577408    0    0     0     0 18280 18969  2  4 95  0  0
 1  0   2560 865116   5796 6577408    0    0     0     0 18183 18796  2  4 94  0  0
 0  0   2560 864892   5796 6577408    0    0     0   136 18775 19411  2  5 93  0  0
 1  0   2560 841860   5796 6577408    0    0     0     4 17626 17945  4  5 90  0  0
 1  0   2560 841816   5796 6577416    0    0     0     0 17831 18645  2  4 95  0  0
 0  0   2560 841868   5796 6577440    0    0     0     0 18233 19083  2  4 94  0  0
 0  0   2560 843188   5796 6577444    0    0     0   169 15864 16095  2  4 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   2560 841804   5796 6577456    0    0     0     0 11517 10729  2  4 95  0  0
 0  0   2560 840784   5796 6577472    0    0     0   152 10579 10008  1  3 96  0  0
 0  0   2560 840180   5796 6577480    0    0     0     0 11732 11316  1  3 96  0  0
 2  0   2560 839836   5796 6577480    0    0     0     0 13580 13305  1  4 95  0  0
 0  0   2560 842160   5796 6577480    0    0     0     0 19502 20466  2  4 93  0  0
 1  0   2560 843252   5796 6577488    0    0     0     0 20079 21033  3  5 92  0  0
 1  0   2560 842780   5796 6577488    0    0     0     0 19771 20445  3  4 93  0  0
 0  0   2560 843216   5796 6577492    0    0     0     0 19493 20496  2  4 94  0  0
 0  0   2560 843224   5796 6577492    0    0     0     0 19853 20458  3  5 92  0  0
 0  0   2560 842560   5796 6577496    0    0     0     0 15845 15607  2  4 94  0  0
 0  0   2560 841252   5796 6577500    0    0     0     0 14575 14295  2  4 95  0  0
 0  0   2560 840736   5796 6577512    0    0     0     0 16055 15651  2  4 95  0  0
 0  0   2560 841752   5796 6577516    0    0     0     0 18519 19204  2  4 93  0  0
 2  0   2560 842120   5796 6577524    0    0     0     0 19670 20514  2  5 93  0  0
 0  0   2560 866476   5796 6577524    0    0     0   268 20933 21645  8  7 85  0  0
 1  0   2560 866088   5796 6577524    0    0     0     0 19456 19982  2  4 93  0  0
 0  0   2560 865924   5796 6577528    0    0     0     0 17198 17342  2  4 94  0  0
 0  0   2560 865964   5796 6577528    0    0     0     0 20222 21142  2  4 94  0  0
 2  0   2560 865084   5796 6577532    0    0     0     0 14029 13891  2  4 95  0  0
 0  0   2560 864344   5796 6577532    0    0     0     0 13315 12624  2  4 94  0  0
 0  0   2560 863688   5796 6577532    0    0     0     0 16476 16484  2  4 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 864532   5796 6577544    0    0     0     0 18646 18753  2  4 93  0  0
 1  0   2560 864516   5796 6577560    0    0     0   208 18293 18107  2  4 95  0  0
 0  0   2560 865160   5796 6577560    0    0     0     0 19581 19814  2  4 94  0  0
 0  0   2560 865264   5796 6577560    0    0     0     0 18899 19244  2  4 94  0  0
 1  0   2560 866340   5796 6577560    0    0     0     0 20086 20413  3  4 93  0  0
 0  0   2560 866376   5796 6577564    0    0     0     0 19553 20207  2  4 94  0  0
 1  0   2560 865780   5796 6577564    0    0     0     0 13218 12782  1  3 96  0  0
 1  0   2560 864752   5796 6577572    0    0     0     0 15623 15213  2  3 94  0  0
 1  0   2560 865304   5796 6577572    0    0     0    45 19529 20610  3  5 93  0  0
 0  0   2560 867196   5796 6577572    0    0     0     0 20110 21109  2  5 93  0  0
 0  0   2560 866584   5796 6577576    0    0     0     0 19903 20666  2  5 93  0  0
 0  0   2560 866008   5796 6577592    0    0     0   116 20576 21272  2  4 94  0  0
 0  0   2560 866676   5796 6577592    0    0     0     0 20571 21404  2  5 93  0  0
 0  0   2560 867384   5796 6577592    0    0     0     0 22416 23386  2  5 93  0  0
 1  0   2560 866796   5796 6577596    0    0     0     0 14880 14509  2  4 95  0  0
 0  0   2560 865352   5796 6577608    0    0     0     0 13905 13630  2  3 95  0  0
 0  0   2560 865016   5796 6577608    0    0     0     0 19276 19817  2  4 95  0  0
 0  0   2560 866316   5796 6577612    0    0     0     0 20203 20837  2  4 93  0  0
 0  0   2560 867432   5796 6577628    0    0     0     0 20365 21296  2  5 93  0  0
 0  0   2560 866980   5796 6577632    0    0     0     0 19530 20193  2  4 94  0  0
 0  0   2560 866604   5796 6577632    0    0     0     0 20148 21226  2  4 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 867696   5796 6577632    0    0     0     0 20397 21542  2  4 94  0  0
 0  0   2560 866456   5796 6577644    0    0     0     0 14963 14958  2  3 95  0  0
 0  0   2560 865064   5796 6577652    0    0     0     0 15703 15961  1  3 96  0  0
 1  0   2560 864360   5796 6577656    0    0     0     0 15107 15142  2  3 95  0  0
 0  0   2560 864636   5796 6577672    0    0     0     0 15231 15302  1  3 96  0  0
 0  0   2560 864692   5796 6577672    0    0     0     0 15474 15540  1  3 96  0  0
 0  0   2560 864068   5796 6577676    0    0     0     0 14236 14133  2  3 95  0  0
 1  0   2560 864724   5796 6577684    0    0     0     0 17840 17913  2  4 94  0  0
 1  0   2560 866136   5796 6577688    0    0     0     0 19912 20407  2  4 94  0  0
 0  0   2560 867088   5796 6577696    0    0     0     0 20584 21741  2  5 93  0  0
 1  0   2560 866640   5796 6577696    0    0     0     0 16622 17200  2  3 95  0  0
 0  0   2560 865792   5796 6577708    0    0     0     0 15362 15316  2  3 96  0  0
 0  0   2560 864512   5796 6577708    0    0     0     0 17900 17809  2  4 94  0  0
 2  0   2560 852032   5796 6577712    0    0     0     0 19811 20343  4  5 91  0  0
 0  0   2560 842716   5796 6577712    0    0     0     4 19003 19500  3  4 93  0  0
 0  0   2560 842136   5796 6577712    0    0     0     0 18647 19317  2  4 94  0  0
 0  0   2560 842680   5796 6577712    0    0     0     0 20223 20791  3  4 93  0  0
 1  0   2560 842368   5796 6577724    0    0     0   106 19911 20671  2  4 94  0  0
 1  0   2560 842024   5796 6577724    0    0     0     0 16491 16561  2  4 94  0  0
 0  0   2560 840712   5796 6577724    0    0     0     0 12950 12623  1  3 96  0  0
 0  0   2560 839688   5796 6577728    0    0     0     0 13992 13708  1  3 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 840192   5796 6577732    0    0     0     0 16625 16720  2  3 95  0  0
 0  0   2560 841952   5796 6577748    0    0     0   200 19708 20706  2  4 94  0  0
 1  0   2560 843000   5796 6577748    0    0     0     0 19837 20827  2  4 93  0  0
 0  0   2560 843380   5796 6577748    0    0     0     0 20463 21757  2  5 93  0  0
 0  0   2560 843064   5796 6577756    0    0     0     0 19918 20995  2  4 94  0  0
 0  0   2560 843496   5796 6577756    0    0     0     0 19878 20508  3  5 93  0  0
 0  0   2560 842100   5796 6577760    0    0     0   116 15364 15260  2  3 95  0  0
 0  0   2560 841164   5796 6577760    0    0     0     0 15108 14819  2  4 94  0  0
 0  0   2560 841564   5796 6577760    0    0     0     0 15721 15763  1  3 96  0  0
 0  0   2560 840280   5796 6577760    0    0     0     0 18293 18822  2  4 94  0  0
 1  0   2560 840960   5796 6577760    0    0     0     0 17602 17863  2  4 95  0  0
 1  0   2560 867036   5796 6577784    0    0     0   268 21603 22367  8  6 86  0  0
 0  0   2560 866800   5796 6577788    0    0     0     0 19970 20820  2  4 94  0  0
 0  0   2560 867048   5796 6577788    0    0     0     0 19880 20882  2  5 93  0  0
 0  0   2560 865896   5796 6577792    0    0     0     0 16110 16302  2  3 95  0  0
 1  0   2560 865696   5796 6577800    0    0     0     0 17241 17399  2  3 95  0  0
 0  0   2560 866300   5796 6577816    0    0     0     0 18821 18763  3  5 92  0  0
 1  0   2560 865808   5796 6577816    0    0     0     0 18866 18705  2  4 94  0  0
 1  0   2560 865308   5796 6577816    0    0     0     0 17978 17662  2  4 94  0  0
 0  0   2560 865156   5796 6577824    0    0     0     0 17183 17203  2  4 95  0  0
 0  0   2560 864928   5796 6577828    0    0     0     0 17456 17211  2  4 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   2560 865520   5796 6577828    0    0     0     0 18649 18924  2  4 95  0  0
 0  0   2560 866912   5796 6577840    0    0     0     0 21416 22346  3  5 93  0  0
 1  0   2560 865824   5796 6577840    0    0     0     0 13206 12970  2  3 96  0  0
 0  0   2560 864720   5796 6577840    0    0     0     0 14006 14016  2  3 96  0  0
 0  0   2560 865788   5796 6577848    0    0     0     0 19891 20705  2  4 94  0  0
 2  0   2560 867400   5796 6577852    0    0     0     0 19848 20975  2  4 94  0  0
 0  0   2560 867288   5796 6577860    0    0     0    41 21020 22028  2  5 93  0  0
 0  0   2560 867388   5796 6577876    0    0     0     0 20663 21730  2  4 94  0  0
 1  0   2560 867184   5796 6577876    0    0     0     0 20854 22051  2  4 94  0  0
 0  0   2560 866604   5796 6577884    0    0     0     0 19656 20559  2  4 94  0  0
 1  0   2560 866148   5796 6577884    0    0     0   248 15579 15873  2  4 95  0  0
 1  0   2560 865208   5796 6577896    0    0     0     0 13155 12797  2  3 96  0  0
