2026/04/27 12:46:12 maxprocs: Leaving GOMAXPROCS=4: CPU quota undefined
[Current] DELIVERY - Takes(s): 9.8, Count: 205, TPM: 1249.0, Sum(ms): 20171.5, Avg(ms): 98.4, 50th(ms): 100.7, 90th(ms): 113.2, 95th(ms): 121.6, 99th(ms): 130.0, 99.9th(ms): 134.2, Max(ms): 134.2
[Current] NEW_ORDER - Takes(s): 9.9, Count: 2199, TPM: 13288.8, Sum(ms): 81604.2, Avg(ms): 37.1, 50th(ms): 37.7, 90th(ms): 46.1, 95th(ms): 50.3, 99th(ms): 58.7, 99.9th(ms): 71.3, Max(ms): 75.5
[Current] ORDER_STATUS - Takes(s): 9.8, Count: 199, TPM: 1212.6, Sum(ms): 3395.6, Avg(ms): 17.0, 50th(ms): 16.3, 90th(ms): 23.1, 95th(ms): 25.2, 99th(ms): 54.5, 99.9th(ms): 60.8, Max(ms): 60.8
[Current] PAYMENT - Takes(s): 9.9, Count: 2114, TPM: 12762.2, Sum(ms): 43939.8, Avg(ms): 20.8, 50th(ms): 21.0, 90th(ms): 26.2, 95th(ms): 28.3, 99th(ms): 37.7, 99.9th(ms): 48.2, Max(ms): 52.4
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 197, TPM: 1192.1, Sum(ms): 6645.3, Avg(ms): 33.7, 50th(ms): 30.4, 90th(ms): 52.4, 95th(ms): 65.0, 99th(ms): 79.7, 99.9th(ms): 88.1, Max(ms): 88.1
[Current] DELIVERY - Takes(s): 9.9, Count: 191, TPM: 1154.7, Sum(ms): 18259.9, Avg(ms): 95.6, 50th(ms): 96.5, 90th(ms): 109.1, 95th(ms): 113.2, 99th(ms): 130.0, 99.9th(ms): 142.6, Max(ms): 142.6
[Current] NEW_ORDER - Takes(s): 10.0, Count: 2371, TPM: 14240.5, Sum(ms): 83757.3, Avg(ms): 35.4, 50th(ms): 35.7, 90th(ms): 44.0, 95th(ms): 46.1, 99th(ms): 52.4, 99.9th(ms): 67.1, Max(ms): 71.3
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 224, TPM: 1345.3, Sum(ms): 3509.0, Avg(ms): 15.7, 50th(ms): 15.2, 90th(ms): 23.1, 95th(ms): 25.2, 99th(ms): 39.8, 99.9th(ms): 52.4, Max(ms): 52.4
[Current] PAYMENT - Takes(s): 10.0, Count: 2179, TPM: 13079.9, Sum(ms): 44001.4, Avg(ms): 20.2, 50th(ms): 19.9, 90th(ms): 25.2, 95th(ms): 26.2, 99th(ms): 35.7, 99.9th(ms): 48.2, Max(ms): 56.6
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 203, TPM: 1244.1, Sum(ms): 6750.8, Avg(ms): 33.3, 50th(ms): 30.4, 90th(ms): 54.5, 95th(ms): 60.8, 99th(ms): 83.9, 99.9th(ms): 88.1, Max(ms): 88.1
[Current] DELIVERY - Takes(s): 9.9, Count: 192, TPM: 1162.6, Sum(ms): 18750.3, Avg(ms): 97.8, 50th(ms): 100.7, 90th(ms): 113.2, 95th(ms): 121.6, 99th(ms): 130.0, 99.9th(ms): 176.2, Max(ms): 176.2
[Current] NEW_ORDER - Takes(s): 10.0, Count: 2342, TPM: 14054.0, Sum(ms): 83201.6, Avg(ms): 35.5, 50th(ms): 35.7, 90th(ms): 44.0, 95th(ms): 46.1, 99th(ms): 54.5, 99.9th(ms): 71.3, Max(ms): 71.3
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 189, TPM: 1140.2, Sum(ms): 3024.8, Avg(ms): 16.0, 50th(ms): 14.7, 90th(ms): 23.1, 95th(ms): 27.3, 99th(ms): 46.1, 99.9th(ms): 52.4, Max(ms): 52.4
[Current] PAYMENT - Takes(s): 10.0, Count: 2199, TPM: 13195.9, Sum(ms): 45110.4, Avg(ms): 20.5, 50th(ms): 21.0, 90th(ms): 25.2, 95th(ms): 27.3, 99th(ms): 37.7, 99.9th(ms): 50.3, Max(ms): 60.8
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 197, TPM: 1182.3, Sum(ms): 6357.3, Avg(ms): 32.2, 50th(ms): 28.3, 90th(ms): 54.5, 95th(ms): 62.9, 99th(ms): 79.7, 99.9th(ms): 100.7, Max(ms): 100.7
[Current] DELIVERY - Takes(s): 10.0, Count: 211, TPM: 1266.8, Sum(ms): 20275.4, Avg(ms): 96.0, 50th(ms): 96.5, 90th(ms): 113.2, 95th(ms): 117.4, 99th(ms): 134.2, 99.9th(ms): 151.0, Max(ms): 151.0
[Current] NEW_ORDER - Takes(s): 10.0, Count: 2289, TPM: 13739.2, Sum(ms): 80973.4, Avg(ms): 35.4, 50th(ms): 35.7, 90th(ms): 44.0, 95th(ms): 46.1, 99th(ms): 54.5, 99.9th(ms): 71.3, Max(ms): 83.9
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 213, TPM: 1280.9, Sum(ms): 3333.8, Avg(ms): 15.7, 50th(ms): 14.2, 90th(ms): 23.1, 95th(ms): 30.4, 99th(ms): 44.0, 99.9th(ms): 48.2, Max(ms): 48.2
[Current] PAYMENT - Takes(s): 10.0, Count: 2266, TPM: 13598.7, Sum(ms): 45960.5, Avg(ms): 20.3, 50th(ms): 19.9, 90th(ms): 25.2, 95th(ms): 27.3, 99th(ms): 35.7, 99.9th(ms): 48.2, Max(ms): 50.3
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 190, TPM: 1140.2, Sum(ms): 5928.7, Avg(ms): 31.2, 50th(ms): 29.4, 90th(ms): 48.2, 95th(ms): 56.6, 99th(ms): 79.7, 99.9th(ms): 92.3, Max(ms): 92.3
[Current] DELIVERY - Takes(s): 10.0, Count: 193, TPM: 1159.5, Sum(ms): 19671.7, Avg(ms): 102.1, 50th(ms): 100.7, 90th(ms): 117.4, 95th(ms): 125.8, 99th(ms): 134.2, 99.9th(ms): 201.3, Max(ms): 201.3
[Current] NEW_ORDER - Takes(s): 10.0, Count: 2257, TPM: 13546.9, Sum(ms): 81827.9, Avg(ms): 36.3, 50th(ms): 37.7, 90th(ms): 46.1, 95th(ms): 48.2, 99th(ms): 54.5, 99.9th(ms): 75.5, Max(ms): 79.7
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 203, TPM: 1230.8, Sum(ms): 3401.2, Avg(ms): 16.7, 50th(ms): 15.7, 90th(ms): 25.2, 95th(ms): 30.4, 99th(ms): 44.0, 99.9th(ms): 71.3, Max(ms): 71.3
[Current] PAYMENT - Takes(s): 10.0, Count: 2134, TPM: 12813.1, Sum(ms): 44627.0, Avg(ms): 20.9, 50th(ms): 21.0, 90th(ms): 26.2, 95th(ms): 28.3, 99th(ms): 37.7, 99.9th(ms): 54.5, Max(ms): 67.1
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 208, TPM: 1263.6, Sum(ms): 7161.7, Avg(ms): 34.4, 50th(ms): 30.4, 90th(ms): 58.7, 95th(ms): 75.5, 99th(ms): 92.3, 99.9th(ms): 96.5, Max(ms): 96.5
[Current] DELIVERY - Takes(s): 9.9, Count: 192, TPM: 1160.7, Sum(ms): 19542.0, Avg(ms): 101.8, 50th(ms): 100.7, 90th(ms): 117.4, 95th(ms): 125.8, 99th(ms): 134.2, 99.9th(ms): 192.9, Max(ms): 192.9
