procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0   2560 807468   5796 6700040    0    0     0     1    0    0  0  0 100  0  0
 2  0   2560 775516   5796 6700160    0    0     0     0 34822 31049  8  8 84  0  0
 3  0   2560 774716   5796 6700160    0    0     0     0 33905 36764  2  6 92  0  0
 3  0   2560 773704   5796 6700160    0    0     0     0 25623 27998  2  4 94  0  0
 1  0   2560 772964   5796 6700160    0    0     0     0 26520 28076  2  5 93  0  0
 0  0   2560 772464   5796 6700160    0    0     0     0 29104 31768  3  5 92  0  0
 0  0   2560 772780   5796 6700160    0    0     0     0 29153 31768  3  6 91  0  0
 3  0   2560 772464   5796 6700164    0    0     0     0 28151 30211  3  6 92  0  0
 0  0   2560 772476   5796 6700164    0    0     0   141 24327 26564  3  5 93  0  0
 0  0   2560 772140   5796 6700168    0    0     0     0 25249 26595  2  5 93  0  0
 0  0   2560 772888   5796 6700172    0    0     0     0 25740 26805  2  5 93  0  0
 0  0   2560 772284   5796 6700192    0    0     0    36 27496 28487  3  5 92  0  0
 2  0   2560 772440   5796 6700192    0    0     0     0 30315 31620  3  6 91  0  0
 2  0   2560 772648   5796 6700192    0    0     0     0 24831 26576  3  5 92  0  0
 1  0   2560 772516   5796 6700200    0    0     0     0 26447 27715  3  5 93  0  0
 1  0   2560 772488   5796 6700200    0    0     0     0 30133 31854  3  6 91  0  0
 0  0   2560 772144   5796 6700204    0    0     0     0 29734 31903  3  6 90  0  0
 0  0   2560 771984   5796 6700204    0    0     0     0 31357 33225  4  6 90  0  0
 3  0   2560 764368   5796 6700212    0    0     0     0 24195 25745  4  4 92  0  0
 0  0   2560 750340   5796 6700212    0    0     0     4 26576 27577  4  5 90  0  0
 0  0   2560 750332   5796 6700212    0    0     0     0 32125 34362  3  6 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 750460   5796 6700228    0    0     0     0 33241 35871  2  5 92  0  0
 1  0   2560 749832   5796 6700228    0    0     0     0 27151 29060  3  6 91  0  0
 0  0   2560 749868   5796 6700228    0    0     0     0 24833 25835  3  5 92  0  0
 1  0   2560 749904   5796 6700236    0    0     0     0 24797 26085  2  5 93  0  0
 0  0   2560 749468   5796 6700236    0    0     0     0 25209 26039  3  5 92  0  0
 0  0   2560 749784   5796 6700240    0    0     0     0 26689 27629  3  5 92  0  0
 0  0   2560 749996   5796 6700244    0    0     0     0 27231 28288  3  6 92  0  0
 0  0   2560 749400   5796 6700244    0    0     0     0 24599 25687  3  6 91  0  0
 0  0   2560 749428   5796 6700244    0    0     0     0 25185 26282  3  6 91  0  0
 1  0   2560 749296   5796 6700248    0    0     0     0 23889 24892  3  5 92  0  0
 1  0   2560 749108   5796 6700252    0    0     0   180 26562 27693  2  5 93  0  0
 1  0   2560 749080   5796 6700268    0    0     0     0 28738 29329  3  6 91  0  0
 0  0   2560 748784   5796 6700272    0    0     0     0 24337 25867  2  5 93  0  0
 0  0   2560 749180   5796 6700272    0    0     0     0 28771 30252  2  5 92  0  0
 0  0   2560 748536   5796 6700272    0    0     0     0 30665 32959  3  6 91  0  0
 0  0   2560 748468   5796 6700276    0    0     0     0 27114 29239  2  5 92  0  0
 1  0   2560 771020   5796 6700276    0    0     0   276 25735 27101  9  7 84  0  0
 1  0   2560 771568   5796 6700276    0    0     0   103 23746 24746  3  5 92  0  0
 0  0   2560 771460   5796 6700284    0    0     0     0 23740 25054  2  5 93  0  0
 0  0   2560 771596   5796 6700308    0    0     0     0 27142 28456  2  5 92  0  0
 0  0   2560 770928   5796 6700308    0    0     0     0 27418 28710  3  5 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 771832   5796 6700316    0    0     0     0 27911 29329  3  6 91  0  0
 0  0   2560 771192   5796 6700328    0    0     0     0 22653 23806  2  6 92  0  0
 0  0   2560 771244   5796 6700332    0    0     0     0 23996 25245  3  5 93  0  0
 0  0   2560 771168   5796 6700344    0    0     0     0 26680 27446  3  6 91  0  0
 1  0   2560 771148   5796 6700344    0    0     0     0 26608 27483  3  5 92  0  0
