Linux 4.18.0-553.129.1.el8_10.x86_64 (g-test-poc-2) 	06/22/26 	_x86_64_	(4 CPU)

16:01:00     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:01:01     all    8.93    0.00    4.59    0.00    1.02    1.28    0.00    0.00    0.00   84.18
16:01:02     all   10.03    0.00    5.01    0.00    1.00    1.25    0.00    0.00    0.00   82.71
16:01:03     all    6.68    0.00    2.83    0.00    0.51    0.51    0.00    0.00    0.00   89.46
16:01:04     all    3.03    0.00    1.52    0.00    1.01    1.01    0.00    0.00    0.00   93.43
16:01:05     all    2.02    0.00    1.26    0.00    0.00    0.25    0.00    0.00    0.00   96.47
16:01:06     all    0.75    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   98.24
16:01:07     all    1.25    0.00    0.75    0.00    0.50    0.00    0.25    0.00    0.00   97.26
16:01:08     all    0.25    0.00    0.25    0.00    0.00    0.51    0.00    0.00    0.00   98.99
16:01:09     all    0.75    0.00    0.75    0.00    0.50    0.25    0.00    0.00    0.00   97.76
16:01:10     all    0.50    0.00    0.25    0.00    0.25    0.25    0.00    0.00    0.00   98.75
16:01:11     all    0.75    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   98.50
16:01:12     all    1.01    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   97.99
16:01:13     all    0.25    0.00    0.76    0.00    0.00    0.00    0.00    0.00    0.00   98.99
16:01:14     all    1.00    0.00    0.50    0.00    0.25    0.25    0.00    0.00    0.00   98.01
16:01:15     all    0.50    0.00    0.75    0.00    0.50    0.50    0.00    0.00    0.00   97.76
16:01:16     all    0.76    0.00    0.00    0.00    0.25    0.25    0.00    0.00    0.00   98.74
16:01:17     all    0.51    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.24
16:01:18     all    0.50    0.00    1.00    0.00    0.50    0.00    0.25    0.00    0.00   97.76
16:01:19     all    0.50    0.00    0.00    0.00    0.25    0.00    0.25    0.00    0.00   98.99
16:01:20     all    1.00    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   98.50
16:01:21     all    0.50    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   98.49
16:01:22     all    0.50    0.00    0.25    0.00    0.75    0.25    0.00    0.00    0.00   98.25
16:01:23     all    0.25    0.00    0.50    0.00    0.25    0.25    0.00    0.00    0.00   98.75
16:01:24     all    0.75    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   98.74
16:01:25     all    0.25    0.00    0.51    0.00    0.25    0.00    0.00    0.00    0.00   98.99
16:01:26     all    0.75    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   98.25
16:01:27     all    0.75    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   98.50
16:01:28     all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
16:01:29     all    0.75    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   98.25
16:01:30     all    0.50    0.00    0.50    0.00    0.25    0.50    0.00    0.00    0.00   98.25
16:01:31     all    1.00    0.00    0.50    0.00    0.25    0.50    0.00    0.00    0.00   97.76
16:01:32     all    0.25    0.00    0.50    0.25    0.50    0.00    0.00    0.00    0.00   98.49
16:01:33     all    1.01    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   98.74
16:01:34     all    0.25    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   99.24
16:01:35     all    0.75    0.00    0.75    0.00    0.50    0.00    0.25    0.00    0.00   97.76
16:01:36     all    0.51    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   98.99
16:01:37     all    0.50    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   98.50
16:01:38     all    0.75    0.00    0.25    0.00    0.25    0.25    0.00    0.00    0.00   98.50
16:01:39     all    0.50    0.00    0.50    0.00    0.75    0.25    0.00    0.00    0.00   98.00
16:01:40     all    0.50    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   98.99
16:01:41     all    0.50    0.00    1.00    0.00    0.25    0.00    0.00    0.00    0.00   98.25
16:01:42     all    0.51    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   98.99
16:01:43     all    0.50    0.00    0.25    0.00    0.50    0.25    0.00    0.00    0.00   98.50
16:01:44     all    1.00    0.00    1.00    0.00    0.25    0.00    0.00    0.00    0.00   97.76
16:01:45     all    0.51    0.00    0.51    0.00    0.25    0.00    0.00    0.00    0.00   98.74
16:01:46     all    0.75    0.00    0.50    0.00    0.50    0.25    0.00    0.00    0.00   98.00
16:01:47     all    0.00    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   99.49
16:01:48     all    0.99    0.00    0.74    0.00    0.25    0.25    0.00    0.00    0.00   97.77
16:01:49     all    1.00    0.00    0.25    0.00    0.50    0.00    0.00    0.00    0.00   98.25
16:01:50     all    0.00    0.00    0.75    0.00    0.25    0.25    0.00    0.00    0.00   98.74
16:01:51     all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
16:01:52     all    1.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.50
16:01:53     all    0.00    0.00    0.50    0.00    0.75    0.00    0.00    0.00    0.00   98.75
16:01:54     all    0.50    0.00    0.25    0.00    0.25    0.25    0.00    0.00    0.00   98.75
16:01:55     all    0.75    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.25
16:01:56     all    0.25    0.00    0.25    0.00    0.25    0.50    0.00    0.00    0.00   98.74
16:01:57     all    1.01    0.00    0.25    0.00    0.76    0.00    0.00    0.00    0.00   97.98
16:01:58     all    0.50    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   98.75
16:01:59     all    0.25    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.24
16:02:00     all    1.00    0.00    0.50    0.00    0.75    0.00    0.00    0.00    0.00   97.76
16:02:01     all    2.27    0.00    1.76    0.00    0.25    0.25    0.00    0.00    0.00   95.47
16:02:02     all    0.50    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.24
16:02:03     all    0.75    0.00    0.25    0.00    0.75    0.25    0.00    0.00    0.00   98.00
16:02:04     all    0.50    0.00    0.75    0.00    0.25    0.25    0.25    0.00    0.00   98.01
16:02:05     all    1.01    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   98.49
16:02:06     all    0.50    0.00    0.75    0.00    0.50    0.00    0.00    0.00    0.00   98.25
16:02:07     all    0.75    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   98.25
16:02:08     all    0.25    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.24
16:02:09     all    0.50    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   98.99
16:02:10     all    0.50    0.00    0.50    0.00    0.74    0.00    0.00    0.00    0.00   98.26
16:02:11     all    1.00    0.00    0.50    0.00    0.25    0.25    0.00    0.00    0.00   98.00
16:02:12     all    0.25    0.00    0.50    0.00    0.00    0.50    0.00    0.00    0.00   98.74
16:02:13     all    0.75    0.00    0.75    0.00    0.25    0.00    0.00    0.00    0.00   98.26
16:02:14     all    0.25    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   99.24
16:02:15     all    0.75    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   98.25
16:02:16     all    0.25    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.49
16:02:17     all    0.50    0.00    0.75    0.00    0.50    0.25    0.00    0.00    0.00   98.00
16:02:18     all    0.50    0.00    0.00    0.00    0.00    0.00    0.25    0.00    0.00   99.24
16:02:19     all    0.25    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   98.74
16:02:20     all    0.74    0.00    0.74    0.00    0.25    0.50    0.00    0.00    0.00   97.77
16:02:21     all    0.76    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   98.99
16:02:22     all    0.50    0.00    0.75    0.00    0.25    0.25    0.00    0.00    0.00   98.25
16:02:23     all    0.50    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   98.74
16:02:24     all    0.25    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   98.75
16:02:25     all    0.75    0.00    0.00    0.00    0.00    0.25    0.00    0.00    0.00   98.99
16:02:26     all    0.50    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   98.49
16:02:27     all    0.74    0.00    0.74    0.00    0.25    0.25    0.25    0.00    0.00   97.77
16:02:28     all    0.50    0.00    0.25    0.00    0.25    0.25    0.00    0.00    0.00   98.74
