ts_ns,query_type,latency_ms
1783031825995619019,select,22.090
1783031826024058012,update,11.482
1783031826143836620,select,7.609
1783031826154881185,update,12.778
1783031826273147379,select,7.601
1783031826283837874,update,8.099
1783031826397451945,select,8.352
1783031826408889755,update,8.081
1783031826521250607,select,6.845
1783031826531059675,update,9.290
1783031826645149569,select,9.432
1783031826657772284,update,8.392
1783031826771444435,select,9.621
1783031826784349532,update,8.158
1783031826897849748,select,7.367
1783031826908286948,update,8.624
1783031827021845206,select,7.276
1783031827033878688,update,8.414
1783031827147253582,select,8.007
1783031827158241335,update,8.860
1783031827272473096,select,7.810
1783031827283337324,update,8.226
1783031827396585354,select,7.326
1783031827407029523,update,9.275
1783031827521913651,select,7.607
1783031827533430884,update,7.785
1783031827645677086,select,7.189
1783031827655921313,update,8.613
1783031827769578592,select,8.757
1783031827783533352,update,8.657
1783031827898520111,select,9.156
1783031827910844932,update,9.153
1783031828025243618,select,7.571
1783031828036469958,update,8.733
1783031828150556788,select,7.637
1783031828161266281,update,10.137
1783031828276424457,select,7.306
1783031828288168848,update,9.063
1783031828403503086,select,7.292
1783031828414088525,update,8.313
1783031828527653290,select,9.348
1783031828540544594,update,9.247
1783031828654865829,select,8.224
1783031828666895827,update,9.741
1783031828781491208,select,7.569
1783031828793742341,update,9.572
1783031828908765916,select,8.070
1783031828920098525,update,10.228
1783031829036461737,select,7.080
1783031829047153523,update,9.580
1783031829161995909,select,7.806
1783031829173243803,update,8.753
1783031829287438817,select,7.451
1783031829298208399,update,8.272
1783031829411521703,select,7.933
1783031829422887655,update,8.334
1783031829536007268,select,7.149
1783031829546748979,update,9.235
1783031829660997857,select,8.923
1783031829674007267,update,10.763
1783031829789205190,select,8.580
1783031829800693540,update,7.594
1783031829912759850,select,8.598
1783031829924358884,update,7.939
1783031830037428437,select,8.792
1783031830049483940,update,8.928
1783031830162912309,select,7.820
1783031830174165374,update,8.726
1783031830288001015,select,9.053
1783031830301763397,update,11.142
1783031830417913552,select,7.901
1783031830429668771,update,10.340
1783031830545643708,select,10.421
1783031830560342375,update,9.313
1783031830674600287,select,9.098
1783031830687355606,update,9.498
1783031830801500840,select,9.337
1783031830814098602,update,9.002
1783031830929321731,select,8.231
1783031830940868835,update,8.475
1783031831054496698,select,8.000
1783031831065964188,update,8.957
1783031831180408796,select,7.560
1783031831191905458,update,8.371
1783031831307490518,select,7.819
1783031831318768231,update,9.654
1783031831434079070,select,10.101
1783031831447836338,update,9.115
1783031831562101967,select,8.644
1783031831574361249,update,7.710
1783031831686603575,select,8.035
1783031831699724604,update,8.209
1783031831812639585,select,8.797
1783031831824661993,update,8.624
1783031831937705226,select,8.066
1783031831949119804,update,8.356
1783031832062821239,select,7.398
1783031832073333236,update,10.729
1783031832188798711,select,8.714
1783031832201920643,update,11.979
1783031832318492682,select,9.027
1783031832330730587,update,8.690
1783031832444255664,select,7.453
1783031832454739329,update,9.759
1783031832570324019,select,9.088
1783031832582360768,update,8.055
1783031832695490632,select,7.628
1783031832706252355,update,8.403
1783031832820090215,select,7.548
1783031832830688585,update,8.585
1783031832943818003,select,7.939
1783031832954741230,update,8.556
1783031833068149031,select,7.379
1783031833079619647,update,9.280
1783031833194805844,select,9.281
