Linux 4.18.0-553.124.1.el8_10.x86_64 (l-test-poc-3) 	西元2026年06月20日 	_x86_64_	(4 CPU)

23時04分44秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
23時04分45秒  all   18.53    0.00    6.85    5.58    1.02    1.78    0.00    0.00    0.00   66.24
23時04分46秒  all   22.50    0.00    5.75    6.75    1.00    1.75    0.00    0.00    0.00   62.25
23時04分47秒  all   22.28    0.00    5.32    6.33    1.01    1.77    0.00    0.00    0.00   63.29
23時04分48秒  all   32.91    0.00    7.59    9.87    1.01    1.77    0.00    0.00    0.00   46.84
23時04分49秒  all   35.01    0.00    6.30   14.61    1.26    1.76    0.00    0.00    0.00   41.06
23時04分50秒  all   25.25    0.00    6.06    9.34    0.76    2.02    0.00    0.00    0.00   56.57
23時04分51秒  all   23.27    0.00    4.86    8.44    1.02    1.53    0.00    0.00    0.00   60.87
23時04分52秒  all   18.23    0.00    4.30    7.34    1.27    1.52    0.00    0.00    0.00   67.34
23時04分53秒  all   23.43    0.00    6.30    7.05    1.01    2.02    0.00    0.00    0.00   60.20
23時04分54秒  all    9.85    0.00    4.29    6.82    1.01    1.01    0.00    0.00    0.00   77.02
23時04分55秒  all   10.97    0.00    3.99    6.48    0.75    1.25    0.00    0.00    0.00   76.56
23時04分56秒  all   11.14    0.00    3.80    7.85    1.01    1.52    0.00    0.00    0.00   74.68
23時04分57秒  all    9.64    0.00    3.81    6.60    0.51    1.02    0.00    0.00    0.00   78.43
23時04分58秒  all    9.64    0.00    3.81    6.35    0.76    1.02    0.00    0.00    0.00   78.43
23時04分59秒  all    8.40    0.00    2.80    5.85    0.76    1.02    0.00    0.00    0.00   81.17
23時05分00秒  all   11.28    0.00    4.76    7.27    1.00    1.50    0.00    0.00    0.00   74.19
23時05分01秒  all   11.14    0.00    4.30    6.58    1.01    1.27    0.00    0.00    0.00   75.70
23時05分02秒  all   13.74    0.00    5.34    7.12    0.76    1.78    0.00    0.00    0.00   71.25
23時05分03秒  all   12.82    0.00    4.36    6.92    1.28    1.28    0.00    0.00    0.00   73.33
23時05分04秒  all   12.31    0.00    6.28    7.04    0.75    1.51    0.00    0.00    0.00   72.11
23時05分05秒  all   16.04    0.00    5.76    7.27    1.00    1.50    0.00    0.00    0.00   68.42
23時05分06秒  all   15.62    0.00    5.04    6.80    1.26    2.02    0.00    0.00    0.00   69.27
23時05分07秒  all    9.50    0.00    4.00    5.50    1.00    1.00    0.00    0.00    0.00   79.00
23時05分08秒  all   12.28    0.00    3.32    6.14    0.77    1.02    0.00    0.00    0.00   76.47
23時05分09秒  all   12.56    0.00    4.27    6.28    0.75    1.76    0.00    0.00    0.00   74.37
23時05分10秒  all   13.60    0.00    4.79    6.80    1.26    1.01    0.00    0.00    0.00   72.54
23時05分11秒  all   14.86    0.00    5.54    7.05    1.26    1.76    0.00    0.00    0.00   69.52
23時05分12秒  all   22.45    0.00    4.85    7.40    0.51    1.02    0.00    0.00    0.00   63.78
23時05分13秒  all   18.07    0.00    3.31    6.87    1.02    1.27    0.00    0.00    0.00   69.47
23時05分14秒  all   14.76    0.00    3.31    8.14    0.76    1.02    0.00    0.00    0.00   72.01
23時05分15秒  all   11.87    0.00    3.28    6.82    1.01    1.26    0.00    0.00    0.00   75.76
23時05分16秒  all   22.78    0.00    4.30    8.61    0.51    1.52    0.00    0.00    0.00   62.28
23時05分17秒  all   16.96    0.00    4.05    7.34    1.01    1.01    0.00    0.00    0.00   69.62
23時05分18秒  all   12.59    0.00    5.04    8.56    1.01    1.76    0.00    0.00    0.00   71.03
23時05分19秒  all   13.71    0.00    4.31    9.64    1.27    1.52    0.00    0.00    0.00   69.54
23時05分20秒  all   14.43    0.00    3.80    9.11    1.01    1.52    0.00    0.00    0.00   70.13
23時05分21秒  all   14.14    0.00    3.79    8.84    1.26    1.26    0.00    0.00    0.00   70.71
23時05分22秒  all   12.91    0.00    4.56    8.10    1.01    1.77    0.00    0.00    0.00   71.65
23時05分23秒  all   15.11    0.00    4.79    9.07    1.01    1.26    0.00    0.00    0.00   68.77
23時05分24秒  all   10.10    0.00    3.54    7.58    1.01    1.26    0.00    0.00    0.00   76.52
23時05分25秒  all   14.47    0.00    3.55    9.14    1.02    1.52    0.00    0.00    0.00   70.30
23時05分26秒  all   13.38    0.00    4.55    9.34    1.01    1.52    0.00    0.00    0.00   70.20
23時05分27秒  all   11.11    0.00    4.04    6.31    1.26    1.26    0.00    0.00    0.00   76.01
23時05分28秒  all   15.11    0.00    4.79    7.56    1.01    1.76    0.00    0.00    0.00   69.77
23時05分29秒  all   10.80    0.00    4.02    6.28    0.50    1.01    0.00    0.00    0.00   77.39
23時05分30秒  all   12.47    0.00    4.74    7.23    1.00    1.50    0.00    0.00    0.00   73.07
23時05分31秒  all   13.00    0.00    4.50    7.50    1.00    1.50    0.00    0.00    0.00   72.50
23時05分32秒  all    9.37    0.00    3.80    6.08    0.51    1.27    0.00    0.00    0.00   78.99
23時05分33秒  all   10.75    0.00    4.75    6.00    1.00    1.00    0.00    0.00    0.00   76.50
23時05分34秒  all   14.79    0.00    5.76    7.77    1.00    1.50    0.00    0.00    0.00   69.17
23時05分35秒  all   13.18    0.00    4.73    7.46    1.00    1.24    0.00    0.00    0.00   72.39
23時05分36秒  all   12.59    0.00    5.04    7.81    0.76    1.51    0.00    0.00    0.00   72.29
23時05分37秒  all   12.03    0.00    4.76    7.02    1.00    1.50    0.00    0.00    0.00   73.68
23時05分38秒  all   12.31    0.00    5.28    7.29    0.75    1.01    0.00    0.00    0.00   73.37
23時05分39秒  all   15.50    0.00    4.50    8.50    1.00    1.75    0.00    0.00    0.00   68.75
23時05分40秒  all   21.36    0.00    5.03   11.06    1.01    1.26    0.00    0.00    0.00   60.30
23時05分41秒  all   12.00    0.00    3.50    7.75    0.75    1.25    0.00    0.00    0.00   74.75
23時05分42秒  all    7.59    0.00    3.04    6.33    0.76    0.76    0.00    0.00    0.00   81.52
23時05分43秒  all    9.55    0.00    3.77    7.79    1.26    1.26    0.00    0.00    0.00   76.38
