Linux 4.18.0-553.129.1.el8_10.x86_64 (g-test-poc-3) 	06/22/26 	_x86_64_	(4 CPU)

15:04:39     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:04:40     all    1.75    0.00    2.00    0.75    1.00    0.50    0.00    0.00    0.00   94.01
15:04:41     all    1.77    0.00    1.26    1.01    0.00    0.00    0.00    0.00    0.00   95.96
15:04:42     all    2.02    0.00    1.26    0.00    0.51    0.00    0.00    0.00    0.00   96.21
15:04:43     all    1.76    0.00    1.01    0.50    0.50    0.00    0.00    0.00    0.00   96.23
15:04:44     all    1.26    0.00    0.76    1.01    0.25    0.25    0.00    0.00    0.00   96.47
15:04:45     all    2.01    0.00    1.01    0.25    0.50    0.25    0.00    0.00    0.00   95.98
15:04:46     all    1.50    0.00    1.25    0.00    0.25    0.50    0.50    0.00    0.00   95.99
15:04:47     all    1.76    0.00    0.75    0.50    0.50    0.00    0.00    0.00    0.00   96.48
15:04:48     all    1.26    0.00    0.76    0.25    0.50    0.00    0.00    0.00    0.00   97.23
15:04:49     all    1.77    0.00    0.51    0.51    0.25    0.00    0.00    0.00    0.00   96.96
15:04:50     all    1.74    0.00    1.49    1.00    0.50    0.50    0.00    0.00    0.00   94.78
15:04:51     all    3.27    0.00    1.01    0.50    0.25    0.25    0.00    0.00    0.00   94.72
15:04:52     all    1.26    0.00    1.01    0.51    0.51    0.00    0.00    0.00    0.00   96.72
15:04:53     all    2.02    0.00    0.50    0.25    0.25    0.25    0.00    0.00    0.00   96.73
15:04:54     all    1.77    0.00    1.01    0.76    0.25    0.00    0.00    0.00    0.00   96.21
15:04:55     all    1.76    0.00    0.75    0.25    0.50    0.25    0.00    0.00    0.00   96.48
15:04:56     all    1.25    0.00    1.00    0.75    0.50    0.50    0.25    0.00    0.00   95.75
15:04:57     all    1.02    0.00    0.51    0.00    0.51    0.00    0.00    0.00    0.00   97.96
15:04:58     all    1.52    0.00    1.01    0.25    0.25    0.00    0.00    0.00    0.00   96.97
15:04:59     all    1.26    0.00    0.76    0.76    0.25    0.00    0.00    0.00    0.00   96.97
15:05:00     all    2.25    0.00    1.25    1.00    0.50    0.25    0.00    0.00    0.00   94.75
15:05:01     all    1.51    0.00    1.01    0.76    0.50    0.50    0.00    0.00    0.00   95.72
15:05:02     all    5.76    0.00    1.00    0.25    0.00    0.25    0.00    0.00    0.00   92.73
15:05:03     all    1.26    0.00    1.01    0.25    0.76    0.00    0.00    0.00    0.00   96.73
15:05:04     all    1.52    0.00    0.51    0.51    0.25    0.00    0.00    0.00    0.00   97.21
15:05:05     all    2.01    0.00    1.26    0.75    0.25    0.00    0.00    0.00    0.00   95.73
15:05:06     all    1.51    0.00    0.76    0.00    0.50    0.25    0.00    0.00    0.00   96.98
15:05:07     all    1.00    0.00    1.00    0.50    0.50    0.25    0.00    0.00    0.00   96.75
15:05:08     all    3.29    0.00    1.27    2.28    0.25    0.51    0.00    0.00    0.00   92.41
15:05:09     all    4.60    0.00    2.05    3.07    0.77    0.51    0.00    0.00    0.00   89.00
15:05:10     all    4.59    0.00    2.04    4.34    1.02    0.77    0.00    0.00    0.00   87.24
15:05:11     all    5.81    0.00    2.78    3.79    0.76    0.51    0.00    0.00    0.00   86.36
15:05:12     all    2.53    0.00    0.76    1.01    0.25    0.00    0.00    0.00    0.00   95.44
15:05:13     all    1.26    0.00    1.26    0.00    0.50    0.25    0.00    0.00    0.00   96.73
15:05:14     all    2.01    0.00    0.75    0.50    0.50    0.25    0.50    0.00    0.00   95.49
15:05:15     all    2.00    0.00    0.75    1.00    0.25    0.50    0.00    0.00    0.00   95.50
15:05:16     all    1.76    0.00    1.26    0.00    0.50    0.00    0.00    0.00    0.00   96.48
15:05:17     all    1.77    0.00    0.51    0.25    0.51    0.00    0.00    0.00    0.00   96.97
