Linux 4.18.0-553.129.1.el8_10.x86_64 (g-test-poc-2) 	06/22/26 	_x86_64_	(4 CPU)

16:14:03     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:14:04     all   12.12    0.00    5.05    0.00    0.76    1.52    0.00    0.00    0.00   80.56
16:14:05     all    9.67    0.00    4.07    0.00    0.76    1.27    0.00    0.00    0.00   84.22
16:14:06     all    6.23    0.00    2.99    0.00    1.00    1.00    0.25    0.00    0.00   88.53
16:14:07     all    4.36    0.00    1.54    0.00    0.51    0.51    0.00    0.00    0.00   93.08
16:14:08     all    2.52    0.00    1.01    0.00    0.50    0.50    0.00    0.00    0.00   95.47
16:14:09     all    1.01    0.00    0.76    0.00    0.00    0.00    0.00    0.00    0.00   98.23
16:14:10     all    0.75    0.00    0.75    0.00    0.75    0.00    0.00    0.00    0.00   97.74
16:14:11     all    0.50    0.00    0.25    0.00    0.25    0.25    0.00    0.00    0.00   98.75
16:14:12     all    0.76    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   98.49
16:14:13     all    0.50    0.00    0.75    0.00    0.50    0.25    0.00    0.00    0.00   98.01
16:14:14     all    1.01    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   98.49
16:14:15     all    0.75    0.00    0.50    0.00    0.25    0.25    0.00    0.00    0.00   98.25
16:14:16     all    0.50    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.24
16:14:17     all    0.25    0.00    0.25    0.00    0.51    0.00    0.00    0.00    0.00   98.99
16:14:18     all    0.74    0.00    0.50    0.00    0.25    0.25    0.00    0.00    0.00   98.26
16:14:19     all    0.25    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.49
16:14:20     all    0.75    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   98.25
16:14:21     all    0.25    0.00    0.50    0.00    0.25    0.25    0.00    0.00    0.00   98.75
16:14:22     all    0.50    0.00    0.00    0.00    0.25    0.50    0.00    0.00    0.00   98.74
16:14:23     all    0.25    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.49
16:14:24     all    0.75    0.00    0.75    0.00    0.25    0.00    0.00    0.00    0.00   98.25
16:14:25     all    1.00    0.00    0.25    0.00    0.75    0.00    0.00    0.00    0.00   98.00
16:14:26     all    0.50    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   98.99
16:14:27     all    0.50    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   98.49
