ts_ns,query_type,latency_ms
1784053022028850940,select,430.033
1784053022464328940,update,406.679
1784053022979389579,select,396.413
1784053023381258481,update,409.021
1784053023898546739,select,387.155
1784053024291127922,update,415.784
1784053024815229043,select,387.211
1784053025208568645,update,412.305
1784053025729729920,select,387.674
1784053026122818750,update,406.031
1784053026636916348,select,383.227
1784053027025667679,update,406.148
1784053027539986365,select,392.275
1784053027938090812,update,413.960
1784053028460616309,select,390.581
1784053028857023989,update,406.536
1784053029371775177,select,403.543
1784053029781288370,update,418.438
1784053030308004091,select,392.101
1784053030705589432,update,421.482
1784053031234966150,select,402.086
1784053031642757863,update,406.260
1784053032157105266,select,390.686
1784053032553465931,update,407.521
1784053033069214140,select,400.891
1784053033475468719,update,413.100
1784053033997000494,select,383.760
1784053034386117201,update,398.333
1784053034892384249,select,400.553
1784053035298474848,update,420.607
1784053035827078009,select,397.331
1784053036229773675,update,403.750
1784053036741675498,select,390.090
1784053037137489793,update,405.463
1784053037650899934,select,378.907
1784053038035289275,update,401.263
1784053038544703914,select,391.177
1784053038941391970,update,412.651
1784053039462348223,select,387.908
1784053039855920359,update,407.128
1784053040371556183,select,392.410
1784053040769568429,update,414.882
1784053041292583632,select,386.577
1784053041684858778,update,401.961
1784053042195032737,select,382.103
1784053042582537557,update,421.822
1784053043112829805,select,392.824
1784053043511213259,update,398.359
1784053044017636535,select,377.847
1784053044401058022,update,414.213
1784053044923527534,select,388.034
1784053045317221193,update,409.625
1784053045835003397,select,399.160
1784053046239735493,update,405.856
1784053046753629158,select,406.271
1784053047166035288,update,414.668
1784053047688566575,select,390.614
1784053048084397217,update,618.764
1784053048811507121,select,392.511
1784053049209833052,update,420.142
1784053049738412369,select,396.047
1784053050140183034,update,486.712
1784053050735039818,select,389.138
1784053051129676056,update,418.187
1784053051655972654,select,394.809
1784053052056164210,update,423.243
1784053052587428265,select,389.856
1784053052982768106,update,574.416
1784053053665631781,select,386.943
1784053054058032861,update,420.314
1784053054586546110,select,388.936
1784053054981068349,update,415.301
1784053055504872210,select,411.241
1784053055921835202,update,443.215
1784053056473371509,select,383.951
1784053056863305287,update,418.469
1784053057390009621,select,400.927
1784053057797506824,update,412.669
1784053058318270483,select,385.745
1784053058709292526,update,427.599
1784053059245250827,select,403.346
1784053059654298578,update,421.973
1784053060184533584,select,387.795
1784053060577800160,update,601.435
1784053061287758443,select,389.682
1784053061683572920,update,414.680
1784053062206481546,select,407.554
1784053062619470883,update,412.466
1784053063140157503,select,387.311
1784053063532979618,update,413.833
1784053064054901838,select,402.642
1784053064463527686,update,422.349
1784053064993973868,select,385.838
1784053065385394431,update,419.737
1784053065913336768,select,395.667
1784053066314550091,update,426.190
1784053066849548559,select,407.422
1784053067262700632,update,480.912
1784053067852453071,select,392.010
1784053068250171568,update,626.409
1784053068985274504,select,401.739
1784053069392682512,update,429.356
1784053069930571697,select,416.944
1784053070353441407,update,546.728
1784053071008631150,select,399.308
1784053071413886068,update,431.589
1784053071954178994,select,395.533
1784053072355483061,update,441.585
1784053072905156414,select,390.923
1784053073302005118,update,518.770
1784053073929102368,select,391.704
1784053074327216302,update,418.609
1784053074854551151,select,400.835
1784053075261296838,update,428.266
1784053075797767829,select,397.867
1784053076201093173,update,423.569
1784053076733137383,select,392.075
1784053077131783225,update,462.192
1784053077702703171,select,386.598
1784053078094952312,update,423.132
1784053078626775207,select,393.811
1784053079026164656,update,498.746
1784053079633287803,select,397.914
1784053080036978317,update,433.354
1784053080578429635,select,406.428
1784053080990508660,update,424.580
1784053081523803145,select,403.854
1784053081933822385,update,477.553
