procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 585936     28 5176216    0    0   658  1605    4   33 22  4 73  1  0
 7  1      0 570748     28 5185972    0    0  4508 12254 58874 108859 49 19 26  6  0
 3  1      0 555348     28 5194532    0    0  4120 10984 48308 111002 44 15 33  8  0
 8  0      0 539552     28 5203172    0    0  3916 12518 51668 115927 44 15 32  9  0
 7  0      0 525544     28 5211796    0    0  4032 11740 51418 115440 42 15 35  8  0
 8  1      0 509956     28 5220956    0    0  4144 12649 51191 111640 41 15 35  9  0
 1  0      0 496376     28 5229476    0    0  4064 12040 53444 119317 43 15 34  8  0
 2  1      0 482644     28 5237280    0    0  3592 11742 50237 110822 43 15 35  8  0
11  0      0 467464     28 5245680    0    0  3672 11580 46470 105616 44 15 33  8  0
 3  1      0 453812     28 5253728    0    0  3648 11259 47916 103993 43 15 34  8  0
 8  1      0 443160     28 5259968    0    0  2524  9848 43103 89880 43 16 34  8  0
 2  1      0 422992     28 5269756    0    0  5544 12595 43704 89825 48 16 29  7  0
 9  0      0 416136     28 5276720    0    0  3200  9496 44219 94491 48 15 30  8  0
 7  0      0 405956     28 5285764    0    0  5176 10365 43960 92189 46 16 31  7  0
 4  1      0 397924     28 5293784    0    0  3556 10620 44525 96165 49 17 28  7  0
14  1      0 389960     28 5301888    0    0  3476 11543 50250 108686 45 16 31  8  0
11  1      0 373900     28 5309584    0    0  3556 11158 47791 104773 45 15 32  8  0
 7  1      0 271840     28 5317336    0    0  3464 10798 47754 101928 43 17 32  8  0
 4  0      0 176456     28 5324120    0    0  2996 10488 46503 99066 42 17 34  7  0
 8  1      0 159752     28 5315608    0    0  4976 10224 47465 99661 46 16 32  7  0
 3  0      0 163808     28 5306892    0    0  3876 11416 49066 102589 46 17 29  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 167468     28 5297532    0    0  3424 11234 46871 104758 42 16 34  8  0
 2  0      0 155164     28 5305244    0    0  3412 11060 48925 106829 45 17 31  8  0
 4  0      0 159568     28 5295356    0    0  3172 10779 44366 96241 45 15 32  8  0
 8  1      0 164236     28 5282520    0    0  3176 12740 46408 100659 45 16 31  8  0
 5  0      0 156796     28 5289244    0    0  2784 11063 46609 102150 45 15 31  9  0
 8  1      0 167256     28 5278652    0    0  2160 10508 47896 100367 43 15 35  8  0
 3  1      0 163196     28 5283912    0    0  1928  9654 43142 90712 41 15 37  7  0
 4  1      0 161448     28 5289824    0    0  2072 10320 46373 94226 44 16 33  7  0
18  0      0 154980     28 5296104    0    0  2100 10474 45515 94602 44 15 34  7  0
 3  0      0 164484     28 5284888    0    0  1988 10244 44682 93321 42 15 36  7  0
16  0      0 157384     28 5290272    0    0  2028 10466 46778 98036 41 15 37  7  0
 7  1      0 166316     28 5279940    0    0  2336 11556 48712 106317 45 15 32  8  0
 7  0      0 153148     28 5286244    0    0  2028 12364 46529 98340 42 15 35  8  0
 3  1      0 162148     28 5275496    0    0  2132 11336 48458 105936 41 15 36  7  0
14  0      0 156236     28 5281600    0    0  2052 10813 45486 99219 42 14 36  8  0
 9  1      0 165336     28 5270668    0    0  2036 10904 47623 101460 39 14 39  8  0
 4  1      0 155120     28 5277304    0    0  2336 11699 50887 109300 43 17 32  8  0
 6  1      0 162976     28 5267032    0    0  2172 10872 48974 103195 40 16 35  9  0
 6  0      0 156988     28 5273228    0    0  2096 11402 48292 103961 41 15 37  7  0
 3  0      0 164616     28 5262836    0    0  2068 10476 46004 99016 41 15 36  8  0
15  1      0 157276     28 5269448    0    0  2124 11270 48527 100039 45 14 34  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  1      0 163424     28 5258812    0    0  2108 10516 46699 94181 40 16 37  7  0
 3  0      0 152172     28 5265292    0    0  2040 11282 47298 98936 43 16 34  7  0
 9  1      0 155852     28 5255448    0    0  2152 11204 47908 102724 45 16 32  7  0
 7  1      0 158664     28 5245240    0    0  2052 13640 46151 96764 44 15 34  7  0
 2  0      0 157592     28 5244252    0    0  2140 10736 46374 104501 46 15 31  7  0
 8  1      0 156896     28 5243060    0    0  2240 10856 48954 105525 42 16 34  8  0
10  0      0 180164     28 5241708    0    0  1996 10559 44203 92900 48 15 30  7  0
 3  1      0 177044     28 5247956    0    0  2068 11114 48634 103760 45 14 33  7  0
 1  1      0 172668     28 5254576    0    0  2308 11728 51677 111445 41 15 36  8  0
 5  0      0 165488     28 5261716    0    0  2304 11718 52626 112519 40 15 37  8  0
 6  0      0 172556     28 5248740    0    0  2260 77652 48194 119244 47 16 29  7  0
 9  0      0 165616     28 5257584    0    0  3772 12584 51909 113905 43 15 34  8  0
 9  0      0 159784     28 5264692    0    0  2356 11772 51281 114580 41 14 37  8  0
 4  1      0 158312     28 5271500    0    0  2236 11931 51260 111082 39 15 37  9  0
 0  1      0 160476     28 5278444    0    0  2332 12220 52108 112019 41 15 36  8  0
 1  0      0 169368     28 5285540    0    0  2368 14345 49004 112428 41 14 36  9  0
 8  1      0 176364     28 5295336    0    0  5020 11208 47387 101951 42 14 37  7  0
 8  0      0 181216     28 5302400    0    0  2400 11899 51967 114980 41 16 36  7  0
13  0      0 187864     28 5309164    0    0  2176 11296 47044 104703 39 16 38  7  0
 7  1      0 184444     28 5320772    0    0  7104 12189 52159 109841 45 16 32  8  0
 9  1      0 181568     28 5327644    0    0  2288 11560 47858 111194 42 14 35  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  1      0 174340     28 5334212    0    0  2404 11863 50524 114989 41 14 37  8  0
 4  1      0 168732     28 5341428    0    0  2384 11924 50230 111374 41 15 36  8  0
 2  0      0 154516     28 5336612    0    0  2136 11453 47662 104733 46 14 33  7  0
 2  0      0 1154752     28 4346980    0    0  2284 11689 50351 107260 42 16 34  7  0
 9  0      0 1146888     28 4354184    0    0  2332 12067 50089 115115 40 14 38  8  0
 3  0      0 1135184     28 4360780    0    0  2284 13968 49670 107751 42 15 35  8  0
 5  1      0 1139800     28 4367084    0    0  2252 11288 48715 105633 40 14 38  8  0
13  1      0 1150896     28 4373884    0    0  2184 11832 45795 97202 42 16 34  8  0
10  1      0 1167232     28 4380024    0    0  1992 10206 46539 96890 45 16 32  7  0
 1  0      0 1180896     28 4386416    0    0  2088 11278 46386 101609 41 15 36  8  0
 7  0      0 1188908     28 4393060    0    0  2160 11597 47200 101107 46 16 31  7  0
14  1      0 1188032     28 4399220    0    0  2292 10944 51699 108367 42 15 35  8  0
 2  0      0 1185400     28 4406412    0    0  2296 12058 51907 113474 41 15 36  9  0
 6  1      0 1195452     28 4413080    0    0  2176 11920 46123 104237 42 13 37  8  0
 5  1      0 1183512     28 4421316    0    0  3584 11971 50878 111523 41 15 36  8  0
 5  1      0 1172364     28 4427772    0    0  2232 11043 49848 110457 39 13 39  8  0
 3  0      0 1159552     28 4435000    0    0  2372 12534 52562 116093 43 16 34  8  0
 6  1      0 1149020     28 4442236    0    0  2328 14331 52059 110332 41 16 35  8  0
 3  1      0 1140296     28 4448684    0    0  2248 11929 49721 111500 40 14 38  8  0
 9  1      0 1133428     28 4455840    0    0  2304 11900 51264 111353 41 15 37  8  0
 4  0      0 1127136     28 4462888    0    0  2296 12298 53193 113868 41 15 36  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  1      0 1118712     28 4470036    0    0  2424 12660 51206 117371 41 15 35  9  0
 5  2      0 1109864     28 4477248    0    0  2304 11866 51394 113064 43 15 34  8  0
