procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0   2560 818820   5796 6682604    0    0     0     1    0    0  0  0 100  0  0
 3  0   2560 796020   5796 6682688    0    0     0    42 25848 26410  7  8 85  0  0
 0  0   2560 795276   5796 6682688    0    0     0     0 24746 27426  2  4 95  0  0
 4  0   2560 794756   5796 6682688    0    0     0     0 25486 28122  2  5 94  0  0
 0  0   2560 794184   5796 6682688    0    0     0     0 25137 27900  2  5 93  0  0
 0  0   2560 793240   5796 6682692    0    0     0     0 25733 28133  2  5 93  0  0
 1  0   2560 793768   5796 6682696    0    0     0     0 25939 28669  2  4 94  0  0
 1  0   2560 793496   5796 6682700    0    0     0     0 24624 26984  2  5 93  0  0
 0  0   2560 793528   5796 6682700    0    0     0     0 24351 26854  2  5 94  0  0
 0  0   2560 793084   5796 6682700    0    0     0     0 26997 29757  2  5 93  0  0
 0  0   2560 793016   5796 6682704    0    0     0     0 26194 28869  2  5 93  0  0
 0  0   2560 792796   5796 6682724    0    0     0     0 26579 29390  2  5 92  0  0
 0  0   2560 792240   5796 6682724    0    0     0     0 25489 28032  2  5 93  0  0
 0  0   2560 792464   5796 6682728    0    0     0     0 25634 27997  2  5 93  0  0
 0  0   2560 792896   5796 6682732    0    0     0     0 23531 26040  2  5 93  0  0
 0  0   2560 792660   5796 6682736    0    0     0     0 27401 29918  3  5 92  0  0
 1  0   2560 792312   5796 6682736    0    0     0     0 28402 30717  2  5 92  0  0
 0  0   2560 792696   5796 6682748    0    0     0     0 24086 26348  2  5 94  0  0
 0  0   2560 793072   5796 6682748    0    0     0     0 27297 30247  2  5 93  0  0
 0  0   2560 793436   5796 6682748    0    0     0     0 28293 31015  2  5 93  0  0
 0  0   2560 793308   5796 6682756    0    0     0     0 26445 28866  3  5 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   2560 792820   5796 6682776    0    0     0     0 26542 28950  2  5 93  0  0
 1  0   2560 793024   5796 6682776    0    0     0     0 25317 27578  2  4 94  0  0
 0  0   2560 792288   5796 6682776    0    0     0     0 27718 30157  2  5 93  0  0
 0  0   2560 792420   5796 6682780    0    0     0     0 28764 31432  3  6 91  0  0
 0  0   2560 792248   5796 6682780    0    0     0     0 26993 29285  3  5 92  0  0
 0  0   2560 792600   5796 6682788    0    0     0     0 28712 31219  2  5 93  0  0
 0  0   2560 792472   5796 6682792    0    0     0     0 28938 31410  2  5 93  0  0
 0  0   2560 792572   5796 6682796    0    0     0     0 27812 30188  2  5 93  0  0
 0  0   2560 792608   5796 6682796    0    0     0     0 27696 30020  2  5 92  0  0
 0  0   2560 790332   5796 6682800    0    0     0     0 28206 30191  2  5 92  0  0
 0  0   2560 790304   5796 6682808    0    0     0   408 25896 28144  3  5 93  0  0
 1  0   2560 789372   5796 6682812    0    0     0    10 25973 28280  2  5 93  0  0
 2  0   2560 789924   5796 6682824    0    0     0     0 27992 30423  2  6 92  0  0
 1  0   2560 790012   5796 6682824    0    0     0     0 28015 30067  3  5 92  0  0
 0  0   2560 766616   5796 6682832    0    0     0     4 27998 30318  4  5 91  0  0
