ts_ns,query_type,latency_ms
1783033836402912768,select,11.007
1783033836417596765,update,12.620
1783033836536667427,select,7.185
1783033836549444294,update,8.791
1783033836664953565,select,6.954
1783033836674847119,update,8.118
1783033836787032446,select,6.959
1783033836796915582,update,7.866
1783033836909892670,select,6.886
1783033836919837295,update,8.157
1783033837032116452,select,8.495
1783033837044165592,update,8.228
1783033837157636285,select,7.328
1783033837167926107,update,7.702
1783033837280292831,select,7.934
1783033837292755669,update,9.142
1783033837407620099,select,8.066
1783033837418583088,update,9.200
1783033837531994528,select,6.794
1783033837541769008,update,8.194
1783033837655083264,select,6.710
1783033837664680992,update,7.992
1783033837777087643,select,7.941
1783033837789813961,update,7.976
1783033837902031987,select,7.881
1783033837912673065,update,7.507
1783033838026275643,select,6.609
1783033838036116982,update,7.909
1783033838148217168,select,7.230
1783033838158435742,update,7.557
1783033838270108359,select,7.726
1783033838280642237,update,7.979
1783033838392957236,select,7.554
1783033838403435568,update,9.391
1783033838517852653,select,6.856
1783033838527626211,update,8.610
1783033838640790473,select,8.026
1783033838651949109,update,8.190
1783033838765779398,select,6.993
1783033838775596555,update,8.277
1783033838888312852,select,6.684
1783033838897849323,update,7.921
1783033839010305216,select,7.207
1783033839020706428,update,7.989
1783033839133163368,select,7.051
1783033839143193231,update,7.881
1783033839255554446,select,6.680
1783033839265099666,update,7.576
1783033839376745608,select,6.733
1783033839386263410,update,8.565
1783033839498945923,select,7.818
1783033839510368724,update,10.844
1783033839625240503,select,7.406
1783033839635407994,update,7.810
1783033839747207936,select,8.285
1783033839759730352,update,7.937
1783033839872180477,select,7.233
1783033839882799389,update,9.190
1783033839996511575,select,8.074
1783033840008931395,update,10.107
1783033840123025975,select,6.991
1783033840132966818,update,9.034
1783033840246472540,select,7.449
1783033840256795311,update,8.301
1783033840369429138,select,7.847
1783033840380316601,update,8.310
1783033840493714591,select,6.988
1783033840503489077,update,8.482
1783033840617484268,select,7.889
1783033840629857180,update,8.575
1783033840743431089,select,7.398
1783033840753757760,update,8.384
1783033840867017063,select,7.773
1783033840877887335,update,8.283
1783033840991080109,select,6.851
1783033841001739680,update,8.194
1783033841115775579,select,7.687
1783033841126566304,update,9.018
1783033841240780049,select,7.386
1783033841251034833,update,9.603
1783033841366196938,select,7.041
1783033841376195455,update,8.027
1783033841488840994,select,6.895
1783033841498869789,update,10.498
1783033841614279291,select,6.811
1783033841624029116,update,9.031
1783033841737192579,select,6.826
1783033841746845435,update,7.790
1783033841859184425,select,7.166
1783033841869337894,update,7.644
1783033841981064061,select,7.594
1783033841991882467,update,7.840
1783033842104074841,select,6.523
1783033842114298026,update,8.813
1783033842227357157,select,7.639
1783033842238427616,update,8.591
1783033842352881565,select,6.810
1783033842362530654,update,8.853
1783033842476147615,select,6.979
1783033842486067483,update,9.190
1783033842599832152,select,6.623
1783033842609842981,update,8.273
1783033842722619180,select,6.485
1783033842732315948,update,8.384
1783033842844917204,select,7.123
1783033842855901464,update,7.884
1783033842968073165,select,8.838
1783033842980896442,update,8.344
1783033843093500251,select,7.186
1783033843103539250,update,8.018
1783033843215615339,select,6.769
1783033843225174012,update,8.299
1783033843337578062,select,7.100
1783033843347671092,update,8.919
1783033843461566377,select,7.253
1783033843471950333,update,8.037
1783033843584925613,select,7.366
1783033843595066346,update,7.893
1783033843707669029,select,6.832
1783033843717311825,update,7.778
1783033843829571412,select,8.725
1783033843841223744,update,9.149
1783033843954614989,select,6.861
1783033843964662703,update,8.286
1783033844078133734,select,7.127
1783033844088198812,update,8.532
1783033844201186790,select,7.575
1783033844211667580,update,8.477
1783033844325111609,select,7.038
1783033844334981587,update,7.798
1783033844447077086,select,6.824
