ts_ns,query_type,latency_ms
1784297658793867376,select,153.539
1784297658954137237,update,554.289
1784297659616830248,select,79.310
1784297659702142325,update,542.739
1784297660353496093,select,77.143
1784297660436433659,update,548.630
1784297661093493035,select,76.023
1784297661175141423,update,547.662
1784297661831205967,select,76.915
1784297661914170885,update,547.564
1784297662570529040,select,76.792
1784297662653342016,update,546.748
1784297663308652896,select,76.669
1784297663391153494,update,561.956
1784297664061391808,select,78.720
1784297664146168111,update,544.451
1784297664799088429,select,76.529
1784297664881211189,update,545.310
1784297665534669514,select,77.793
1784297665618376286,update,547.555
1784297666274911686,select,77.474
1784297666358307891,update,546.995
1784297667014401466,select,78.591
1784297667099449949,update,552.542
1784297667760555223,select,76.627
1784297667843193553,update,550.509
1784297668502001641,select,78.965
1784297668586922623,update,549.451
1784297669245257580,select,76.603
1784297669327686780,update,551.906
1784297669988198013,select,81.965
1784297670076236068,update,553.370
1784297670738747939,select,78.835
1784297670823621341,update,546.186
1784297671478532075,select,79.634
1784297671563896566,update,550.577
1784297672223309820,select,77.337
1784297672306253858,update,545.632
1784297672960353170,select,77.190
1784297673043197577,update,567.225
1784297673719752915,select,75.947
1784297673801443371,update,546.097
1784297674455779367,select,77.502
1784297674539167818,update,548.523
1784297675196094535,select,77.505
1784297675279175489,update,547.686
1784297675935233281,select,78.485
1784297676019631060,update,549.406
1784297676677731547,select,77.583
1784297676761029222,update,603.565
1784297677473124352,select,76.824
1784297677555838895,update,547.282
1784297678211664138,select,77.169
1784297678294450325,update,550.321
1784297678953237142,select,78.008
1784297679037235722,update,549.660
1784297679695495958,select,77.828
1784297679778764456,update,551.142
1784297680438194552,select,75.865
1784297680519893414,update,547.545
1784297681176260726,select,77.261
1784297681259401124,update,547.796
1784297681915447566,select,77.160
1784297681998352547,update,571.355
1784297682678428637,select,77.309
1784297682762003741,update,546.268
1784297683416971730,select,78.033
1784297683500659662,update,545.512
1784297684154548345,select,77.246
1784297684237468034,update,544.779
1784297684890601915,select,76.760
1784297684973337321,update,548.507
1784297685630626474,select,77.088
1784297685713990135,update,582.208
1784297686404527192,select,76.316
1784297686486692216,update,544.211
1784297687139683723,select,78.761
1784297687224008460,update,544.549
1784297687876570007,select,78.076
1784297687960169537,update,542.428
1784297688610702225,select,75.896
1784297688692906404,update,564.951
1784297689366429390,select,77.301
1784297689449460604,update,544.089
1784297690101772072,select,79.512
1784297690187229375,update,548.577
1784297690843748069,select,77.215
1784297690926516048,update,553.606
1784297691588500482,select,78.878
1784297691672929767,update,550.763
1784297692332219268,select,78.253
1784297692416391307,update,545.077
1784297693069956293,select,77.800
1784297693153570587,update,549.913
1784297693811820902,select,75.615
1784297693893192909,update,547.528
1784297694549091257,select,76.259
1784297694631003054,update,564.177
1784297695303703302,select,77.342
1784297695386807885,update,556.057
1784297696051430436,select,83.608
1784297696140731354,update,558.502
1784297696807613789,select,78.491
1784297696891721428,update,557.172
1784297697557509348,select,79.146
1784297697642404393,update,546.608
1784297698297678234,select,78.564
1784297698381899263,update,546.905
1784297699037706001,select,76.853
1784297699120415765,update,554.402
1784297699783449600,select,77.084
1784297699866613382,update,558.602
1784297700533557397,select,80.434
1784297700619976632,update,547.738
1784297701276585792,select,79.128
1784297701361855779,update,556.439
1784297702027118071,select,79.387
1784297702112263854,update,554.986
1784297702775745965,select,77.157
1784297702858709917,update,548.384
1784297703515562468,select,77.916
1784297703599237607,update,552.128
1784297704259589399,select,80.039
1784297704345491670,update,552.335
1784297705006282586,select,81.068
1784297705093588158,update,545.574
1784297705747652376,select,77.480
1784297705831159427,update,560.122
1784297706500095855,select,80.806
1784297706587295056,update,552.868
1784297707249463510,select,80.124
1784297707335484674,update,552.869
1784297707996553170,select,78.351
1784297708080518865,update,551.144
1784297708740284508,select,77.556
1784297708823497360,update,557.190
1784297709489093059,select,78.724
1784297709573346569,update,553.332
1784297710234801754,select,80.686
1784297710321238864,update,555.261
1784297710984416233,select,78.978
1784297711068997575,update,562.950
1784297711740657744,select,79.054
1784297711825215113,update,562.183
1784297712495520105,select,79.127
1784297712580313989,update,558.472
1784297713247544945,select,81.986
1784297713335769611,update,555.688
1784297713999805926,select,81.876
1784297714087771318,update,556.164
1784297714752594220,select,76.665
1784297714835689562,update,558.306
1784297715502957061,select,85.656
1784297715594310487,update,556.762
1784297716259582193,select,81.088
1784297716346533218,update,552.824
1784297717007898741,select,78.673
1784297717092392413,update,551.743
1784297717753163504,select,77.244
1784297717836118622,update,835.923
