Linux 4.18.0-553.124.1.el8_10.x86_64 (l-test-poc-3) 	西元2026年07月08日 	_x86_64_	(4 CPU)

21時51分17秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21時51分35秒  all    1.51    0.00    0.00    0.75    0.00    0.00    0.00    0.00    0.00   97.74
21時51分36秒  all    1.00    0.00    1.00    0.00    0.50    0.25    0.00    0.00    0.00   97.25
21時51分37秒  all    0.75    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   98.49
21時51分38秒  all    1.01    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   98.49
21時51分39秒  all    0.51    0.00    0.25    0.25    0.00    0.00    0.00    0.00    0.00   98.98
21時51分40秒  all    1.25    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.25
21時51分41秒  all    0.99    0.00    0.99    0.25    0.50    0.50    0.00    0.00    0.00   96.78
21時51分42秒  all    0.76    0.00    0.25    0.25    0.00    0.00    0.00    0.00    0.00   98.73
21時51分43秒  all    0.75    0.00    0.50    0.00    0.25    0.25    0.00    0.00    0.00   98.24
21時51分44秒  all   13.40    0.00    4.96    8.68    0.74    1.74    0.00    0.00    0.00   70.47
21時51分45秒  all   24.04    0.00    7.42   15.09    1.02    2.30    0.00    0.00    0.00   50.13
21時51分46秒  all   24.87    0.00    6.41   15.64    1.03    2.05    0.00    0.00    0.00   50.00
21時51分47秒  all   23.98    0.00    5.87   13.27    1.28    2.04    0.00    0.00    0.00   53.57
21時51分48秒  all   23.21    0.00    6.38   14.03    1.02    2.55    0.00    0.00    0.00   52.81
21時51分49秒  all   27.04    0.00    6.12   13.78    1.28    2.55    0.00    0.00    0.00   49.23
21時51分50秒  all   23.66    0.00    5.09   11.45    1.27    1.78    0.00    0.00    0.00   56.74
21時51分51秒  all   32.23    0.00    7.16   15.60    1.02    2.30    0.00    0.00    0.00   41.69
21時51分52秒  all   23.29    0.00    6.08   15.19    1.27    2.78    0.00    0.00    0.00   51.39
21時51分53秒  all   24.68    0.00    6.43   14.40    1.29    2.06    0.00    0.00    0.00   51.16
21時51分54秒  all   23.58    0.00    5.44   14.25    1.04    2.07    0.00    0.00    0.00   53.63
21時51分55秒  all   26.40    0.00    6.85   14.72    1.27    2.54    0.00    0.00    0.00   48.22
21時51分56秒  all   23.53    0.00    5.88   13.81    0.77    2.56    0.00    0.00    0.00   53.45
21時51分57秒  all   29.05    0.00    5.66   14.40    1.29    2.31    0.00    0.00    0.00   47.30
21時51分58秒  all   26.28    0.00    5.36   13.78    1.02    2.30    0.00    0.00    0.00   51.28
21時51分59秒  all   25.06    0.00    4.86   13.30    1.02    2.30    0.00    0.00    0.00   53.45
21時52分00秒  all   29.12    0.00    6.19   13.66    1.29    2.32    0.00    0.00    0.00   47.42
21時52分01秒  all   28.28    0.00    5.66   13.37    1.03    2.57    0.00    0.00    0.00   49.10
21時52分02秒  all   36.92    0.00    7.69   15.64    1.28    2.05    0.00    0.00    0.00   36.41
21時52分03秒  all   25.52    0.00    6.19   14.43    1.29    2.84    0.00    0.00    0.00   49.74
21時52分04秒  all   22.11    0.00    6.17   13.37    1.29    2.06    0.00    0.00    0.00   55.01
21時52分05秒  all   24.29    0.00    5.43   14.99    1.29    2.33    0.00    0.00    0.00   51.68
21時52分06秒  all   24.03    0.00    5.68   13.95    1.03    2.84    0.00    0.00    0.00   52.45
21時52分07秒  all   23.87    0.00    6.03   14.32    1.26    2.26    0.00    0.00    0.00   52.26
21時52分08秒  all   27.04    0.00    5.87   13.78    1.02    2.04    0.00    0.00    0.00   50.26
21時52分09秒  all   26.41    0.00    5.90   14.36    1.28    2.31    0.00    0.00    0.00   49.74
21時52分10秒  all   25.13    0.00    5.64   14.36    0.77    2.56    0.00    0.00    0.00   51.54
21時52分11秒  all   25.13    0.00    5.84   13.45    1.27    2.28    0.00    0.00    0.00   52.03
21時52分12秒  all   26.46    0.00    5.85   13.74    1.02    2.04    0.00    0.00    0.00   50.89
21時52分13秒  all   34.26    0.00    6.55   14.86    1.51    2.27    0.00    0.00    0.00   40.55
21時52分14秒  all   23.58    0.00    6.48   15.28    1.04    2.59    0.00    0.00    0.00   51.04
21時52分15秒  all   25.19    0.00    5.91   14.40    1.29    2.57    0.00    0.00    0.00   50.64
21時52分16秒  all   23.14    0.00    5.91   14.65    1.29    2.31    0.00    0.00    0.00   52.70
21時52分17秒  all   24.49    0.00    5.61   14.54    0.77    2.55    0.00    0.00    0.00   52.04
21時52分18秒  all   25.64    0.00    5.90   13.85    1.54    2.31    0.00    0.00    0.00   50.77
21時52分19秒  all   29.20    0.00    6.20   13.44    1.03    2.07    0.00    0.00    0.00   48.06
21時52分20秒  all   24.81    0.00    5.17   14.21    1.03    2.33    0.00    0.00    0.00   52.45
21時52分21秒  all   27.69    0.00    5.13   14.10    1.28    2.82    0.00    0.00    0.00   48.97
21時52分22秒  all   21.12    0.00    5.09   12.98    1.02    1.78    0.00    0.00    0.00   58.02
平均時間：  all   15.60    0.00    3.79    8.42    0.75    1.43    0.00    0.00    0.00   70.01
