procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 12462188     24 1533656    0    0     7   806  259  188  4  2 93  1  0
 3  1      0 12462200     24 1533676    0    0     0 21480 45340 46750 26 12 47 15  0
 2  1      0 12460432     24 1533692    0    0     0 20132 42882 49415 28 10 47 15  0
 3  1      0 12458764     24 1533692    0    0     0 19864 41372 51046 28  9 47 16  0
 0  1      0 12457852     24 1533692    0    0     0 19792 41819 51470 28  9 47 16  0
 1  1      0 12456184     24 1533692    0    0     0 19556 41626 51977 26 10 48 17  0
 3  0      0 12438260     24 1543924    0    0     0 42305 34638 40286 36 10 38 16  0
 0  1      0 12442540     24 1536708    0    0     0 18620 39899 48873 25 10 49 16  0
 1  0      0 12445540     24 1536644    0    0     0 19815 39668 47678 26 10 48 17  0
 3  0      0 12444744     24 1536644    0    0     0 19076 39266 45966 30  9 44 17  0
 0  1      0 12443736     24 1536644    0    0     0 19674 39287 47609 26  9 48 16  0
 2  1      0 12443548     24 1536644    0    0     0 21064 39979 47609 30 10 45 15  0
 4  0      0 12422040     24 1556284    0    0     0 42145 35115 40135 37  9 38 17  0
 1  0      0 12432368     24 1542620    0    0     0 22891 39945 48971 25  9 49 16  0
 0  0      0 12431888     24 1542524    0    0     0 17272 36793 45511 24  8 52 16  0
 0  1      0 12432204     24 1542524    0    0     0 16144 37116 46479 23  7 54 16  0
 4  1      0 12432396     24 1542524    0    0     0 17656 35482 43835 23  8 53 15  0
 0  1      0 12432588     24 1542524    0    0     0 19192 41968 49993 29  9 48 15  0
 1  1      0 12432144     24 1542524    0    0     0 18176 40716 49766 26 10 48 16  0
 3  1      0 12428080     24 1556372    0    0     0 38162 37435 41874 38  9 38 15  0
 1  1      0 12432240     24 1548476    0    0     0 26626 42010 50576 29 10 45 17  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 12431728     24 1548476    0    0     0 18588 35989 44495 26  9 50 15  0
 0  1      0 12431572     24 1548480    0    0     0 15144 32472 41414 22  8 55 15  0
 1  1      0 12431540     24 1548480    0    0     0 18920 37075 43264 28  9 46 17  0
 1  0      0 12431348     24 1548480    0    0     0 17492 38395 46386 29 10 45 16  0
 3  1      0 12431032     24 1548480    0    0     0 18624 37257 44596 29 10 44 17  0
 2  0      0 12419060     24 1559920    0    0     0 34010 34050 40038 35  9 41 14  0
 3  1      0 12366932     24 1610328    0    0     0 84974 29442 31364 44 10 31 16  0
 4  0      0 12314936     24 1660672    0    0     0 72601 28726 28982 44 10 29 17  0
 4  1      0 12365636     24 1626588    0    0     0 95470 28064 30126 43 10 31 16  0
 2  1      0 12477144     24 1542980    0    0     0 27660 32966 38738 26  9 49 16  0
 3  1      0 12496856     24 1542908    0    0     0 19968 37539 42859 29 10 44 17  0
 1  1      0 12510780     24 1542908    0    0     0 17944 39504 45882 29 10 46 15  0
 3  1      0 12497396     24 1555936    0    0     0 38719 36999 43860 35 11 39 16  0
 3  2      0 12438624     24 1617304    0    0     0 95263 29340 31134 44  9 31 15  0
 2  1      0 12510276     24 1603028    0    0     0 95255 33653 33494 43  9 32 15  0
 2  1      0 12625028     24 1547764    0    0     0 19780 37122 41579 28  9 47 16  0
 2  1      0 12633720     24 1547764    0    0     0 18016 38042 45073 28  9 48 16  0
 0  1      0 12634092     24 1547764    0    0     0 18745 40536 47399 29  9 45 16  0
 2  1      0 12626384     24 1547764    0    0     0 17444 34745 38902 33  9 43 15  0
 4  1      0 12589780     24 1574276    0    0     0 67092 31098 33463 43 10 32 15  0
 2  1      0 12629752     24 1530368    0    0     0 22258 38056 43495 31 10 43 16  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
