2026/06/12 12:57:43 maxprocs: Leaving GOMAXPROCS=4: CPU quota undefined
[Current] DELIVERY - Takes(s): 8.8, Count: 32, TPM: 218.1, Sum(ms): 35263.0, Avg(ms): 1101.0, 50th(ms): 1208.0, 90th(ms): 1543.5, 95th(ms): 1543.5, 99th(ms): 1946.2, 99.9th(ms): 1946.2, Max(ms): 1946.2
[Current] NEW_ORDER - Takes(s): 9.1, Count: 459, TPM: 3020.2, Sum(ms): 346752.9, Avg(ms): 756.0, 50th(ms): 738.2, 90th(ms): 1140.9, 95th(ms): 1275.1, 99th(ms): 1610.6, 99.9th(ms): 3087.0, Max(ms): 3087.0
[Current] ORDER_STATUS - Takes(s): 9.2, Count: 46, TPM: 299.0, Sum(ms): 9395.5, Avg(ms): 204.1, 50th(ms): 192.9, 90th(ms): 352.3, 95th(ms): 520.1, 99th(ms): 738.2, 99.9th(ms): 738.2, Max(ms): 738.2
[Current] PAYMENT - Takes(s): 9.4, Count: 481, TPM: 3068.4, Sum(ms): 115756.1, Avg(ms): 240.9, 50th(ms): 201.3, 90th(ms): 402.7, 95th(ms): 570.4, 99th(ms): 872.4, 99.9th(ms): 1073.7, Max(ms): 1073.7
[Current] STOCK_LEVEL - Takes(s): 9.2, Count: 36, TPM: 234.7, Sum(ms): 44759.4, Avg(ms): 1243.1, 50th(ms): 1208.0, 90th(ms): 2415.9, 95th(ms): 2818.6, 99th(ms): 3087.0, 99.9th(ms): 3087.0, Max(ms): 3087.0
[Current] DELIVERY - Takes(s): 9.7, Count: 43, TPM: 265.8, Sum(ms): 38704.0, Avg(ms): 898.6, 50th(ms): 838.9, 90th(ms): 1476.4, 95th(ms): 1610.6, 99th(ms): 1879.0, 99.9th(ms): 1879.0, Max(ms): 1879.0
[Current] NEW_ORDER - Takes(s): 10.0, Count: 529, TPM: 3178.2, Sum(ms): 425534.9, Avg(ms): 804.1, 50th(ms): 704.6, 90th(ms): 1543.5, 95th(ms): 1744.8, 99th(ms): 2684.4, 99.9th(ms): 3087.0, Max(ms): 3221.2
[Current] ORDER_STATUS - Takes(s): 9.2, Count: 45, TPM: 293.0, Sum(ms): 5815.2, Avg(ms): 129.4, 50th(ms): 130.0, 90th(ms): 243.3, 95th(ms): 268.4, 99th(ms): 352.3, 99.9th(ms): 352.3, Max(ms): 352.3
[Current] PAYMENT - Takes(s): 9.9, Count: 474, TPM: 2858.8, Sum(ms): 102617.0, Avg(ms): 216.6, 50th(ms): 184.5, 90th(ms): 318.8, 95th(ms): 402.7, 99th(ms): 1275.1, 99.9th(ms): 2013.3, Max(ms): 2013.3
[Current] STOCK_LEVEL - Takes(s): 9.7, Count: 39, TPM: 240.7, Sum(ms): 51653.6, Avg(ms): 1318.1, 50th(ms): 1275.1, 90th(ms): 2415.9, 95th(ms): 2818.6, 99th(ms): 3355.4, 99.9th(ms): 3355.4, Max(ms): 3355.4
[Current] DELIVERY - Takes(s): 10.0, Count: 53, TPM: 318.5, Sum(ms): 47806.6, Avg(ms): 900.4, 50th(ms): 906.0, 90th(ms): 1409.3, 95th(ms): 1476.4, 99th(ms): 1811.9, 99.9th(ms): 1946.2, Max(ms): 1946.2
[Current] NEW_ORDER - Takes(s): 10.0, Count: 545, TPM: 3270.7, Sum(ms): 432630.1, Avg(ms): 794.2, 50th(ms): 771.8, 90th(ms): 1275.1, 95th(ms): 1476.4, 99th(ms): 2013.3, 99.9th(ms): 2281.7, Max(ms): 2415.9
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 51, TPM: 309.6, Sum(ms): 5790.8, Avg(ms): 113.7, 50th(ms): 100.7, 90th(ms): 209.7, 95th(ms): 226.5, 99th(ms): 285.2, 99.9th(ms): 318.8, Max(ms): 318.8
[Current] PAYMENT - Takes(s): 9.9, Count: 487, TPM: 2940.4, Sum(ms): 110073.5, Avg(ms): 225.9, 50th(ms): 209.7, 90th(ms): 335.5, 95th(ms): 385.9, 99th(ms): 906.0, 99.9th(ms): 1476.4, Max(ms): 1476.4
[Current] STOCK_LEVEL - Takes(s): 9.4, Count: 48, TPM: 305.3, Sum(ms): 58614.2, Avg(ms): 1221.2, 50th(ms): 738.2, 90th(ms): 2818.6, 95th(ms): 2952.8, 99th(ms): 3489.7, 99.9th(ms): 3489.7, Max(ms): 3489.7
[Current] DELIVERY - Takes(s): 9.5, Count: 56, TPM: 354.9, Sum(ms): 43005.5, Avg(ms): 768.4, 50th(ms): 805.3, 90th(ms): 1140.9, 95th(ms): 1275.1, 99th(ms): 1275.1, 99.9th(ms): 1610.6, Max(ms): 1610.6
[Current] NEW_ORDER - Takes(s): 10.0, Count: 569, TPM: 3414.5, Sum(ms): 419809.5, Avg(ms): 738.0, 50th(ms): 738.2, 90th(ms): 1140.9, 95th(ms): 1275.1, 99th(ms): 1476.4, 99.9th(ms): 1744.8, Max(ms): 2281.7
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 43, TPM: 258.6, Sum(ms): 5043.6, Avg(ms): 116.9, 50th(ms): 113.2, 90th(ms): 201.3, 95th(ms): 218.1, 99th(ms): 251.7, 99.9th(ms): 251.7, Max(ms): 251.7
[Current] PAYMENT - Takes(s): 10.0, Count: 485, TPM: 2919.8, Sum(ms): 104447.7, Avg(ms): 215.5, 50th(ms): 209.7, 90th(ms): 318.8, 95th(ms): 369.1, 99th(ms): 570.4, 99.9th(ms): 1275.1, Max(ms): 1275.1
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 47, TPM: 283.7, Sum(ms): 65185.4, Avg(ms): 1386.4, 50th(ms): 1208.0, 90th(ms): 2684.4, 95th(ms): 3087.0, 99th(ms): 3355.4, 99.9th(ms): 3355.4, Max(ms): 3355.4
