Linux 4.18.0-553.129.1.el8_10.x86_64 (g-test-poc-2) 	06/22/26 	_x86_64_	(4 CPU)

14:46:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:46:35     all    2.78    0.00    1.52    0.25    0.51    0.25    0.00    0.00    0.00   94.68
14:46:36     all    3.50    0.00    1.00    1.00    0.75    0.75    0.00    0.00    0.00   93.00
14:46:37     all    1.51    0.00    1.26    0.00    0.25    0.00    0.25    0.00    0.00   96.73
14:46:38     all    1.01    0.00    0.76    0.76    0.25    0.00    0.00    0.00    0.00   97.22
14:46:39     all    2.52    0.00    1.01    0.50    0.50    0.25    0.00    0.00    0.00   95.21
14:46:40     all    2.27    0.00    1.26    0.50    0.25    0.00    0.00    0.00    0.00   95.72
14:46:41     all    1.77    0.00    1.01    1.01    0.51    0.25    0.00    0.00    0.00   95.44
14:46:42     all    1.27    0.00    0.51    0.51    0.51    0.00    0.00    0.00    0.00   97.20
14:46:43     all    2.27    0.00    1.26    0.76    0.00    0.25    0.00    0.00    0.00   95.47
14:46:44     all    1.00    0.00    1.25    0.50    0.75    0.25    0.00    0.00    0.00   96.25
14:46:45     all    1.78    0.00    1.02    0.25    0.25    0.25    0.00    0.00    0.00   96.44
14:46:46     all    3.77    0.00    0.75    1.01    0.75    0.00    0.25    0.00    0.00   93.47
14:46:47     all    1.75    0.00    1.50    0.00    0.25    0.25    0.00    0.00    0.00   96.26
14:46:48     all    1.52    0.00    0.76    0.51    0.00    0.00    0.00    0.00    0.00   97.21
14:46:49     all    2.25    0.00    0.75    0.75    0.75    0.75    0.00    0.00    0.00   94.75
14:46:50     all    2.03    0.00    1.01    0.51    0.25    0.00    0.00    0.00    0.00   96.20
14:46:51     all    2.54    0.00    0.51    0.76    0.25    0.00    0.00    0.00    0.00   95.93
14:46:52     all    2.26    0.00    1.51    2.76    0.75    0.50    0.00    0.00    0.00   92.21
14:46:53     all    3.82    0.00    1.78    3.56    0.00    0.25    0.25    0.00    0.00   90.33
14:46:54     all    1.77    0.00    1.77    1.52    1.01    0.51    0.00    0.00    0.00   93.43
14:46:55     all    1.77    0.00    1.01    0.76    0.00    0.00    0.00    0.00    0.00   96.46
14:46:56     all    4.25    0.00    0.50    1.00    1.00    0.50    0.00    0.00    0.00   92.75
14:46:57     all    1.26    0.00    1.51    0.25    0.00    0.00    0.00    0.00    0.00   96.98
14:46:58     all    1.77    0.00    1.01    1.52    0.51    0.25    0.00    0.00    0.00   94.94
14:46:59     all    3.84    0.00    1.79    3.58    0.51    0.26    0.00    0.00    0.00   90.03
14:47:00     all    5.06    0.00    1.77    4.30    1.01    0.76    0.00    0.00    0.00   87.09
14:47:01     all    4.02    0.00    1.76    2.76    0.25    0.50    0.00    0.00    0.00   90.70
14:47:02     all    2.52    0.00    1.76    3.02    0.76    0.50    0.25    0.00    0.00   91.18
14:47:03     all    2.53    0.00    0.76    0.76    0.25    0.00    0.00    0.00    0.00   95.70
14:47:04     all    1.50    0.00    1.75    0.50    0.50    0.00    0.00    0.00    0.00   95.76
14:47:05     all    1.27    0.00    0.25    0.25    0.51    0.51    0.00    0.00    0.00   97.20
14:47:06     all    4.04    0.00    1.52    1.01    0.00    0.25    0.00    0.00    0.00   93.18
14:47:07     all    1.01    0.00    0.51    0.00    0.76    0.00    0.00    0.00    0.00   97.72
14:47:08     all    1.50    0.00    1.00    0.50    0.25    0.00    0.00    0.00    0.00   96.74
14:47:09     all    2.53    0.00    1.01    0.51    0.00    0.51    0.00    0.00    0.00   95.45
14:47:10     all    2.00    0.00    1.00    0.75    1.00    0.25    0.00    0.00    0.00   95.00
14:47:11     all    1.79    0.00    1.02    1.02    0.00    0.00    0.00    0.00    0.00   96.17
14:47:12     all    1.27    0.00    0.51    0.51    0.25    0.25    0.00    0.00    0.00   97.20
14:47:13     all    2.02    0.00    1.01    0.50    0.76    0.25    0.00    0.00    0.00   95.47
14:47:14     all    1.26    0.00    0.76    0.51    0.00    0.00    0.00    0.00    0.00   97.47
