Linux 4.18.0-553.139.1.el8_10.x86_64 (g-test-poc-1) 	07/14/26 	_x86_64_	(4 CPU)

10:26:57     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:26:58     all    3.02    0.00    2.76    0.50    0.75    0.25    0.25    0.00    0.00   92.46
10:26:59     all    2.01    0.00    1.75    0.25    0.25    0.25    0.00    0.00    0.00   95.49
10:27:00     all    2.76    0.00    1.76    0.25    0.50    0.50    0.00    0.00    0.00   94.22
10:27:01     all    3.02    0.00    2.51    0.50    0.25    0.25    0.00    0.00    0.00   93.47
10:27:02     all    2.78    0.00    1.77    0.00    0.51    0.25    0.00    0.00    0.00   94.70
10:27:03     all    3.01    0.00    2.01    0.50    0.50    0.75    0.00    0.00    0.00   93.23
10:27:04     all    2.76    0.00    2.01    0.25    0.50    0.00    0.25    0.00    0.00   94.22
10:27:05     all    2.26    0.00    1.51    0.25    0.50    0.50    0.00    0.00    0.00   94.97
10:27:06     all    3.02    0.00    2.76    0.25    0.50    0.25    0.00    0.00    0.00   93.22
10:27:07     all    2.26    0.00    1.25    0.50    0.25    0.25    0.00    0.00    0.00   95.49
10:27:08     all    2.28    0.00    1.77    0.25    0.51    0.25    0.00    0.00    0.00   94.94
10:27:09     all    2.76    0.00    1.76    0.25    0.25    0.50    0.00    0.00    0.00   94.47
10:27:10     all    2.76    0.00    2.01    0.00    0.50    0.25    0.25    0.00    0.00   94.24
10:27:11     all    2.01    0.00    1.76    0.50    0.50    0.25    0.00    0.00    0.00   94.97
10:27:12     all    3.52    0.00    2.26    0.00    0.25    0.50    0.00    0.00    0.00   93.47
10:27:13     all    2.27    0.00    1.77    0.25    0.76    0.00    0.00    0.00    0.00   94.95
10:27:14     all    2.51    0.00    2.26    0.00    0.25    0.50    0.00    0.00    0.00   94.47
10:27:15     all    2.99    0.00    2.24    0.75    0.75    0.25    0.00    0.00    0.00   93.02
10:27:16     all    2.27    0.00    1.52    0.00    0.00    0.51    0.00    0.00    0.00   95.71
10:27:17     all    2.26    0.00    2.01    0.50    0.50    0.25    0.00    0.00    0.00   94.49
10:27:18     all    2.75    0.00    2.25    0.25    0.50    0.50    0.00    0.00    0.00   93.75
10:27:19     all    3.54    0.00    2.02    0.51    0.51    0.00    0.00    0.00    0.00   93.43
10:27:20     all    2.51    0.00    1.50    0.00    0.50    0.50    0.00    0.00    0.00   94.99
10:27:21     all    3.02    0.00    2.26    1.01    0.25    0.50    0.00    0.00    0.00   92.96
10:27:22     all    2.78    0.00    1.52    0.00    0.76    0.25    0.00    0.00    0.00   94.70
10:27:23     all    2.76    0.00    2.51    0.25    0.25    0.25    0.00    0.00    0.00   93.97
10:27:24     all    2.76    0.00    2.01    0.00    0.75    0.50    0.00    0.00    0.00   93.98
10:27:25     all    2.28    0.00    1.52    0.51    0.25    0.25    0.00    0.00    0.00   95.19
10:27:26     all    3.01    0.00    2.26    0.25    0.25    0.25    0.00    0.00    0.00   93.98
10:27:27     all    2.51    0.00    2.26    0.25    0.75    0.25    0.00    0.00    0.00   93.98
10:27:28     all    2.01    0.00    2.26    0.75    0.00    0.50    0.00    0.00    0.00   94.47
10:27:29     all    2.78    0.00    2.78    0.00    0.76    0.25    0.00    0.00    0.00   93.43
10:27:30     all    5.01    0.00    4.76    0.25    0.75    0.50    0.00    0.00    0.00   88.72
10:27:31     all    2.27    0.00    1.51    0.50    0.50    0.25    0.25    0.00    0.00   94.71
10:27:32     all    2.77    0.00    2.52    0.00    0.25    0.50    0.00    0.00    0.00   93.95
10:27:33     all    2.52    0.00    1.76    0.25    0.76    0.25    0.00    0.00    0.00   94.46
10:27:34     all    2.77    0.00    2.02    0.50    0.25    0.25    0.00    0.00    0.00   94.21
10:27:35     all    2.25    0.00    2.50    0.50    1.00    0.50    0.00    0.00    0.00   93.25
10:27:36     all    2.51    0.00    2.01    0.00    0.00    0.50    0.00    0.00    0.00   94.99
10:27:37     all    4.31    0.00    3.55    0.00    1.02    0.25    0.00    0.00    0.00   90.86
10:27:38     all    2.03    0.00    2.03    0.51    0.00    0.00    0.00    0.00    0.00   95.43
10:27:39     all    2.72    0.00    1.98    0.25    0.99    0.74    0.25    0.00    0.00   93.07
10:27:40     all    2.79    0.00    2.03    0.00    0.00    0.25    0.00    0.00    0.00   94.92
10:27:41     all    2.51    0.00    1.75    0.25    0.50    0.00    0.00    0.00    0.00   94.99
10:27:42     all    2.75    0.00    2.25    0.50    0.50    0.50    0.00    0.00    0.00   93.50
10:27:43     all    2.28    0.00    1.78    0.00    0.25    0.51    0.25    0.00    0.00   94.92
10:27:44     all    2.73    0.00    1.99    0.99    0.74    0.25    0.00    0.00    0.00   93.30
10:27:45     all    3.04    0.00    2.53    0.00    0.00    0.51    0.25    0.00    0.00   93.67
10:27:46     all    2.99    0.00    1.74    0.50    1.00    0.00    0.00    0.00    0.00   93.78
10:27:47     all    1.78    0.00    2.03    0.25    0.00    0.51    0.00    0.00    0.00   95.43
10:27:48     all    2.74    0.00    2.49    0.75    1.00    0.50    0.00    0.00    0.00   92.52
10:27:49     all    2.79    0.00    2.03    0.00    0.00    0.25    0.00    0.00    0.00   94.92
10:27:50     all    1.77    0.00    2.03    0.51    0.51    0.25    0.00    0.00    0.00   94.94
10:27:51     all    3.00    0.00    2.25    0.50    0.50    0.50    0.00    0.00    0.00   93.25
10:27:52     all    2.02    0.00    1.77    0.00    0.25    0.25    0.00    0.00    0.00   95.71
10:27:53     all    2.50    0.00    3.00    0.25    0.75    0.50    0.00    0.00    0.00   93.00
10:27:54     all    7.44    0.00    5.13    6.67    1.03    0.77    0.00    0.00    0.00   78.97
10:27:55     all    7.73    0.00    5.67    6.44    1.03    1.55    0.00    0.00    0.00   77.58
10:27:56     all    8.23    0.00    6.17    6.43    1.29    1.29    0.26    0.00    0.00   76.35
10:27:57     all    8.16    0.00    6.89    6.12    1.02    1.02    0.00    0.00    0.00   76.79
10:27:58     all    7.59    0.00    6.58    6.33    1.27    1.01    0.00    0.00    0.00   77.22
10:27:59     all    6.06    0.00    5.30    6.82    1.01    1.52    0.00    0.00    0.00   79.29
10:28:00     all    5.64    0.00    4.36    6.67    1.03    1.03    0.00    0.00    0.00   81.28
10:28:01     all    5.38    0.00    4.36    6.41    0.51    1.03    0.00    0.00    0.00   82.31
10:28:02     all    5.13    0.00    5.90    6.92    1.28    0.77    0.00    0.00    0.00   80.00
10:28:03     all    5.64    0.00    4.62    6.41    0.77    1.28    0.00    0.00    0.00   81.28
10:28:04     all    4.83    0.00    4.07    5.85    1.02    1.02    0.25    0.00    0.00   82.95
10:28:05     all    5.13    0.00    4.36    6.67    1.28    0.77    0.00    0.00    0.00   81.79
10:28:06     all    5.66    0.00    4.37    6.68    1.03    1.29    0.00    0.00    0.00   80.98
10:28:07     all    6.19    0.00    4.64    6.44    0.77    0.77    0.00    0.00    0.00   81.19
10:28:08     all    5.34    0.00    4.83    5.85    0.76    1.27    0.25    0.00    0.00   81.68
