ts_ns,query_type,latency_ms
1784306055973351529,select,286.587
1784306056263218625,update,242.632
1784306056610261952,select,245.444
1784306056859099778,update,236.374
1784306057200907427,select,229.363
1784306057433326033,update,241.867
1784306057780470476,select,231.904
1784306058015628376,update,251.150
1784306058371274437,select,249.384
1784306058624000620,update,251.791
1784306058980514691,select,234.743
1784306059218374438,update,243.728
1784306059566713797,select,245.335
1784306059815359754,update,255.989
1784306060176227619,select,240.374
1784306060419549381,update,234.869
1784306060758781084,select,234.893
1784306060997713341,update,227.075
1784306061329424617,select,229.830
1784306061563190981,update,248.545
1784306061916105577,select,235.819
1784306062154914848,update,232.651
1784306062492508936,select,248.967
1784306062744926819,update,234.199
1784306063084638589,select,244.497
1784306063332453300,update,243.421
1784306063680960221,select,241.858
1784306063926495671,update,250.981
1784306064282389346,select,259.313
1784306064544971557,update,245.926
1784306064896656261,select,248.255
1784306065148806201,update,253.182
1784306065507143664,select,260.487
1784306065771304057,update,243.949
1784306066120009032,select,240.518
1784306066364239086,update,246.111
1784306066714978200,select,244.340
1784306066962918252,update,245.426
1784306067314057341,select,241.630
1784306067558866371,update,245.255
1784306067908869289,select,262.726
1784306068175352026,update,255.029
1784306068536170659,select,249.314
1784306068790015638,update,281.763
1784306069178176044,select,249.490
1784306069431378099,update,263.883
1784306069799997098,select,241.513
1784306070044892137,update,247.659
1784306070397681161,select,239.196
1784306070639856335,update,247.889
1784306070992172774,select,238.906
1784306071234083381,update,238.335
1784306071577210691,select,234.247
1784306071814890965,update,236.446
1784306072155674813,select,228.939
1784306072387747711,update,228.565
1784306072721224515,select,244.491
1784306072969044030,update,231.378
1784306073304736936,select,245.115
1784306073553050243,update,247.115
1784306073904668396,select,253.830
1784306074164339123,update,249.448
1784306074518355736,select,237.698
1784306074759050297,update,254.726
1784306075118239351,select,249.080
1784306075370921263,update,248.140
1784306075724415448,select,236.171
1784306075963454020,update,238.134
1784306076307294627,select,222.628
1784306076533204138,update,233.608
1784306076871761880,select,226.365
1784306077101260724,update,225.484
1784306077431964480,select,230.854
1784306077666001934,update,248.470
1784306078018726581,select,242.721
1784306078264344243,update,248.298
1784306078617787789,select,229.188
1784306078851827246,update,248.905
1784306079205063907,select,233.091
1784306079441436977,update,237.302
1784306079783033565,select,231.083
1784306080017404381,update,230.106
1784306080352169039,select,218.829
1784306080574160143,update,219.034
1784306080897535371,select,232.231
1784306081133615454,update,231.997
1784306081470813612,select,217.955
1784306081691713533,update,220.346
1784306082016789402,select,227.503
1784306082247366935,update,232.344
1784306082584394570,select,213.459
1784306082801277165,update,287.663
1784306083194072085,select,249.107
1784306083446452102,update,263.817
1784306083815269796,select,247.359
1784306084066033472,update,256.992
1784306084427879090,select,261.853
1784306084692903928,update,334.201
1784306085132153771,select,260.701
1784306085396535569,update,243.314
1784306085744524908,select,237.408
1784306085985158221,update,238.394
1784306086328456926,select,234.649
1784306086566201944,update,307.975
1784306086980403400,select,311.032
1784306087295370011,update,290.102
1784306087691088242,select,333.215
1784306088028017447,update,291.401
1784306088425190406,select,290.544
1784306088719690314,update,343.772
1784306089169007083,select,301.897
1784306089474862581,update,290.633
1784306089887505467,select,297.948
1784306090189041496,update,299.139
1784306090594228000,select,312.468
1784306090910477106,update,297.352
1784306091313606864,select,290.863
1784306091608241849,update,361.328
1784306092075679657,select,305.149
1784306092384865651,update,323.544
1784306092814513208,select,317.440
1784306093135564605,update,305.153
1784306093546618922,select,301.271
1784306093851801867,update,326.294
1784306094284179577,select,287.298
1784306094575250228,update,324.299
1784306095005107893,select,297.925
1784306095307103431,update,323.270
1784306095735746945,select,304.899
1784306096044326487,update,307.205
1784306096457117709,select,283.659
1784306096744502027,update,340.307
1784306097190067231,select,314.372
1784306097508146688,update,385.830
1784306098000239104,select,281.762
1784306098285804992,update,299.280
1784306098691205760,select,330.077
1784306099025019446,update,303.263
1784306099433957933,select,288.109
1784306099725884164,update,301.270
1784306100132948951,select,301.674
1784306100438900051,update,367.102
1784306100912181162,select,304.274
1784306101220204465,update,415.900
1784306101741852748,select,290.274
1784306102035807216,update,325.021
1784306102466646627,select,300.562
1784306102771506754,update,309.441
1784306103187048498,select,297.435
1784306103488571337,update,327.325
1784306103921956221,select,318.511
1784306104244877617,update,453.592
1784306104804370059,select,299.836
1784306105107827913,update,343.953
1784306105558156332,select,311.963
1784306105873728902,update,323.562
1784306106303660639,select,304.171
1784306106611577434,update,319.551
1784306107036656027,select,308.246
1784306107349971808,update,300.815
1784306107757301235,select,305.781
1784306108067140845,update,319.987
1784306108493419254,select,344.194
1784306108841917062,update,328.215
1784306109276287210,select,307.118
1784306109587457701,update,303.243
1784306109996569238,select,284.255
1784306110284351174,update,319.955
1784306110710000833,select,284.855
1784306110998514658,update,290.293
1784306111394528895,select,285.863
1784306111683907971,update,309.450
1784306112098809130,select,283.004
1784306112385817716,update,300.634
1784306112791944546,select,292.335
1784306113088047183,update,294.477
1784306113488065099,select,281.679
1784306113773349918,update,300.659
1784306114179379068,select,293.332
1784306114476206976,update,303.804
1784306114885955027,select,299.574
1784306115189240819,update,324.849
