procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 14690092     32 437824    0    0    32   190  806 1370  2  1 97  0  0
 0  0      0 14687024     32 438464    0    0   108  1177 13467 18518  5  3 90  2  0
 1  0      0 14677008     32 439800    0    0     0  2130 10935 15367  5  3 91  1  0
 0  0      0 14638220     32 443364    0    0     0  4470 9915 13346  5  4 90  2  0
 0  0      0 14629212     32 443664    0    0     0  1258 13875 19399  6  4 89  2  0
 0  0      0 14617952     32 445408    0    0     0  2415 10258 13778  5  3 91  1  0
 1  0      0 14604264     32 448484    0    0     0  4168 11774 15200  6  4 89  1  0
 0  0      0 14603416     32 448840    0    0     0  1167 12967 18238  5  3 91  1  0
 0  0      0 14602588     32 449136    0    0     0  1046 11629 15226  5  3 91  1  0
 0  0      0 14601732     32 449256    0    0     0  1072 11915 16578  5  3 91  1  0
 0  0      0 14601484     32 449488    0    0     0   849 10383 13966  5  3 90  2  0
 0  0      0 14600980     32 449600    0    0     0  1175 11835 15652  5  4 90  2  0
 0  0      0 14598336     32 450988    0    0     0  2212 10808 14453  5  3 90  2  0
 0  0      0 14591000     32 454624    0    0     0  4364 10539 14023  5  3 90  2  0
 0  0      0 14590280     32 454824    0    0     0  1301 11427 14889  6  4 89  2  0
 2  0      0 14587008     32 456484    0    0     0  2532 10249 14185  5  3 91  1  0
 0  0      0 14581464     32 458216    0    0     0 15521 12174 16249 13  4 82  2  0
 2  1      0 14580888     32 458224    0    0     0  1020 12961 18231  5  3 91  2  0
 1  0      0 14580856     32 458224    0    0     0   808 11926 16930  4  3 91  1  0
 0  0      0 14580632     32 458224    0    0     0   864 11960 16539  4  2 92  1  0
 0  0      0 14581132     32 458224    0    0     0   920 11378 14853  4  2 92  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 14581036     32 458224    0    0     0   773 9006 11640  4  3 93  1  0
 3  0      0 14581324     32 458224    0    0     0  2128 12788 16932  5  3 90  1  0
 0  0      0 14581420     32 458228    0    0     0  4676 14045 19006  6  4 89  2  0
 0  1      0 14581548     32 458228    0    0     0  1100 10511 14185  4  3 92  1  0
 0  1      0 14581996     32 458256    0    0    28  2723 10210 13776  4  3 92  2  0
 0  0      0 14574560     32 458272    0    0    16  4816 15522 19944 16  4 78  2  0
 3  0      0 14571628     32 458272    0    0     0  1796 16955 23413  8  4 86  2  0
 0  0      0 14571216     32 458272    0    0     0  1032 12714 18387  4  3 92  2  0
 0  0      0 14571536     32 458272    0    0     0   956 11119 15292  5  3 91  2  0
 0  0      0 14571056     32 458272    0    0     0   932 10139 13962  4  3 92  1  0
 0  0      0 14570488     32 458272    0    0     0  1292 14008 19296  6  3 90  2  0
 0  0      0 14569796     32 458272    0    0     0  2012 10986 15403  4  2 92  1  0
 0  0      0 14569828     32 458272    0    0     0  4368 11802 16698  5  3 91  1  0
 0  0      0 14570212     32 458272    0    0     0   792 9520 14047  3  3 93  1  0
 0  1      0 14570052     32 458272    0    0     0  2836 13644 18842  5  4 89  2  0
 0  0      0 14568920     32 458272    0    0     0  3868 11880 17111  4  3 92  1  0
 3  0      0 14568600     32 458272    0    0     0   840 10740 15195  4  3 92  2  0
 1  0      0 14568728     32 458272    0    0     0  1300 12883 17646  6  3 89  2  0
 0  0      0 14568472     32 458272    0    0     0   848 10264 14925  3  2 93  1  0
 3  0      0 14568632     32 458272    0    0     0   808 10949 15854  4  2 93  1  0
 2  0      0 14567964     32 458272    0    0     0   964 11881 17447  4  3 91  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 14568348     32 458272    0    0     0  2248 11874 16180  5  4 90  1  0
 1  0      0 14567944     32 458272    0    0     0  4756 13123 17535  7  3 88  2  0
 0  0      0 14567656     32 458272    0    0     0  1248 11740 15552  6  4 89  2  0
 0  0      0 14567660     32 458272    0    0     0  2364 10187 14388  4  3 92  1  0
 0  0      0 14567472     32 458272    0    0     0  3992 10990 15279  5  3 91  2  0
 2  0      0 14567096     32 458272    0    0     0   944 11217 16050  5  3 91  2  0
 0  0      0 14566744     32 458272    0    0     0  1316 12266 16740  5  4 90  2  0
 0  0      0 14566680     32 458272    0    0     0   916 11028 15641  4  3 92  1  0
 0  0      0 14566076     32 458272    0    0     0  1140 13677 19610  5  4 90  2  0
 0  0      0 14565828     32 458272    0    0     0  1068 10898 14839  5  3 91  2  0
 1  0      0 14564940     32 458272    0    0     0  1924 9868 13940  4  2 93  1  0
 0  0      0 14560284     32 458312    0    0     0  4432 9783 12855  5  3 91  1  0
 0  0      0 14556912     32 458312    0    0     0  1076 11034 14749  5  3 91  2  0
 1  0      0 14546300     32 458312    0    0     0  2752 13796 19361  5  4 89  2  0
 0  0      0 14537196     32 458312    0    0     0  3830 8756 12320  3  3 93  2  0
 1  0      0 14530704     32 458312    0    0     0   816 9227 13075  3  2 94  1  0
 1  0      0 14525476     32 458312    0    0     0   792 10499 14855  3  3 92  2  0
 1  0      0 14517412     32 458312    0    0     0  1200 13231 19249  5  3 91  2  0
 1  0      0 14509876     32 458312    0    0     0   852 9783 13821  4  2 93  1  0
 0  0      0 14506764     32 458328    0    0     0    93 4074 6527  1  2 97  0  0
 0  0      0 14505852     32 458328    0    0     0  1152 3959 6702  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 14484152     32 458368    0    0     0  3568 5197 6692  5  1 94  1  0
 0  0      0 14483584     32 458368    0    0     0    64 3484 6211  1  0 99  0  0
