ts_ns,query_type,latency_ms
1784281487073945260,select,16.929
1784281487096749310,update,41.196
1784281487246758344,select,13.668
1784281487266955293,update,24.860
1784281487400708850,select,13.522
1784281487420256162,update,24.417
1784281487553620196,select,16.246
1784281487575832932,update,25.175
1784281487709710829,select,13.434
1784281487729000828,update,24.159
1784281487861740985,select,15.169
1784281487883403457,update,24.751
1784281488017440429,select,14.842
1784281488038337628,update,25.089
1784281488172341694,select,13.408
1784281488192280361,update,24.462
1784281488325594284,select,13.644
1784281488345287533,update,24.892
1784281488478575345,select,13.501
1784281488497996070,update,23.804
1784281488630712622,select,12.819
1784281488649627512,update,23.727
1784281488781747830,select,14.308
1784281488802242029,update,24.868
1784281488935734876,select,13.360
1784281488954923131,update,24.114
1784281489087818301,select,13.173
1784281489107485531,update,23.813
1784281489240468020,select,13.952
1784281489260271010,update,24.116
1784281489393647107,select,13.584
1784281489413208875,update,24.058
1784281489546218943,select,13.970
1784281489566224899,update,24.374
1784281489699276041,select,13.196
1784281489718477487,update,24.050
1784281489851430954,select,14.354
1784281489871846293,update,24.050
1784281490004849570,select,16.140
1784281490027725761,update,25.096
1784281490161885544,select,13.777
1784281490182082748,update,25.227
1784281490316521075,select,13.902
1784281490336816057,update,24.304
1784281490469774145,select,14.475
1784281490489825102,update,25.206
1784281490623510479,select,13.679
1784281490643122930,update,24.762
1784281490776461482,select,14.816
1784281490797406569,update,24.541
1784281490931091570,select,13.435
1784281490950577426,update,25.697
1784281491084808339,select,13.543
1784281491104285108,update,24.203
1784281491237555089,select,14.294
1784281491257706831,update,23.807
1784281491390326038,select,13.675
1784281491409813246,update,23.400
1784281491542338902,select,13.435
1784281491561634027,update,24.335
1784281491694663841,select,13.493
1784281491713671379,update,23.451
1784281491845609452,select,12.812
1784281491864261765,update,23.847
1784281491996716609,select,15.316
1784281492018832093,update,24.434
1784281492151913493,select,14.180
1784281492171903554,update,24.276
1784281492304808066,select,13.699
1784281492324749972,update,24.529
1784281492458388674,select,13.458
1784281492477721217,update,24.102
1784281492611251604,select,13.532
1784281492630801434,update,24.013
1784281492763366915,select,13.082
1784281492782188642,update,24.441
1784281492915592326,select,12.604
1784281492934210336,update,23.825
1784281493066748523,select,14.178
1784281493086847183,update,24.369
1784281493219614855,select,12.745
1784281493238287755,update,25.687
1784281493373255461,select,13.518
1784281493392617149,update,23.375
1784281493524654917,select,14.017
1784281493544521928,update,23.396
1784281493676760757,select,12.804
1784281493695494285,update,24.283
1784281493828714434,select,13.205
1784281493847740006,update,24.042
1784281493980618257,select,13.077
1784281493999807599,update,27.095
1784281494136611681,select,13.588
1784281494156416021,update,25.601
1784281494290617673,select,14.096
1784281494310722818,update,24.551
1784281494444595629,select,13.507
1784281494464199725,update,24.306
1784281494597085669,select,13.539
1784281494616626238,update,24.173
1784281494749825245,select,13.786
1784281494769287221,update,25.057
1784281494902875210,select,14.335
1784281494922901006,update,24.328
1784281495055581043,select,13.137
1784281495074389784,update,23.799
1784281495206912567,select,12.859
1784281495225529656,update,24.962
1784281495359383518,select,13.424
1784281495378981319,update,24.417
1784281495511667317,select,13.725
1784281495530999391,update,24.075
1784281495663496526,select,13.240
1784281495682498361,update,23.316
1784281495814139097,select,13.019
1784281495832796859,update,23.665
1784281495965342759,select,13.074
1784281495984175857,update,23.682
1784281496116716886,select,13.526
1784281496136586970,update,24.718
1784281496270103593,select,14.385
1784281496290418457,update,24.483
1784281496423658031,select,12.861
1784281496442268997,update,23.415
1784281496575012051,select,12.876
1784281496593619355,update,24.238
1784281496726889358,select,13.691
1784281496746618050,update,24.287
1784281496879552308,select,13.446
1784281496899301865,update,24.140
1784281497031810938,select,13.910
1784281497051541921,update,23.704
1784281497184375999,select,12.824
1784281497203274082,update,24.325
1784281497336262546,select,13.244
1784281497355530676,update,24.055
1784281497488600934,select,13.180
1784281497507673467,update,23.762
1784281497640007461,select,13.156
1784281497659252836,update,24.098
1784281497792188559,select,13.823
1784281497812249242,update,25.231
1784281497946538709,select,14.060
1784281497966554775,update,23.438
1784281498098664994,select,13.010
1784281498117633969,update,23.547
1784281498250272125,select,13.494
1784281498269946299,update,24.689
1784281498403461726,select,13.845
1784281498423311374,update,24.490
1784281498556655580,select,13.386
1784281498576439678,update,23.812
1784281498709020485,select,13.750
1784281498728689734,update,24.261
1784281498862317838,select,12.742
1784281498880853713,update,24.849
1784281499014538996,select,14.022
1784281499034422273,update,24.468
1784281499167763477,select,13.252
1784281499186885169,update,25.357
1784281499321675294,select,13.996
1784281499341508845,update,24.226
1784281499474235654,select,12.997
1784281499492781263,update,24.014
1784281499625171964,select,13.198
1784281499644004210,update,23.682
1784281499776327356,select,13.721
1784281499795895363,update,24.228
1784281499928466476,select,13.218
1784281499947742039,update,24.652
1784281500081328339,select,13.575
1784281500101180942,update,24.079
1784281500234812843,select,13.793
1784281500254590943,update,24.540
1784281500387738594,select,12.980
1784281500406579426,update,24.141
1784281500539523735,select,13.081
1784281500558227336,update,24.162
1784281500690943580,select,13.279
1784281500709742074,update,23.950
1784281500841836771,select,12.750
1784281500860328734,update,24.915
1784281500993959850,select,13.420
1784281501012894560,update,33.827
1784281501155948528,select,13.188
1784281501174788442,update,24.337
1784281501308016343,select,13.603
1784281501327296609,update,24.559
1784281501460583039,select,13.615
1784281501479857316,update,24.401
1784281501612530483,select,12.877
1784281501631319466,update,24.151
1784281501764109637,select,13.799
1784281501783896222,update,23.754
1784281501916632882,select,13.508
1784281501936399263,update,24.645
1784281502069914828,select,13.636
1784281502089380829,update,23.431
1784281502221149826,select,13.040
1784281502240011468,update,23.815
1784281502372453574,select,13.173
1784281502391407488,update,23.693
1784281502523609353,select,13.010
1784281502542310033,update,24.147
1784281502675288409,select,13.484
1784281502694776898,update,24.776
1784281502828071630,select,13.062
1784281502846866058,update,25.455
1784281502981135521,select,12.970
1784281502999919559,update,24.829
1784281503133538817,select,13.119
1784281503152470648,update,23.870
1784281503284786230,select,14.068
1784281503305099416,update,24.003
1784281503437532430,select,13.045
