Linux 4.18.0-553.124.1.el8_10.x86_64 (l-test-poc-1) 	西元2026年06月08日 	_x86_64_	(4 CPU)

20時41分39秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
20時41分45秒 veth854270a4     22.00     27.00      5.92      2.67      0.00      0.00      0.00      0.00
20時41分45秒 veth0c9b2fa5     36.00     36.00      7.22      4.55      0.00      0.00      0.00      0.00
20時41分45秒 vethba68c3a0   4817.00   4988.00    598.03    580.53      0.00      0.00      0.00      0.05
20時41分45秒 veth0a72e473   7886.00   8666.00   7899.43   7495.28      0.00      0.00      0.00      0.65
20時41分45秒 veth575532b7  10361.00  10145.00   4038.23   2827.71      0.00      0.00      0.00      0.33

20時41分45秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
20時41分46秒        lo     25.00     25.00      4.36      4.36      0.00      0.00      0.00      0.00
20時41分46秒     ens33  34517.00  30656.00  12147.17  13008.92      0.00      0.00      0.00      1.07
20時41分46秒      cni0  15206.00  15695.00   9372.15   8511.67      0.00      0.00      0.00      0.00
20時41分46秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時41分46秒 veth854270a4      1.00      1.00      0.06      0.22      0.00      0.00      0.00      0.00
20時41分46秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時41分46秒 vethba68c3a0   3682.00   3888.00    458.31    465.93      0.00      0.00      0.00      0.04
20時41分46秒 veth0a72e473   8295.00   8554.00   7897.31   7726.84      0.00      0.00      0.00      0.65
20時41分46秒 veth575532b7   6885.00   6909.00   2945.70   2040.01      0.00      0.00      0.00      0.24

20時41分46秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
20時41分47秒        lo     13.00     13.00      1.76      1.76      0.00      0.00      0.00      0.00
20時41分47秒     ens33  34057.00  30542.00  11715.43  13334.16      0.00      0.00      0.00      1.09
20時41分47秒      cni0  17181.00  17539.00  10115.97   8529.69      0.00      0.00      0.00      0.00
20時41分47秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時41分47秒 veth854270a4     12.00     13.00      3.40      1.54      0.00      0.00      0.00      0.00
20時41分47秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
20時41分47秒 vethba68c3a0   4235.00   4447.00    519.60    523.00      0.00      0.00      0.00      0.04
20時41分47秒 veth0a72e473   8377.00   8656.00   7867.78   7354.34      0.00      0.00      0.00      0.64
20時41分47秒 veth575532b7  10250.00  10116.00   4182.26   2873.55      0.00      0.00      0.00      0.34

20時41分47秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
20時41分48秒        lo     10.00     10.00      1.93      1.93      0.00      0.00      0.00      0.00
20時41分48秒     ens33  34113.00  29707.00  12628.83  13788.68      0.00      0.00      0.00      1.13
20時41分48秒      cni0  14261.00  14920.00  10195.81   8992.11      0.00      0.00      0.00      0.00
20時41分48秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時41分48秒 veth854270a4      3.00      2.00      0.37      0.25      0.00      0.00      0.00      0.00
20時41分48秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時41分48秒 vethba68c3a0   3192.00   3293.00    416.10    399.91      0.00      0.00      0.00      0.03
20時41分48秒 veth0a72e473   6945.00   7896.00   8160.63   8029.42      0.00      0.00      0.00      0.67
20時41分48秒 veth575532b7   9072.00   8680.00   3832.56   2581.41      0.00      0.00      0.00      0.31

20時41分48秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
20時41分49秒        lo     20.00     20.00      2.83      2.83      0.00      0.00      0.00      0.00
20時41分49秒     ens33  34363.00  29935.00  12593.48  13504.68      0.00      0.00      0.00      1.11
20時41分49秒      cni0  14433.00  15084.00   9913.75   8954.76      0.00      0.00      0.00      0.00
20時41分49秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時41分49秒 veth854270a4     21.00     27.00      6.61      2.98      0.00      0.00      0.00      0.00
20時41分49秒 veth0c9b2fa5     40.00     40.00      7.65      4.94      0.00      0.00      0.00      0.00
20時41分49秒 vethba68c3a0   3006.00   3136.00    372.96    374.65      0.00      0.00      0.00      0.03
20時41分49秒 veth0a72e473   6493.00   7548.00   7723.27   7821.43      0.00      0.00      0.00      0.64
20時41分49秒 veth575532b7   9454.00   8914.00   4050.45   2800.62      0.00      0.00      0.00      0.33

20時41分49秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
20時41分50秒        lo      2.00      2.00      0.22      0.22      0.00      0.00      0.00      0.00
20時41分50秒     ens33  38679.00  33312.00  14748.43  15480.88      0.00      0.00      0.00      1.27
20時41分50秒      cni0  14756.00  15441.00  11240.75  10409.67      0.00      0.00      0.00      0.00
20時41分50秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時41分50秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時41分50秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時41分50秒 vethba68c3a0   2864.00   2941.00    374.97    359.71      0.00      0.00      0.00      0.03
20時41分50秒 veth0a72e473   6657.00   7842.00   8951.04   9333.92      0.00      0.00      0.00      0.76
20時41分50秒 veth575532b7   9934.00   9356.00   4366.76   2966.24      0.00      0.00      0.00      0.36

20時41分50秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
20時41分51秒        lo     13.86     13.86      3.90      3.90      0.00      0.00      0.00      0.00
20時41分51秒     ens33  39375.25  33525.74  14922.81  15965.99      0.00      0.00      0.00      1.31
20時41分51秒      cni0  15500.00  16619.80  11776.94  10644.64      0.00      0.00      0.00      0.00
20時41分51秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時41分51秒 veth854270a4      9.90     12.87      3.24      1.37      0.00      0.00      0.00      0.00
20時41分51秒 veth0c9b2fa5     11.88     11.88      1.85      1.42      0.00      0.00      0.00      0.00
20時41分51秒 vethba68c3a0   3524.75   3668.32    471.28    447.98      0.00      0.00      0.00      0.04
20時41分51秒 veth0a72e473   6006.93   8044.55   9202.30   9553.34      0.00      0.00      0.00      0.78
20時41分51秒 veth575532b7  11902.97  10842.57   5057.30   3388.96      0.00      0.00      0.00      0.41

20時41分51秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
20時41分52秒        lo      2.00      2.00      0.20      0.20      0.00      0.00      0.00      0.00
20時41分52秒     ens33  42900.00  36767.00  17007.29  17944.80      0.00      0.00      0.00      1.47
20時41分52秒      cni0  16000.00  16435.00  13210.14  12128.55      0.00      0.00      0.00      0.00
20時41分52秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時41分52秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時41分52秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時41分52秒 vethba68c3a0   2578.00   2654.00    339.28    345.54      0.00      0.00      0.00      0.03
20時41分52秒 veth0a72e473   7590.00   8628.00  10740.62  11060.85      0.00      0.00      0.00      0.91
20時41分52秒 veth575532b7  10916.00  10234.00   5131.45   3503.38      0.00      0.00      0.00      0.42

20時41分52秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
20時41分53秒        lo      6.00      6.00      0.94      0.94      0.00      0.00      0.00      0.00
20時41分53秒     ens33  45061.00  39057.00  17580.95  19242.19      0.00      0.00      0.00      1.58
20時41分53秒      cni0  18771.00  18958.00  14432.07  12652.89      0.00      0.00      0.00      0.00
20時41分53秒 vethbdca3de6      2.00      1.00      0.17      0.10      0.00      0.00      0.00      0.00
20時41分53秒 veth854270a4     10.00     13.00      3.27      1.38      0.00      0.00      0.00      0.00
20時41分53秒 veth0c9b2fa5     35.00     35.00      7.18      4.51      0.00      0.00      0.00      0.00
20時41分53秒 vethba68c3a0   2700.00   2765.00    358.00    354.75      0.00      0.00      0.00      0.03
20時41分53秒 veth0a72e473   8568.00   9477.00  11325.23  11261.20      0.00      0.00      0.00      0.93
20時41分53秒 veth575532b7  13546.00  12757.00   6061.41   4097.51      0.00      0.00      0.00      0.50

20時41分53秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
20時41分54秒        lo     23.00     23.00      7.23      7.23      0.00      0.00      0.00      0.00
20時41分54秒     ens33  45701.00  39538.00  17253.92  18747.40      0.00      0.00      0.00      1.54
20時41分54秒      cni0  18131.00  18946.00  13709.09  12122.75      0.00      0.00      0.00      0.00
20時41分54秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時41分54秒 veth854270a4      6.00      8.00      0.50      3.59      0.00      0.00      0.00      0.00
20時41分54秒 veth0c9b2fa5      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
20時41分54秒 vethba68c3a0   2502.00   2558.00    339.49    324.74      0.00      0.00      0.00      0.03
20時41分54秒 veth0a72e473   8112.00   9556.00  10765.96  10741.72      0.00      0.00      0.00      0.88
20時41分54秒 veth575532b7  12829.00  12142.00   5553.66   3755.22      0.00      0.00      0.00      0.45

20時41分54秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
20時41分55秒        lo     12.00     12.00      1.50      1.50      0.00      0.00      0.00      0.00
20時41分55秒     ens33  41255.00  35828.00  15578.34  16741.81      0.00      0.00      0.00      1.37
20時41分55秒      cni0  16646.00  17271.00  12263.15  11022.28      0.00      0.00      0.00      0.00
20時41分55秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時41分55秒 veth854270a4     10.00     13.00      3.27      1.38      0.00      0.00      0.00      0.00
20時41分55秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
20時41分55秒 vethba68c3a0   2910.00   2963.00    376.92    371.21      0.00      0.00      0.00      0.03
20時41分55秒 veth0a72e473   7222.00   8744.00   9523.08   9743.84      0.00      0.00      0.00      0.80
20時41分55秒 veth575532b7  12248.00  11297.00   5202.37   3524.85      0.00      0.00      0.00      0.43

20時41分55秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
20時41分56秒        lo     22.00     22.00      3.44      3.44      0.00      0.00      0.00      0.00
20時41分56秒     ens33  44407.00  37992.00  17307.05  18867.39      0.00      0.00      0.00      1.55
20時41分56秒      cni0  17372.00  18097.00  14075.35  12400.93      0.00      0.00      0.00      0.00
20時41分56秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時41分56秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時41分56秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時41分56秒 vethba68c3a0   2473.00   2531.00    335.44    326.55      0.00      0.00      0.00      0.03
20時41分56秒 veth0a72e473   7635.00   9278.00  11056.15  11094.80      0.00      0.00      0.00      0.91
20時41分56秒 veth575532b7  12832.00  11854.00   5715.99   3770.76      0.00      0.00      0.00      0.47

20時41分56秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
20時41分57秒        lo      4.00      4.00      0.78      0.78      0.00      0.00      0.00      0.00
20時41分57秒     ens33  37663.00  32125.00  14191.92  15227.01      0.00      0.00      0.00      1.25
20時41分57秒      cni0  14248.00  15420.00  11089.82   9962.88      0.00      0.00      0.00      0.00
20時41分57秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時41分57秒 veth854270a4     11.00     12.00      3.34      1.31      0.00      0.00      0.00      0.00
20時41分57秒 veth0c9b2fa5     35.00     35.00      7.18      4.51      0.00      0.00      0.00      0.00
20時41分57秒 vethba68c3a0   2132.00   2195.00    276.22    273.97      0.00      0.00      0.00      0.02
20時41分57秒 veth0a72e473   6018.00   7837.00   8744.71   8883.92      0.00      0.00      0.00      0.73
20時41分57秒 veth575532b7  10351.00   9640.00   4510.60   3056.59      0.00      0.00      0.00      0.37

20時41分57秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
20時41分58秒        lo     22.00     22.00      3.14      3.14      0.00      0.00      0.00      0.00
20時41分58秒     ens33  42055.00  35846.00  15826.87  17414.55      0.00      0.00      0.00      1.43
20時41分58秒      cni0  16152.00  17506.00  12843.22  11168.05      0.00      0.00      0.00      0.00
20時41分58秒 vethbdca3de6      2.00      2.00      0.08      0.08      0.00      0.00      0.00      0.00
20時41分58秒 veth854270a4      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
20時41分58秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時41分58秒 vethba68c3a0   2950.00   2997.00    381.45    372.54      0.00      0.00      0.00      0.03
20時41分58秒 veth0a72e473   6746.00   8989.00  10275.28  10104.50      0.00      0.00      0.00      0.84
20時41分58秒 veth575532b7  12304.00  11368.00   5269.70   3553.40      0.00      0.00      0.00      0.43

20時41分58秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
20時41分59秒        lo     23.00     23.00      2.87      2.87      0.00      0.00      0.00      0.00
20時41分59秒     ens33  41922.00  36712.00  15828.24  17683.08      0.00      0.00      0.00      1.45
20時41分59秒      cni0  17625.00  17893.00  13190.65  11262.26      0.00      0.00      0.00      0.00
20時41分59秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時41分59秒 veth854270a4     21.00     25.00      6.61      2.69      0.00      0.00      0.00      0.00
20時41分59秒 veth0c9b2fa5     17.00     17.00      2.34      1.85      0.00      0.00      0.00      0.00
20時41分59秒 vethba68c3a0   2333.00   2376.00    315.84    303.84      0.00      0.00      0.00      0.03
20時41分59秒 veth0a72e473   8087.00   9124.00  10433.68  10096.40      0.00      0.00      0.00      0.85
20時41分59秒 veth575532b7  12816.00  11999.00   5703.97   3888.22      0.00      0.00      0.00      0.47

20時41分59秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
20時42分00秒        lo      6.00      6.00      0.92      0.92      0.00      0.00      0.00      0.00
20時42分00秒     ens33  46513.00  40650.00  17765.16  19622.54      0.00      0.00      0.00      1.61
20時42分00秒      cni0  18481.00  18622.00  14467.11  12494.59      0.00      0.00      0.00      0.00
20時42分00秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時42分00秒 veth854270a4      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
20時42分00秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時42分00秒 vethba68c3a0   2740.00   2814.00    375.97    356.73      0.00      0.00      0.00      0.03
20時42分00秒 veth0a72e473   8342.00   9394.00  11504.42  11311.57      0.00      0.00      0.00      0.94
20時42分00秒 veth575532b7  13454.00  12470.00   6022.77   4010.28      0.00      0.00      0.00      0.49

20時42分00秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
20時42分01秒        lo     14.85     14.85      3.66      3.66      0.00      0.00      0.00      0.00
20時42分01秒     ens33  42471.29  36234.65  16383.45  18418.00      0.00      0.00      0.00      1.51
20時42分01秒      cni0  16531.68  17465.35  13828.28  11693.61      0.00      0.00      0.00      0.00
20時42分01秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時42分01秒 veth854270a4      9.90     12.87      3.24      1.37      0.00      0.00      0.00      0.00
20時42分01秒 veth0c9b2fa5     34.65     34.65      7.11      4.46      0.00      0.00      0.00      0.00
20時42分01秒 vethba68c3a0   2545.54   2588.12    344.80    325.99      0.00      0.00      0.00      0.03
20時42分01秒 veth0a72e473   6734.65   8843.56  10989.34  10582.12      0.00      0.00      0.00      0.90
20時42分01秒 veth575532b7  12970.30  11749.50   5676.62   3745.94      0.00      0.00      0.00      0.47

20時42分01秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
20時42分02秒        lo      6.00      6.00      0.99      0.99      0.00      0.00      0.00      0.00
20時42分02秒     ens33  41907.00  35811.00  16384.07  18131.04      0.00      0.00      0.00      1.49
20時42分02秒      cni0  16274.00  16911.00  13647.01  11773.40      0.00      0.00      0.00      0.00
20時42分02秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時42分02秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時42分02秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時42分02秒 vethba68c3a0   2532.00   2592.00    344.19    334.40      0.00      0.00      0.00      0.03
20時42分02秒 veth0a72e473   6355.00   8268.00  10707.03  10555.73      0.00      0.00      0.00      0.88
20時42分02秒 veth575532b7  13111.00  11775.00   5923.34   3988.32      0.00      0.00      0.00      0.49

20時42分02秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
20時42分03秒        lo     14.00     14.00      1.23      1.23      0.00      0.00      0.00      0.00
20時42分03秒     ens33  40320.00  34808.00  15170.03  17160.94      0.00      0.00      0.00      1.41
20時42分03秒      cni0  15604.00  16423.00  12701.29  10624.98      0.00      0.00      0.00      0.00
20時42分03秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時42分03秒 veth854270a4     11.00     12.00      3.34      1.31      0.00      0.00      0.00      0.00
20時42分03秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
20時42分03秒 vethba68c3a0   2375.00   2436.00    311.72    308.77      0.00      0.00      0.00      0.03
20時42分03秒 veth0a72e473   6492.00   8339.00  10157.23   9542.24      0.00      0.00      0.00      0.83
20時42分03秒 veth575532b7  11776.00  10686.00   5121.43   3452.31      0.00      0.00      0.00      0.42

20時42分03秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
20時42分04秒        lo     23.00     23.00      7.86      7.86      0.00      0.00      0.00      0.00
20時42分04秒     ens33  39219.00  33689.00  15167.85  16776.17      0.00      0.00      0.00      1.37
20時42分04秒      cni0  15685.00  16240.00  12670.09  10960.46      0.00      0.00      0.00      0.00
20時42分04秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時42分04秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時42分04秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時42分04秒 vethba68c3a0   2365.00   2420.00    304.24    301.46      0.00      0.00      0.00      0.02
20時42分04秒 veth0a72e473   6138.00   7709.00   9790.78   9676.10      0.00      0.00      0.00      0.80
20時42分04秒 veth575532b7  12338.00  11267.00   5531.89   3725.26      0.00      0.00      0.00      0.45

20時42分04秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
20時42分05秒        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時42分05秒     ens33  43280.00  37271.00  16795.51  17572.23      0.00      0.00      0.00      1.44
20時42分05秒      cni0  16729.00  17166.00  12823.62  11921.86      0.00      0.00      0.00      0.00
20時42分05秒 vethbdca3de6      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
20時42分05秒 veth854270a4     10.00     13.00      3.27      1.38      0.00      0.00      0.00      0.00
20時42分05秒 veth0c9b2fa5     35.00     35.00      7.18      4.51      0.00      0.00      0.00      0.00
20時42分05秒 vethba68c3a0   2638.00   2691.00    359.62    342.00      0.00      0.00      0.00      0.03
20時42分05秒 veth0a72e473   6972.00   8293.00   9548.52  10296.79      0.00      0.00      0.00      0.84
20時42分05秒 veth575532b7  12384.00  11444.00   5592.67   3736.01      0.00      0.00      0.00      0.46

20時42分05秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
20時42分06秒        lo     30.69     30.69      4.78      4.78      0.00      0.00      0.00      0.00
20時42分06秒     ens33  45196.04  38548.51  17741.50  19656.10      0.00      0.00      0.00      1.61
20時42分06秒      cni0  16626.73  17446.53  14509.68  12453.34      0.00      0.00      0.00      0.00
20時42分06秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時42分06秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時42分06秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20時42分06秒 vethba68c3a0   2445.54   2519.80    346.15    326.40      0.00      0.00      0.00      0.03
20時42分06秒 veth0a72e473   7695.05   9044.55  11677.03  11209.70      0.00      0.00      0.00      0.96
20時42分06秒 veth575532b7  11464.36  10859.41   5443.31   3641.29      0.00      0.00      0.00      0.45

