procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0   2560 637516   5952 6890144    0    0     0     1    0    0  0  0 100  0  0
 3  0   2560 624384   5952 6890196    0    0     0    27 17459 16280  5  5 90  0  0
 0  0   2560 622056   5952 6890204    0    0     0     0 23553 25119  3  6 92  0  0
 0  0   2560 621548   5952 6890204    0    0     0    36 24260 25355  3  5 92  0  0
 0  0   2560 621012   5952 6890204    0    0     0     0 24519 25541  3  5 92  0  0
 3  0   2560 617888   5952 6890228    0    0     0    21 21361 22268  3  6 91  0  0
 0  0   2560 617852   5952 6890220    0    0     0     0 20360 21427  2  4 94  0  0
 0  0   2560 617420   5952 6890220    0    0     0     0 20374 21947  2  4 94  0  0
 1  0   2560 617488   5952 6890220    0    0     0    36 20165 21935  2  4 95  0  0
 0  0   2560 616632   5952 6890240    0    0     0    13 23407 24502  4  6 90  0  0
 0  0   2560 616444   5952 6890248    0    0     0     0 25842 27146  2  5 93  0  0
 1  0   2560 616488   5952 6890248    0    0     0     0 25386 26819  2  5 93  0  0
 4  0   2560 614816   5952 6890248    0    0     0    25 25256 26224  3  5 92  0  0
 0  0   2560 615764   5952 6890268    0    0     0    25 25249 26810  4  7 89  0  0
 0  0   2560 616120   5952 6890272    0    0     0     0 25153 26980  3  5 92  0  0
 0  0   2560 591220   5952 6890272    0    0     0     4 26577 28239  5  6 89  0  0
 1  0   2560 589344   5952 6890276    0    0     0     0 25634 27407  3  6 92  0  0
 0  0   2560 591084   5952 6890288    0    0     0    33 25363 26818  4  7 90  0  0
 1  0   2560 590892   5952 6890292    0    0     0     0 26786 28632  3  5 92  0  0
 0  0   2560 589504   5952 6890300    0    0     0    20 25546 27136  4  7 90  0  0
 2  0   2560 589776   5952 6890324    0    0     0    29 26244 28171  4  7 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   2560 590984   5952 6890332    0    0     0     0 25817 27674  2  6 92  0  0
 0  0   2560 590540   5952 6890332    0    0     0     0 25230 26772  3  5 92  0  0
 0  0   2560 590796   5952 6890332    0    0     0     0 26454 28622  3  6 92  0  0
 0  0   2560 590168   5952 6890360    0    0     0    25 26938 28910  4  8 88  0  0
 0  0   2560 589696   5952 6890356    0    0     0     0 26792 28792  3  5 92  0  0
 2  0   2560 589680   5952 6890356    0    0     0     0 26699 28402  2  5 93  0  0
 3  0   2560 589896   5952 6890360    0    0     0     0 26509 28312  3  5 92  0  0
 1  0   2560 589344   5952 6890380    0    0     0    49 25641 27230  4  7 89  0  0
 0  0   2560 589500   5952 6890380    0    0     0   202 27191 29327  2  6 92  0  0
 0  0   2560 589804   5952 6890380    0    0     0     0 29249 31624  3  6 92  0  0
 0  0   2560 588320   5952 6890384    0    0     0     0 27719 29592  3  6 91  0  0
 0  0   2560 590064   5952 6890404    0    0     0    21 26727 28548  4  6 90  0  0
 1  0   2560 614708   5952 6890404    0    0     0   268 25989 27537  8  7 85  0  0
 0  0   2560 614916   5952 6890404    0    0     0    64 26388 28444  3  5 93  0  0
 0  0   2560 614004   5952 6890420    0    0     0    40 28093 29974  3  7 90  0  0
 0  0   2560 614960   5952 6890424    0    0     0     0 27942 30133  3  5 91  0  0
 1  0   2560 614932   5952 6890424    0    0     0     0 27164 29360  3  5 93  0  0
 0  0   2560 614416   5952 6890428    0    0     0     0 27648 30022  3  5 92  0  0
 2  0   2560 612212   5952 6890428    0    0     0    57 27403 29360  4  7 89  0  0
 0  0   2560 613992   5952 6890460    0    0     0     0 25388 26744  2  6 92  0  0
 0  0   2560 614104   5952 6890460    0    0     0     0 27256 29109  2  5 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 614160   5952 6890460    0    0     0     0 26303 28067  3  5 92  0  0
 2  0   2560 614028   5952 6890480    0    0     0    26 26714 28463  4  7 90  0  0
 2  0   2560 614908   5952 6890488    0    0     0   128 27478 29800  3  5 92  0  0
 1  0   2560 614824   5952 6890488    0    0     0     0 27451 29838  2  6 92  0  0
 0  0   2560 613016   5952 6890488    0    0     0    22 27287 29492  3  6 91  0  0
 0  0   2560 615448   5952 6890508    0    0     0    32 25738 27309  3  6 91  0  0
 1  0   2560 614756   5952 6890508    0    0     0     0 25419 27427  3  5 92  0  0
 0  0   2560 614352   5952 6890508    0    0     0     0 23944 25887  3  5 93  0  0
 0  0   2560 613300   5952 6890508    0    0     0     0 25447 26523  3  6 91  0  0
 0  0   2560 614420   5952 6890532    0    0     0    21 25768 26996  3  6 92  0  0
 0  0   2560 614508   5952 6890532    0    0     0     0 25817 27617  3  5 92  0  0
 0  0   2560 615084   5952 6890536    0    0     0     0 27302 29053  2  5 93  0  0
 2  0   2560 612908   5952 6890552    0    0     0    26 25318 26750  3  6 90  0  0
 0  0   2560 615000   5952 6890556    0    0     0     0 25992 27327  3  6 91  0  0
 1  0   2560 615092   5952 6890556    0    0     0     0 26053 27868  3  5 92  0  0
 0  0   2560 614892   5952 6890556    0    0     0     0 26659 28788  2  5 92  0  0
 0  0   2560 614752   5952 6890576    0    0     0    25 26006 27583  4  7 89  0  0
 0  0   2560 614744   5952 6890580    0    0     0   211 27042 29233  2  5 92  0  0
 0  0   2560 614512   5952 6890580    0    0     0     0 26724 28866  3  5 92  0  0
 4  0   2560 612740   5952 6890580    0    0     0     0 26223 27940  4  6 91  0  0
 0  0   2560 614164   5952 6890600    0    0     0    19 26600 28311  3  7 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 613864   5952 6890600    0    0     0     0 26761 28792  3  6 91  0  0
 0  0   2560 614080   5952 6890608    0    0     0     0 24412 26258  2  5 93  0  0
 2  0   2560 611244   5952 6890608    0    0     0    21 26839 28109  3  6 91  0  0
 0  0   2560 613764   5952 6890624    0    0     0    25 25664 27645  3  6 91  0  0
 0  0   2560 613952   5952 6890624    0    0     0     0 26507 28366  3  5 92  0  0
 0  0   2560 614300   5952 6890624    0    0     0     0 24976 26682  2  6 93  0  0
 0  0   2560 612652   5952 6890640    0    0     0     0 26264 27661  3  6 91  0  0
 1  0   2560 613560   5952 6890648    0    0     0    25 26304 28223  3  6 92  0  0
 1  0   2560 613544   5952 6890652    0    0     0     0 27057 29306  2  5 92  0  0
 1  0   2560 614120   5952 6890652    0    0     0     0 24881 26885  2  5 93  0  0
 0  0   2560 612320   5952 6890652    0    0     0    26 26324 27718  4  6 90  0  0
 2  0   2560 590304   5952 6890668    0    0     0     4 25549 27576  5  6 89  0  0
 1  0   2560 590128   5952 6890668    0    0     0    36 26102 27972  2  6 92  0  0
 1  0   2560 590112   5952 6890668    0    0     0     0 25942 27892  2  5 93  0  0
 1  0   2560 589424   5952 6890684    0    0     0    34 26738 28713  4  7 89  0  0
 1  0   2560 588972   5952 6890700    0    0     0     0 27839 30079  2  6 92  0  0
 3  0   2560 589100   5952 6890700    0    0     0     0 27359 29602  3  5 92  0  0
 0  0   2560 587704   5952 6890704    0    0     0     0 25560 27495  2  5 93  0  0
 0  0   2560 588972   5952 6890712    0    0     0    67 26966 29015  4  6 90  0  0
 0  0   2560 588864   5952 6890724    0    0     0     0 24812 26261  2  5 94  0  0
 0  0   2560 589228   5952 6890724    0    0     0     0 26241 28447  2  5 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 587348   5952 6890736    0    0     0    26 26493 28874  3  5 92  0  0
 0  0   2560 589680   5952 6890744    0    0     0    25 26453 28859  3  6 91  0  0
 0  0   2560 589480   5952 6890748    0    0     0     4 26493 28612  2  5 93  0  0
 0  0   2560 589848   5952 6890748    0    0     0     0 25062 27127  2  5 93  0  0
 0  0   2560 588320   5952 6890764    0    0     0     0 25713 27442  3  6 91  0  0
 1  0   2560 589800   5952 6890768    0    0     0   206 27657 29920  3  5 92  0  0
 2  0   2560 589412   5952 6890772    0    0     0     0 27213 29374  3  5 93  0  0
 2  0   2560 589416   5952 6890784    0    0     0     4 27421 29448  3  6 92  0  0
 0  0   2560 587904   5952 6890784    0    0     0    19 26546 28344  3  6 91  0  0
 0  0   2560 614176   5952 6890800    0    0     0   268 25760 27506  8  8 84  0  0
 1  0   2560 613784   5952 6890800    0    0     0     0 26157 28372  2  5 92  0  0
 1  0   2560 613688   5952 6890800    0    0     0     0 27634 29956  2  5 92  0  0
 0  0   2560 613556   5952 6890824    0    0     0    40 27375 29204  3  6 91  0  0
 1  0   2560 613744   5952 6890828    0    0     0     0 26068 28042  2  5 93  0  0
 0  0   2560 613512   5952 6890828    0    0     0     0 26866 29101  2  5 93  0  0
 1  0   2560 612080   5952 6890828    0    0     0     0 25466 27539  2  5 93  0  0
 0  0   2560 614048   5952 6890844    0    0     0    25 26433 27455  4  7 89  0  0
 2  0   2560 614072   5952 6890844    0    0     0   144 27131 29051  2  5 92  0  0
 1  0   2560 614524   5952 6890844    0    0     0     0 24901 26759  2  5 93  0  0
 1  0   2560 611668   5952 6890848    0    0     0    22 23864 25272  3  5 92  0  0
 0  0   2560 614552   5952 6890872    0    0     0    27 27450 28693  3  7 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 614052   5952 6890872    0    0     0     0 26480 28859  3  5 92  0  0
 0  0   2560 613936   5952 6890872    0    0     0     0 27201 29409  3  5 92  0  0
 0  0   2560 611912   5952 6890872    0    0     0    25 27662 29503  4  7 89  0  0
 1  0   2560 613268   5952 6890892    0    0     0     0 26737 28941  2  6 92  0  0
 0  0   2560 613204   5952 6890892    0    0     0     0 24859 26757  2  5 92  0  0
 0  0   2560 613532   5952 6890892    0    0     0     0 25823 26971  2  5 92  0  0
 0  0   2560 613712   5952 6890916    0    0     0    26 25915 27283  4  7 89  0  0
 0  0   2560 613616   5952 6890920    0    0     0     0 26097 28371  2  4 94  0  0
