2026/04/28 09:25:01 maxprocs: Leaving GOMAXPROCS=4: CPU quota undefined
[Current] DELIVERY - Takes(s): 9.7, Count: 303, TPM: 1876.8, Sum(ms): 76631.4, Avg(ms): 253.2, 50th(ms): 251.7, 90th(ms): 318.8, 95th(ms): 369.1, 99th(ms): 486.5, 99.9th(ms): 671.1, Max(ms): 671.1
[Current] NEW_ORDER - Takes(s): 9.9, Count: 3702, TPM: 22532.2, Sum(ms): 317499.3, Avg(ms): 85.8, 50th(ms): 83.9, 90th(ms): 113.2, 95th(ms): 125.8, 99th(ms): 159.4, 99.9th(ms): 192.9, Max(ms): 335.5
[Current] ORDER_STATUS - Takes(s): 9.8, Count: 312, TPM: 1906.4, Sum(ms): 12019.0, Avg(ms): 38.6, 50th(ms): 37.7, 90th(ms): 56.6, 95th(ms): 65.0, 99th(ms): 79.7, 99.9th(ms): 92.3, Max(ms): 92.3
[Current] PAYMENT - Takes(s): 9.9, Count: 3437, TPM: 20879.5, Sum(ms): 192892.3, Avg(ms): 56.1, 50th(ms): 52.4, 90th(ms): 79.7, 95th(ms): 92.3, 99th(ms): 125.8, 99.9th(ms): 184.5, Max(ms): 251.7
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 361, TPM: 2198.0, Sum(ms): 17219.5, Avg(ms): 47.8, 50th(ms): 48.2, 90th(ms): 67.1, 95th(ms): 79.7, 99th(ms): 92.3, 99.9th(ms): 104.9, Max(ms): 104.9
[Current] DELIVERY - Takes(s): 10.0, Count: 327, TPM: 1965.5, Sum(ms): 82526.5, Avg(ms): 252.7, 50th(ms): 251.7, 90th(ms): 335.5, 95th(ms): 369.1, 99th(ms): 486.5, 99.9th(ms): 570.4, Max(ms): 570.4
[Current] NEW_ORDER - Takes(s): 10.0, Count: 3704, TPM: 22227.5, Sum(ms): 315858.3, Avg(ms): 85.3, 50th(ms): 83.9, 90th(ms): 117.4, 95th(ms): 130.0, 99th(ms): 159.4, 99.9th(ms): 201.3, Max(ms): 218.1
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 338, TPM: 2031.5, Sum(ms): 12822.4, Avg(ms): 38.0, 50th(ms): 37.7, 90th(ms): 58.7, 95th(ms): 62.9, 99th(ms): 75.5, 99.9th(ms): 96.5, Max(ms): 96.5
[Current] PAYMENT - Takes(s): 10.0, Count: 3550, TPM: 21311.5, Sum(ms): 197262.8, Avg(ms): 55.6, 50th(ms): 52.4, 90th(ms): 79.7, 95th(ms): 92.3, 99th(ms): 125.8, 99.9th(ms): 184.5, Max(ms): 226.5
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 343, TPM: 2061.9, Sum(ms): 16586.9, Avg(ms): 48.3, 50th(ms): 48.2, 90th(ms): 71.3, 95th(ms): 75.5, 99th(ms): 96.5, 99.9th(ms): 104.9, Max(ms): 104.9
[Current] DELIVERY - Takes(s): 9.9, Count: 298, TPM: 1800.0, Sum(ms): 74028.1, Avg(ms): 248.7, 50th(ms): 234.9, 90th(ms): 352.3, 95th(ms): 385.9, 99th(ms): 453.0, 99.9th(ms): 637.5, Max(ms): 637.5
[Current] NEW_ORDER - Takes(s): 10.0, Count: 3846, TPM: 23077.4, Sum(ms): 329565.6, Avg(ms): 85.7, 50th(ms): 83.9, 90th(ms): 117.4, 95th(ms): 134.2, 99th(ms): 167.8, 99.9th(ms): 209.7, Max(ms): 536.9
