ts_ns,query_type,latency_ms
1783813575001865692,select,49.382
1783813575054658634,update,101.548
1783813575261736354,select,25.440
1783813575290470991,update,56.369
1783813575452145672,select,23.521
1783813575480078596,update,58.825
1783813575644069217,select,23.376
1783813575670438525,update,49.022
1783813575824831604,select,22.937
1783813575850968925,update,56.975
1783813576013596056,select,23.804
1783813576040400567,update,47.666
1783813576193199001,select,22.956
1783813576219848833,update,46.964
1783813576372097957,select,22.165
1783813576397535499,update,47.972
1783813576551053919,select,21.894
1783813576576260650,update,51.829
1783813576732695454,select,23.530
1783813576759295315,update,53.163
1783813576917769362,select,23.023
1783813576944997655,update,50.359
1783813577099954539,select,21.307
1783813577124317269,update,48.677
1783813577277240324,select,22.120
1783813577303050920,update,50.321
1783813577458654551,select,27.335
1783813577489972146,update,48.568
1783813577642880032,select,22.075
1783813577667963903,update,61.263
1783813577833926555,select,34.429
1783813577871638808,update,56.741
1783813578032741330,select,22.497
1783813578058860903,update,51.426
1783813578214563549,select,25.133
1783813578242829699,update,51.285
1783813578398625617,select,23.009
1783813578425239211,update,53.123
1783813578583010109,select,21.623
1783813578608104239,update,49.649
1783813578762384961,select,22.478
1783813578788638130,update,48.369
1783813578943032978,select,24.175
1783813578970601076,update,49.345
1783813579124517926,select,22.441
1783813579149982320,update,47.371
1783813579301609139,select,23.019
1783813579327998084,update,48.918
1783813579481714898,select,21.456
1783813579506389361,update,56.063
1783813579667536921,select,21.410
1783813579692320005,update,49.591
1783813579846309545,select,26.784
1783813579876437952,update,49.089
1783813580030875264,select,24.066
1783813580057979503,update,53.294
1783813580215651551,select,22.994
1783813580242730514,update,46.163
1783813580394825655,select,23.413
1783813580421862275,update,48.294
1783813580575284878,select,21.788
1783813580600925018,update,52.837
1783813580758028136,select,23.373
1783813580785141602,update,60.626
1783813580950381710,select,23.683
1783813580977871336,update,50.901
1783813581133429918,select,22.473
1783813581159389674,update,53.062
1783813581317169306,select,22.981
1783813581343785945,update,52.675
1783813581500667843,select,24.048
1783813581527800328,update,44.958
1783813581677609224,select,22.655
1783813581703563703,update,47.740
1783813581856319735,select,23.954
1783813581883115382,update,47.673
1783813582035103886,select,21.253
1783813582059639705,update,48.866
1783813582212840697,select,21.016
1783813582237603824,update,47.825
1783813582390655536,select,21.413
1783813582417017334,update,50.271
1783813582573506895,select,22.781
1783813582599939168,update,46.782
1783813582751402892,select,22.961
1783813582777788407,update,46.703
1783813582929631093,select,23.484
1783813582957283047,update,51.159
1783813583113863793,select,22.288
1783813583139413329,update,51.068
1783813583295637035,select,21.475
1783813583320564765,update,48.699
1783813583474240133,select,23.326
1783813583500522962,update,47.293
1783813583652415383,select,24.425
1783813583679976975,update,47.055
1783813583834002061,select,29.726
1783813583866972421,update,47.420
1783813584019253644,select,20.785
1783813584043216842,update,52.758
1783813584201678062,select,25.797
1783813584231434242,update,49.245
1783813584386865787,select,22.455
1783813584413199245,update,47.841
1783813584566551663,select,23.336
1783813584593731871,update,51.264
1783813584749833315,select,21.147
1783813584774325717,update,47.991
1783813584927448228,select,22.043
1783813584953202205,update,51.124
1783813585110181180,select,22.922
1783813585137077691,update,49.414
1783813585291487199,select,23.202
1783813585317850832,update,50.439
1783813585472856767,select,27.143
1783813585503148868,update,53.174
1783813585662016599,select,21.522
1783813585687458933,update,47.000
1783813585839090431,select,33.148
1783813585875320175,update,49.543
1783813586030178730,select,25.621
1783813586058880351,update,53.849
1783813586218422291,select,21.146
1783813586243419703,update,45.098
1783813586393424931,select,22.562
1783813586419218182,update,46.847
1783813586570842690,select,21.412
1783813586595265577,update,53.059
1783813586753291362,select,20.960
1783813586777749300,update,47.581
1783813586929926377,select,21.344
1783813586954882838,update,50.956
1783813587110381403,select,22.890
1783813587136262594,update,47.343
1783813587288116525,select,22.119
1783813587313872951,update,49.744
1783813587468258290,select,25.787
1783813587497366671,update,49.261
1783813587651010151,select,21.239
1783813587675488440,update,46.122
1783813587826013900,select,23.388
1783813587852998485,update,67.737
1783813588025646888,select,21.707
1783813588050893913,update,48.606
1783813588204499501,select,24.070
1783813588232692280,update,46.325
1783813588385929937,select,23.470
1783813588412544561,update,53.268
1783813588571555911,select,21.593
1783813588597093958,update,47.374
1783813588749503126,select,22.430
1783813588775183938,update,48.561
1783813588929537164,select,20.573
1783813588953160235,update,44.264
1783813589102455305,select,22.502
1783813589128321291,update,48.200
1783813589281109978,select,21.799
1783813589306828653,update,43.066
1783813589454599953,select,23.305
1783813589481434484,update,49.548
1783813589635820488,select,21.862
1783813589661087999,update,48.296
1783813589815348316,select,23.029
1783813589841685702,update,54.988
1783813590001467751,select,21.731
1783813590026329548,update,54.547
1783813590185929913,select,24.005
1783813590213586234,update,48.072
1783813590367136990,select,22.635
1783813590392948556,update,43.332
1783813590540593882,select,22.651
1783813590566897584,update,46.158
1783813590718152425,select,22.271
1783813590743807007,update,54.394
1783813590902941417,select,24.419
1783813590930285336,update,49.841
1783813591085285545,select,20.984
1783813591109159757,update,51.550
1783813591265566138,select,23.572
1783813591292623423,update,45.705
1783813591443299172,select,21.325
1783813591467841720,update,50.114
1783813591622769007,select,22.646
1783813591648454479,update,48.153
1783813591802040999,select,22.684
1783813591827874427,update,59.562
1783813591991902671,select,21.715
1783813592016976579,update,48.226
1783813592170061091,select,22.243
1783813592196821195,update,47.906
