Linux 4.18.0-553.129.1.el8_10.x86_64 (g-test-poc-2) 	06/22/26 	_x86_64_	(4 CPU)

14:58:38     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:58:39     all    3.02    0.00    1.51    0.75    0.50    0.50    0.00    0.00    0.00   93.72
14:58:40     all    2.51    0.00    1.26    0.50    0.75    0.00    0.25    0.00    0.00   94.72
14:58:41     all    2.76    0.00    1.01    1.01    0.25    0.25    0.00    0.00    0.00   94.72
14:58:42     all    1.51    0.00    1.01    1.01    0.50    0.00    0.00    0.00    0.00   95.98
14:58:43     all    2.53    0.00    0.76    0.25    0.25    0.51    0.00    0.00    0.00   95.71
14:58:44     all    1.25    0.00    1.25    0.25    0.25    0.25    0.00    0.00    0.00   96.74
14:58:45     all    1.52    0.00    0.76    0.76    0.51    0.25    0.00    0.00    0.00   96.19
14:58:46     all    3.77    0.00    1.01    1.01    0.50    0.00    0.00    0.00    0.00   93.72
14:58:47     all    1.51    0.00    1.01    0.25    0.25    0.00    0.00    0.00    0.00   96.98
14:58:48     all    1.27    0.00    0.76    0.00    0.25    0.25    0.00    0.00    0.00   97.46
14:58:49     all    2.48    0.00    0.99    0.99    0.50    0.25    0.00    0.00    0.00   94.79
14:58:50     all    2.54    0.00    1.02    0.51    0.25    0.25    0.00    0.00    0.00   95.43
14:58:51     all    2.02    0.00    1.51    1.01    0.50    0.00    0.00    0.00    0.00   94.96
14:58:52     all    1.75    0.00    0.75    1.00    0.50    0.25    0.25    0.00    0.00   95.49
14:58:53     all   11.39    0.00    2.28    1.77    0.51    0.25    0.00    0.00    0.00   83.80
14:58:54     all   20.21    0.00    3.63    4.15    1.55    0.26    0.00    0.00    0.00   70.21
14:58:55     all   18.65    0.00    4.15    4.92    1.30    0.00    0.00    0.00    0.00   70.98
14:58:56     all    3.78    0.00    0.76    0.76    0.25    0.50    0.00    0.00    0.00   93.95
14:58:57     all    0.76    0.00    1.26    0.25    0.25    0.25    0.00    0.00    0.00   97.22
14:58:58     all    1.01    0.00    0.50    0.50    0.50    0.00    0.00    0.00    0.00   97.48
