2026/06/23 00:26:06 maxprocs: Leaving GOMAXPROCS=4: CPU quota undefined
[Current] DELIVERY - Takes(s): 6.4, Count: 62, TPM: 580.0, Sum(ms): 13236.4, Avg(ms): 213.5, 50th(ms): 142.6, 90th(ms): 469.8, 95th(ms): 503.3, 99th(ms): 570.4, 99.9th(ms): 771.8, Max(ms): 771.8
[Current] NEW_ORDER - Takes(s): 7.0, Count: 681, TPM: 5852.3, Sum(ms): 75617.7, Avg(ms): 110.8, 50th(ms): 83.9, 90th(ms): 142.6, 95th(ms): 201.3, 99th(ms): 1275.1, 99.9th(ms): 1275.1, Max(ms): 1409.3
[Current] ORDER_STATUS - Takes(s): 6.6, Count: 63, TPM: 571.4, Sum(ms): 2860.3, Avg(ms): 45.6, 50th(ms): 11.5, 90th(ms): 243.3, 95th(ms): 260.0, 99th(ms): 285.2, 99.9th(ms): 302.0, Max(ms): 302.0
[Current] PAYMENT - Takes(s): 7.3, Count: 584, TPM: 4801.7, Sum(ms): 34067.6, Avg(ms): 58.3, 50th(ms): 37.7, 90th(ms): 83.9, 95th(ms): 121.6, 99th(ms): 486.5, 99.9th(ms): 1342.2, Max(ms): 1342.2
[Current] STOCK_LEVEL - Takes(s): 7.4, Count: 50, TPM: 403.2, Sum(ms): 2860.6, Avg(ms): 57.0, 50th(ms): 11.0, 90th(ms): 83.9, 95th(ms): 251.7, 99th(ms): 704.6, 99.9th(ms): 704.6, Max(ms): 704.6
[Current] DELIVERY - Takes(s): 10.0, Count: 100, TPM: 601.2, Sum(ms): 15970.9, Avg(ms): 159.9, 50th(ms): 142.6, 90th(ms): 243.3, 95th(ms): 285.2, 99th(ms): 385.9, 99.9th(ms): 570.4, Max(ms): 570.4
[Current] NEW_ORDER - Takes(s): 10.0, Count: 1026, TPM: 6157.7, Sum(ms): 94175.9, Avg(ms): 91.8, 50th(ms): 88.1, 90th(ms): 134.2, 95th(ms): 159.4, 99th(ms): 226.5, 99.9th(ms): 318.8, Max(ms): 335.5
[Current] ORDER_STATUS - Takes(s): 9.5, Count: 90, TPM: 567.0, Sum(ms): 970.1, Avg(ms): 10.8, 50th(ms): 9.4, 90th(ms): 17.8, 95th(ms): 21.0, 99th(ms): 39.8, 99.9th(ms): 60.8, Max(ms): 60.8
[Current] PAYMENT - Takes(s): 10.0, Count: 991, TPM: 5965.4, Sum(ms): 47124.9, Avg(ms): 47.6, 50th(ms): 41.9, 90th(ms): 83.9, 95th(ms): 100.7, 99th(ms): 121.6, 99.9th(ms): 142.6, Max(ms): 142.6
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 106, TPM: 646.2, Sum(ms): 1030.6, Avg(ms): 9.7, 50th(ms): 8.9, 90th(ms): 15.2, 95th(ms): 16.8, 99th(ms): 22.0, 99.9th(ms): 23.1, Max(ms): 23.1
[Current] DELIVERY - Takes(s): 9.9, Count: 89, TPM: 539.2, Sum(ms): 11151.0, Avg(ms): 125.6, 50th(ms): 117.4, 90th(ms): 176.2, 95th(ms): 201.3, 99th(ms): 243.3, 99.9th(ms): 260.0, Max(ms): 260.0
[Current] NEW_ORDER - Takes(s): 10.0, Count: 1134, TPM: 6805.2, Sum(ms): 95064.2, Avg(ms): 83.9, 50th(ms): 79.7, 90th(ms): 125.8, 95th(ms): 151.0, 99th(ms): 226.5, 99.9th(ms): 335.5, Max(ms): 520.1
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 112, TPM: 674.3, Sum(ms): 1227.4, Avg(ms): 11.0, 50th(ms): 8.4, 90th(ms): 19.9, 95th(ms): 31.5, 99th(ms): 54.5, 99.9th(ms): 56.6, Max(ms): 56.6
[Current] PAYMENT - Takes(s): 10.0, Count: 1120, TPM: 6720.4, Sum(ms): 50144.4, Avg(ms): 44.8, 50th(ms): 39.8, 90th(ms): 83.9, 95th(ms): 96.5, 99th(ms): 121.6, 99.9th(ms): 142.6, Max(ms): 142.6
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 92, TPM: 552.0, Sum(ms): 1038.7, Avg(ms): 11.2, 50th(ms): 8.4, 90th(ms): 13.6, 95th(ms): 23.1, 99th(ms): 60.8, 99.9th(ms): 60.8, Max(ms): 60.8
[Current] DELIVERY - Takes(s): 9.6, Count: 97, TPM: 608.8, Sum(ms): 13204.9, Avg(ms): 136.1, 50th(ms): 121.6, 90th(ms): 209.7, 95th(ms): 209.7, 99th(ms): 251.7, 99.9th(ms): 302.0, Max(ms): 302.0
[Current] NEW_ORDER - Takes(s): 10.0, Count: 1131, TPM: 6786.0, Sum(ms): 100506.9, Avg(ms): 88.8, 50th(ms): 83.9, 90th(ms): 134.2, 95th(ms): 167.8, 99th(ms): 243.3, 99.9th(ms): 318.8, Max(ms): 469.8
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 102, TPM: 612.5, Sum(ms): 1094.6, Avg(ms): 10.8, 50th(ms): 9.4, 90th(ms): 14.7, 95th(ms): 24.1, 99th(ms): 50.3, 99.9th(ms): 54.5, Max(ms): 54.5
[Current] PAYMENT - Takes(s): 10.0, Count: 972, TPM: 5846.9, Sum(ms): 43390.6, Avg(ms): 44.6, 50th(ms): 39.8, 90th(ms): 79.7, 95th(ms): 92.3, 99th(ms): 121.6, 99.9th(ms): 142.6, Max(ms): 159.4
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 97, TPM: 593.0, Sum(ms): 857.0, Avg(ms): 8.8, 50th(ms): 8.4, 90th(ms): 11.5, 95th(ms): 14.7, 99th(ms): 17.8, 99.9th(ms): 18.9, Max(ms): 18.9
[Current] DELIVERY - Takes(s): 9.9, Count: 109, TPM: 660.6, Sum(ms): 15942.6, Avg(ms): 146.5, 50th(ms): 134.2, 90th(ms): 209.7, 95th(ms): 226.5, 99th(ms): 318.8, 99.9th(ms): 436.2, Max(ms): 436.2
[Current] NEW_ORDER - Takes(s): 10.0, Count: 1071, TPM: 6430.7, Sum(ms): 93520.4, Avg(ms): 87.4, 50th(ms): 79.7, 90th(ms): 130.0, 95th(ms): 159.4, 99th(ms): 226.5, 99.9th(ms): 436.2, Max(ms): 453.0
