ts_ns,query_type,latency_ms
1783791871948472279,select,9.205
1783791871963479002,update,19.987
1783791872088441014,select,7.731
1783791872099544395,update,25.071
1783791872230164845,select,7.525
1783791872241050328,update,18.106
1783791872364244503,select,8.153
1783791872376279211,update,21.751
1783791872503104654,select,7.802
1783791872513966069,update,23.509
1783791872642409051,select,8.301
1783791872654322289,update,26.168
1783791872786505276,select,7.241
1783791872797062263,update,26.982
1783791872929369263,select,7.896
1783791872940150300,update,22.295
1783791873067408327,select,6.932
1783791873077580768,update,229.410
1783791873412412963,select,9.203
1783791873425264054,update,21.984
1783791873551828194,select,7.385
1783791873562594782,update,22.866
1783791873690347232,select,9.558
1783791873703108890,update,25.074
1783791873833259472,select,7.580
1783791873844501611,update,22.803
1783791873973173890,select,7.871
1783791873984614769,update,23.413
1783791874114062596,select,8.136
1783791874125160016,update,229.374
1783791874459505785,select,10.186
1783791874474259297,update,31.117
1783791874610476393,select,8.447
1783791874622631930,update,21.622
1783791874749469369,select,9.192
1783791874762086804,update,20.477
1783791874887905561,select,9.738
1783791874901091813,update,23.642
1783791875029984977,select,7.669
1783791875041044792,update,28.641
1783791875174606920,select,7.849
1783791875186337702,update,57.262
1783791875348480158,select,8.919
1783791875361243266,update,21.460
1783791875488049118,select,8.946
1783791875501177561,update,22.848
1783791875628492425,select,7.446
1783791875638840744,update,21.063
1783791875764600851,select,8.158
1783791875775846557,update,21.310
1783791875901464135,select,8.284
1783791875912825090,update,23.316
1783791876042379130,select,9.169
1783791876055173602,update,22.323
1783791876182962168,select,7.507
1783791876193934638,update,25.594
1783791876324259180,select,7.358
1783791876335370273,update,24.523
1783791876465435531,select,8.531
1783791876476978420,update,164.297
1783791876745760850,select,7.780
1783791876756537797,update,16.765
1783791876877671654,select,8.037
1783791876889461156,update,23.968
1783791877017654114,select,8.159
1783791877028922647,update,25.135
1783791877158896505,select,8.595
1783791877171219246,update,22.529
1783791877298756586,select,7.030
1783791877308883222,update,22.038
1783791877435590219,select,8.819
1783791877447482054,update,22.858
1783791877575119790,select,6.963
1783791877585109707,update,27.665
1783791877717272599,select,7.843
1783791877728951272,update,22.615
1783791877856111101,select,7.308
1783791877866319341,update,24.156
1783791877995483223,select,7.103
1783791878006094002,update,236.053
1783791878347322137,select,8.265
1783791878359492636,update,23.872
1783791878488723897,select,9.959
1783791878503593203,update,34.356
1783791878643907620,select,10.173
1783791878658161119,update,18.547
1783791878782612812,select,8.147
1783791878793933841,update,36.438
1783791878935650998,select,8.617
1783791878948886056,update,34.615
1783791879088350855,select,8.027
1783791879099363813,update,30.619
1783791879234949313,select,9.185
1783791879247721033,update,21.312
1783791879374624795,select,8.130
1783791879386784632,update,223.653
1783791879715219713,select,7.720
1783791879726008114,update,24.647
1783791879855309294,select,7.435
1783791879866400015,update,23.140
1783791879994650477,select,8.206
1783791880005976643,update,23.279
1783791880135478101,select,7.950
1783791880147050487,update,247.624
1783791880499722900,select,8.430
1783791880511640325,update,111.562
1783791880727944236,select,7.753
1783791880739203930,update,22.242
1783791880866975229,select,8.089
1783791880878235909,update,236.410
1783791881220245341,select,7.146
1783791881230319545,update,23.524
1783791881358315572,select,7.736
1783791881369906656,update,24.793
1783791881499514975,select,8.832
1783791881512079311,update,22.604
