ts_ns,query_type,latency_ms
1784291092914861337,select,130.666
1784291093052852389,update,535.619
1784291093698052723,select,75.408
1784291093778963236,update,527.830
1784291094414966275,select,76.130
1784291094496668709,update,533.619
1784291095138514229,select,77.795
1784291095222261425,update,534.901
1784291095865685811,select,78.606
1784291095949948759,update,548.879
1784291096607304285,select,77.263
1784291096690350013,update,546.464
1784291097345779586,select,77.209
1784291097428835731,update,537.844
1784291098075284038,select,75.621
1784291098156490750,update,537.653
1784291098802589603,select,76.871
1784291098884957776,update,542.936
1784291099536329024,select,78.986
1784291099620751040,update,554.529
1784291100284144957,select,80.788
1784291100370499332,update,547.867
1784291101026820051,select,78.645
1784291101111367701,update,545.783
1784291101765665627,select,77.768
1784291101849105046,update,552.732
1784291102510248345,select,78.191
1784291102594384885,update,547.502
1784291103250640395,select,77.238
1784291103335146956,update,541.971
1784291103985937212,select,81.662
1784291104073411612,update,545.128
1784291104726911174,select,75.616
1784291104808096218,update,542.885
1784291105459717542,select,77.796
1784291105543421906,update,544.084
1784291106195973691,select,80.200
1784291106281849412,update,547.034
1784291106937901693,select,78.258
1784291107022562760,update,595.579
1784291107726573367,select,76.806
1784291107809130905,update,551.909
1784291108469293597,select,75.873
1784291108550829987,update,551.033
1784291109210668895,select,78.713
1784291109294907826,update,549.416
1784291109952776740,select,79.884
1784291110038511817,update,544.155
1784291110691533110,select,78.762
1784291110776672039,update,549.454
1784291111435285240,select,79.192
1784291111520277129,update,547.413
1784291112176530649,select,77.010
1784291112259617159,update,553.149
1784291112921351524,select,79.312
1784291113006995125,update,543.462
1784291113659536011,select,75.942
1784291113741625143,update,752.092
1784291114602226447,select,76.214
1784291114683850500,update,537.444
1784291115330027813,select,78.128
1784291115413827429,update,546.843
1784291116069166619,select,76.375
1784291116151267357,update,541.889
1784291116801654674,select,76.901
1784291116884240755,update,548.642
1784291117541883235,select,78.198
1784291117625577564,update,545.886
1784291118279769088,select,76.080
1784291118361542356,update,539.993
1784291119009712437,select,85.004
1784291119100203102,update,547.904
1784291119756333733,select,76.926
1784291119838712048,update,547.241
1784291120494697122,select,78.817
1784291120579513240,update,547.731
1784291121235925182,select,81.673
1784291121323279001,update,551.399
1784291121983571875,select,80.891
1784291122070367132,update,543.155
1784291122721892356,select,76.491
1784291122804506389,update,539.244
1784291123452530258,select,78.270
1784291123536483803,update,545.386
1784291124190335999,select,76.228
1784291124272642594,update,534.819
1784291124916389065,select,76.289
1784291124998681831,update,536.609
1784291125643722557,select,77.339
1784291125726787864,update,541.397
1784291126376725866,select,76.080
1784291126458573436,update,540.351
1784291127107630994,select,77.908
1784291127191522581,update,544.479
1784291127844559139,select,79.790
1784291127930084493,update,558.441
1784291128597184522,select,76.075
1784291128679148521,update,750.160
1784291129537856606,select,77.963
1784291129621627163,update,538.003
1784291130268722348,select,77.547
1784291130352238790,update,540.164
1784291131001413434,select,78.088
1784291131085271079,update,536.085
1784291131729675651,select,75.679
1784291131810937410,update,544.315
1784291132463647476,select,78.543
1784291132547893350,update,542.228
1784291133198627023,select,75.634
1784291133280256881,update,540.345
1784291133929730105,select,77.269
1784291134013232991,update,535.334
1784291134657420663,select,76.174
1784291134739207983,update,537.178
1784291135384683936,select,78.437
1784291135468606325,update,540.273
1784291136117633352,select,77.706
1784291136201318560,update,547.625
1784291136857360178,select,80.654
1784291136943832398,update,552.429
1784291137605488902,select,78.373
1784291137690259419,update,542.427
1784291138342091060,select,76.817
1784291138424773849,update,549.718
1784291139082974320,select,77.156
1784291139165811985,update,551.071
1784291139825178539,select,78.274
1784291139909127064,update,554.348
1784291140571963701,select,74.631
1784291140652321765,update,549.607
1784291141310447579,select,78.742
1784291141394992847,update,538.158
1784291142041791486,select,84.163
1784291142131732488,update,556.759
1784291142797180106,select,77.870
1784291142880855391,update,541.629
1784291143531556231,select,76.087
1784291143613544396,update,540.293
1784291144262780911,select,78.053
1784291144347183740,update,547.309
1784291145003585458,select,289.269
1784291145298846470,update,558.856
1784291145966310250,select,80.689
1784291146052910941,update,548.890
1784291146710371707,select,77.224
1784291146793227583,update,541.521
1784291147443430039,select,78.086
1784291147527394397,update,782.564
1784291148418596211,select,78.245
1784291148502740545,update,536.530
1784291149148416491,select,74.993
1784291149229501124,update,544.568
1784291149882898194,select,76.863
1784291149965674986,update,544.717
1784291150619480764,select,76.445
1784291150702019496,update,544.036
1784291151354456914,select,78.287
1784291151438524781,update,541.106
