ts_ns,query_type,latency_ms
1784026528360896140,select,74.349
1784026528440825279,update,543.836
1784026529093674253,select,74.054
1784026529173800374,update,529.948
1784026529812344632,select,71.270
1784026529888979562,update,529.809
1784026530526937792,select,73.557
1784026530606042072,update,533.142
1784026531247462932,select,71.975
1784026531325179179,update,537.270
1784026531971570444,select,72.227
1784026532049535978,update,537.253
1784026532695206204,select,72.647
1784026532773260753,update,529.269
1784026533410751929,select,70.838
1784026533487435530,update,527.504
1784026534123804100,select,73.491
1784026534202888665,update,527.363
1784026534838802465,select,72.634
1784026534917047466,update,532.149
1784026535557326324,select,72.002
1784026535635206262,update,529.032
1784026536273400127,select,72.848
1784026536351883128,update,542.491
1784026537002901382,select,72.819
1784026537081211894,update,743.285
1784026537933007882,select,74.043
1784026538012632635,update,539.167
1784026538660482953,select,73.819
1784026538739847842,update,540.646
1784026539389180800,select,76.926
1784026539472226316,update,534.966
1784026540115593329,select,73.473
1784026540195045276,update,543.359
1784026540846886015,select,284.822
1784026541137522345,update,538.412
1784026541784689096,select,71.093
1784026541861204850,update,547.011
1784026542516227145,select,74.065
1784026542595679025,update,551.215
1784026543255371743,select,76.828
1784026543338250566,update,537.234
1784026543984094794,select,73.985
1784026544063795267,update,533.541
1784026544705713144,select,72.392
1784026544784068419,update,531.843
1784026545424121737,select,71.506
1784026545500955760,update,528.199
1784026546137329601,select,71.402
1784026546213956909,update,529.355
1784026546851344981,select,73.795
1784026546930254667,update,528.530
1784026547567260023,select,71.832
1784026547644478727,update,525.933
1784026548278488174,select,70.978
1784026548355220060,update,525.677
1784026548989385722,select,71.517
1784026549066413760,update,548.847
1784026549723038555,select,73.133
1784026549801533758,update,536.197
1784026550445768748,select,72.165
1784026550523279250,update,556.064
1784026551187879595,select,72.550
1784026551265990665,update,557.051
1784026551931280561,select,73.778
1784026552010568486,update,535.699
1784026552654421663,select,72.626
1784026552732517566,update,538.381
1784026553379671106,select,72.428
1784026553457674915,update,539.114
1784026554104867618,select,74.871
1784026554185222710,update,538.373
1784026554831791185,select,73.578
1784026554910791403,update,543.671
1784026555562817150,select,73.121
1784026555641536972,update,576.349
1784026556326226266,select,74.461
1784026556406154522,update,536.523
1784026557050876915,select,73.025
1784026557129892951,update,532.638
1784026557770786785,select,73.827
1784026557849923700,update,537.955
1784026558495757464,select,74.202
1784026558575293956,update,544.753
1784026559228719235,select,73.653
1784026559308427663,update,549.814
1784026559966881304,select,74.602
1784026560046977525,update,543.942
1784026560699054506,select,74.067
1784026560778735524,update,544.611
1784026561431380072,select,73.448
1784026561510169348,update,548.448
1784026562167037561,select,74.599
1784026562247229348,update,574.846
1784026562930417976,select,73.805
1784026563010003907,update,555.383
1784026563673839534,select,73.746
1784026563753276384,update,539.972
1784026564401177492,select,72.632
1784026564479415013,update,555.525
1784026565142865965,select,74.760
1784026565223013400,update,555.312
1784026565886763655,select,73.253
1784026565965815240,update,535.613
1784026566609644179,select,75.646
1784026566690739562,update,537.634
1784026567336937331,select,74.165
1784026567416733380,update,534.356
1784026568059386177,select,73.972
1784026568138737356,update,536.543
1784026568783694833,select,73.102
1784026568862266557,update,523.874
1784026569494347956,select,75.232
1784026569575012469,update,534.842
1784026570217996254,select,75.016
1784026570298586497,update,544.541
1784026570951919512,select,76.499
1784026571034106360,update,543.867
1784026571686684889,select,75.040
1784026571767530016,update,542.719
1784026572418356724,select,76.132
1784026572500105026,update,548.310
1784026573156834416,select,75.193
1784026573237905505,update,554.432
1784026573900499286,select,75.555
1784026573981486364,update,532.037
1784026574621747984,select,74.896
1784026574702294161,update,529.567
1784026575339884320,select,72.806
1784026575418251417,update,535.699
1784026576062278612,select,73.337
1784026576141062380,update,568.098
1784026576817238836,select,72.383
1784026576895075867,update,749.518
1784026577752740135,select,77.166
1784026577835391803,update,555.232
1784026578498685401,select,73.529
1784026578577765543,update,539.075
1784026579224785157,select,72.687
1784026579302796953,update,530.645
1784026579941751751,select,72.554
1784026580019592856,update,535.623
1784026580662910531,select,73.642
1784026580741907059,update,533.203
1784026581382983247,select,73.241
1784026581462052809,update,551.208
1784026582121918494,select,74.964
1784026582202429589,update,553.825
1784026582864336165,select,74.191
1784026582944470597,update,562.956
1784026583615760364,select,75.913
1784026583697587700,update,536.592
1784026584342600610,select,73.756
1784026584422075973,update,538.358
1784026585068862773,select,74.817
1784026585149505253,update,533.899
1784026585791824633,select,72.929
1784026585870382463,update,530.197
1784026586508691763,select,74.141
1784026586588526044,update,532.677
1784026587229462107,select,73.655
1784026587308415184,update,523.106
1784026587939661713,select,72.460
1784026588017550873,update,539.349
