Linux 4.18.0-553.124.1.el8_10.x86_64 (l-test-poc-1) 	西元2026年06月08日 	_x86_64_	(4 CPU)

19時31分16秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分19秒        lo     13.86     13.86      1.65      1.65      0.00      0.00      0.00      0.00
19時31分19秒     ens33  32599.01  28597.03  11526.38  10999.72      0.00      0.00      0.00      0.94
19時31分19秒      cni0  16023.76  16877.23   7971.15   8519.10      0.00      0.00      0.00      0.00
19時31分19秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分19秒 veth854270a4     19.80     25.74      6.48      2.73      0.00      0.00      0.00      0.00
19時31分19秒 veth0c9b2fa5     15.84     15.84      2.25      1.67      0.00      0.00      0.00      0.00
19時31分19秒 vethba68c3a0   6412.87   6675.25    735.55    735.46      0.00      0.00      0.00      0.06
19時31分19秒 veth0a72e473   8154.46   8921.78   5608.18   7065.37      0.00      0.00      0.00      0.58
19時31分19秒 veth575532b7  11209.90  11026.73   3884.49   2759.89      0.00      0.00      0.00      0.32

19時31分19秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分20秒        lo     17.00     17.00      1.66      1.66      0.00      0.00      0.00      0.00
19時31分20秒     ens33  33646.00  29626.00  12098.93  11247.79      0.00      0.00      0.00      0.99
19時31分20秒      cni0  16453.00  17034.00   8048.11   8902.43      0.00      0.00      0.00      0.00
19時31分20秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分20秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分20秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分20秒 vethba68c3a0   5540.00   5794.00    665.43    656.35      0.00      0.00      0.00      0.05
19時31分20秒 veth0a72e473   9139.00   9572.00   5776.92   7537.15      0.00      0.00      0.00      0.62
19時31分20秒 veth575532b7   9920.00   9814.00   3820.72   2695.21      0.00      0.00      0.00      0.31

19時31分20秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分21秒        lo     16.00     16.00      7.08      7.08      0.00      0.00      0.00      0.00
19時31分21秒     ens33  33955.00  29485.00  12408.93  11176.51      0.00      0.00      0.00      1.02
19時31分21秒      cni0  16751.00  17615.00   8157.12   9396.30      0.00      0.00      0.00      0.00
19時31分21秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分21秒 veth854270a4     11.00     13.00      3.36      1.38      0.00      0.00      0.00      0.00
19時31分21秒 veth0c9b2fa5     35.00     35.00      7.18      4.51      0.00      0.00      0.00      0.00
19時31分21秒 vethba68c3a0   6015.00   6297.00    721.79    713.33      0.00      0.00      0.00      0.06
19時31分21秒 veth0a72e473   8789.00   9504.00   5645.03   7867.35      0.00      0.00      0.00      0.64
19時31分21秒 veth575532b7  11020.00  10886.00   4001.19   2806.05      0.00      0.00      0.00      0.33

19時31分21秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分22秒        lo      9.00      9.00      1.10      1.10      0.00      0.00      0.00      0.00
19時31分22秒     ens33  33348.00  28638.00  12083.99  11840.71      0.00      0.00      0.00      0.99
19時31分22秒      cni0  16183.00  17416.00   8870.66   9113.26      0.00      0.00      0.00      0.00
19時31分22秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分22秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分22秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分22秒 vethba68c3a0   6147.00   6468.00    712.23    719.46      0.00      0.00      0.00      0.06
19時31分22秒 veth0a72e473   8779.00   9879.00   6732.07   7949.84      0.00      0.00      0.00      0.65
19時31分22秒 veth575532b7  10844.00  10656.00   3983.56   2779.89      0.00      0.00      0.00      0.33

19時31分22秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分23秒        lo     26.00     26.00      5.93      5.93      0.00      0.00      0.00      0.00
19時31分23秒     ens33  34301.00  30048.00  12099.19  10826.31      0.00      0.00      0.00      0.99
19時31分23秒      cni0  16928.00  17875.00   7635.86   8928.02      0.00      0.00      0.00      0.00
19時31分23秒 vethbdca3de6      2.00      1.00      0.17      0.10      0.00      0.00      0.00      0.00
19時31分23秒 veth854270a4     10.00     13.00      3.27      1.38      0.00      0.00      0.00      0.00
19時31分23秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
19時31分23秒 vethba68c3a0   6295.00   6613.00    726.69    734.23      0.00      0.00      0.00      0.06
19時31分23秒 veth0a72e473   8792.00   9565.00   5173.71   7376.07      0.00      0.00      0.00      0.60
19時31分23秒 veth575532b7  10837.00  10690.00   3933.50   2786.69      0.00      0.00      0.00      0.32

19時31分23秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分24秒        lo      7.00      7.00      0.68      0.68      0.00      0.00      0.00      0.00
19時31分24秒     ens33  32594.00  28682.00  11512.05  10749.61      0.00      0.00      0.00      0.94
19時31分24秒      cni0  16292.00  17103.00   7750.66   8542.41      0.00      0.00      0.00      0.00
19時31分24秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分24秒 veth854270a4      6.00      6.00      0.50      3.44      0.00      0.00      0.00      0.00
19時31分24秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分24秒 vethba68c3a0   6130.00   6415.00    717.73    711.60      0.00      0.00      0.00      0.06
19時31分24秒 veth0a72e473   8664.00   9361.00   5459.87   7175.21      0.00      0.00      0.00      0.59
19時31分24秒 veth575532b7  10772.00  10602.00   3799.66   2656.67      0.00      0.00      0.00      0.31

19時31分24秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分25秒        lo     14.00     14.00      1.96      1.96      0.00      0.00      0.00      0.00
19時31分25秒     ens33  32218.00  27630.00  11789.40  11105.36      0.00      0.00      0.00      0.97
19時31分25秒      cni0  15418.00  16540.00   8198.37   8869.23      0.00      0.00      0.00      0.00
19時31分25秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分25秒 veth854270a4     10.00     13.00      3.27      1.38      0.00      0.00      0.00      0.00
19時31分25秒 veth0c9b2fa5     36.00     36.00      7.25      4.69      0.00      0.00      0.00      0.00
19時31分25秒 vethba68c3a0   6198.00   6510.00    710.54    719.38      0.00      0.00      0.00      0.06
19時31分25秒 veth0a72e473   7733.00   8784.00   5984.70   7546.23      0.00      0.00      0.00      0.62
19時31分25秒 veth575532b7  10053.00   9809.00   3752.13   2646.28      0.00      0.00      0.00      0.31

19時31分25秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分26秒        lo      2.00      2.00      0.26      0.26      0.00      0.00      0.00      0.00
19時31分26秒     ens33  33917.00  29442.00  12107.91  10921.50      0.00      0.00      0.00      0.99
19時31分26秒      cni0  16267.00  17324.00   7754.55   8946.01      0.00      0.00      0.00      0.00
19時31分26秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分26秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分26秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分26秒 vethba68c3a0   6024.00   6309.00    715.40    710.18      0.00      0.00      0.00      0.06
19時31分26秒 veth0a72e473   8394.00   9333.00   5452.03   7562.49      0.00      0.00      0.00      0.62
19時31分26秒 veth575532b7  10321.00  10154.00   3687.71   2551.53      0.00      0.00      0.00      0.30

19時31分26秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分27秒        lo     19.00     19.00      6.02      6.02      0.00      0.00      0.00      0.00
19時31分27秒     ens33  35008.00  30526.00  12394.38  11772.34      0.00      0.00      0.00      1.02
19時31分27秒      cni0  17026.00  18152.00   8533.42   9172.83      0.00      0.00      0.00      0.00
19時31分27秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分27秒 veth854270a4     10.00     12.00      3.27      1.31      0.00      0.00      0.00      0.00
19時31分27秒 veth0c9b2fa5     15.00     14.00      2.18      1.68      0.00      0.00      0.00      0.00
19時31分27秒 vethba68c3a0   6074.00   6352.00    712.93    718.90      0.00      0.00      0.00      0.06
19時31分27秒 veth0a72e473   8962.00   9985.00   6111.84   7769.70      0.00      0.00      0.00      0.64
19時31分27秒 veth575532b7  11267.00  11091.00   4187.11   2932.36      0.00      0.00      0.00      0.34

19時31分27秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分28秒        lo     30.69     30.69      5.14      5.14      0.00      0.00      0.00      0.00
19時31分28秒     ens33  31834.65  27705.94  11198.14  10560.07      0.00      0.00      0.00      0.92
19時31分28秒      cni0  15138.61  16305.94   7516.08   8174.91      0.00      0.00      0.00      0.00
19時31分28秒 vethbdca3de6      0.99      0.99      0.04      0.04      0.00      0.00      0.00      0.00
19時31分28秒 veth854270a4      0.99      0.99      0.06      0.06      0.00      0.00      0.00      0.00
19時31分28秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分28秒 vethba68c3a0   5736.63   6011.88    659.18    664.74      0.00      0.00      0.00      0.05
19時31分28秒 veth0a72e473   7857.43   8869.31   5336.23   6810.05      0.00      0.00      0.00      0.56
19時31分28秒 veth575532b7   9740.59   9622.77   3498.26   2471.39      0.00      0.00      0.00      0.29

19時31分28秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分29秒        lo      9.00      9.00      1.23      1.23      0.00      0.00      0.00      0.00
19時31分29秒     ens33  33216.00  29004.00  12019.08  11010.97      0.00      0.00      0.00      0.98
19時31分29秒      cni0  16118.00  16840.00   7849.17   8852.89      0.00      0.00      0.00      0.00
19時31分29秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分29秒 veth854270a4     22.00     24.00      6.67      2.63      0.00      0.00      0.00      0.00
19時31分29秒 veth0c9b2fa5     40.00     40.00      7.65      4.94      0.00      0.00      0.00      0.00
19時31分29秒 vethba68c3a0   5986.00   6262.00    698.86    695.37      0.00      0.00      0.00      0.06
19時31分29秒 veth0a72e473   8764.00   9347.00   5588.90   7536.29      0.00      0.00      0.00      0.62
19時31分29秒 veth575532b7  10521.00  10383.00   3909.07   2756.17      0.00      0.00      0.00      0.32

19時31分29秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分30秒        lo     11.00     11.00      2.20      2.20      0.00      0.00      0.00      0.00
19時31分30秒     ens33  33552.00  29100.00  12124.69  11215.24      0.00      0.00      0.00      0.99
19時31分30秒      cni0  16396.00  17449.00   8178.93   9100.89      0.00      0.00      0.00      0.00
19時31分30秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分30秒 veth854270a4     12.00     13.00      2.39      2.44      0.00      0.00      0.00      0.00
19時31分30秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分30秒 vethba68c3a0   5713.00   5977.00    677.62    679.97      0.00      0.00      0.00      0.06
19時31分30秒 veth0a72e473   8724.00   9702.00   5800.78   7718.74      0.00      0.00      0.00      0.63
19時31分30秒 veth575532b7  11061.00  10868.00   4022.81   2798.70      0.00      0.00      0.00      0.33

19時31分30秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分31秒        lo     20.00     20.00      2.52      2.52      0.00      0.00      0.00      0.00
19時31分31秒     ens33  34015.00  30104.00  11655.65  11032.06      0.00      0.00      0.00      0.95
19時31分31秒      cni0  16784.00  17648.00   7785.75   8465.65      0.00      0.00      0.00      0.00
19時31分31秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分31秒 veth854270a4     11.00     12.00      3.33      1.31      0.00      0.00      0.00      0.00
19時31分31秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
19時31分31秒 vethba68c3a0   6361.00   6633.00    768.71    747.07      0.00      0.00      0.00      0.06
19時31分31秒 veth0a72e473   8819.00   9595.00   5410.69   7087.60      0.00      0.00      0.00      0.58
19時31分31秒 veth575532b7  11282.00  11097.00   3932.05   2729.79      0.00      0.00      0.00      0.32

19時31分31秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分32秒        lo     16.00     16.00      6.98      6.98      0.00      0.00      0.00      0.00
19時31分32秒     ens33  36048.00  31819.00  12814.62  12136.46      0.00      0.00      0.00      1.05
19時31分32秒      cni0  17353.00  18027.00   8607.08   9294.56      0.00      0.00      0.00      0.00
19時31分32秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分32秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分32秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分32秒 vethba68c3a0   5934.00   6221.00    706.12    703.11      0.00      0.00      0.00      0.06
19時31分32秒 veth0a72e473   9552.00  10032.00   6298.74   7890.52      0.00      0.00      0.00      0.65
19時31分32秒 veth575532b7  10122.00  10031.00   3840.64   2702.61      0.00      0.00      0.00      0.31

19時31分32秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分33秒        lo     30.00     30.00      5.78      5.78      0.00      0.00      0.00      0.00
19時31分33秒     ens33  31998.00  28316.00  10948.48  10675.75      0.00      0.00      0.00      0.90
19時31分33秒      cni0  16035.00  16850.00   7704.65   8014.12      0.00      0.00      0.00      0.00
19時31分33秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分33秒 veth854270a4     10.00     13.00      3.27      1.38      0.00      0.00      0.00      0.00
19時31分33秒 veth0c9b2fa5     35.00     35.00      7.18      4.51      0.00      0.00      0.00      0.00
19時31分33秒 vethba68c3a0   6105.00   6433.00    705.30    713.62      0.00      0.00      0.00      0.06
19時31分33秒 veth0a72e473   8348.00   9071.00   5533.08   6726.47      0.00      0.00      0.00      0.55
19時31分33秒 veth575532b7  10396.00  10155.00   3657.92   2550.51      0.00      0.00      0.00      0.30

19時31分33秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分34秒        lo     18.00     18.00      5.47      5.47      0.00      0.00      0.00      0.00
19時31分34秒     ens33  34468.00  30122.00  12500.27  11574.06      0.00      0.00      0.00      1.02
19時31分34秒      cni0  16841.00  17626.00   8384.99   9313.87      0.00      0.00      0.00      0.00
19時31分34秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分34秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分34秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分34秒 vethba68c3a0   5671.00   5955.00    669.61    674.35      0.00      0.00      0.00      0.06
19時31分34秒 veth0a72e473   9067.00   9735.00   5944.09   7780.38      0.00      0.00      0.00      0.64
19時31分34秒 veth575532b7  10722.00  10556.00   4151.60   3009.36      0.00      0.00      0.00      0.34

19時31分34秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分35秒        lo      6.00      6.00      1.00      1.00      0.00      0.00      0.00      0.00
19時31分35秒     ens33  32874.00  28819.00  11644.58  10963.96      0.00      0.00      0.00      0.95
19時31分35秒      cni0  16213.00  17063.00   7901.54   8599.55      0.00      0.00      0.00      0.00
19時31分35秒 vethbdca3de6      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
19時31分35秒 veth854270a4     11.00     12.00      3.33      1.31      0.00      0.00      0.00      0.00
19時31分35秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
19時31分35秒 vethba68c3a0   5752.00   6032.00    686.12    678.23      0.00      0.00      0.00      0.06
19時31分35秒 veth0a72e473   8504.00   9183.00   5447.47   7075.52      0.00      0.00      0.00      0.58
19時31分35秒 veth575532b7  10074.00   9964.00   3800.57   2659.19      0.00      0.00      0.00      0.31

19時31分35秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分36秒        lo     55.00     55.00     59.43     59.43      0.00      0.00      0.00      0.00
19時31分36秒     ens33  33383.00  28898.00  12378.24  11357.16      0.00      0.00      0.00      1.01
19時31分36秒      cni0  15900.00  16633.00   8203.15   9204.50      0.00      0.00      0.00      0.00
19時31分36秒 vethbdca3de6      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
19時31分36秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分36秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分36秒 vethba68c3a0   5680.00   5983.00    685.66    675.79      0.00      0.00      0.00      0.06
19時31分36秒 veth0a72e473   8892.00   9465.00   5938.09   7838.88      0.00      0.00      0.00      0.64
19時31分36秒 veth575532b7  10076.00   9931.00   3917.40   2809.51      0.00      0.00      0.00      0.32

19時31分36秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分37秒        lo      3.96      3.96      0.77      0.77      0.00      0.00      0.00      0.00
19時31分37秒     ens33  32199.01  28029.70  11748.99  10915.29      0.00      0.00      0.00      0.96
19時31分37秒      cni0  15893.07  16598.02   7953.09   8780.13      0.00      0.00      0.00      0.00
19時31分37秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分37秒 veth854270a4     10.89     11.88      3.30      1.30      0.00      0.00      0.00      0.00
19時31分37秒 veth0c9b2fa5     34.65     34.65      7.11      4.46      0.00      0.00      0.00      0.00
19時31分37秒 vethba68c3a0   6002.97   6258.42    702.29    697.46      0.00      0.00      0.00      0.06
19時31分37秒 veth0a72e473   8241.58   8882.18   5395.36   7230.66      0.00      0.00      0.00      0.59
19時31分37秒 veth575532b7  10571.29  10380.20   3976.01   2760.62      0.00      0.00      0.00      0.33

19時31分37秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分38秒        lo     30.00     30.00      4.64      4.64      0.00      0.00      0.00      0.00
19時31分38秒     ens33  34422.00  30086.00  12499.92  11681.29      0.00      0.00      0.00      1.02
19時31分38秒      cni0  16866.00  17573.00   8532.59   9351.45      0.00      0.00      0.00      0.00
19時31分38秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分38秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分38秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分38秒 vethba68c3a0   6154.00   6454.00    717.03    722.23      0.00      0.00      0.00      0.06
19時31分38秒 veth0a72e473   8893.00   9518.00   6161.68   7946.16      0.00      0.00      0.00      0.65
19時31分38秒 veth575532b7  10969.00  10750.00   4018.85   2817.33      0.00      0.00      0.00      0.33

19時31分38秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分39秒        lo     13.00     13.00      2.03      2.03      0.00      0.00      0.00      0.00
19時31分39秒     ens33  33686.00  29387.00  12039.73  11360.52      0.00      0.00      0.00      0.99
19時31分39秒      cni0  16382.00  17258.00   8250.78   8934.40      0.00      0.00      0.00      0.00
19時31分39秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分39秒 veth854270a4     30.00     32.00      7.37      6.23      0.00      0.00      0.00      0.00
19時31分39秒 veth0c9b2fa5     16.00     16.00      2.27      1.68      0.00      0.00      0.00      0.00
19時31分39秒 vethba68c3a0   6315.00   6603.00    724.82    730.41      0.00      0.00      0.00      0.06
19時31分39秒 veth0a72e473   8584.00   9345.00   5887.02   7577.06      0.00      0.00      0.00      0.62
19時31分39秒 veth575532b7  11122.00  10951.00   4017.38   2786.21      0.00      0.00      0.00      0.33

19時31分39秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分40秒        lo      9.00      9.00      0.98      0.98      0.00      0.00      0.00      0.00
19時31分40秒     ens33  34656.00  30172.00  12589.62  11935.26      0.00      0.00      0.00      1.03
19時31分40秒      cni0  16870.00  17758.00   8720.67   9380.32      0.00      0.00      0.00      0.00
19時31分40秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分40秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分40秒 veth0c9b2fa5     24.00     24.00      4.93      3.16      0.00      0.00      0.00      0.00
19時31分40秒 vethba68c3a0   6090.00   6381.00    716.27    735.70      0.00      0.00      0.00      0.06
19時31分40秒 veth0a72e473   9019.00   9794.00   6384.71   7973.04      0.00      0.00      0.00      0.65
19時31分40秒 veth575532b7  10989.00  10808.00   4002.31   2822.36      0.00      0.00      0.00      0.33

19時31分40秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分41秒        lo     20.00     20.00      2.46      2.46      0.00      0.00      0.00      0.00
19時31分41秒     ens33  34279.00  29619.00  12597.75  11598.18      0.00      0.00      0.00      1.03
19時31分41秒      cni0  16554.00  17460.00   8473.90   9459.23      0.00      0.00      0.00      0.00
19時31分41秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分41秒 veth854270a4     11.00     12.00      3.34      1.31      0.00      0.00      0.00      0.00
19時31分41秒 veth0c9b2fa5     36.00     36.00      7.22      4.55      0.00      0.00      0.00      0.00
19時31分41秒 vethba68c3a0   5981.00   6246.00    700.61    709.54      0.00      0.00      0.00      0.06
19時31分41秒 veth0a72e473   8876.00   9663.00   6153.59   8092.62      0.00      0.00      0.00      0.66
19時31分41秒 veth575532b7  10786.00  10639.00   4110.45   2926.18      0.00      0.00      0.00      0.34

19時31分41秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分42秒        lo     14.00     14.00      6.58      6.58      0.00      0.00      0.00      0.00
19時31分42秒     ens33  34781.00  30736.00  12240.55  11728.14      0.00      0.00      0.00      1.00
19時31分42秒      cni0  17475.00  18144.00   8522.60   9066.40      0.00      0.00      0.00      0.00
19時31分42秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分42秒 veth854270a4      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
19時31分42秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分42秒 vethba68c3a0   6015.00   6289.00    703.87    709.32      0.00      0.00      0.00      0.06
19時31分42秒 veth0a72e473   9472.00  10032.00   6101.29   7671.97      0.00      0.00      0.00      0.63
19時31分42秒 veth575532b7  11212.00  11047.00   4092.55   2821.18      0.00      0.00      0.00      0.34

19時31分42秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
19時31分43秒        lo     22.00     22.00      5.13      5.13      0.00      0.00      0.00      0.00
19時31分43秒     ens33  32931.00  28247.00  12111.30   9941.92      0.00      0.00      0.00      0.99
19時31分43秒      cni0  15043.00  16048.00   6770.96   8909.17      0.00      0.00      0.00      0.00
19時31分43秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19時31分43秒 veth854270a4     11.00     15.00      3.42      1.55      0.00      0.00      0.00      0.00
19時31分43秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
19時31分43秒 vethba68c3a0   6106.00   6406.00    721.21    721.33      0.00      0.00      0.00      0.06
19時31分43秒 veth0a72e473   5894.00   6797.00   3946.41   7064.26      0.00      0.00      0.00      0.58
19時31分43秒 veth575532b7  10747.00  10545.00   3932.87   2749.89      0.00      0.00      0.00      0.32

