procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 2583692   7420 4858416    0    0     0     1    1    1  0  0 100  0  0
 1  0      0 2574448   7420 4858440    0    0     0     0 45631 41544  4  9 87  0  0
 0  0      0 2566600   7420 4858488    0    0     0     0 29720 30738  3  5 92  0  0
 0  0      0 2563356   7420 4858488    0    0     0     0 31150 32439  2  6 92  0  0
 2  0      0 2560840   7420 4858488    0    0     0     0 31252 33276  2  5 93  0  0
 0  0      0 2559204   7420 4858488    0    0     0     0 32782 36055  3  6 92  0  0
 0  0      0 2558552   7420 4858488    0    0     0     0 33029 35917  2  6 92  0  0
 0  0      0 2558112   7420 4858488    0    0     0     0 29771 30825  3  6 92  0  0
 2  0      0 2557660   7420 4858488    0    0     0     0 27371 28057  2  5 93  0  0
 1  0      0 2557948   7420 4858488    0    0     0    36 35729 36622  3  7 90  0  0
 1  0      0 2557792   7420 4858488    0    0     0     0 33204 35832  3  7 90  0  0
 2  0      0 2557244   7420 4858492    0    0     0     0 34399 37288  4  6 90  0  0
 0  0      0 2556520   7420 4858492    0    0     0     0 28313 29338  2  6 92  0  0
 1  0      0 2556580   7420 4858492    0    0     0     0 32327 33107  3  6 91  0  0
 0  0      0 2557304   7420 4858500    0    0     0     0 33525 34995  3  7 91  0  0
 0  0      0 2557760   7420 4858504    0    0     0     8 33123 35440  2  6 92  0  0
 3  0      0 2556972   7420 4858504    0    0     0     0 34992 38281  3  7 90  0  0
 0  0      0 2532352   7420 4858504    0    0     0     4 31549 34522  5  6 90  0  0
 0  0      0 2532464   7420 4858504    0    0     0     0 27814 28325  2  5 93  0  0
 0  0      0 2532620   7420 4858504    0    0     0     0 35581 36491  3  6 91  0  0
 1  0      0 2531708   7420 4858504    0    0     0     0 33528 35925  3  6 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2532276   7420 4858508    0    0     0     0 33387 36645  2  6 92  0  0
 0  0      0 2529724   7420 4858508    0    0     0     0 26126 29026  2  4 94  0  0
 1  0      0 2529536   7420 4858508    0    0     0     0 29438 29574  2  5 93  0  0
 1  0      0 2529468   7420 4858508    0    0     0     0 35033 36116  3  6 92  0  0
 0  0      0 2529600   7420 4858508    0    0     0    75 35563 38328  3  6 91  0  0
 3  0      0 2529468   7420 4858508    0    0     0     0 36419 39469  3  6 91  0  0
 1  0      0 2529048   7420 4858516    0    0     0     0 34642 38150  3  6 92  0  0
 0  0      0 2529368   7420 4858520    0    0     0     0 29438 31097  2  5 93  0  0
 1  0      0 2528788   7420 4858520    0    0     0     0 34104 35152  2  6 92  0  0
 1  0      0 2529308   7420 4858520    0    0     0     0 37482 39706  3  7 91  0  0
 0  0      0 2529436   7420 4858524    0    0     0     0 36229 39208  3  6 91  0  0
 1  0      0 2528912   7420 4858528    0    0     0     0 34260 36597  2  6 91  0  0
 1  0      0 2528684   7420 4858528    0    0     0     0 27187 29121  2  5 93  0  0
 1  0      0 2528768   7420 4858528    0    0     0     0 30134 30021  3  5 92  0  0
 0  0      0 2528940   7420 4858528    0    0     0    84 35936 38093  3  6 91  0  0
 0  0      0 2552860   7420 4858528    0    0     0   268 33084 36251  8  7 85  0  0
 0  0      0 2552744   7420 4858528    0    0     0     0 33933 36849  3  6 91  0  0
 0  0      0 2553076   7420 4858528    0    0     0     0 30658 33335  2  5 92  0  0
 0  0      0 2552936   7420 4858528    0    0     0     0 31601 33240  2  6 92  0  0
 0  0      0 2553064   7420 4858544    0    0     0     0 35817 37470  3  6 91  0  0
 0  0      0 2552900   7420 4858548    0    0     0     0 36366 39603  3  6 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2553052   7420 4858552    0    0     0     0 32755 35845  3  5 92  0  0
 0  0      0 2552508   7420 4858560    0    0     0     0 28260 30841  2  5 93  0  0
 0  0      0 2552680   7420 4858560    0    0     0     0 30424 31840  2  5 93  0  0
 0  0      0 2553388   7420 4858564    0    0     0     0 37677 38818  3  6 92  0  0
 1  0      0 2553344   7420 4858564    0    0     0     0 37483 41061  3  6 91  0  0
 0  0      0 2552452   7420 4858564    0    0     0     0 31677 35206  3  5 92  0  0
 0  0      0 2552272   7420 4858564    0    0     0     0 28603 30432  2  5 93  0  0
 0  0      0 2552268   7420 4858564    0    0     0     0 29436 31059  2  5 93  0  0
 0  0      0 2553076   7420 4858564    0    0     0     8 34567 35406  3  6 92  0  0
 0  0      0 2552904   7420 4858564    0    0     0     0 36285 39214  2  6 92  0  0
