procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 1970000   7420 5460312    0    0     0     1    0    0  0  0 100  0  0
 3  0      0 1938652   7420 5460376    0    0     0     0 44841 36271  7  9 84  0  0
 0  0      0 1933956   7420 5460392    0    0     0     0 24724 24789  2  5 93  0  0
 0  0      0 1933028   7420 5460408    0    0     0    29 21762 21301  3  5 93  0  0
 1  0      0 1931960   7420 5460416    0    0     0     0 19632 18742  2  4 94  0  0
 0  0      0 1930804   7420 5460420    0    0     0     0 22358 21994  2  4 94  0  0
 0  0      0 1929476   7420 5460432    0    0     0     0 23241 22536  2  5 93  0  0
 1  0      0 1928020   7420 5460476    0    0     0    28 27440 26163  3  6 90  0  0
 0  0      0 1927380   7420 5460492    0    0     0     0 24702 24080  2  6 92  0  0
 0  0      0 1926908   7420 5460508    0    0     0     0 24633 24212  3  5 92  0  0
 2  0      0 1926660   7420 5460532    0    0     0     0 27883 28143  3  6 91  0  0
 0  0      0 1926904   7420 5460560    0    0     0     0 27281 28324  2  6 92  0  0
 1  0      0 1926484   7420 5460576    0    0     0     0 24132 24433  2  5 93  0  0
 2  0      0 1926880   7420 5460592    0    0     0     0 28232 28871  3  5 92  0  0
 1  0      0 1927212   7420 5460616    0    0     0   327 24874 25869  3  7 90  0  0
 0  0      0 1927660   7420 5460624    0    0     0     0 28692 29865  3  6 92  0  0
 0  0      0 1927580   7420 5460632    0    0     0     0 28243 30066  2  5 93  0  0
 0  0      0 1926788   7420 5460656    0    0     0     0 26355 28236  3  6 91  0  0
 0  0      0 1926860   7420 5460660    0    0     0   123 25298 26469  3  6 92  0  0
 0  0      0 1926296   7420 5460664    0    0     0     0 23930 25560  2  6 92  0  0
 0  0      0 1925656   7420 5460672    0    0     0     0 22534 23481  2  4 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 1925876   7420 5460700    0    0     0    20 25554 27236  3  7 90  0  0
 1  0      0 1925416   7420 5460704    0    0     0     0 25207 28317  2  5 93  0  0
 1  0      0 1925020   7420 5460704    0    0     0     0 24517 27110  2  6 92  0  0
 1  0      0 1922944   7420 5460712    0    0     0     0 23078 24975  3  7 91  0  0
 0  0      0 1925172   7420 5460736    0    0     0    28 26477 28609  3  7 91  0  0
 0  0      0 1902408   7420 5460736    0    0     0     4 24956 26782  5  6 90  0  0
 0  0      0 1901792   7420 5460748    0    0     0     0 23277 25400  2  5 93  0  0
 0  0      0 1898512   7420 5460768    0    0     0     0 21322 23492  2  5 93  0  0
 1  0      0 1898704   7420 5460768    0    0     0     0 26884 28898  3  6 92  0  0
 3  0      0 1899488   7420 5460772    0    0     0     0 23424 25646  2  4 93  0  0
 1  0      0 1899372   7420 5460780    0    0     0     0 26042 28250  3  5 92  0  0
 1  0      0 1899228   7420 5460812    0    0     0    35 26192 28196  3  5 92  0  0
 0  0      0 1899568   7420 5460812    0    0     0     0 25236 27909  2  5 93  0  0
 1  0      0 1900040   7420 5460812    0    0     0     0 24749 27006  3  6 91  0  0
 0  0      0 1898600   7420 5460832    0    0     0     0 25403 27177  3  6 91  0  0
 1  0      0 1900488   7420 5460828    0    0     0     0 20176 22164  2  4 95  0  0
 1  0      0 1900768   7420 5460832    0    0     0     0 22807 24620  2  4 94  0  0
 0  0      0 1900396   7420 5460832    0    0     0     0 26381 29217  3  6 91  0  0
 0  0      0 1899604   7420 5460844    0    0     0    23 26285 29024  3  7 90  0  0
 0  0      0 1899816   7420 5460864    0    0     0     0 23001 25603  2  4 94  0  0
 1  0      0 1900340   7420 5460864    0    0     0     0 25471 28124  3  5 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 1898432   7420 5460888    0    0     0     0 24939 27003  3  6 91  0  0
 0  0      0 1900280   7420 5460896    0    0     0    23 24203 27258  2  5 93  0  0
 1  0      0 1922292   7420 5460908    0    0     0   304 20059 21970  5  6 90  0  0
 0  0      0 1924640   7420 5460908    0    0     0   152 19257 21284  6  5 89  0  0
 1  0      0 1924952   7420 5460924    0    0     0     0 22366 24638  3  5 92  0  0
 1  0      0 1924948   7420 5460924    0    0     0     0 21159 23416  2  4 94  0  0
 0  0      0 1924736   7420 5460924    0    0     0   105 22194 24553  2  5 93  0  0
