ts_ns,query_type,latency_ms
1783814796866744834,select,44.090
1783814796915502142,update,73.572
1783814797098601901,select,20.342
1783814797122097625,update,39.753
1783814797266395742,select,19.712
1783814797289000821,update,44.560
1783814797437820419,select,19.753
1783814797461591941,update,47.063
1783814797612970037,select,20.484
1783814797636651419,update,44.331
1783814797785925574,select,20.654
1783814797811351602,update,44.229
1783814797960082191,select,19.713
1783814797982701222,update,42.115
1783814798129194553,select,20.415
1783814798154174533,update,44.605
1783814798303095738,select,20.505
1783814798326900704,update,43.880
1783814798475658573,select,21.094
1783814798500107832,update,45.962
1783814798651323570,select,20.110
1783814798674713744,update,43.618
1783814798823493256,select,19.687
1783814798846163955,update,44.985
1783814798995740471,select,19.795
1783814799018870440,update,40.759
1783814799165543399,select,20.051
1783814799190441928,update,43.844
1783814799340141565,select,20.783
1783814799364616164,update,42.738
1783814799512778421,select,20.744
1783814799536758499,update,61.267
1783814799703035015,select,23.915
1783814799730053991,update,44.325
1783814799878835459,select,20.671
1783814799903277628,update,47.226
1783814800055234176,select,19.006
1783814800077288240,update,45.544
1783814800227455826,select,19.409
1783814800250007142,update,42.246
1783814800396444393,select,19.848
1783814800419919786,update,43.574
1783814800567887334,select,19.783
1783814800590728914,update,46.340
1783814800741385518,select,20.318
1783814800766421112,update,46.831
1783814800918492871,select,21.001
1783814800942810239,update,44.068
1783814801091577239,select,21.124
1783814801117109962,update,50.120
1783814801272246926,select,19.621
1783814801294877483,update,43.775
1783814801443429830,select,19.961
1783814801466608108,update,43.879
1783814801615738648,select,19.562
1783814801638277086,update,40.044
1783814801782800899,select,20.482
1783814801806418111,update,45.403
1783814801956087333,select,19.859
1783814801980065057,update,46.237
1783814802131548796,select,20.107
1783814802156382909,update,42.828
1783814802304079904,select,18.348
1783814802326703535,update,43.242
1783814802474382106,select,20.750
1783814802498052035,update,45.712
1783814802648553751,select,19.088
1783814802670888105,update,41.804
1783814802819096201,select,21.607
1783814802844069451,update,45.569
1783814802993790348,select,21.967
1783814803019773409,update,43.354
1783814803169262445,select,21.429
1783814803194601304,update,49.510
1783814803348840323,select,20.773
1783814803372730988,update,47.118
1783814803524416922,select,22.288
1783814803549963994,update,45.326
1783814803700079390,select,20.897
1783814803725042996,update,42.673
1783814803872798180,select,19.863
1783814803896080278,update,41.566
1783814804042391992,select,21.731
1783814804068982523,update,46.148
1783814804220735465,select,19.409
1783814804243752117,update,42.650
1783814804391272164,select,19.289
1783814804414369109,update,44.462
1783814804563963236,select,21.398
1783814804589205265,update,43.594
1783814804737286657,select,20.985
1783814804761243364,update,48.711
1783814804914194876,select,20.611
1783814804937904195,update,44.745
1783814805088792682,select,20.516
1783814805113335657,update,70.180
1783814805289046695,select,23.172
1783814805315677186,update,43.655
1783814805464393011,select,20.893
1783814805489076955,update,43.754
1783814805637554316,select,19.716
1783814805660274716,update,41.442
1783814805806432069,select,19.476
1783814805828707068,update,43.541
1783814805976551478,select,20.786
1783814806000742877,update,42.131
1783814806147826925,select,21.475
1783814806173173248,update,45.539
1783814806323422303,select,18.853
1783814806345266262,update,40.279
1783814806489995892,select,20.171
1783814806513455123,update,41.164
1783814806659315691,select,19.480
1783814806683472980,update,43.534
1783814806831436877,select,20.551
1783814806855012806,update,43.144
1783814807002499943,select,20.164
1783814807025745205,update,43.462
1783814807173368419,select,19.403
1783814807195735529,update,46.183
1783814807346307470,select,20.416
1783814807370068827,update,41.360
1783814807515740456,select,20.875
1783814807539983576,update,42.414
1783814807687477106,select,20.346
1783814807710726568,update,45.116
1783814807860396766,select,20.317
1783814807884021975,update,48.872
1783814808037702911,select,19.977
1783814808062147707,update,45.384
1783814808212356779,select,20.204
1783814808236077129,update,42.044
1783814808383064912,select,20.964
1783814808407298575,update,47.623
1783814808560685808,select,21.283
1783814808585072558,update,42.002
1783814808731716821,select,22.598
1783814808757794938,update,45.355
1783814808907513190,select,19.380
1783814808930342334,update,41.029
1783814809075660896,select,21.098
1783814809099692230,update,42.316
1783814809247178422,select,21.427
1783814809271944447,update,41.293
1783814809418720656,select,20.280
1783814809442994768,update,44.096
1783814809591946843,select,19.590
1783814809614676879,update,48.678
1783814809768396754,select,19.254
1783814809790831526,update,41.102
1783814809936483313,select,19.569
1783814809959101318,update,46.793
1783814810111650427,select,20.317
1783814810135005343,update,42.006
1783814810281998131,select,19.878
1783814810304865501,update,41.445
1783814810451427813,select,21.405
1783814810476146170,update,45.659
1783814810626247198,select,21.770
1783814810652440070,update,48.270
1783814810805204290,select,22.019
1783814810830955031,update,48.159
1783814810983468940,select,21.585
1783814811008939645,update,43.829
1783814811159056461,select,21.110
1783814811183955909,update,45.745
1783814811334297701,select,20.509
1783814811357765279,update,40.325
1783814811503290725,select,21.396
1783814811528170862,update,41.209
1783814811674360718,select,18.365
1783814811695728556,update,40.878
1783814811841319433,select,20.893
1783814811865087409,update,44.213
1783814812013519079,select,19.232
1783814812035645858,update,41.114
1783814812181271225,select,19.309
1783814812203657749,update,44.376
1783814812352447526,select,19.742
1783814812376184259,update,43.302
1783814812524400312,select,20.533
1783814812547993079,update,42.217
1783814812694549268,select,19.209
1783814812716977204,update,42.554
1783814812863841846,select,19.534
1783814812886450679,update,49.266
1783814813041481770,select,22.966
1783814813067861165,update,50.708
1783814813223411699,select,21.706
1783814813249764921,update,48.367
1783814813403681373,select,20.730
1783814813427696728,update,47.073
1783814813579664957,select,20.641
1783814813605012999,update,45.871
1783814813755595937,select,21.908
1783814813781225017,update,43.929
1783814813931071871,select,20.213
1783814813954854892,update,48.090
1783814814108187939,select,20.170
1783814814132006056,update,44.311
1783814814281642749,select,20.281
1783814814305115546,update,43.329
1783814814452941905,select,20.997
1783814814477108244,update,48.289
1783814814630463626,select,21.335
1783814814655058639,update,43.752
1783814814804014917,select,20.156
1783814814828615376,update,46.140
1783814814980629429,select,20.946
1783814815006333359,update,41.615
1783814815152452016,select,21.198
1783814815176855854,update,44.687
1783814815326743094,select,19.977
1783814815349869996,update,50.738
1783814815505517327,select,21.464
1783814815530102762,update,42.195
1783814815677465624,select,20.757
1783814815702055476,update,44.847
1783814815851481636,select,20.114
1783814815875451503,update,44.129
1783814816024355403,select,21.849
1783814816049681124,update,45.568
1783814816200205820,select,19.419
1783814816222683859,update,40.223
1783814816367762912,select,19.296
1783814816389987552,update,42.349
1783814816537019377,select,20.463
1783814816560567020,update,44.254
1783814816709740323,select,21.132
1783814816735150737,update,44.479
1783814816884142246,select,19.602
1783814816906604547,update,45.156
1783814817056135769,select,20.699
1783814817079592845,update,42.848
1783814817226955103,select,20.127
1783814817250414492,update,41.560
1783814817397138974,select,20.206
1783814817420609669,update,42.048
1783814817567344933,select,19.985
1783814817590852673,update,42.476
1783814817738305965,select,20.459
1783814817761908024,update,43.176
1783814817910449498,select,22.548
1783814817936692660,update,44.700
1783814818086401438,select,18.806
1783814818108866705,update,41.305
1783814818255786262,select,21.134
1783814818279975067,update,46.371
1783814818431521380,select,20.123
1783814818454972027,update,46.343
1783814818606287835,select,20.001
1783814818629341844,update,50.033
1783814818784019548,select,22.450
1783814818809538560,update,44.038
1783814818958997222,select,20.937
1783814818982972823,update,40.477
