Linux 4.18.0-553.139.1.el8_10.x86_64 (g-test-poc-3) 	07/14/26 	_x86_64_	(4 CPU)

11:45:28     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:45:29     all    0.50    0.00    0.76    0.00    0.50    0.00    0.00    0.00    0.00   98.24
11:45:30     all    0.76    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00   98.74
11:45:31     all    0.75    0.00    0.75    0.00    0.50    0.25    0.00    0.00    0.00   97.76
11:45:32     all    0.25    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   98.99
11:45:33     all    0.75    0.00    0.50    0.50    0.25    0.00    0.00    0.00    0.00   97.99
11:45:34     all    0.50    0.00    0.75    0.00    0.25    0.00    0.00    0.00    0.00   98.49
11:45:35     all    0.75    0.00    0.75    0.50    0.25    0.50    0.00    0.00    0.00   97.26
11:45:36     all    1.00    0.00    0.50    0.00    0.25    0.25    0.00    0.00    0.00   98.00
11:45:37     all    0.25    0.00    0.25    0.00    0.25    0.25    0.00    0.00    0.00   98.99
11:45:38     all    0.75    0.00    1.00    0.50    0.00    0.00    0.00    0.00    0.00   97.75
11:45:39     all    0.50    0.00    0.25    0.00    0.50    0.00    0.00    0.00    0.00   98.74
11:45:40     all    1.00    0.00    0.50    0.50    0.25    0.00    0.00    0.00    0.00   97.75
11:45:41     all    0.50    0.00    0.75    0.00    0.25    0.00    0.00    0.00    0.00   98.49
11:45:42     all    0.75    0.00    0.50    0.25    0.25    0.25    0.00    0.00    0.00   97.99
11:45:43     all    0.75    0.00    1.00    0.25    0.50    0.25    0.00    0.00    0.00   97.26
11:45:44     all    0.50    0.00    0.25    0.00    0.25    0.50    0.00    0.00    0.00   98.50
11:45:45     all    0.76    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   98.99
11:45:46     all    0.75    0.00    0.75    0.75    0.25    0.00    0.00    0.00    0.00   97.49
11:45:47     all    0.50    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   98.50
11:45:48     all    0.25    0.00    0.75    0.25    0.25    0.25    0.25    0.00    0.00   98.00
11:45:49     all    1.00    0.00    0.50    0.25    0.25    0.00    0.00    0.00    0.00   98.00
11:45:50     all    0.25    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.49
11:45:51     all    0.25    0.00    0.75    0.00    0.25    0.25    0.00    0.00    0.00   98.50
11:45:52     all    0.50    0.00    0.50    0.00    0.75    0.25    0.00    0.00    0.00   98.00
11:45:53     all    1.00    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   98.00
11:45:54     all    0.50    0.00    0.25    0.00    0.25    0.00    0.25    0.00    0.00   98.74
11:45:55     all    0.50    0.00    1.00    0.25    0.50    0.25    0.00    0.00    0.00   97.51
11:45:56     all    0.75    0.00    0.25    0.25    0.25    0.00    0.00    0.00    0.00   98.49
11:45:57     all    0.76    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.74
11:45:58     all    0.75    0.00    1.01    0.25    0.25    0.00    0.00    0.00    0.00   97.74
11:45:59     all    0.50    0.00    0.25    0.25    0.50    0.50    0.00    0.00    0.00   98.00
11:46:00     all    0.50    0.00    0.75    0.50    0.25    0.00    0.00    0.00    0.00   97.99
11:46:01     all    0.75    0.00    0.75    0.00    0.25    0.50    0.00    0.00    0.00   97.75
11:46:02     all    0.75    0.00    0.25    0.00    0.50    0.00    0.00    0.00    0.00   98.50
11:46:03     all    0.50    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.49
11:46:04     all    0.25    0.00    0.50    0.25    0.50    0.00    0.00    0.00    0.00   98.49
11:46:05     all    0.75    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   98.50
11:46:06     all    0.50    0.00    0.25    0.00    0.25    0.25    0.00    0.00    0.00   98.74
11:46:07     all    0.50    0.00    0.25    0.50    0.25    0.25    0.00    0.00    0.00   98.24
11:46:08     all    1.25    0.00    0.75    0.00    0.25    0.25    0.00    0.00    0.00   97.51
11:46:09     all    0.25    0.00    0.25    0.00    0.25    0.25    0.00    0.00    0.00   98.99
11:46:10     all    0.25    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   99.24
11:46:11     all    1.00    0.00    0.75    0.50    0.25    0.00    0.00    0.00    0.00   97.51
11:46:12     all    0.25    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   99.24
11:46:13     all    0.75    0.00    1.00    0.50    0.50    0.00    0.25    0.00    0.00   97.01
11:46:14     all    3.00    0.00    3.25    0.00    0.50    0.75    0.00    0.00    0.00   92.50
11:46:15     all    0.25    0.00    0.25    0.25    0.25    0.00    0.00    0.00    0.00   98.99
11:46:16     all    1.00    0.00    0.75    0.50    0.25    0.25    0.00    0.00    0.00   97.26
11:46:17     all    0.25    0.00    0.75    0.00    0.25    0.00    0.00    0.00    0.00   98.75
11:46:18     all    0.51    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   98.99
11:46:19     all    1.00    0.00    0.75    0.00    0.25    0.00    0.25    0.00    0.00   97.75
