43	4365
44	4352
27	4316
122	4342
21	4369
103	4341
42	4354
17	4366
10	4340
124	4328
56	4344
68	4346
63	4338
65	4333
75	4346
110	4331
64	4367
49	4364
38	4332
116	4373
115	4362
119	4366
58	4349
50	4362
81	4373
108	4391
114	4354
4	4323
77	4393
99	4340
104	4342
91	4343
95	4340
33	4340
55	4331
89	4358
1	4340
20	4369
11	4376
125	4361
13	4324
87	4405
93	4389
100	4362
123	4316
54	4329
88	4358
5	4364
69	4345
16	4375
80	4368
106	4361
30	4347
28	4378
15	4329
37	4347
25	4358
26	4347
45	4346
83	4358
23	4399
94	4341
9	4371
113	4361
96	4374
12	4315
101	4385
67	4364
34	4316
117	4415
46	4357
71	4371
127	4364
31	4337
2	4353
109	4370
84	4360
51	4342
73	4329
59	4386
22	4344
107	4349
70	4387
47	4339
48	4341
90	4358
78	4363
35	4409
62	4386
41	4375
111	4387
7	4333
39	4350
18	4357
82	4355
105	4385
72	4350
6	4341
79	4332
98	4345
57	4358
36	4370
40	4385
19	4356
8	4376
60	4354
118	4358
3	4370
14	4323
29	4370
76	4334
66	4374
128	4342
86	4373
102	4311
126	4369
32	4349
74	4368
85	4352
24	4325
121	4368
112	4329
52	4328
97	4325
120	4364
53	4313
61	4346
92	4346
