2026/06/08 22:06:24 maxprocs: Leaving GOMAXPROCS=4: CPU quota undefined
[Current] DELIVERY - Takes(s): 9.4, Count: 194, TPM: 1239.1, Sum(ms): 57800.2, Avg(ms): 297.8, 50th(ms): 302.0, 90th(ms): 402.7, 95th(ms): 453.0, 99th(ms): 570.4, 99.9th(ms): 604.0, Max(ms): 604.0
[Current] NEW_ORDER - Takes(s): 9.5, Count: 2359, TPM: 14849.2, Sum(ms): 328052.7, Avg(ms): 139.1, 50th(ms): 134.2, 90th(ms): 201.3, 95th(ms): 243.3, 99th(ms): 335.5, 99.9th(ms): 385.9, Max(ms): 419.4
[Current] ORDER_STATUS - Takes(s): 9.6, Count: 200, TPM: 1256.0, Sum(ms): 10119.2, Avg(ms): 50.7, 50th(ms): 46.1, 90th(ms): 75.5, 95th(ms): 92.3, 99th(ms): 167.8, 99.9th(ms): 218.1, Max(ms): 218.1
[Current] PAYMENT - Takes(s): 9.6, Count: 2233, TPM: 13984.3, Sum(ms): 170063.5, Avg(ms): 76.2, 50th(ms): 71.3, 90th(ms): 117.4, 95th(ms): 142.6, 99th(ms): 192.9, 99.9th(ms): 285.2, Max(ms): 352.3
[Current] STOCK_LEVEL - Takes(s): 9.3, Count: 232, TPM: 1493.4, Sum(ms): 36948.3, Avg(ms): 159.4, 50th(ms): 151.0, 90th(ms): 260.0, 95th(ms): 335.5, 99th(ms): 385.9, 99.9th(ms): 419.4, Max(ms): 419.4
[Current] DELIVERY - Takes(s): 9.9, Count: 246, TPM: 1486.0, Sum(ms): 69703.9, Avg(ms): 283.7, 50th(ms): 285.2, 90th(ms): 369.1, 95th(ms): 486.5, 99th(ms): 637.5, 99.9th(ms): 805.3, Max(ms): 805.3
[Current] NEW_ORDER - Takes(s): 10.0, Count: 2638, TPM: 15851.6, Sum(ms): 346863.4, Avg(ms): 131.6, 50th(ms): 130.0, 90th(ms): 184.5, 95th(ms): 226.5, 99th(ms): 302.0, 99.9th(ms): 352.3, Max(ms): 385.9
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 251, TPM: 1509.3, Sum(ms): 11936.7, Avg(ms): 47.6, 50th(ms): 46.1, 90th(ms): 71.3, 95th(ms): 83.9, 99th(ms): 125.8, 99.9th(ms): 167.8, Max(ms): 167.8
[Current] PAYMENT - Takes(s): 10.0, Count: 2475, TPM: 14852.2, Sum(ms): 182808.5, Avg(ms): 73.9, 50th(ms): 71.3, 90th(ms): 109.1, 95th(ms): 134.2, 99th(ms): 184.5, 99.9th(ms): 226.5, Max(ms): 260.0
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 210, TPM: 1262.9, Sum(ms): 18437.5, Avg(ms): 87.9, 50th(ms): 92.3, 90th(ms): 134.2, 95th(ms): 151.0, 99th(ms): 184.5, 99.9th(ms): 201.3, Max(ms): 201.3
[Current] DELIVERY - Takes(s): 10.0, Count: 236, TPM: 1418.2, Sum(ms): 64721.7, Avg(ms): 274.1, 50th(ms): 268.4, 90th(ms): 369.1, 95th(ms): 453.0, 99th(ms): 520.1, 99.9th(ms): 604.0, Max(ms): 604.0
[Current] NEW_ORDER - Takes(s): 10.0, Count: 2776, TPM: 16658.3, Sum(ms): 352321.4, Avg(ms): 127.0, 50th(ms): 121.6, 90th(ms): 176.2, 95th(ms): 218.1, 99th(ms): 302.0, 99.9th(ms): 352.3, Max(ms): 436.2
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 222, TPM: 1338.8, Sum(ms): 10194.6, Avg(ms): 45.9, 50th(ms): 44.0, 90th(ms): 62.9, 95th(ms): 71.3, 99th(ms): 109.1, 99.9th(ms): 113.2, Max(ms): 113.2
[Current] PAYMENT - Takes(s): 10.0, Count: 2673, TPM: 16038.0, Sum(ms): 189125.8, Avg(ms): 70.8, 50th(ms): 67.1, 90th(ms): 100.7, 95th(ms): 125.8, 99th(ms): 167.8, 99.9th(ms): 226.5, Max(ms): 260.0
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 236, TPM: 1424.0, Sum(ms): 14026.0, Avg(ms): 59.4, 50th(ms): 60.8, 90th(ms): 92.3, 95th(ms): 109.1, 99th(ms): 121.6, 99.9th(ms): 151.0, Max(ms): 151.0
[Current] DELIVERY - Takes(s): 9.9, Count: 238, TPM: 1435.3, Sum(ms): 63686.7, Avg(ms): 267.6, 50th(ms): 268.4, 90th(ms): 335.5, 95th(ms): 419.4, 99th(ms): 520.1, 99.9th(ms): 704.6, Max(ms): 704.6
[Current] NEW_ORDER - Takes(s): 10.0, Count: 2843, TPM: 17060.8, Sum(ms): 356155.0, Avg(ms): 125.3, 50th(ms): 121.6, 90th(ms): 176.2, 95th(ms): 209.7, 99th(ms): 268.4, 99.9th(ms): 352.3, Max(ms): 385.9
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 259, TPM: 1559.9, Sum(ms): 11633.4, Avg(ms): 44.9, 50th(ms): 41.9, 90th(ms): 62.9, 95th(ms): 75.5, 99th(ms): 96.5, 99.9th(ms): 121.6, Max(ms): 121.6
[Current] PAYMENT - Takes(s): 10.0, Count: 2609, TPM: 15672.6, Sum(ms): 184128.5, Avg(ms): 70.6, 50th(ms): 67.1, 90th(ms): 100.7, 95th(ms): 121.6, 99th(ms): 159.4, 99.9th(ms): 201.3, Max(ms): 251.7
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 266, TPM: 1598.1, Sum(ms): 13121.8, Avg(ms): 49.3, 50th(ms): 48.2, 90th(ms): 75.5, 95th(ms): 88.1, 99th(ms): 104.9, 99.9th(ms): 113.2, Max(ms): 113.2
[Current] DELIVERY - Takes(s): 10.0, Count: 233, TPM: 1402.8, Sum(ms): 63840.0, Avg(ms): 274.2, 50th(ms): 285.2, 90th(ms): 352.3, 95th(ms): 419.4, 99th(ms): 469.8, 99.9th(ms): 604.0, Max(ms): 604.0
[Current] NEW_ORDER - Takes(s): 10.0, Count: 2695, TPM: 16172.9, Sum(ms): 352716.5, Avg(ms): 130.9, 50th(ms): 125.8, 90th(ms): 184.5, 95th(ms): 218.1, 99th(ms): 302.0, 99.9th(ms): 436.2, Max(ms): 604.0
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 230, TPM: 1398.6, Sum(ms): 10558.5, Avg(ms): 46.0, 50th(ms): 46.1, 90th(ms): 65.0, 95th(ms): 71.3, 99th(ms): 104.9, 99.9th(ms): 121.6, Max(ms): 121.6
[Current] PAYMENT - Takes(s): 10.0, Count: 2570, TPM: 15424.1, Sum(ms): 192692.9, Avg(ms): 75.0, 50th(ms): 71.3, 90th(ms): 109.1, 95th(ms): 142.6, 99th(ms): 192.9, 99.9th(ms): 285.2, Max(ms): 318.8
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 232, TPM: 1402.2, Sum(ms): 10356.5, Avg(ms): 44.7, 50th(ms): 41.9, 90th(ms): 65.0, 95th(ms): 75.5, 99th(ms): 92.3, 99.9th(ms): 113.2, Max(ms): 113.2
[Current] DELIVERY - Takes(s): 10.0, Count: 237, TPM: 1424.7, Sum(ms): 64829.1, Avg(ms): 273.7, 50th(ms): 285.2, 90th(ms): 335.5, 95th(ms): 402.7, 99th(ms): 486.5, 99.9th(ms): 570.4, Max(ms): 570.4
[Current] NEW_ORDER - Takes(s): 10.0, Count: 2696, TPM: 16176.5, Sum(ms): 351862.7, Avg(ms): 130.6, 50th(ms): 125.8, 90th(ms): 176.2, 95th(ms): 218.1, 99th(ms): 285.2, 99.9th(ms): 318.8, Max(ms): 352.3
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 231, TPM: 1399.1, Sum(ms): 10897.5, Avg(ms): 47.2, 50th(ms): 46.1, 90th(ms): 71.3, 95th(ms): 75.5, 99th(ms): 96.5, 99.9th(ms): 113.2, Max(ms): 113.2
[Current] PAYMENT - Takes(s): 10.0, Count: 2576, TPM: 15460.4, Sum(ms): 191736.6, Avg(ms): 74.5, 50th(ms): 71.3, 90th(ms): 109.1, 95th(ms): 134.2, 99th(ms): 176.2, 99.9th(ms): 243.3, Max(ms): 251.7
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 236, TPM: 1424.1, Sum(ms): 9387.2, Avg(ms): 39.8, 50th(ms): 37.7, 90th(ms): 62.9, 95th(ms): 71.3, 99th(ms): 88.1, 99.9th(ms): 100.7, Max(ms): 100.7
[Current] DELIVERY - Takes(s): 10.0, Count: 228, TPM: 1372.7, Sum(ms): 66986.6, Avg(ms): 294.2, 50th(ms): 302.0, 90th(ms): 385.9, 95th(ms): 486.5, 99th(ms): 570.4, 99.9th(ms): 570.4, Max(ms): 570.4
