Linux 4.18.0-553.129.1.el8_10.x86_64 (g-test-poc-1) 	06/22/26 	_x86_64_	(4 CPU)

16:14:03     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:14:04     all    0.50    0.00    0.75    0.00    0.50    0.00    0.75    0.00    0.00   97.49
16:14:05     all    0.50    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.25
16:14:06     all    0.50    0.00    0.75    0.00    0.25    0.00    0.00    0.00    0.00   98.50
16:14:07     all    0.76    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   98.99
16:14:08     all    0.50    0.00    0.75    0.00    0.50    0.00    0.00    0.00    0.00   98.26
16:14:09     all    0.50    0.00    0.25    0.00    0.25    0.25    0.00    0.00    0.00   98.74
16:14:10     all    0.25    0.00    0.25    0.00    0.25    0.25    0.00    0.00    0.00   98.99
16:14:11     all    0.99    0.00    0.50    0.00    0.50    0.25    0.25    0.00    0.00   97.52
16:14:12     all    0.00    0.00    0.76    0.00    0.25    0.25    0.00    0.00    0.00   98.74
16:14:13     all    1.00    0.00    0.25    0.00    0.25    0.00    0.50    0.00    0.00   98.01
16:14:14     all    0.50    0.00    0.50    0.00    0.50    0.00    0.25    0.00    0.00   98.25
16:14:15     all    0.76    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   98.99
16:14:16     all    0.50    0.00    0.75    0.00    0.50    0.25    0.00    0.00    0.00   97.99
16:14:17     all    0.75    0.00    0.75    0.00    0.50    0.00    0.00    0.00    0.00   97.99
16:14:18     all    0.25    0.00    0.00    0.00    0.00    0.51    0.00    0.00    0.00   99.24
16:14:19     all    0.74    0.00    0.99    0.00    0.50    0.00    0.50    0.00    0.00   97.28
16:14:20     all    1.75    0.00    0.50    0.00    0.50    0.25    0.50    0.00    0.00   96.51
16:14:21     all    0.76    0.00    0.51    0.00    0.25    0.00    0.00    0.00    0.00   98.48
