Linux 4.18.0-553.129.1.el8_10.x86_64 (g-test-poc-2) 	06/22/26 	_x86_64_	(4 CPU)

15:04:39     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:04:40     all    4.05    0.00    2.03    1.01    0.51    0.25    0.00    0.00    0.00   92.15
15:04:41     all    2.27    0.00    1.01    1.01    0.50    0.00    0.00    0.00    0.00   95.21
15:04:42     all    2.27    0.00    0.76    0.76    0.51    0.00    0.00    0.00    0.00   95.71
15:04:43     all    1.00    0.00    1.25    0.00    0.50    0.50    0.00    0.00    0.00   96.75
15:04:44     all    2.28    0.00    0.76    0.51    0.25    0.25    0.00    0.00    0.00   95.95
15:04:45     all    3.79    0.00    1.01    1.01    0.51    0.00    0.00    0.00    0.00   93.69
15:04:46     all    1.27    0.00    1.01    0.00    0.25    0.00    0.00    0.00    0.00   97.47
15:04:47     all    1.25    0.00    0.75    0.75    0.50    0.00    0.25    0.00    0.00   96.49
15:04:48     all    1.75    0.00    1.00    0.25    0.25    0.50    0.00    0.00    0.00   96.25
15:04:49     all    2.28    0.00    1.01    0.25    0.25    0.25    0.00    0.00    0.00   95.95
15:04:50     all    4.03    0.00    0.76    1.51    0.50    0.25    0.00    0.00    0.00   92.95
15:04:51     all    1.01    0.00    1.26    1.01    0.50    0.00    0.00    0.00    0.00   96.22
15:04:52     all    2.51    0.00    1.01    0.50    0.25    0.50    0.00    0.00    0.00   95.23
15:04:53     all    1.02    0.00    0.51    0.51    0.51    0.00    0.00    0.00    0.00   97.46
15:04:54     all    2.03    0.00    0.76    0.51    0.25    0.00    0.00    0.00    0.00   96.46
15:04:55     all    3.54    0.00    1.01    0.51    0.51    0.25    0.00    0.00    0.00   94.19
15:04:56     all    1.01    0.00    0.76    0.51    0.25    0.25    0.00    0.00    0.00   97.22
15:04:57     all    1.01    0.00    1.01    0.50    0.25    0.25    0.00    0.00    0.00   96.98
15:04:58     all    1.52    0.00    0.76    0.00    0.51    0.00    0.00    0.00    0.00   97.22
15:04:59     all    2.76    0.00    0.75    1.01    0.50    0.00    0.00    0.00    0.00   94.97
15:05:00     all    3.80    0.00    1.77    1.01    0.51    0.51    0.25    0.00    0.00   92.15
15:05:01     all    1.25    0.00    1.25    0.75    0.25    0.50    0.00    0.00    0.00   96.00
15:05:02     all   13.20    0.00    1.52    1.52    0.51    0.00    0.00    0.00    0.00   83.25
15:05:03     all   22.28    0.00    4.15    3.63    1.55    0.00    0.00    0.00    0.00   68.39
15:05:04     all   20.88    0.00    4.38    5.15    1.55    0.26    0.26    0.00    0.00   67.53
15:05:05     all    4.06    0.00    1.02    1.02    0.25    0.25    0.00    0.00    0.00   93.40
15:05:06     all    1.26    0.00    0.75    0.25    0.50    0.00    0.25    0.00    0.00   96.98
15:05:07     all    1.01    0.00    0.76    0.25    0.25    0.50    0.00    0.00    0.00   97.23
15:05:08     all    1.79    0.00    1.28    2.04    0.77    0.00    0.00    0.00    0.00   94.13
15:05:09     all    3.81    0.00    2.03    3.81    0.25    0.76    0.00    0.00    0.00   89.34
15:05:10     all    5.30    0.00    2.02    4.55    0.76    0.51    0.00    0.00    0.00   86.87
15:05:11     all    3.32    0.00    2.05    4.09    0.51    0.26    0.00    0.00    0.00   89.77
15:05:12     all    2.27    0.00    1.01    1.26    0.50    0.76    0.00    0.00    0.00   94.21
15:05:13     all    1.01    0.00    1.01    0.00    0.25    0.00    0.00    0.00    0.00   97.72
15:05:14     all    2.01    0.00    1.01    1.26    0.50    0.00    0.00    0.00    0.00   95.23
15:05:15     all    3.31    0.00    0.76    1.02    0.51    0.00    0.00    0.00    0.00   94.40
15:05:16     all    1.25    0.00    1.00    0.00    0.25    0.50    0.00    0.00    0.00   96.99
