procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0   2560 922972   5796 6527352    0    0     0     1    0    0  0  0 100  0  0
 1  0   2560 880988   5796 6527528    0    0     0     0 23079 22014 11  9 80  0  0
 1  0   2560 881732   5796 6527528    0    0     0     0 22311 23989  2  4 94  0  0
 1  0   2560 882028   5796 6527528    0    0     0     0 22544 24171  2  5 93  0  0
 0  0   2560 879284   5796 6527528    0    0     0   180 22778 24565  2  4 94  0  0
 0  0   2560 879132   5796 6527528    0    0     0     0 22080 23636  2  4 94  0  0
 1  0   2560 878788   5796 6527528    0    0     0     0 21232 22984  2  4 94  0  0
 0  0   2560 879148   5796 6527528    0    0     0     0 20031 21628  2  4 94  0  0
 0  0   2560 878540   5796 6527528    0    0     0     0 21644 22953  2  5 93  0  0
 0  0   2560 878256   5796 6527528    0    0     0     0 22805 24340  2  4 94  0  0
 0  0   2560 878336   5796 6527528    0    0     0     0 21321 22930  2  4 94  0  0
 1  0   2560 878612   5796 6527552    0    0     0     0 23229 24847  2  4 94  0  0
 0  0   2560 878792   5796 6527552    0    0     0     0 22700 24227  2  5 93  0  0
 0  0   2560 878512   5796 6527552    0    0     0     0 22199 23437  2  4 93  0  0
 1  0   2560 878044   5796 6527568    0    0     0     0 18167 19577  2  4 95  0  0
 1  0   2560 877700   5796 6527584    0    0     0     0 17795 19171  2  4 95  0  0
 2  0   2560 877768   5796 6527584    0    0     0     0 17073 18227  2  4 94  0  0
 0  0   2560 878028   5796 6527584    0    0     0     0 19666 20964  2  5 93  0  0
 1  0   2560 878092   5796 6527584    0    0     0     0 21110 22841  2  4 94  0  0
 2  0   2560 877776   5796 6527584    0    0     0     0 20785 22653  2  4 94  0  0
 0  0   2560 877744   5796 6527584    0    0     0     0 20701 22654  2  4 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 877504   5796 6527608    0    0     0     0 21398 22847  2  5 93  0  0
 0  0   2560 877760   5796 6527608    0    0     0     0 15584 16835  2  4 94  0  0
 0  0   2560 854844   5796 6527608    0    0     0     4 19967 21236  4  5 91  0  0
 0  0   2560 854080   5796 6527608    0    0     0    91 19972 21603  2  4 94  0  0
 1  0   2560 853952   5796 6527608    0    0     0     0 20657 22324  2  5 94  0  0
 0  0   2560 854676   5796 6527624    0    0     0     0 20595 22104  2  4 94  0  0
 0  0   2560 854068   5796 6527640    0    0     0     0 19668 21048  2  5 93  0  0
 0  0   2560 854420   5796 6527652    0    0     0     0 20333 21718  2  4 94  0  0
 0  0   2560 853896   5796 6527652    0    0     0   236 17606 19115  2  4 95  0  0
 0  0   2560 854600   5796 6527656    0    0     0     0 16929 18308  2  4 95  0  0
 1  0   2560 854280   5796 6527656    0    0     0     0 19373 20833  2  5 93  0  0
 0  0   2560 853852   5796 6527680    0    0     0     0 20915 22275  3  5 92  0  0
 0  0   2560 853724   5796 6527680    0    0     0     0 22783 24319  2  4 93  0  0
 0  0   2560 853428   5796 6527680    0    0     0     0 19813 21390  2  4 95  0  0
 0  0   2560 853368   5796 6527680    0    0     0     0 21941 23544  2  4 93  0  0
 0  0   2560 853492   5796 6527680    0    0     0     0 20156 21603  2  4 94  0  0
 1  0   2560 853396   5796 6527680    0    0     0     0 23436 24804  2  5 93  0  0
 1  0   2560 853012   5796 6527680    0    0     0     0 20701 22440  2  5 93  0  0
 1  0   2560 852952   5796 6527680    0    0     0     0 22763 24159  2  4 94  0  0
 0  0   2560 852632   5796 6527712    0    0     0     0 20479 21952  3  4 93  0  0
 0  0   2560 875224   5796 6527724    0    0     0   268 22045 23110  8  7 85  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   2560 875184   5796 6527748    0    0     0     0 20128 21229  2  4 94  0  0
 0  0   2560 875188   5796 6527788    0    0     0     0 18550 19582  2  4 95  0  0
 0  0   2560 874916   5796 6527788    0    0     0     0 18715 20372  2  4 94  0  0
 1  0   2560 874904   5796 6527792    0    0     0   292 21035 22450  2  4 94  0  0
 1  0   2560 874848   5796 6527792    0    0     0     0 20529 22309  2  4 94  0  0
 0  0   2560 875076   5796 6527792    0    0     0     0 21857 23374  2  5 93  0  0
 1  0   2560 874980   5796 6527792    0    0     0     0 22487 23950  2  5 93  0  0
 0  0   2560 874932   5796 6527792    0    0     0     0 20442 21958  2  4 95  0  0
 0  0   2560 874824   5796 6527792    0    0     0     0 18693 20107  2  4 95  0  0
 1  0   2560 875032   5796 6527796    0    0     0     0 17003 18086  2  4 95  0  0
 0  0   2560 875032   5796 6527796    0    0     0     0 19654 21164  2  4 94  0  0
 0  0   2560 875016   5796 6527836    0    0     0     0 22881 24379  2  4 94  0  0
