ts_ns,query_type,latency_ms
1784309218205621985,select,432.205
1784309218643854626,update,421.324
1784309219173986960,select,399.040
1784309219578568706,update,412.027
1784309220099342506,select,401.263
1784309220506657253,update,409.959
1784309221025636661,select,411.956
1784309221443642544,update,428.338
1784309221980502233,select,410.245
1784309222396577983,update,422.054
1784309222926953796,select,395.687
1784309223328279265,update,415.806
1784309223852632891,select,393.756
1784309224252320063,update,414.785
1784309224775340405,select,392.321
1784309225173515396,update,407.290
1784309225689240961,select,398.313
1784309226093147046,update,413.893
1784309226615381735,select,407.522
1784309227029184900,update,420.512
1784309227558332932,select,406.761
1784309227970836360,update,430.333
1784309228509800521,select,402.879
1784309228918384607,update,435.175
1784309229462130007,select,409.045
1784309229877064734,update,420.563
1784309230405854252,select,411.521
1784309230822980575,update,441.688
1784309231373711932,select,414.779
1784309231794835994,update,438.330
1784309232342454014,select,408.449
1784309232756829351,update,433.209
1784309233298797047,select,438.770
1784309233743657197,update,434.649
1784309234287765712,select,443.779
1784309234737729025,update,436.823
1784309235283527821,select,401.045
1784309235690506012,update,433.178
1784309236232337611,select,391.852
1784309236630393826,update,437.892
1784309237177731065,select,393.406
1784309237576914967,update,414.176
1784309238099567405,select,401.471
1784309238506847142,update,418.278
1784309239033443165,select,415.192
1784309239454459914,update,422.007
1784309239985126241,select,418.624
1784309240410214847,update,423.958
1784309240943380720,select,403.389
1784309241353017327,update,418.461
1784309241880184651,select,401.398
1784309242287272852,update,427.694
1784309242823418623,select,399.634
1784309243228776108,update,426.823
1784309243763790163,select,408.116
1784309244177634870,update,425.789
1784309244711828448,select,397.936
1784309245115505851,update,427.363
1784309245651072221,select,400.028
1784309246056426902,update,413.153
1784309246577719524,select,417.283
1784309247000648197,update,433.488
1784309247543466416,select,415.298
1784309247964890864,update,414.506
1784309248487928026,select,422.900
1784309248916903263,update,429.451
1784309249454639610,select,394.051
1784309249853963574,update,419.424
1784309250381425390,select,398.698
1784309250785656777,update,467.109
1784309251361296635,select,400.817
1784309251767914440,update,471.392
1784309252347777387,select,396.856
1784309252750137857,update,429.984
1784309253288537014,select,385.114
1784309253679190895,update,650.815
1784309254438784608,select,407.564
1784309254852556891,update,449.693
1784309255410431507,select,408.376
1784309255824822463,update,430.063
1784309256363282714,select,396.451
1784309256765361402,update,561.310
1784309257435108713,select,401.989
1784309257842650404,update,426.915
1784309258378071714,select,412.650
1784309258796290949,update,445.599
1784309259350406395,select,394.248
1784309259750625917,update,503.386
1784309260362450549,select,378.198
1784309260746018811,update,440.133
1784309261294748612,select,391.634
1784309261692151744,update,460.425
1784309262261251001,select,398.348
1784309262665649507,update,455.801
1784309263229701897,select,387.952
1784309263623301631,update,462.690
1784309264194401650,select,397.102
1784309264597302611,update,415.435
1784309265121741242,select,401.416
1784309265528763733,update,502.921
1784309266139754461,select,407.171
1784309266552459683,update,433.187
1784309267093801456,select,396.579
1784309267496076188,update,416.118
1784309268020684163,select,410.368
1784309268436916016,update,460.799
1784309269006529862,select,402.824
1784309269414937845,update,427.865
1784309269951206822,select,403.248
1784309270360156962,update,633.103
1784309271101695027,select,402.883
1784309271510853879,update,428.917
1784309272048641400,select,398.364
1784309272452751293,update,471.615
1784309273033111946,select,405.419
1784309273444484759,update,437.962
1784309273990668199,select,402.009
1784309274398674140,update,466.985
1784309274973815827,select,391.781
1784309275371457428,update,450.691
1784309275930841792,select,402.149
1784309276338682273,update,460.760
1784309276907504897,select,409.554
1784309277322777754,update,444.879
1784309277876081493,select,410.889
1784309278292792052,update,517.439
