Linux 4.18.0-553.144.1.el8_10.x86_64 (g-test-poc-2) 	07/17/26 	_x86_64_	(4 CPU)

17:26:58     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:26:59     all    2.81    0.00    2.04    0.26    0.26    0.26    0.00    0.00    0.00   94.39
17:27:00     all    1.76    0.00    1.26    0.25    0.50    0.00    0.25    0.00    0.00   95.97
17:27:01     all    7.75    0.00    2.50    3.50    0.75    0.25    0.00    0.00    0.00   85.25
17:27:02     all   10.28    0.00    3.60   14.14    0.51    0.26    0.00    0.00    0.00   71.21
17:27:03     all    3.27    0.00    1.51   35.01    0.76    0.50    0.00    0.00    0.00   58.94
17:27:04     all    2.79    0.00    1.02   40.36    0.51    0.25    0.00    0.00    0.00   55.08
17:27:05     all    2.78    0.00    1.77   37.88    0.51    0.00    0.00    0.00    0.00   57.07
17:27:06     all    3.54    0.00    1.52   30.38    0.51    0.00    0.25    0.00    0.00   63.80
17:27:07     all    2.28    0.00    1.01   39.75    0.51    0.00    0.00    0.00    0.00   56.46
17:27:08     all    3.77    0.00    2.01   31.66    0.50    0.50    0.25    0.00    0.00   61.31
17:27:09     all    4.58    0.00    2.54   28.50    0.51    0.25    0.00    0.00    0.00   63.61
17:27:10     all    2.01    0.00    2.26    8.79    0.50    0.25    0.00    0.00    0.00   86.18
17:27:11     all    2.76    0.00    1.51    0.50    0.25    0.25    0.00    0.00    0.00   94.72
17:27:12     all    2.26    0.00    1.26    0.25    0.75    0.00    0.00    0.00    0.00   95.48
17:27:13     all    2.27    0.00    1.26    1.01    0.00    0.51    0.00    0.00    0.00   94.95
17:27:14     all    2.52    0.00    1.76    0.25    0.76    0.00    0.00    0.00    0.00   94.71
17:27:15     all    1.76    0.00    1.51    0.25    0.25    0.00    0.00    0.00    0.00   96.22
17:27:16     all    2.03    0.00    1.01    0.51    0.25    0.25    0.00    0.00    0.00   95.95
17:27:17     all    2.50    0.00    1.75    0.25    0.75    0.25    0.00    0.00    0.00   94.50
17:27:18     all    4.55    0.00    3.79    0.76    0.51    0.51    0.00    0.00    0.00   89.90
17:27:19     all    2.28    0.00    1.27    0.25    0.51    0.25    0.00    0.00    0.00   95.44
17:27:20     all    1.77    0.00    1.01    0.51    0.25    0.00    0.00    0.00    0.00   96.46
17:27:21     all    2.78    0.00    1.01    0.51    0.25    0.25    0.00    0.00    0.00   95.19
17:27:22     all    3.06    0.00    2.55    0.26    0.51    0.00    0.00    0.00    0.00   93.62
17:27:23     all    2.26    0.00    1.76    0.75    0.50    0.25    0.00    0.00    0.00   94.47
17:27:24     all    2.00    0.00    1.25    0.50    0.50    0.75    0.00    0.00    0.00   95.01
17:27:25     all    1.78    0.00    1.02    0.25    0.51    0.00    0.00    0.00    0.00   96.44
17:27:26     all    1.78    0.00    1.02    0.25    0.25    0.00    0.00    0.00    0.00   96.70
17:27:27     all    2.03    0.00    1.27    0.51    0.51    0.00    0.00    0.00    0.00   95.69
17:27:28     all    2.01    0.00    1.25    0.75    0.50    0.50    0.00    0.00    0.00   94.99
17:27:29     all    3.08    0.00    1.54    1.79    0.26    0.26    0.00    0.00    0.00   93.08
17:27:30     all   11.59    0.00    4.03   10.83    1.26    1.26    0.00    0.00    0.00   71.03
17:27:31     all   11.52    0.00    4.97   13.61    1.05    1.57    0.00    0.00    0.00   67.28
17:27:32     all   12.07    0.00    4.46   13.91    1.57    1.84    0.00    0.00    0.00   66.14
17:27:33     all   10.59    0.00    4.13   11.37    1.03    1.29    0.00    0.00    0.00   71.58
17:27:34     all   12.79    0.00    5.12   13.55    1.02    1.28    0.51    0.00    0.00   65.73
17:27:35     all   12.18    0.00    4.82   12.18    1.02    1.27    0.00    0.00    0.00   68.53
17:27:36     all   13.81    0.00    5.37   13.81    1.53    1.53    0.00    0.00    0.00   63.94
17:27:37     all   14.10    0.00    5.48   14.62    1.31    1.83    0.00    0.00    0.00   62.66
17:27:38     all   13.54    0.00    5.47   14.06    1.56    1.82    0.00    0.00    0.00   63.54
17:27:39     all   10.74    0.00    5.12   11.00    1.02    1.28    0.26    0.00    0.00   70.59
17:27:40     all   12.05    0.00    4.62   12.31    1.54    1.54    0.00    0.00    0.00   67.95
17:27:41     all   15.10    0.00    5.47   14.58    1.56    1.56    0.00    0.00    0.00   61.72
17:27:42     all   13.95    0.00    5.43   14.21    1.03    1.55    0.00    0.00    0.00   63.82
17:27:43     all   13.32    0.00    5.78   15.58    1.26    1.51    0.00    0.00    0.00   62.56
17:27:44     all   22.88    0.00    8.48   19.79    2.06    1.54    0.00    0.00    0.00   45.24
17:27:45     all   25.32    0.00    8.27   21.45    1.55    1.55    0.00    0.00    0.00   41.86
17:27:46     all   23.83    0.00    6.99   21.24    2.07    1.55    0.00    0.00    0.00   44.30
17:27:47     all   20.72    0.00    6.39   15.86    1.02    1.79    0.26    0.00    0.00   53.96
17:27:48     all   14.29    0.00    5.01   13.53    1.25    1.50    0.00    0.00    0.00   64.41
17:27:49     all   12.89    0.00    5.41   14.18    1.29    1.55    0.00    0.00    0.00   64.69
17:27:50     all   13.81    0.00    5.63   13.81    1.53    1.53    0.00    0.00    0.00   63.68
17:27:51     all   14.97    0.00    8.63   13.96    1.27    1.78    0.00    0.00    0.00   59.39
17:27:52     all   14.10    0.00    7.95   15.38    1.28    1.54    0.00    0.00    0.00   59.74
17:27:53     all   15.46    0.00    7.47   12.63    1.03    1.29    0.00    0.00    0.00   62.11
17:27:54     all   11.57    0.00    5.14   13.11    1.29    1.54    0.00    0.00    0.00   67.35
17:27:55     all   10.23    0.00    4.35   11.76    1.02    1.28    0.00    0.00    0.00   71.36
17:27:56     all   10.46    0.00    4.34   11.99    1.02    1.02    0.26    0.00    0.00   70.92
17:27:57     all   11.81    0.00    4.52   11.06    1.01    1.51    0.25    0.00    0.00   69.85
17:27:58     all   11.66    0.00    4.92   13.73    1.04    1.04    0.00    0.00    0.00   67.62
17:27:59     all   12.09    0.00    5.79   11.08    1.51    1.51    0.00    0.00    0.00   68.01
17:28:00     all   13.04    0.00    4.60   13.04    1.02    1.02    0.00    0.00    0.00   67.26
17:28:01     all   23.32    0.00    9.84   20.21    2.07    1.81    0.00    0.00    0.00   42.75
17:28:02     all   20.94    0.00    7.07   18.59    1.57    1.57    0.00    0.00    0.00   50.26
17:28:03     all   12.11    0.00    4.90   14.69    1.55    1.55    0.00    0.00    0.00   65.21
17:28:04     all   11.08    0.00    4.38   13.40    1.03    1.03    0.00    0.00    0.00   69.07
17:28:05     all   12.56    0.00    5.13   14.87    1.54    2.05    0.00    0.00    0.00   63.85
17:28:06     all   10.90    0.00    4.79   14.89    1.06    1.33    0.00    0.00    0.00   67.02
17:28:07     all   14.29    0.00    4.68   14.29    1.56    1.82    0.00    0.00    0.00   63.38
17:28:08     all   13.78    0.00    5.87   13.52    1.02    1.53    0.00    0.00    0.00   64.29
17:28:09     all   10.88    0.00    4.15   11.92    1.30    1.55    0.26    0.00    0.00   69.95
17:28:10     all    9.00    0.00    3.34   11.05    1.03    1.03    0.00    0.00    0.00   74.55
17:28:11     all   13.80    0.00    5.21   13.80    1.04    1.56    0.00    0.00    0.00   64.58
17:28:12     all   12.50    0.00    4.43   14.58    1.30    1.82    0.00    0.00    0.00   65.36
17:28:13     all   13.88    0.00    5.40   14.91    1.54    1.54    0.00    0.00    0.00   62.72
17:28:14     all   13.62    0.00    5.66   14.40    1.29    1.29    0.00    0.00    0.00   63.75
17:28:15     all   10.51    0.00    3.85   12.31    1.03    1.79    0.00    0.00    0.00   70.51
17:28:16     all   11.58    0.00    4.47   14.21    1.05    1.32    0.26    0.00    0.00   67.11
17:28:17     all   17.69    0.00    5.13   15.38    1.79    1.54    0.00    0.00    0.00   58.46
17:28:18     all   23.97    0.00    5.93   22.16    1.29    1.55    0.00    0.00    0.00   45.10
17:28:19     all   26.77    0.00    6.56   18.90    1.84    1.57    0.26    0.00    0.00   44.09
17:28:20     all   26.10    0.00    9.56   17.31    1.29    1.29    0.00    0.00    0.00   44.44
17:28:21     all   22.89    0.00    7.37   16.05    1.58    1.58    0.00    0.00    0.00   50.53
17:28:22     all   11.75    0.00    4.70   14.88    1.31    1.83    0.00    0.00    0.00   65.54
17:28:23     all   12.63    0.00    4.74   15.53    1.32    1.58    0.00    0.00    0.00   64.21
17:28:24     all   10.97    0.00    4.18   13.05    1.04    1.83    0.26    0.00    0.00   68.67
17:28:25     all   10.39    0.00    4.16   11.95    1.30    1.30    0.00    0.00    0.00   70.91
17:28:26     all    7.20    0.00    3.34    8.74    1.03    0.77    0.00    0.00    0.00   78.92
17:28:27     all   10.16    0.00    3.91   11.46    1.04    1.30    0.00    0.00    0.00   72.14
17:28:28     all    9.61    0.00    3.64   11.69    1.04    1.30    0.00    0.00    0.00   72.73
17:28:29     all   10.66    0.00    4.06   11.17    1.02    1.27    0.00    0.00    0.00   71.83
17:28:30     all   11.81    0.00    4.99   14.44    1.31    1.31    0.00    0.00    0.00   66.14
17:28:31     all   13.40    0.00    4.90   14.69    1.29    1.80    0.00    0.00    0.00   63.92
17:28:32     all   11.79    0.00    4.62   12.56    1.28    1.54    0.00    0.00    0.00   68.21
17:28:33     all   11.75    0.00    4.18   12.53    1.04    1.57    0.00    0.00    0.00   68.93
17:28:34     all   11.05    0.00    3.95   11.58    1.05    1.05    0.00    0.00    0.00   71.32
17:28:35     all   17.66    0.00    5.45   16.10    1.30    1.56    0.00    0.00    0.00   57.92
17:28:36     all    9.54    0.00    4.64   11.60    1.03    1.03    0.00    0.00    0.00   72.16
17:28:37     all   10.51    0.00    4.62   11.79    1.28    1.54    0.00    0.00    0.00   70.26
17:28:38     all    9.82    0.00    3.88   11.63    1.03    1.03    0.00    0.00    0.00   72.61
17:28:39     all   12.18    0.00    4.40   13.99    1.04    1.81    0.00    0.00    0.00   66.58
