Linux 4.18.0-553.124.1.el8_10.x86_64 (l-test-poc-2) 	西元2026年06月22日 	_x86_64_	(4 CPU)

22時46分33秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22時46分34秒  all   31.09    0.00    8.29   13.99    1.04    3.11    0.00    0.00    0.00   42.49
22時46分35秒  all   32.38    0.00    6.27   14.10    1.31    2.09    0.00    0.00    0.00   43.86
22時46分36秒  all   36.43    0.00    6.78   14.07    1.26    2.26    0.00    0.00    0.00   39.20
22時46分37秒  all   38.11    0.00    6.39   15.35    0.77    2.05    0.00    0.00    0.00   37.34
22時46分38秒  all   32.23    0.00    6.14   14.32    1.28    2.30    0.00    0.00    0.00   43.73
22時46分39秒  all   32.39    0.00    6.43   15.17    1.29    2.57    0.00    0.00    0.00   42.16
22時46分40秒  all   32.32    0.00    6.11   14.76    1.27    2.54    0.00    0.00    0.00   43.00
22時46分41秒  all   30.87    0.00    5.87   15.31    1.28    2.04    0.00    0.00    0.00   44.64
22時46分42秒  all   35.04    0.00    5.63   15.35    0.77    2.56    0.00    0.00    0.00   40.66
22時46分43秒  all   43.48    0.00    5.88   16.37    1.28    1.79    0.00    0.00    0.00   31.20
22時46分44秒  all   42.93    0.00    6.31   14.90    1.01    1.52    0.00    0.00    0.00   33.33
22時46分45秒  all   34.63    0.00    5.94   14.99    1.29    2.58    0.00    0.00    0.00   40.57
22時46分46秒  all   32.99    0.00    6.65   15.60    1.02    2.56    0.00    0.00    0.00   41.18
22時46分47秒  all   30.41    0.00    5.41   14.95    1.29    2.58    0.00    0.00    0.00   45.36
22時46分48秒  all   33.25    0.00    5.41   14.43    1.29    2.32    0.00    0.00    0.00   43.30
22時46分49秒  all   37.11    0.00    5.67   15.21    1.03    2.32    0.00    0.00    0.00   38.66
22時46分50秒  all   44.82    0.00    6.74   14.77    1.30    1.81    0.00    0.00    0.00   30.57
22時46分51秒  all   29.49    0.00    5.13   13.85    1.28    2.31    0.00    0.00    0.00   47.95
22時46分52秒  all   32.56    0.00    5.90   15.38    0.77    2.31    0.00    0.00    0.00   43.08
22時46分53秒  all   31.04    0.00    5.34   14.76    1.27    2.80    0.00    0.00    0.00   44.78
22時46分54秒  all   31.52    0.00    5.17   14.99    1.29    1.81    0.00    0.00    0.00   45.22
22時46分55秒  all   34.53    0.00    5.63   14.58    1.02    2.81    0.00    0.00    0.00   41.43
22時46分56秒  all   42.05    0.00    5.90   13.59    1.28    2.05    0.00    0.00    0.00   35.13
22時46分57秒  all   25.45    0.00    4.63   13.62    1.29    1.80    0.00    0.00    0.00   53.21
22時46分58秒  all   26.55    0.00    5.93   13.92    0.77    2.32    0.00    0.00    0.00   50.52
22時46分59秒  all   32.57    0.00    5.60   15.27    1.27    2.29    0.00    0.00    0.00   43.00
22時47分00秒  all   30.75    0.00    5.94   14.47    1.29    2.58    0.00    0.00    0.00   44.96
22時47分01秒  all   30.05    0.00    4.66   15.03    1.04    2.07    0.00    0.00    0.00   47.15
22時47分02秒  all   34.55    0.00    6.75   14.55    1.30    2.86    0.00    0.00    0.00   40.00
