Linux 4.18.0-553.129.1.el8_10.x86_64 (g-test-poc-2) 	07/02/26 	_x86_64_	(4 CPU)

23:02:20     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
23:02:21     all    1.01    0.00    1.01    0.25    0.00    0.25    0.00    0.00    0.00   97.48
23:02:22     all    0.75    0.00    0.75    0.25    0.50    0.25    0.00    0.00    0.00   97.51
23:02:23     all    0.50    0.00    0.50    0.25    0.25    0.50    0.00    0.00    0.00   97.98
23:02:24     all    0.50    0.00    0.76    0.00    0.25    0.00    0.00    0.00    0.00   98.49
23:02:25     all    1.01    0.00    0.50    0.25    0.25    0.00    0.00    0.00    0.00   97.99
23:02:26     all    0.76    0.00    1.26    0.00    0.25    0.00    0.00    0.00    0.00   97.73
23:02:27     all    1.01    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   98.74
23:02:28     all    0.50    0.00    0.50    0.25    0.50    0.25    0.00    0.00    0.00   97.99
23:02:29     all    1.00    0.00    0.50    0.50    0.25    0.75    0.00    0.00    0.00   97.01
23:02:30     all    0.50    0.00    1.01    0.00    0.25    0.00    0.00    0.00    0.00   98.24
23:02:31     all    1.00    0.00    0.25    0.25    0.25    0.00    0.25    0.00    0.00   98.00
23:02:32     all    0.75    0.00    1.25    0.00    0.25    0.00    0.00    0.00    0.00   97.75
23:02:33     all    0.51    0.00    0.25    0.25    0.25    0.00    0.00    0.00    0.00   98.73
23:02:34     all    0.50    0.00    0.75    0.75    0.25    0.50    0.00    0.00    0.00   97.26
23:02:35     all    0.76    0.00    0.76    0.00    0.25    0.00    0.00    0.00    0.00   98.24
23:02:36     all    1.01    0.00    0.50    0.25    0.50    0.00    0.00    0.00    0.00   97.74
23:02:37     all    0.75    0.00    1.00    0.25    0.25    0.50    0.00    0.00    0.00   97.26
23:02:38     all    1.01    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   98.73
23:02:39     all    1.00    0.00    0.75    0.25    0.75    0.50    0.00    0.00    0.00   96.77
23:02:40     all    0.75    0.00    0.75    0.25    0.00    0.00    0.00    0.00    0.00   98.24
23:02:41     all    0.50    0.00    0.76    0.25    0.00    0.00    0.00    0.00    0.00   98.49
23:02:42     all    0.76    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   98.74
23:02:43     all    1.00    0.00    1.00    0.25    0.75    0.00    0.00    0.00    0.00   97.01
23:02:44     all    0.75    0.00    0.75    0.25    0.00    0.25    0.00    0.00    0.00   97.99
23:02:45     all    1.00    0.00    0.75    0.25    0.25    0.75    0.00    0.00    0.00   97.01
23:02:46     all    1.01    0.00    0.50    0.25    0.50    0.00    0.00    0.00    0.00   97.73
23:02:47     all    0.51    0.00    0.51    0.00    0.25    0.00    0.00    0.00    0.00   98.73
23:02:48     all    0.50    0.00    0.75    0.25    0.00    0.00    0.00    0.00    0.00   98.49
23:02:49     all    1.01    0.00    0.50    0.25    0.25    0.25    0.00    0.00    0.00   97.74
23:02:50     all    1.00    0.00    0.50    0.25    0.50    0.25    0.00    0.00    0.00   97.51
23:02:51     all    0.50    0.00    0.50    0.25    0.25    0.00    0.00    0.00    0.00   98.49
23:02:52     all    0.76    0.00    0.50    0.00    0.00    0.00    0.25    0.00    0.00   98.49
23:02:53     all    0.75    0.00    0.75    0.25    0.25    0.25    0.00    0.00    0.00   97.74
23:02:54     all    0.75    0.00    0.50    0.25    0.50    0.50    0.00    0.00    0.00   97.51
23:02:55     all    1.01    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   98.48
23:02:56     all    0.50    0.00    1.00    0.75    0.00    0.25    0.00    0.00    0.00   97.49
23:02:57     all    0.75    0.00    1.00    0.00    0.25    0.00    0.00    0.00    0.00   98.00
23:02:58     all    0.25    0.00    0.25    0.25    0.51    0.00    0.00    0.00    0.00   98.73
23:02:59     all    1.00    0.00    0.75    0.00    0.25    0.00    0.00    0.00    0.00   97.99
23:03:00     all    0.50    0.00    0.75    0.00    0.00    0.50    0.00    0.00    0.00   98.25
23:03:01     all    1.00    0.00    0.75    0.50    0.50    0.00    0.00    0.00    0.00   97.25
23:03:02     all    0.75    0.00    0.75    0.25    0.25    0.25    0.25    0.00    0.00   97.50
23:03:03     all    0.25    0.00    0.50    0.25    0.25    0.25    0.00    0.00    0.00   98.49
23:03:04     all    1.01    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   98.24
23:03:05     all    1.00    0.00    0.50    0.50    0.50    0.25    0.00    0.00    0.00   97.24
