Linux 4.18.0-553.129.1.el8_10.x86_64 (g-test-poc-3) 	07/02/26 	_x86_64_	(4 CPU)

22:28:35     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22:28:36     all    2.26    0.00    2.01    0.00    0.75    0.25    0.00    0.00    0.00   94.74
22:28:37     all    1.26    0.00    0.75    0.25    0.00    0.00    0.25    0.00    0.00   97.49
22:28:38     all    0.50    0.00    1.00    0.50    0.50    0.25    0.00    0.00    0.00   97.26
22:28:39     all    1.00    0.00    0.25    0.25    0.00    0.00    0.00    0.00    0.00   98.50
22:28:40     all    1.00    0.00    0.75    0.00    0.50    0.25    0.00    0.00    0.00   97.49
22:28:41     all    1.26    0.00    0.50    0.00    0.25    0.25    0.00    0.00    0.00   97.73
22:28:42     all    1.24    0.00    0.75    0.50    0.00    0.25    0.00    0.00    0.00   97.26
22:28:43     all    1.01    0.00    0.75    0.00    0.25    0.25    0.00    0.00    0.00   97.74
22:28:44     all    1.00    0.00    0.75    0.25    0.75    0.00    0.00    0.00    0.00   97.26
22:28:45     all    1.25    0.00    1.00    0.00    0.00    0.00    0.25    0.00    0.00   97.50
22:28:46     all    1.02    0.00    0.25    0.00    0.00    0.51    0.00    0.00    0.00   98.22
22:28:47     all    0.99    0.00    0.99    0.74    0.74    0.00    0.00    0.00    0.00   96.53
22:28:48     all    1.00    0.00    0.75    0.25    0.25    0.25    0.00    0.00    0.00   97.49
22:28:49     all    1.51    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   97.74
22:28:50     all    0.50    0.00    0.50    0.00    0.00    0.50    0.00    0.00    0.00   98.49
22:28:51     all    0.50    0.00    0.50    0.00    0.76    0.00    0.00    0.00    0.00   98.24
22:28:52     all    1.00    0.00    1.25    0.25    0.00    0.00    0.00    0.00    0.00   97.50
22:28:53     all    1.01    0.00    0.76    0.51    0.25    0.00    0.00    0.00    0.00   97.47
22:28:54     all    0.75    0.00    0.50    0.25    0.50    0.50    0.00    0.00    0.00   97.51
22:28:55     all    0.76    0.00    0.50    0.00    0.25    0.25    0.00    0.00    0.00   98.24
22:28:56     all    1.49    0.00    1.00    0.50    0.25    0.25    0.00    0.00    0.00   96.52
22:28:57     all    1.51    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   97.48
22:28:58     all    1.01    0.00    0.75    0.25    0.25    0.25    0.00    0.00    0.00   97.49
22:28:59     all    0.75    0.00    0.50    0.25    0.25    0.00    0.00    0.00    0.00   98.24
22:29:00     all    0.75    0.00    0.50    0.25    0.00    0.00    0.25    0.00    0.00   98.24
22:29:01     all    1.74    0.00    0.75    0.00    0.50    0.25    0.00    0.00    0.00   96.77
22:29:02     all    1.00    0.00    0.75    0.25    0.25    0.50    0.00    0.00    0.00   97.26
22:29:03     all    0.50    0.00    0.76    0.25    0.25    0.25    0.00    0.00    0.00   97.98
22:29:04     all    1.01    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   98.73
22:29:05     all    1.25    0.00    0.75    0.50    0.50    0.00    0.00    0.00    0.00   97.00
22:29:06     all    1.76    0.00    1.01    0.25    0.50    0.00    0.25    0.00    0.00   96.22
22:29:07     all    0.50    0.00    1.00    0.25    0.25    0.50    0.00    0.00    0.00   97.49
