Linux 4.18.0-553.139.1.el8_10.x86_64 (g-test-poc-1) 	07/11/26 	_x86_64_	(4 CPU)

15:28:30     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:28:31     all    8.12    0.00    1.27    2.03    1.02    0.00    0.00    0.00    0.00   87.56
15:28:32     all    7.30    0.00    1.51    0.00    0.76    0.50    0.00    0.00    0.00   89.92
15:28:33     all    6.58    0.00    1.01    0.00    0.25    0.51    0.25    0.00    0.00   91.39
15:28:34     all    6.30    0.00    1.51    0.00    1.01    0.00    0.00    0.00    0.00   91.18
15:28:35     all    8.08    0.00    1.01    0.00    0.51    0.25    0.00    0.00    0.00   90.15
15:28:36     all    6.78    0.00    1.76    0.00    0.50    0.50    0.25    0.00    0.00   90.20
15:28:37     all    6.62    0.00    1.27    0.00    1.02    0.25    0.00    0.00    0.00   90.84
15:28:38     all    7.27    0.00    1.75    0.00    0.50    0.50    0.00    0.00    0.00   89.97
15:28:39     all    6.33    0.00    1.27    0.00    0.51    0.51    0.00    0.00    0.00   91.39
15:28:40     all    7.36    0.00    1.52    0.00    0.76    0.00    0.00    0.00    0.00   90.36
15:28:41     all    7.32    0.00    1.26    0.00    0.51    0.25    0.00    0.00    0.00   90.66
15:28:42     all    6.58    0.00    1.52    0.00    0.76    0.51    0.00    0.00    0.00   90.63
15:28:43     all    6.09    0.00    1.02    0.00    0.51    0.25    0.00    0.00    0.00   92.13
15:28:44     all    7.85    0.00    1.27    0.00    0.51    0.25    0.25    0.00    0.00   89.87
15:28:45     all    6.80    0.00    1.26    0.00    1.01    0.25    0.00    0.00    0.00   90.68
15:28:46     all    7.54    0.00    1.51    0.00    0.50    0.75    0.00    0.00    0.00   89.70
15:28:47     all    7.67    0.00    2.05    0.00    1.02    0.51    0.00    0.00    0.00   88.75
15:28:48     all    8.82    0.00    1.76    0.25    0.76    0.00    0.00    0.00    0.00   88.41
15:28:49     all    8.61    0.00    1.52    0.00    0.76    0.51    0.00    0.00    0.00   88.61
15:28:50     all    7.09    0.00    1.27    0.25    0.76    0.51    0.00    0.00    0.00   90.13
15:28:51     all    6.62    0.00    1.27    0.00    0.51    0.00    0.00    0.00    0.00   91.60
15:28:52     all    6.82    0.00    1.01    0.00    0.76    0.51    0.00    0.00    0.00   90.91
15:28:53     all    8.38    0.00    1.52    0.00    0.76    0.25    0.00    0.00    0.00   89.09
15:28:54     all    7.20    0.00    1.99    0.00    0.50    0.50    0.25    0.00    0.00   89.58
15:28:55     all    6.85    0.00    1.27    0.00    1.02    0.25    0.00    0.00    0.00   90.61
15:28:56     all    7.07    0.00    1.52    0.00    0.51    0.51    0.00    0.00    0.00   90.40
15:28:57     all    8.35    0.00    1.77    0.25    0.51    0.00    0.00    0.00    0.00   89.11
15:28:58     all    5.79    0.00    1.26    0.00    1.01    0.50    0.25    0.00    0.00   91.18
15:28:59     all    7.11    0.00    1.52    0.00    0.51    0.25    0.00    0.00    0.00   90.61
15:29:00     all    6.80    0.00    1.26    0.00    0.50    0.50    0.00    0.00    0.00   90.93
15:29:01     all    8.04    0.00    2.01    0.00    1.01    0.00    0.25    0.00    0.00   88.69
15:29:02     all    7.09    0.00    1.01    0.25    0.76    0.76    0.00    0.00    0.00   90.13
15:29:03     all    7.30    0.00    1.51    0.00    0.50    0.25    0.00    0.00    0.00   90.43
15:29:04     all    6.82    0.00    1.01    0.00    0.76    0.25    0.00    0.00    0.00   91.16
15:29:05     all    6.60    0.00    1.52    0.00    0.76    0.25    0.00    0.00    0.00   90.86
15:29:06     all   11.28    0.00    4.51    0.75    1.00    0.75    0.00    0.00    0.00   81.70
15:29:07     all    7.09    0.00    1.77    0.00    0.76    0.00    0.00    0.00    0.00   90.38
15:29:08     all    6.57    0.00    1.52    0.00    0.51    0.51    0.00    0.00    0.00   90.91
15:29:09     all    6.87    0.00    1.27    0.00    1.02    0.25    0.25    0.00    0.00   90.33
15:29:10     all    8.02    0.00    1.50    0.00    0.75    0.50    0.00    0.00    0.00   89.22
15:29:11     all    5.90    0.00    1.54    0.00    0.26    0.26    0.00    0.00    0.00   92.05
