2026/08/13 09:17:25 maxprocs: Leaving GOMAXPROCS=4: CPU quota undefined
[Current] DELIVERY - Takes(s): 9.9, Count: 768, TPM: 4638.9, Sum(ms): 26648.7, Avg(ms): 34.7, 50th(ms): 32.5, 90th(ms): 48.2, 95th(ms): 56.6, 99th(ms): 83.9, 99.9th(ms): 109.1, Max(ms): 117.4
[Current] NEW_ORDER - Takes(s): 10.0, Count: 8834, TPM: 53183.1, Sum(ms): 161762.2, Avg(ms): 18.3, 50th(ms): 17.8, 90th(ms): 27.3, 95th(ms): 30.4, 99th(ms): 39.8, 99.9th(ms): 52.4, Max(ms): 75.5
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 802, TPM: 4824.7, Sum(ms): 7972.8, Avg(ms): 10.0, 50th(ms): 9.4, 90th(ms): 15.7, 95th(ms): 22.0, 99th(ms): 29.4, 99.9th(ms): 35.7, Max(ms): 35.7
[Current] PAYMENT - Takes(s): 10.0, Count: 8492, TPM: 51075.7, Sum(ms): 82890.9, Avg(ms): 9.8, 50th(ms): 8.9, 90th(ms): 14.2, 95th(ms): 16.8, 99th(ms): 25.2, 99.9th(ms): 37.7, Max(ms): 50.3
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 741, TPM: 4491.0, Sum(ms): 31597.9, Avg(ms): 42.7, 50th(ms): 48.2, 90th(ms): 75.5, 95th(ms): 79.7, 99th(ms): 96.5, 99.9th(ms): 113.2, Max(ms): 117.4
[Current] DELIVERY - Takes(s): 10.0, Count: 806, TPM: 4836.2, Sum(ms): 29162.9, Avg(ms): 36.2, 50th(ms): 33.6, 90th(ms): 50.3, 95th(ms): 58.7, 99th(ms): 100.7, 99.9th(ms): 130.0, Max(ms): 142.6
[Current] NEW_ORDER - Takes(s): 10.0, Count: 8983, TPM: 53900.6, Sum(ms): 159098.7, Avg(ms): 17.7, 50th(ms): 16.8, 90th(ms): 26.2, 95th(ms): 29.4, 99th(ms): 37.7, 99.9th(ms): 48.2, Max(ms): 52.4
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 743, TPM: 4474.6, Sum(ms): 7775.9, Avg(ms): 10.5, 50th(ms): 9.4, 90th(ms): 18.9, 95th(ms): 23.1, 99th(ms): 32.5, 99.9th(ms): 46.1, Max(ms): 65.0
[Current] PAYMENT - Takes(s): 10.0, Count: 8466, TPM: 50798.0, Sum(ms): 83350.8, Avg(ms): 9.9, 50th(ms): 9.4, 90th(ms): 14.2, 95th(ms): 16.8, 99th(ms): 24.1, 99.9th(ms): 31.5, Max(ms): 39.8
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 763, TPM: 4578.9, Sum(ms): 33362.4, Avg(ms): 43.8, 50th(ms): 48.2, 90th(ms): 75.5, 95th(ms): 88.1, 99th(ms): 104.9, 99.9th(ms): 113.2, Max(ms): 125.8
[Current] DELIVERY - Takes(s): 10.0, Count: 811, TPM: 4870.1, Sum(ms): 29452.9, Avg(ms): 36.3, 50th(ms): 35.7, 90th(ms): 50.3, 95th(ms): 58.7, 99th(ms): 88.1, 99.9th(ms): 100.7, Max(ms): 121.6
