Linux 4.18.0-553.139.1.el8_10.x86_64 (g-test-poc-1) 	07/14/26 	_x86_64_	(4 CPU)

10:48:18     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:48:19     all    3.50    0.00    3.50    0.50    1.00    0.25    0.00    0.00    0.00   91.25
10:48:20     all    2.52    0.00    2.27    0.76    0.00    0.25    0.00    0.00    0.00   94.21
10:48:21     all    2.77    0.00    1.51    0.00    0.76    0.25    0.00    0.00    0.00   94.71
10:48:22     all    2.52    0.00    2.02    0.00    0.25    0.50    0.00    0.00    0.00   94.71
10:48:23     all    2.76    0.00    1.75    0.25    0.75    0.50    0.00    0.00    0.00   93.98
10:48:24     all    1.52    0.00    1.52    0.25    0.25    0.00    0.00    0.00    0.00   96.46
10:48:25     all    2.53    0.00    1.77    0.51    0.25    0.25    0.00    0.00    0.00   94.70
10:48:26     all    2.26    0.00    2.01    0.00    0.75    0.50    0.00    0.00    0.00   94.49
10:48:27     all    2.25    0.00    2.25    0.25    0.25    0.25    0.00    0.00    0.00   94.75
10:48:28     all    2.03    0.00    1.52    0.25    0.51    0.00    0.00    0.00    0.00   95.69
10:48:29     all    2.50    0.00    2.00    0.25    0.50    0.75    0.00    0.00    0.00   94.00
10:48:30     all    2.27    0.00    1.26    0.51    0.00    0.00    0.00    0.00    0.00   95.96
10:48:31     all    2.49    0.00    1.75    0.25    0.75    0.00    0.00    0.00    0.00   94.76
10:48:32     all    1.76    0.00    2.01    0.00    0.25    1.01    0.00    0.00    0.00   94.97
10:48:33     all    2.51    0.00    2.01    0.25    0.50    0.00    0.00    0.00    0.00   94.74
10:48:34     all    2.02    0.00    1.26    0.25    0.51    0.00    0.25    0.00    0.00   95.71
10:48:35     all    2.00    0.00    1.75    0.25    0.00    0.75    0.00    0.00    0.00   95.26
10:48:36     all    2.51    0.00    2.26    0.25    0.50    0.25    0.00    0.00    0.00   94.22
10:48:37     all    2.00    0.00    1.75    0.25    0.50    0.00    0.00    0.00    0.00   95.50
10:48:38     all    1.78    0.00    1.52    0.00    0.00    0.51    0.00    0.00    0.00   96.19
10:48:39     all    1.50    0.00    1.25    0.75    0.75    0.25    0.00    0.00    0.00   95.51
