Linux 4.18.0-553.144.1.el8_10.x86_64 (g-test-poc-1) 	07/27/26 	_x86_64_	(4 CPU)

13:36:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:36:05     all    2.76    0.00    1.75    1.00    0.75    0.25    0.00    0.00    0.00   93.48
13:36:06     all    1.52    0.00    1.01    0.25    0.00    0.00    0.00    0.00    0.00   97.22
13:36:07     all    1.25    0.00    1.00    1.00    0.75    0.50    0.00    0.00    0.00   95.50
13:36:08     all    1.27    0.00    1.01    0.25    0.25    0.25    0.00    0.00    0.00   96.96
13:36:09     all    1.78    0.00    0.51    0.51    0.00    0.00    0.00    0.00    0.00   97.21
13:36:10     all    1.52    0.00    0.76    0.51    1.01    0.00    0.00    0.00    0.00   96.20
13:36:11     all    1.51    0.00    1.26    1.01    0.00    0.00    0.00    0.00    0.00   96.23
13:36:12     all    1.50    0.00    1.00    0.00    0.75    0.50    0.00    0.00    0.00   96.25
13:36:13     all    1.02    0.00    0.51    0.51    0.25    0.25    0.00    0.00    0.00   97.46
13:36:14     all    2.01    0.00    0.75    0.50    0.00    0.25    0.25    0.00    0.00   96.23
13:36:15     all    1.00    0.00    0.75    0.50    1.00    0.00    0.25    0.00    0.00   96.49
13:36:16     all    2.02    0.00    1.26    0.25    0.00    0.00    0.00    0.00    0.00   96.47
13:36:17     all    3.77    0.00    4.02    1.01    0.75    0.25    0.00    0.00    0.00   90.20
13:36:18     all    1.02    0.00    0.76    0.00    0.25    0.25    0.00    0.00    0.00   97.72
13:36:19     all    1.75    0.00    1.25    0.75    0.75    0.00    0.00    0.00    0.00   95.49
13:36:20     all    4.02    0.00    2.01    1.26    0.25    0.75    0.25    0.00    0.00   91.46
13:36:21     all    1.26    0.00    1.01    0.25    0.76    0.00    0.00    0.00    0.00   96.72
13:36:22     all    1.25    0.00    1.25    0.50    0.25    0.25    0.25    0.00    0.00   96.24
13:36:23     all    1.02    0.00    0.76    0.25    0.51    0.00    0.00    0.00    0.00   97.46
13:36:24     all    1.26    0.00    0.76    0.50    0.25    0.25    0.00    0.00    0.00   96.98
13:36:25     all    1.27    0.00    0.51    0.51    0.25    0.25    0.00    0.00    0.00   97.20
13:36:26     all    2.50    0.00    1.25    1.50    0.75    0.00    0.00    0.00    0.00   94.00
13:36:27     all    2.53    0.00    1.77    2.78    0.51    0.51    0.00    0.00    0.00   91.90
13:36:28     all    2.28    0.00    1.52    2.78    0.51    0.51    0.00    0.00    0.00   92.41
13:36:29     all    3.77    0.00    2.01    3.27    0.50    0.00    0.00    0.00    0.00   90.45
13:36:30     all    3.58    0.00    1.53    4.09    1.02    0.77    0.00    0.00    0.00   89.00
13:36:31     all    9.39    0.00    3.81    8.38    1.02    1.27    0.00    0.00    0.00   76.14
13:36:32     all    9.79    0.00    3.87    9.54    0.77    1.03    0.00    0.00    0.00   75.00
13:36:33     all    9.41    0.00    3.56    9.16    1.27    1.27    0.00    0.00    0.00   75.32
13:36:34     all    8.97    0.00    3.08    7.95    1.03    1.03    0.26    0.00    0.00   77.69
13:36:35     all    9.95    0.00    4.08    9.44    1.02    1.53    0.51    0.00    0.00   73.47
13:36:36     all    8.70    0.00    3.84    7.67    1.28    0.77    0.00    0.00    0.00   77.75
13:36:37     all    8.03    0.00    3.63    8.29    1.04    1.30    0.00    0.00    0.00   77.72
13:36:38     all    8.72    0.00    3.33    8.97    1.54    1.03    0.00    0.00    0.00   76.41
13:36:39     all    9.95    0.00    4.59    9.69    1.02    1.53    0.00    0.00    0.00   73.21
13:36:40     all   10.91    0.00    3.30    7.61    1.27    1.02    0.25    0.00    0.00   75.63
13:36:41     all    8.25    0.00    3.61    8.76    1.03    1.29    0.00    0.00    0.00   77.06
13:36:42     all    8.82    0.00    3.27    7.05    1.01    1.01    0.00    0.00    0.00   78.84
13:36:43     all    8.91    0.00    3.56    7.38    1.27    1.02    0.00    0.00    0.00   77.86
13:36:44     all    8.70    0.00    3.32    8.70    1.02    1.02    0.00    0.00    0.00   77.24
13:36:45     all    8.91    0.00    3.56    8.91    1.02    1.02    0.25    0.00    0.00   76.34
13:36:46     all    9.16    0.00    3.31    6.87    1.02    1.53    0.25    0.00    0.00   77.86
13:36:47     all    7.73    0.00    3.35    7.73    1.03    0.77    0.00    0.00    0.00   79.38
13:36:48     all    8.59    0.00    3.12    8.07    1.04    0.78    0.00    0.00    0.00   78.39
13:36:49     all   10.22    0.00    3.74    8.48    1.25    1.50    0.25    0.00    0.00   74.56
13:36:50     all    9.74    0.00    3.08    8.97    1.03    1.03    0.00    0.00    0.00   76.15
13:36:51     all   13.62    0.00    3.34    7.46    1.03    1.29    0.00    0.00    0.00   73.26
13:36:52     all    8.83    0.00    2.86    8.31    0.78    1.04    0.00    0.00    0.00   78.18
13:36:53     all    9.64    0.00    2.54    7.61    1.52    1.27    0.00    0.00    0.00   77.41
13:36:54     all    8.48    0.00    4.37    7.71    1.03    0.77    0.26    0.00    0.00   77.38
13:36:55     all   10.94    0.00    3.82    8.91    1.02    1.27    0.25    0.00    0.00   73.79
13:36:56     all    8.23    0.00    4.11    7.46    1.03    1.03    0.00    0.00    0.00   78.15
13:36:57     all   17.65    0.00    4.35   10.49    1.53    1.02    0.00    0.00    0.00   64.96
13:36:58     all    8.14    0.00    2.80    7.63    1.27    1.27    0.25    0.00    0.00   78.63
13:36:59     all    7.79    0.00    3.64    7.79    1.04    1.04    0.00    0.00    0.00   78.70
13:37:00     all    9.23    0.00    3.33    7.44    1.03    1.03    0.00    0.00    0.00   77.95
13:37:01     all    8.76    0.00    3.61    7.73    1.29    1.03    0.00    0.00    0.00   77.58
13:37:02     all    7.69    0.00    3.08    7.44    1.03    1.28    0.26    0.00    0.00   79.23
13:37:03     all    9.16    0.00    3.31    7.63    0.76    1.27    0.25    0.00    0.00   77.61
13:37:04     all    9.90    0.00    3.55    8.88    1.27    0.76    0.00    0.00    0.00   75.63
13:37:05     all    8.74    0.00    4.88    8.23    1.03    1.29    0.00    0.00    0.00   75.84
13:37:06     all   10.20    0.00    3.57    8.42    1.28    1.28    0.00    0.00    0.00   75.26
13:37:07     all    7.16    0.00    2.81    7.93    1.02    1.02    0.00    0.00    0.00   80.05
13:37:08     all    7.99    0.00    3.09    7.73    1.29    1.03    0.26    0.00    0.00   78.61
13:37:09     all    9.21    0.00    3.84    6.65    1.28    1.02    0.26    0.00    0.00   77.75
Average:     all    6.36    0.00    2.61    5.28    0.85    0.76    0.07    0.00    0.00   84.08
