procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 13896732     24 769392    0    0     7   297  107  140  2  1 97  0  0
 0  0      0 13898088     24 770032    0    0   196   173 4653 7437  2  1 97  0  0
 0  0      0 13897960     24 770032    0    0     0    72 3825 6651  1  1 99  0  0
 0  0      0 13898184     24 770032    0    0     0  3232 4428 7084  2  1 96  1  0
 0  0      0 13897992     24 770032    0    0     0    64 3305 5902  1  1 99  0  0
 0  0      0 13898024     24 770032    0    0     0  3872 5031 7660  2  1 96  1  0
 0  0      0 13898024     24 770032    0    0     0  2128 4721 7645  2  1 97  0  0
 0  0      0 13892268     24 775260    0    0  5360   556 5163 7585  3  3 94  1  0
 0  0      0 13892204     24 775260    0    0     0    64 4027 6631  1  1 98  0  0
 2  0      0 13890632     24 775268    0    0     0    84 4329 6870  1  2 97  0  0
 0  0      0 13891980     24 775268    0    0     0    80 4430 7079  1  1 97  0  0
 0  0      0 13891948     24 775268    0    0     0    72 3985 6595  1  1 98  0  0
 0  0      0 13891820     24 775268    0    0     0    96 4236 7212  1  1 98  0  0
 0  0      0 13892012     24 775268    0    0     0  3204 4854 7880  1  1 97  1  0
 0  0      0 13891980     24 775268    0    0     0    81 3932 6612  1  1 99  0  0
 0  0      0 13892044     24 775268    0    0     0  3916 5430 8597  2  1 96  1  0
 0  0      0 13891916     24 775268    0    0     0  2281 4659 7506  1  1 97  1  0
 0  0      0 13891948     24 775268    0    0     0   524 4095 6767  1  1 97  0  0
 0  0      0 13891884     24 775268    0    0     0    88 3653 6163  1  1 98  0  0
 0  0      0 13891788     24 775268    0    0     0    72 3949 6737  1  1 98  0  0
 0  0      0 13891660     24 775268    0    0     0    64 3787 6541  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13891628     24 775268    0    0     0   104 4144 6858  1  1 98  0  0
 1  0      0 13891564     24 775268    0    0     0   164 4386 7283  1  1 98  0  0
 1  0      0 13891468     24 775268    0    0     0  3608 5771 9056  2  2 96  1  0
 2  0      0 13891404     24 775268    0    0     0   492 5816 9019  4  1 94  1  0
 5  0      0 13874112     24 794224    0    0     0 21643 12936 21936 15  4 80  2  0
 0  0      0 13887468     24 777084    0    0    96  6460 8055 11954  4  2 92  2  0
 0  0      0 13888972     24 777084    0    0     0  7128 27156 36665  9  5 78  7  0
 2  0      0 13890484     24 777084    0    0     0  6984 27785 37715  9  6 77  7  0
 0  1      0 13889716     24 777084    0    0     0  6552 28826 39788 10  6 76  8  0
 1  1      0 13889716     24 777084    0    0     0  6108 24061 32382  8  5 80  7  0
 0  0      0 13890452     24 777084    0    0     0  7244 30368 41886 10  6 76  9  0
 1  0      0 13890388     24 777084    0    0     0  6804 26544 36251  9  5 78  8  0
 2  1      0 13889888     24 777084    0    0     0  9808 28888 39780  9  6 77  8  0
 0  1      0 13889952     24 777084    0    0     0  6868 29240 40328 10  6 76  8  0
 1  0      0 13889632     24 777192    0    0     0 10556 30331 40718 14  6 71  9  0
 1  1      0 13889792     24 777192    0    0     0  8832 24467 31638  9  5 78  8  0
 0  0      0 13889696     24 777192    0    0     0  6976 28249 38606 10  5 77  8  0
 2  0      0 13889504     24 777192    0    0     0  5860 25728 36005  9  4 79  7  0
 0  0      0 13889604     24 777192    0    0     0  6748 28928 40609 10  5 76  8  0
 0  0      0 13889860     24 777192    0    0     0  6604 29877 42010 10  6 77  8  0
 0  0      0 13889284     24 777192    0    0     0  6980 29749 42190  9  6 77  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 13889920     24 777192    0    0     0  5568 25684 36513  9  5 79  7  0
 0  0      0 13890272     24 777192    0    0     0  9352 27556 38597 10  5 78  8  0
 1  0      0 13889860     24 777192    0    0     0  6239 27535 38401  9  5 78  7  0
 2  0      0 13889280     24 777192    0    0     0  9720 27277 36909 10  5 78  7  0
 1  1      0 13881692     24 788376    0    0     0 20063 27580 36799 17  6 69  9  0
 0  0      0 13882488     24 781104    0    0     0 20256 26465 35759 16  6 70  8  0
 0  0      0 13882008     24 781108    0    0     0  6964 30255 42201 10  6 76  8  0
 0  1      0 13882548     24 781108    0    0     0  6496 27927 39126 10  5 77  8  0
 1  1      0 13882900     24 781108    0    0     0  6412 24563 33521  8  5 79  8  0
 0  0      0 13883440     24 781108    0    0     0  7128 28861 40500  9  6 77  8  0
 0  0      0 13883408     24 781108    0    0     0  6068 27719 38668 10  5 78  7  0
 0  1      0 13883120     24 781108    0    0     0  9788 29173 40378  9  5 77  8  0
 0  0      0 13882960     24 781108    0    0     0  6284 27955 38914  9  5 78  8  0
 1  1      0 13882544     24 781108    0    0     0 10364 28972 39842 10  5 76  8  0
