110	3047
17	3049
75	3042
56	3046
44	3051
122	3046
119	3047
38	3051
27	3052
124	3047
81	3049
21	3057
103	3054
43	3047
49	3045
50	3046
64	3053
10	3051
116	3051
108	3049
115	3044
42	3049
68	3047
63	3050
65	3051
114	3049
58	3049
100	3053
99	3044
69	3050
125	3048
55	3053
11	3048
77	3050
1	3050
123	3048
93	3050
87	3045
91	3052
4	3050
89	3047
104	3048
88	3052
5	3053
33	3045
95	3048
54	3045
13	3044
16	3053
80	3050
20	3048
72	3047
90	3042
7	3056
35	3055
8	3043
60	3047
82	3053
78	3050
18	3050
47	3049
57	3051
105	3047
48	3048
36	3050
111	3047
40	3055
39	3052
6	3041
62	3048
19	3045
41	3051
79	3045
98	3046
15	3055
31	3051
127	3055
51	3046
37	3041
113	3049
101	3053
83	3050
94	3047
12	3051
28	3047
2	3053
46	3047
9	3048
71	3042
59	3045
30	3054
73	3046
34	3048
67	3057
117	3047
84	3051
70	3052
22	3046
106	3051
109	3042
23	3047
25	3049
107	3057
26	3048
96	3046
45	3052
24	3048
32	3050
128	3046
29	3056
121	3053
112	3048
61	3048
3	3050
74	3044
14	3052
126	3051
85	3047
53	3051
102	3051
76	3043
118	3044
97	3043
120	3047
52	3042
66	3047
92	3048
86	3048
