Linux 4.18.0-553.144.1.el8_10.x86_64 (g-test-poc-3) 	07/27/26 	_x86_64_	(4 CPU)

07:46:22     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:47:03     all    0.50    0.00    0.75    0.00    0.25    0.25    0.00    0.00    0.00   98.25
07:47:04     all    1.00    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   98.25
07:47:05     all    0.25    0.00    0.50    0.00    1.00    0.00    0.00    0.00    0.00   98.25
07:47:06     all    0.75    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   98.25
07:47:07     all    0.50    0.00    0.50    0.00    0.25    0.00    0.25    0.00    0.00   98.50
07:47:08     all    0.50    0.00    0.50    0.00    0.75    0.00    0.00    0.00    0.00   98.25
07:47:09     all    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99
07:47:10     all    0.75    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   98.50
07:47:11     all    0.50    0.00    0.50    0.25    0.50    0.25    0.00    0.00    0.00   98.00
07:47:12     all    1.00    0.00    0.75    0.00    0.25    0.25    0.00    0.00    0.00   97.75
07:47:13     all    0.50    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   98.74
07:47:14     all    0.50    0.00    0.25    0.00    0.50    0.00    0.00    0.00    0.00   98.74
07:47:15     all    1.00    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   98.50
07:47:16     all    0.25    0.00    0.75    0.00    0.50    0.00    0.00    0.00    0.00   98.50
07:47:17     all    0.75    0.00    0.75    0.00    0.25    0.00    0.00    0.00    0.00   98.25
07:47:18     all    0.25    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   98.75
07:47:19     all    1.00    0.00    0.25    0.00    0.75    0.25    0.00    0.00    0.00   97.76
07:47:20     all    1.76    0.00    3.27    0.00    0.25    0.50    0.00    0.00    0.00   94.21
07:47:21     all    0.75    0.00    0.50    0.00    0.75    0.00    0.00    0.00    0.00   98.00
07:47:22     all    0.25    0.00    0.75    0.00    0.25    0.00    0.00    0.00    0.00   98.74
07:47:23     all    1.76    0.00    1.76    0.00    0.50    0.00    0.00    0.00    0.00   95.98
07:47:24     all    0.50    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   98.49
07:47:25     all    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99
07:47:26     all    0.50    0.00    0.25    0.00    0.50    0.00    0.00    0.00    0.00   98.75
07:47:27     all    0.75    0.00    1.25    0.00    0.50    0.50    0.00    0.00    0.00   97.01
Average:     all    0.65    0.00    0.63    0.01    0.36    0.10    0.02    0.00    0.00   98.24
