2026/07/03 14:42:48 maxprocs: Leaving GOMAXPROCS=4: CPU quota undefined
[Current] DELIVERY - Takes(s): 9.7, Count: 79, TPM: 489.2, Sum(ms): 7606.5, Avg(ms): 96.2, 50th(ms): 79.7, 90th(ms): 159.4, 95th(ms): 201.3, 99th(ms): 234.9, 99.9th(ms): 243.3, Max(ms): 243.3
[Current] NEW_ORDER - Takes(s): 9.7, Count: 881, TPM: 5437.1, Sum(ms): 276474.6, Avg(ms): 313.9, 50th(ms): 335.5, 90th(ms): 419.4, 95th(ms): 436.2, 99th(ms): 520.1, 99.9th(ms): 570.4, Max(ms): 570.4
[Current] ORDER_STATUS - Takes(s): 9.7, Count: 72, TPM: 444.0, Sum(ms): 665.8, Avg(ms): 9.3, 50th(ms): 9.4, 90th(ms): 12.6, 95th(ms): 14.2, 99th(ms): 16.3, 99.9th(ms): 19.9, Max(ms): 19.9
[Current] PAYMENT - Takes(s): 9.7, Count: 874, TPM: 5391.0, Sum(ms): 326118.0, Avg(ms): 373.2, 50th(ms): 385.9, 90th(ms): 436.2, 95th(ms): 469.8, 99th(ms): 536.9, 99.9th(ms): 570.4, Max(ms): 570.4
[Current] STOCK_LEVEL - Takes(s): 9.7, Count: 83, TPM: 511.2, Sum(ms): 1023.3, Avg(ms): 12.3, 50th(ms): 11.5, 90th(ms): 14.2, 95th(ms): 19.9, 99th(ms): 37.7, 99.9th(ms): 39.8, Max(ms): 39.8
[Current] DELIVERY - Takes(s): 10.0, Count: 83, TPM: 499.0, Sum(ms): 7175.1, Avg(ms): 86.3, 50th(ms): 71.3, 90th(ms): 130.0, 95th(ms): 176.2, 99th(ms): 318.8, 99.9th(ms): 318.8, Max(ms): 318.8
[Current] NEW_ORDER - Takes(s): 10.0, Count: 887, TPM: 5327.6, Sum(ms): 290060.5, Avg(ms): 327.0, 50th(ms): 352.3, 90th(ms): 453.0, 95th(ms): 469.8, 99th(ms): 503.3, 99.9th(ms): 520.1, Max(ms): 570.4
[Current] ORDER_STATUS - Takes(s): 9.7, Count: 86, TPM: 529.8, Sum(ms): 770.4, Avg(ms): 9.0, 50th(ms): 9.4, 90th(ms): 11.0, 95th(ms): 12.6, 99th(ms): 13.6, 99.9th(ms): 14.2, Max(ms): 14.2
[Current] PAYMENT - Takes(s): 10.0, Count: 860, TPM: 5162.3, Sum(ms): 341938.2, Avg(ms): 397.8, 50th(ms): 402.7, 90th(ms): 469.8, 95th(ms): 486.5, 99th(ms): 503.3, 99.9th(ms): 570.4, Max(ms): 604.0
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 81, TPM: 493.0, Sum(ms): 941.6, Avg(ms): 11.6, 50th(ms): 11.5, 90th(ms): 13.1, 95th(ms): 15.2, 99th(ms): 21.0, 99.9th(ms): 22.0, Max(ms): 22.0
[Current] DELIVERY - Takes(s): 9.9, Count: 82, TPM: 495.5, Sum(ms): 7986.7, Avg(ms): 97.6, 50th(ms): 67.1, 90th(ms): 184.5, 95th(ms): 218.1, 99th(ms): 318.8, 99.9th(ms): 369.1, Max(ms): 369.1
